QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:09:05, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2129020, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129032, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129040, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129050, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129060, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129071, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129080, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129090, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129100, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129111, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129120, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129130, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129140, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129150, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129160, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129170, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129180, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129190, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129200, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129210, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129220, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129230, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129241, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129250, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129260, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129270, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129281, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129290, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129300, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129310, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129320, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129330, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
2129340, 0, 0, 0, 0.00701248, 0, 0, 0, 0, 0, 0, 0, 0
