QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:04:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1851630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1851991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1852050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
