QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:09:37, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2161332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2161990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2162280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
