QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:08:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2106570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2106990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2107170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
