QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:05:29, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1913190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1913440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
