QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:06:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1944500, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944511, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944520, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944530, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944540, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944550, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944560, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944570, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944581, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944590, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944600, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944610, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944621, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944630, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944640, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944650, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944660, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944670, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944680, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944690, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944700, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944710, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944720, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1944730, 0.00350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
