QGPIORecord, QRC v6.1.0, 18-11-2021 @ 15:04:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1878860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1878990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1879100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
