QGPIORecord, QRC v6.1.0, 18-11-2021 @ 14:39:11, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
334070, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334082, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334090, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334100, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334110, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334120, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334130, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334140, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334150, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334160, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334170, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334180, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334190, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334200, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334211, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334220, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334230, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334240, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334251, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334260, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334270, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334280, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334290, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334300, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334310, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334320, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334330, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334341, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334350, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334360, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334370, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334381, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334390, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334400, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334410, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334420, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334430, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334440, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334450, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334460, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334470, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334480, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334490, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334500, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334511, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334520, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334530, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334540, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334551, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334560, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334570, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334580, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334590, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334600, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334610, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334620, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334630, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334640, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334650, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334660, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334670, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334681, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334690, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334700, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334710, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334721, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334730, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334740, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334750, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334760, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334770, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334780, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334790, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334800, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334810, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334820, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334830, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334840, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334851, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334860, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334870, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334880, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334891, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334900, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334910, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334920, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334930, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334940, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334950, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334960, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334970, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334981, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
334990, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335000, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335010, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335021, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335030, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335040, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335050, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335060, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335070, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335080, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335090, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335100, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335110, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335120, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335130, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335140, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335151, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335160, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335170, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335180, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335191, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335200, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335210, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335220, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335230, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335240, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335250, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335260, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335270, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335280, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335290, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335300, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335310, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335321, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335330, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335340, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335350, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335361, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335370, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
335380, 0, 0, 0, -0.00350624, 0, 0, 0, 0, 0, 0, 0, 0
