QGPIORecord, QRC v6.1.0, 22-12-2021 @ 15:22:12, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, e1, e2, e3, vff, wff, vfb, wfb, v, w
32595, -0.261625, -0.197241, -0.000514487, -0.299597, -0.199997, 0, -0.0379717, -0.00275563, 0.000514487, -0.189851, -0.0135671, 0
32606, -0.262377, -0.197354, -0.000465672, -0.299396, -0.199997, 0, -0.0370192, -0.00264265, 0.000465672, -0.18509, -0.01302, 0
32617, -0.263477, -0.197553, -0.000170266, -0.299203, -0.199997, 0, -0.0357261, -0.00244366, 0.000170266, -0.178629, -0.0121465, 0
32626, -0.263857, -0.197576, -0.000230307, -0.299002, -0.199997, 0, -0.0351448, -0.0024206, 0.000230307, -0.175721, -0.0120053, 0
32636, -0.264565, -0.197592, -0.000277459, -0.298801, -0.199997, 0, -0.0342353, -0.00240451, 0.000277459, -0.171173, -0.0119036, 0
32646, -0.265462, -0.197604, -0.000317572, -0.298599, -0.199997, 0, -0.0331376, -0.00239265, 0.000317572, -0.165684, -0.0118253, 0
32656, -0.266036, -0.197613, -0.000346833, -0.298398, -0.199997, 0, -0.0323622, -0.00238395, 0.000346833, -0.161807, -0.0117678, 0
32666, -0.266371, -0.197619, -0.000366306, -0.298196, -0.199997, 0, -0.0318253, -0.00237757, 0.000366306, -0.159122, -0.0117264, 0
32676, -0.266896, -0.197625, -0.000386467, -0.298004, -0.199997, 0, -0.0311078, -0.00237234, 0.000386467, -0.155534, -0.0116899, 0
32686, -0.267374, -0.197629, -0.000402844, -0.297803, -0.199997, 0, -0.0304292, -0.00236821, 0.000402844, -0.152141, -0.0116606, 0
32696, -0.267982, -0.19759, -0.00100406, -0.297601, -0.199997, 0, -0.0296195, -0.00240682, 0.00100406, -0.148085, -0.0115804, 0
32706, -0.268341, -0.197588, -0.000805824, -0.2974, -0.199997, 0, -0.0290589, -0.00240862, 0.000805824, -0.145285, -0.0116767, 0
32716, -0.268832, -0.19759, -0.000692502, -0.297198, -0.199997, 0, -0.0283668, -0.00240666, 0.000692502, -0.141826, -0.011716, 0
32726, -0.269949, -0.197596, -0.000655501, -0.296997, -0.199997, 0, -0.0270484, -0.00240123, 0.000655501, -0.135234, -0.0117015, 0
32736, -0.270723, -0.1976, -0.000615887, -0.296796, -0.199997, 0, -0.0260727, -0.00239688, 0.000615887, -0.130356, -0.0116952, 0
32746, -0.271555, -0.197605, -0.000592675, -0.296603, -0.199997, 0, -0.0250487, -0.00239235, 0.000592675, -0.125237, -0.0116804, 0
32756, -0.272092, -0.197609, -0.000573321, -0.296402, -0.199997, 0, -0.0243099, -0.00238827, 0.000573321, -0.121543, -0.011667, 0
32766, -0.272549, -0.197613, -0.000563298, -0.2962, -0.199997, 0, -0.0236514, -0.00238422, 0.000563298, -0.11825, -0.0116497, 0
32776, -0.272937, -0.197648, 9.31749e-05, -0.295999, -0.199997, 0, -0.0230621, -0.0023495, -9.31749e-05, -0.115311, -0.0117926, 0
32786, -0.273265, -0.197656, -0.000101436, -0.295798, -0.199997, 0, -0.0225327, -0.00234117, 0.000101436, -0.112662, -0.0116564, 0
32796, -0.273707, -0.197661, -0.000232484, -0.295596, -0.199997, 0, -0.0218895, -0.00233623, 0.000232484, -0.109445, -0.0115671, 0
32806, -0.273914, -0.197665, -0.000342685, -0.295404, -0.199997, 0, -0.0214898, -0.00233221, 0.000342685, -0.107445, -0.0114923, 0
32816, -0.274086, -0.197667, -0.000424721, -0.295202, -0.199997, 0, -0.0211162, -0.00232959, 0.000424721, -0.105576, -0.0114379, 0
32826, -0.274391, -0.197669, -0.000487846, -0.295001, -0.199997, 0, -0.0206096, -0.00232784, 0.000487846, -0.103042, -0.0113968, 0
32836, -0.275154, -0.197671, -0.000547969, -0.2948, -0.199997, 0, -0.0196454, -0.00232607, 0.000547969, -0.0982206, -0.0113554, 0
32846, -0.275629, -0.197672, -0.000596666, -0.294598, -0.199997, 0, -0.0189694, -0.00232476, 0.000596666, -0.0948403, -0.0113224, 0
32856, -0.2762, -0.197674, -0.000645335, -0.294397, -0.199997, 0, -0.018197, -0.00232328, 0.000645335, -0.0909773, -0.0112879, 0
32866, -0.276682, -0.197675, -0.000688616, -0.294205, -0.199997, 0, -0.0175228, -0.00232194, 0.000688616, -0.0876058, -0.0112569, 0
32876, -0.277262, -0.197677, -0.000735723, -0.294003, -0.199997, 0, -0.0167412, -0.00232023, 0.000735723, -0.0836974, -0.0112213, 0
32886, -0.277577, -0.197643, -0.00130975, -0.293802, -0.199997, 0, -0.0162244, -0.00235365, 0.00130975, -0.0811066, -0.0110887, 0
32896, -0.278014, -0.197792, 0.000888443, -0.2936, -0.199997, 0, -0.0155862, -0.00220548, -0.000888443, -0.0779409, -0.0114912, 0
32906, -0.278381, -0.197935, 0.00269796, -0.293399, -0.199997, 0, -0.0150182, -0.00206202, -0.00269796, -0.0751187, -0.0117263, 0
32916, -0.279227, -0.198054, 0.00449247, -0.293197, -0.199997, 0, -0.0139705, -0.00194314, -0.00449247, -0.0698954, -0.0120973, 0
32926, -0.280131, -0.198153, 0.00622393, -0.292996, -0.199997, 0, -0.0128646, -0.00184382, -0.00622393, -0.0643794, -0.012553, 0
32936, -0.280713, -0.198259, 0.00749702, -0.292804, -0.199997, 0, -0.0120909, -0.00173785, -0.00749702, -0.0605181, -0.012734, 0
32946, -0.28139, -0.198346, 0.00876427, -0.292602, -0.199997, 0, -0.0112124, -0.00165057, -0.00876427, -0.0561324, -0.0130198, 0
32956, -0.281413, -0.198519, 0.00951503, -0.292401, -0.199997, 0, -0.0109876, -0.00147811, -0.00951503, -0.055006, -0.0125765, 0
32966, -0.281973, -0.198556, 0.0098424, -0.292199, -0.199997, 0, -0.010226, -0.00144091, -0.0098424, -0.0511985, -0.0126064, 0
32976, -0.282443, -0.198796, 0.0125177, -0.291998, -0.199997, 0, -0.00955459, -0.00120144, -0.0125177, -0.0478444, -0.0129193, 0
32986, -0.282651, -0.199038, 0.0144899, -0.291797, -0.199997, 0, -0.00914514, -0.000959381, -0.0144899, -0.0457904, -0.0128278, 0
32996, -0.283007, -0.199202, 0.01595, -0.291604, -0.199997, 0, -0.00859752, -0.000794709, -0.01595, -0.0430455, -0.0128574, 0
33006, -0.284079, -0.199297, 0.0192201, -0.291403, -0.199997, 0, -0.00732422, -0.000700191, -0.0192201, -0.0366816, -0.0143286, 0
33016, -0.284028, -0.199526, 0.0198862, -0.291202, -0.199997, 0, -0.00717342, -0.000471294, -0.0198862, -0.0359069, -0.0135745, 0
33026, -0.283794, -0.199727, 0.0194595, -0.291, -0.199997, 0, -0.00720564, -0.000270337, -0.0194595, -0.0360477, -0.0123261, 0
33036, -0.284526, -0.199822, 0.0215023, -0.290799, -0.199997, 0, -0.00627246, -0.000174552, -0.0215023, -0.0313738, -0.0130996, 0
33046, -0.285145, -0.199909, 0.0233013, -0.290597, -0.199997, 0, -0.00545233, -8.80212e-05, -0.0233013, -0.0272645, -0.0137856, 0
33056, -0.285867, -0.199913, 0.0249051, -0.290396, -0.199997, 0, -0.00452921, -8.41618e-05, -0.0249051, -0.0226495, -0.0147998, 0
33065, -0.28628, -0.199906, 0.0253916, -0.290204, -0.199997, 0, -0.0039233, -9.11802e-05, -0.0253916, -0.0196217, -0.0151927, 0
33076, -0.286822, -0.199966, 0.0269612, -0.290002, -0.199997, 0, -0.00317979, -3.07113e-05, -0.0269612, -0.0158973, -0.0159016, 0
33086, -0.28708, -0.200055, 0.0278372, -0.289801, -0.199997, 0, -0.00272042, 5.80996e-05, -0.0278372, -0.0135887, -0.0160333, 0
33096, -0.288321, -0.199973, 0.0309604, -0.289599, -0.199997, 0, -0.00127879, -2.36928e-05, -0.0309604, -0.00639454, -0.0184967, 0
33105, -0.289375, -0.199821, 0.0337636, -0.289398, -0.199997, 0, -2.25306e-05, -0.000176147, -0.0337636, -0.00014232, -0.0211346, 0
33116, -0.290268, -0.19971, 0.0368507, -0.289196, -0.199997, 0, 0.00107139, -0.000286877, -0.0368507, 0.00530048, -0.0237412, 0
33126, -0.291024, -0.199538, 0.0395183, -0.289004, -0.199997, 0, 0.00201985, -0.000458747, -0.0395183, 0.0100008, -0.0264019, 0
33136, -0.291242, -0.199524, 0.0408829, -0.288803, -0.199997, 0, 0.00243956, -0.000473484, -0.0408829, 0.0120908, -0.0273937, 0
33146, -0.291624, -0.199509, 0.043107, -0.288601, -0.199997, 0, 0.00302294, -0.000487953, -0.043107, 0.0149955, -0.0289531, 0
33156, -0.292153, -0.199381, 0.0456161, -0.2884, -0.199997, 0, 0.00375342, -0.000616372, -0.0456161, 0.0186071, -0.0313041, 0
33166, -0.292391, -0.199205, 0.0466369, -0.288199, -0.199997, 0, 0.00419232, -0.000792429, -0.0466369, 0.0207541, -0.0329172, 0
33176, -0.292792, -0.19904, 0.0485639, -0.287997, -0.199997, 0, 0.00479516, -0.000957444, -0.0485639, 0.0237152, -0.0350838, 0
33186, -0.293132, -0.198718, 0.0496698, -0.287796, -0.199997, 0, 0.00533652, -0.00127865, -0.0496698, 0.0263323, -0.037512, 0
33196, -0.293206, -0.198477, 0.0499603, -0.287603, -0.199997, 0, 0.00560224, -0.00151989, -0.0499603, 0.0275967, -0.038965, 0
33206, -0.29326, -0.198255, 0.0502493, -0.287402, -0.199997, 0, 0.00585791, -0.00174208, -0.0502493, 0.0288151, -0.0403201, 0
33216, -0.293506, -0.198002, 0.0511631, -0.287201, -0.199997, 0, 0.00630587, -0.00199491, -0.0511631, 0.030978, -0.0422718, 0
33226, -0.293709, -0.197768, 0.0520115, -0.286999, -0.199997, 0, 0.00670952, -0.00222871, -0.0520115, 0.0329229, -0.0440795, 0
33235, -0.294751, -0.197359, 0.055287, -0.286798, -0.199997, 0, 0.00795367, -0.00263788, -0.055287, 0.0389788, -0.048539, 0
33246, -0.294759, -0.197098, 0.0558281, -0.286596, -0.199997, 0, 0.00816229, -0.00289869, -0.0558281, 0.0399391, -0.050245, 0
33256, -0.294757, -0.196734, 0.0561751, -0.286404, -0.199997, 0, 0.00835314, -0.00326344, -0.0561751, 0.0407837, -0.0523415, 0
33266, -0.294536, -0.196636, 0.0561478, -0.286203, -0.199997, 0, 0.00833371, -0.00336099, -0.0561478, 0.0406598, -0.0528055, 0
33275, -0.294546, -0.196504, 0.0566751, -0.286001, -0.199997, 0, 0.00854495, -0.00349346, -0.0566751, 0.0416667, -0.0538644, 0
33286, -0.294545, -0.196382, 0.0571475, -0.2858, -0.199997, 0, 0.00874564, -0.00361478, -0.0571475, 0.0426245, -0.0548305, 0
33296, -0.294326, -0.196311, 0.0570781, -0.285598, -0.199997, 0, 0.00872809, -0.00368635, -0.0570781, 0.0425179, -0.0551382, 0
33306, -0.294339, -0.196211, 0.0574442, -0.285397, -0.199997, 0, 0.00894216, -0.0037858, -0.0574442, 0.0435503, -0.0559313, 0
33315, -0.294131, -0.196155, 0.0573343, -0.285195, -0.199997, 0, 0.0089356, -0.00384159, -0.0573343, 0.0435039, -0.0561372, 0
33326, -0.293943, -0.196034, 0.0572436, -0.285003, -0.199997, 0, 0.0089398, -0.00396295, -0.0572436, 0.0434921, -0.0566858, 0
33336, -0.293985, -0.195973, 0.0574256, -0.284802, -0.199997, 0, 0.00918323, -0.00402428, -0.0574256, 0.0446856, -0.0571789, 0
33346, -0.293802, -0.195946, 0.0572251, -0.2846, -0.199997, 0, 0.00920114, -0.00405122, -0.0572251, 0.0447719, -0.0571893, 0
33355, -0.293847, -0.195902, 0.0572786, -0.284399, -0.199997, 0, 0.00944814, -0.00409457, -0.0572786, 0.0459912, -0.0575109, 0
33366, -0.293666, -0.195889, 0.0570047, -0.284198, -0.199997, 0, 0.00946856, -0.00410846, -0.0570047, 0.0460955, -0.057409, 0
33376, -0.293502, -0.195881, 0.0566966, -0.283996, -0.199997, 0, 0.00950626, -0.00411588, -0.0566966, 0.0462887, -0.0572577, 0
33386, -0.293145, -0.195896, 0.0561537, -0.283804, -0.199997, 0, 0.00934094, -0.00410092, -0.0561537, 0.0454803, -0.0567857, 0
33396, -0.293039, -0.195902, 0.0557691, -0.283602, -0.199997, 0, 0.00943637, -0.00409484, -0.0557691, 0.0459673, -0.0565337, 0
33405, -0.29294, -0.195915, 0.0553394, -0.283401, -0.199997, 0, 0.0095388, -0.00408244, -0.0553394, 0.046492, -0.0562226, 0
33416, -0.293061, -0.195925, 0.0549727, -0.2832, -0.199997, 0, 0.00986153, -0.0040725, -0.0549727, 0.0481143, -0.0560246, 0
33426, -0.292943, -0.195948, 0.0544513, -0.282998, -0.199997, 0, 0.00994515, -0.00404871, -0.0544513, 0.0485503, -0.0555906, 0
33436, -0.293049, -0.195973, 0.0539486, -0.282797, -0.199997, 0, 0.0102524, -0.00402384, -0.0539486, 0.0501025, -0.0552232, 0
33445, -0.292918, -0.196008, 0.0533373, -0.282604, -0.199997, 0, 0.0103131, -0.00398912, -0.0533373, 0.0504287, -0.0546687, 0
33456, -0.293013, -0.196047, 0.0526996, -0.282403, -0.199997, 0, 0.0106096, -0.00394966, -0.0526996, 0.0519342, -0.0541349, 0
33466, -0.292868, -0.196007, 0.052185, -0.282202, -0.199997, 0, 0.0106667, -0.0039901, -0.052185, 0.0522201, -0.0540163, 0
33476, -0.29274, -0.196065, 0.0514285, -0.282, -0.199997, 0, 0.0107395, -0.00393191, -0.0514285, 0.0526161, -0.053251, 0
33486, -0.292838, -0.196132, 0.0505815, -0.281799, -0.199997, 0, 0.0110393, -0.00386456, -0.0505815, 0.0541492, -0.0524377, 0
33496, -0.292699, -0.1962, 0.0497344, -0.281597, -0.199997, 0, 0.0111014, -0.00379734, -0.0497344, 0.0544946, -0.0515633, 0
33506, -0.292789, -0.19628, 0.0487495, -0.281396, -0.199997, 0, 0.0113927, -0.00371699, -0.0487495, 0.0559904, -0.0505884, 0
33516, -0.292862, -0.196457, 0.047466, -0.281204, -0.199997, 0, 0.0116588, -0.0035402, -0.047466, 0.0573885, -0.0489266, 0
