QGPIORecord, QRC v6.1.0, 22-12-2021 @ 16:12:22, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, w
407045, -0.237059, -0.191779, 0.00973813, 9.55958e-08, 1.62526e-08, 6.50637e-07, 2.21161e-07, 7.55849e-06, 0.000103022, 0.189128, 0.137306, 0
407055, -0.237321, -0.191755, 0.00983713, 9.56015e-08, 1.63531e-08, 6.50876e-07, 2.22493e-07, 7.5606e-06, 0.000103035, 0.19173, 0.137306, 0
407065, -0.236953, -0.19167, 0.00992971, 9.56077e-08, 1.64633e-08, 6.51127e-07, 2.23954e-07, 7.56279e-06, 0.000103049, 0.185364, 0.136664, 0
407075, -0.23662, -0.191663, 0.0099165, 9.56142e-08, 1.65766e-08, 6.51387e-07, 2.25457e-07, 7.56505e-06, 0.000103062, 0.185364, 0.137306, 0
407085, -0.236318, -0.191656, 0.00990973, 9.56198e-08, 1.66747e-08, 6.51623e-07, 2.26755e-07, 7.56713e-06, 0.000103075, 0.185364, 0.137306, 0
407095, -0.236045, -0.191649, 0.00990754, 9.56247e-08, 1.67602e-08, 6.51839e-07, 2.27887e-07, 7.56906e-06, 0.000103088, 0.185364, 0.137306, 0
407105, -0.235798, -0.191643, 0.00990858, 9.5629e-08, 1.68355e-08, 6.52038e-07, 2.28881e-07, 7.57087e-06, 0.0001031, 0.185364, 0.137306, 0
407115, -0.235575, -0.191637, 0.00991191, 9.56329e-08, 1.69021e-08, 6.52223e-07, 2.29761e-07, 7.57257e-06, 0.000103112, 0.185364, 0.137306, 0
407124, -0.235372, -0.191494, 0.0101202, 9.56363e-08, 1.69616e-08, 6.52397e-07, 2.30545e-07, 7.57418e-06, 0.000103124, 0.185364, 0.136029, 0
407135, -0.234959, -0.191504, 0.0100743, 9.56415e-08, 1.70501e-08, 6.52621e-07, 2.31716e-07, 7.57617e-06, 0.000103137, 0.182941, 0.137306, 0
407145, -0.234815, -0.191511, 0.010067, 9.56455e-08, 1.71195e-08, 6.52815e-07, 2.32631e-07, 7.57794e-06, 0.000103149, 0.185364, 0.137306, 0
407155, -0.234685, -0.191517, 0.0100615, 9.5649e-08, 1.71801e-08, 6.52992e-07, 2.3343e-07, 7.57958e-06, 0.000103161, 0.185364, 0.137306, 0
407164, -0.234685, -0.191522, 0.0100689, 9.56521e-08, 1.72331e-08, 6.53157e-07, 2.34129e-07, 7.58112e-06, 0.000103172, 0.186601, 0.137306, 0
407175, -0.234568, -0.191527, 0.0100652, 9.5655e-08, 1.72826e-08, 6.53312e-07, 2.34781e-07, 7.5826e-06, 0.000103184, 0.185364, 0.137306, 0
407185, -0.234461, -0.191532, 0.0100625, 9.56576e-08, 1.7326e-08, 6.53456e-07, 2.35352e-07, 7.58399e-06, 0.000103195, 0.185364, 0.137306, 0
407195, -0.234365, -0.191536, 0.0100606, 9.56598e-08, 1.73642e-08, 6.53591e-07, 2.35855e-07, 7.58531e-06, 0.000103206, 0.185364, 0.137306, 0
407205, -0.234278, -0.19161, 0.00995437, 9.56618e-08, 1.73979e-08, 6.53717e-07, 2.36297e-07, 7.58657e-06, 0.000103217, 0.185364, 0.137954, 0
407216, -0.234199, -0.191606, 0.00996095, 9.56624e-08, 1.74095e-08, 6.53804e-07, 2.36447e-07, 7.58753e-06, 0.000103227, 0.185364, 0.137306, 0
407225, -0.234128, -0.191603, 0.00996735, 9.56631e-08, 1.74208e-08, 6.53889e-07, 2.36592e-07, 7.58847e-06, 0.000103237, 0.185364, 0.137306, 0
407235, -0.234181, -0.1916, 0.00997852, 9.56637e-08, 1.74317e-08, 6.53973e-07, 2.36733e-07, 7.58941e-06, 0.000103247, 0.186601, 0.137306, 0
407245, -0.233996, -0.191598, 0.0099793, 9.56644e-08, 1.7444e-08, 6.54057e-07, 2.36894e-07, 7.59035e-06, 0.000103257, 0.184144, 0.137306, 0
407255, -0.233944, -0.191596, 0.00998519, 9.56649e-08, 1.74541e-08, 6.54138e-07, 2.37025e-07, 7.59127e-06, 0.000103267, 0.185364, 0.137306, 0
407265, -0.233897, -0.191594, 0.00999096, 9.56654e-08, 1.7464e-08, 6.54218e-07, 2.37153e-07, 7.59217e-06, 0.000103277, 0.185364, 0.137306, 0
407275, -0.233854, -0.191592, 0.00999662, 9.5666e-08, 1.74738e-08, 6.54297e-07, 2.3728e-07, 7.59307e-06, 0.000103287, 0.185364, 0.137306, 0
407285, -0.233816, -0.19166, 0.00989523, 9.56665e-08, 1.74834e-08, 6.54375e-07, 2.37406e-07, 7.59396e-06, 0.000103296, 0.185364, 0.137954, 0
407294, -0.233781, -0.191652, 0.00990705, 9.56659e-08, 1.74745e-08, 6.54419e-07, 2.37286e-07, 7.5946e-06, 0.000103306, 0.185364, 0.137306, 0
407305, -0.233749, -0.191507, 0.0101311, 9.56655e-08, 1.74684e-08, 6.54468e-07, 2.37203e-07, 7.59527e-06, 0.000103315, 0.185364, 0.136029, 0
407315, -0.23372, -0.191513, 0.0101302, 9.56674e-08, 1.75015e-08, 6.54584e-07, 2.3764e-07, 7.59645e-06, 0.000103325, 0.185364, 0.137306, 0
407325, -0.233695, -0.191518, 0.0101295, 9.56692e-08, 1.75312e-08, 6.54695e-07, 2.38032e-07, 7.59759e-06, 0.000103336, 0.185364, 0.137306, 0
407335, -0.233671, -0.191523, 0.0101292, 9.56707e-08, 1.7558e-08, 6.54799e-07, 2.38386e-07, 7.59868e-06, 0.000103346, 0.185364, 0.137306, 0
407345, -0.23342, -0.191528, 0.0101153, 9.56721e-08, 1.75821e-08, 6.54898e-07, 2.38704e-07, 7.59973e-06, 0.000103357, 0.182941, 0.137306, 0
407355, -0.233423, -0.191532, 0.0101157, 9.56731e-08, 1.75998e-08, 6.54988e-07, 2.38937e-07, 7.60071e-06, 0.000103367, 0.185364, 0.137306, 0
407365, -0.233425, -0.191536, 0.0101163, 9.56741e-08, 1.76161e-08, 6.55075e-07, 2.39151e-07, 7.60166e-06, 0.000103377, 0.185364, 0.137306, 0
407375, -0.233427, -0.191539, 0.0101171, 9.56749e-08, 1.76311e-08, 6.55158e-07, 2.39349e-07, 7.60259e-06, 0.000103387, 0.185364, 0.137306, 0
407385, -0.233314, -0.191612, 0.0100058, 9.56757e-08, 1.7645e-08, 6.55238e-07, 2.39531e-07, 7.6035e-06, 0.000103396, 0.184144, 0.137954, 0
407395, -0.232872, -0.191609, 0.0100038, 9.56752e-08, 1.76377e-08, 6.55282e-07, 2.39432e-07, 7.60413e-06, 0.000103405, 0.180585, 0.137306, 0
407405, -0.232472, -0.191606, 0.0100026, 9.56746e-08, 1.76277e-08, 6.55325e-07, 2.39297e-07, 7.60476e-06, 0.000103415, 0.180585, 0.137306, 0
407415, -0.232222, -0.191603, 0.0100034, 9.56738e-08, 1.76156e-08, 6.55369e-07, 2.39134e-07, 7.60539e-06, 0.000103424, 0.181755, 0.137306, 0
407425, -0.231884, -0.1916, 0.0100026, 9.56729e-08, 1.76032e-08, 6.55413e-07, 2.38966e-07, 7.60603e-06, 0.000103433, 0.180585, 0.137306, 0
407435, -0.231578, -0.191598, 0.010002, 9.5672e-08, 1.75895e-08, 6.55458e-07, 2.38782e-07, 7.60666e-06, 0.000103442, 0.180585, 0.137306, 0
407445, -0.231302, -0.191596, 0.0100014, 9.56711e-08, 1.7575e-08, 6.55503e-07, 2.38585e-07, 7.6073e-06, 0.000103451, 0.180585, 0.137306, 0
407455, -0.231052, -0.191594, 0.0100007, 9.56701e-08, 1.75599e-08, 6.55548e-07, 2.3838e-07, 7.60794e-06, 0.00010346, 0.180585, 0.137306, 0
407465, -0.230825, -0.191663, 0.00989162, 9.56691e-08, 1.75444e-08, 6.55593e-07, 2.38171e-07, 7.60859e-06, 0.000103469, 0.180585, 0.137954, 0
407475, -0.23062, -0.191655, 0.00990138, 9.5667e-08, 1.75103e-08, 6.55605e-07, 2.37714e-07, 7.60898e-06, 0.000103477, 0.180585, 0.137306, 0
407485, -0.230435, -0.191647, 0.0099096, 9.56651e-08, 1.74798e-08, 6.55624e-07, 2.37305e-07, 7.60942e-06, 0.000103486, 0.180585, 0.137306, 0
407495, -0.230267, -0.191641, 0.00991657, 9.56634e-08, 1.74523e-08, 6.55648e-07, 2.36937e-07, 7.6099e-06, 0.000103495, 0.180585, 0.137306, 0
407505, -0.230115, -0.191635, 0.00992253, 9.56618e-08, 1.74277e-08, 6.55677e-07, 2.36606e-07, 7.61042e-06, 0.000103503, 0.180585, 0.137306, 0
407515, -0.229978, -0.19163, 0.0099277, 9.56604e-08, 1.74054e-08, 6.5571e-07, 2.36307e-07, 7.61096e-06, 0.000103512, 0.180585, 0.137306, 0
407525, -0.229853, -0.191625, 0.00993222, 9.56591e-08, 1.73853e-08, 6.55745e-07, 2.36037e-07, 7.61153e-06, 0.000103521, 0.180585, 0.137306, 0
407535, -0.229741, -0.19162, 0.00993623, 9.56579e-08, 1.73672e-08, 6.55784e-07, 2.35792e-07, 7.61212e-06, 0.00010353, 0.180585, 0.137306, 0
407545, -0.229639, -0.191616, 0.00993982, 9.56569e-08, 1.73508e-08, 6.55824e-07, 2.35571e-07, 7.61272e-06, 0.000103539, 0.180585, 0.137306, 0
407555, -0.229547, -0.191613, 0.00994308, 9.56559e-08, 1.73359e-08, 6.55867e-07, 2.35371e-07, 7.61334e-06, 0.000103548, 0.180585, 0.137306, 0
407565, -0.229464, -0.19161, 0.00994608, 9.56551e-08, 1.73226e-08, 6.55911e-07, 2.35191e-07, 7.61398e-06, 0.000103557, 0.180585, 0.137306, 0
407575, -0.229388, -0.191468, 0.0101624, 9.56543e-08, 1.73105e-08, 6.55957e-07, 2.35028e-07, 7.61462e-06, 0.000103566, 0.180585, 0.136029, 0
407585, -0.229319, -0.191479, 0.0101513, 9.56557e-08, 1.7336e-08, 6.56069e-07, 2.35363e-07, 7.61576e-06, 0.000103576, 0.180585, 0.137306, 0
407595, -0.229369, -0.191487, 0.0101474, 9.56569e-08, 1.73568e-08, 6.56172e-07, 2.35636e-07, 7.61683e-06, 0.000103586, 0.181755, 0.137306, 0
407605, -0.229303, -0.191496, 0.010138, 9.56579e-08, 1.73754e-08, 6.56268e-07, 2.35881e-07, 7.61786e-06, 0.000103596, 0.180585, 0.137306, 0
407615, -0.229243, -0.191503, 0.0101295, 9.56587e-08, 1.73904e-08, 6.56357e-07, 2.36077e-07, 7.61883e-06, 0.000103606, 0.180585, 0.137306, 0
407625, -0.229188, -0.19151, 0.0101217, 9.56594e-08, 1.74022e-08, 6.5644e-07, 2.36231e-07, 7.61975e-06, 0.000103616, 0.180585, 0.137306, 0
407635, -0.229139, -0.191516, 0.0101147, 9.56599e-08, 1.74113e-08, 6.56517e-07, 2.3635e-07, 7.62063e-06, 0.000103626, 0.180585, 0.137306, 0
407645, -0.229095, -0.191592, 0.0100008, 9.56602e-08, 1.74181e-08, 6.56589e-07, 2.36438e-07, 7.62147e-06, 0.000103635, 0.180585, 0.137954, 0
407655, -0.228624, -0.191661, 0.00988804, 9.56594e-08, 1.74048e-08, 6.56624e-07, 2.36259e-07, 7.62203e-06, 0.000103644, 0.17606, 0.137954, 0
407665, -0.228304, -0.191653, 0.00989951, 9.56572e-08, 1.73703e-08, 6.56626e-07, 2.35799e-07, 7.62234e-06, 0.000103652, 0.177169, 0.137306, 0
407675, -0.227908, -0.191645, 0.00991024, 9.56553e-08, 1.73389e-08, 6.56636e-07, 2.35379e-07, 7.62271e-06, 0.00010366, 0.17606, 0.137306, 0
407685, -0.22755, -0.191639, 0.00991889, 9.56535e-08, 1.73096e-08, 6.56653e-07, 2.34987e-07, 7.62313e-06, 0.000103669, 0.17606, 0.137306, 0
407695, -0.227227, -0.191633, 0.00992586, 9.56518e-08, 1.72821e-08, 6.56676e-07, 2.34618e-07, 7.6236e-06, 0.000103677, 0.17606, 0.137306, 0
407705, -0.226933, -0.191353, 0.0103574, 9.56502e-08, 1.72562e-08, 6.56703e-07, 2.34271e-07, 7.6241e-06, 0.000103686, 0.17606, 0.134778, 0
407715, -0.226668, -0.191375, 0.0103163, 9.56529e-08, 1.73035e-08, 6.56864e-07, 2.34893e-07, 7.62561e-06, 0.000103697, 0.17606, 0.137306, 0
407725, -0.226428, -0.191395, 0.0102809, 9.56548e-08, 1.73375e-08, 6.57002e-07, 2.35339e-07, 7.62694e-06, 0.000103708, 0.17606, 0.137306, 0
407735, -0.22621, -0.19114, 0.010663, 9.56561e-08, 1.73606e-08, 6.5712e-07, 2.35641e-07, 7.62813e-06, 0.000103718, 0.17606, 0.134778, 0
407745, -0.226013, -0.19091, 0.0109962, 9.56609e-08, 1.74443e-08, 6.57348e-07, 2.36745e-07, 7.63014e-06, 0.000103731, 0.17606, 0.134778, 0
407755, -0.225834, -0.19057, 0.0114787, 9.56686e-08, 1.75745e-08, 6.57657e-07, 2.38465e-07, 7.63275e-06, 0.000103745, 0.17606, 0.133552, 0
407764, -0.225672, -0.190396, 0.0117239, 9.56804e-08, 1.7772e-08, 6.58085e-07, 2.41075e-07, 7.63623e-06, 0.00010376, 0.17606, 0.134778, 0
407775, -0.225632, -0.190235, 0.0119829, 9.56936e-08, 1.79908e-08, 6.58548e-07, 2.43964e-07, 7.63998e-06, 0.000103777, 0.177169, 0.134778, 0
407785, -0.225489, -0.190092, 0.012188, 9.57083e-08, 1.82321e-08, 6.59047e-07, 2.47151e-07, 7.64398e-06, 0.000103793, 0.17606, 0.134778, 0
407795, -0.225361, -0.189962, 0.0123795, 9.57239e-08, 1.8484e-08, 6.59564e-07, 2.50473e-07, 7.64811e-06, 0.00010381, 0.17606, 0.134778, 0
407805, -0.225244, -0.189844, 0.0125594, 9.57402e-08, 1.87433e-08, 6.60092e-07, 2.53891e-07, 7.65232e-06, 0.000103827, 0.17606, 0.134778, 0
407815, -0.225139, -0.189737, 0.0127289, 9.5757e-08, 1.90074e-08, 6.60628e-07, 2.5737e-07, 7.65658e-06, 0.000103844, 0.17606, 0.134778, 0
407825, -0.225043, -0.18964, 0.0128893, 9.57742e-08, 1.92743e-08, 6.61166e-07, 2.60882e-07, 7.66086e-06, 0.000103861, 0.17606, 0.134778, 0
407835, -0.224957, -0.189618, 0.0129548, 9.57917e-08, 1.95422e-08, 6.61706e-07, 2.64406e-07, 7.66515e-06, 0.000103878, 0.17606, 0.1354, 0
407845, -0.224984, -0.189528, 0.013145, 9.58084e-08, 1.97952e-08, 6.62219e-07, 2.6773e-07, 7.66923e-06, 0.000103895, 0.177169, 0.134778, 0
407855, -0.224903, -0.189449, 0.013286, 9.5826e-08, 2.00568e-08, 6.62744e-07, 2.71166e-07, 7.67341e-06, 0.000103912, 0.17606, 0.134778, 0
407865, -0.22483, -0.189312, 0.0135065, 9.58436e-08, 2.03169e-08, 6.63265e-07, 2.74578e-07, 7.67756e-06, 0.000103929, 0.17606, 0.134162, 0
407875, -0.224764, -0.189253, 0.0136278, 9.58622e-08, 2.0589e-08, 6.63806e-07, 2.78146e-07, 7.68184e-06, 0.000103946, 0.17606, 0.134778, 0
407885, -0.224296, -0.189211, 0.0135871, 9.58807e-08, 2.08554e-08, 6.64336e-07, 2.81637e-07, 7.68605e-06, 0.000103963, 0.171771, 0.134778, 0
407895, -0.223873, -0.189171, 0.0135692, 9.58969e-08, 2.10853e-08, 6.64807e-07, 2.84645e-07, 7.68983e-06, 0.000103979, 0.171771, 0.134778, 0
407905, -0.22349, -0.189134, 0.0135668, 9.59111e-08, 2.12864e-08, 6.65233e-07, 2.87273e-07, 7.69328e-06, 0.000103994, 0.171771, 0.134778, 0
407915, -0.223144, -0.189166, 0.0134828, 9.59238e-08, 2.14645e-08, 6.65622e-07, 2.89597e-07, 7.69646e-06, 0.000104009, 0.171771, 0.1354, 0
407925, -0.22283, -0.189062, 0.0136034, 9.59341e-08, 2.16083e-08, 6.65954e-07, 2.9147e-07, 7.69921e-06, 0.000104023, 0.171771, 0.134162, 0
407934, -0.222546, -0.188902, 0.0138076, 9.59447e-08, 2.17558e-08, 6.66293e-07, 2.93391e-07, 7.70203e-06, 0.000104038, 0.171771, 0.133552, 0
407945, -0.222289, -0.188889, 0.0138092, 9.59567e-08, 2.19209e-08, 6.66665e-07, 2.95541e-07, 7.70508e-06, 0.000104052, 0.171771, 0.134778, 0
407955, -0.221958, -0.188879, 0.0137933, 9.59674e-08, 2.20682e-08, 6.67006e-07, 2.97458e-07, 7.70791e-06, 0.000104066, 0.170734, 0.134778, 0
407965, -0.221758, -0.188867, 0.0138056, 9.59767e-08, 2.21957e-08, 6.67314e-07, 2.99114e-07, 7.71049e-06, 0.00010408, 0.171771, 0.134778, 0
407975, -0.221576, -0.188857, 0.01382, 9.59852e-08, 2.23114e-08, 6.67602e-07, 3.00615e-07, 7.71292e-06, 0.000104093, 0.171771, 0.134778, 0
407985, -0.221411, -0.188847, 0.0138357, 9.5993e-08, 2.24168e-08, 6.67871e-07, 3.01981e-07, 7.71521e-06, 0.000104106, 0.171771, 0.134778, 0
407995, -0.221263, -0.188838, 0.0138522, 9.60001e-08, 2.25133e-08, 6.68123e-07, 3.03232e-07, 7.71738e-06, 0.000104119, 0.171771, 0.134778, 0
408005, -0.221128, -0.188829, 0.0138692, 9.60067e-08, 2.26021e-08, 6.68361e-07, 3.04382e-07, 7.71945e-06, 0.000104132, 0.171771, 0.134778, 0
408015, -0.221007, -0.188889, 0.0137881, 9.60128e-08, 2.26841e-08, 6.68586e-07, 3.05443e-07, 7.72142e-06, 0.000104144, 0.171771, 0.1354, 0
408025, -0.220996, -0.188875, 0.0138245, 9.60172e-08, 2.27437e-08, 6.6877e-07, 3.06212e-07, 7.72308e-06, 0.000104155, 0.172823, 0.134778, 0
408035, -0.220887, -0.188863, 0.0138478, 9.60217e-08, 2.28038e-08, 6.68953e-07, 3.06988e-07, 7.72473e-06, 0.000104167, 0.171771, 0.134778, 0
408045, -0.220788, -0.188852, 0.0138703, 9.60259e-08, 2.28612e-08, 6.69129e-07, 3.07729e-07, 7.72634e-06, 0.000104178, 0.171771, 0.134778, 0
408055, -0.220799, -0.188841, 0.0139028, 9.603e-08, 2.2916e-08, 6.693e-07, 3.08436e-07, 7.7279e-06, 0.000104189, 0.172823, 0.134778, 0
408065, -0.220708, -0.188832, 0.0139231, 9.60341e-08, 2.29714e-08, 6.6947e-07, 3.09152e-07, 7.72946e-06, 0.0001042, 0.171771, 0.134778, 0
408075, -0.220626, -0.188823, 0.0139428, 9.60381e-08, 2.30241e-08, 6.69633e-07, 3.09834e-07, 7.73097e-06, 0.000104211, 0.171771, 0.134778, 0
408085, -0.220552, -0.188815, 0.0139617, 9.60418e-08, 2.30745e-08, 6.69792e-07, 3.10484e-07, 7.73244e-06, 0.000104222, 0.171771, 0.134778, 0
408095, -0.220485, -0.188808, 0.0139801, 9.60454e-08, 2.31227e-08, 6.69946e-07, 3.11107e-07, 7.73388e-06, 0.000104233, 0.171771, 0.134778, 0
408104, -0.220424, -0.188735, 0.0140978, 9.60489e-08, 2.31689e-08, 6.70096e-07, 3.11703e-07, 7.73528e-06, 0.000104244, 0.171771, 0.134162, 0
408115, -0.220368, -0.188603, 0.0143058, 9.60535e-08, 2.32299e-08, 6.70271e-07, 3.12493e-07, 7.73688e-06, 0.000104255, 0.171771, 0.133552, 0
408125, -0.220319, -0.188616, 0.0143043, 9.60602e-08, 2.33196e-08, 6.70496e-07, 3.13657e-07, 7.73884e-06, 0.000104267, 0.171771, 0.134778, 0
408135, -0.220175, -0.188628, 0.0142894, 9.60664e-08, 2.34002e-08, 6.70704e-07, 3.14703e-07, 7.74068e-06, 0.000104279, 0.170734, 0.134778, 0
408145, -0.220144, -0.188638, 0.0142897, 9.60716e-08, 2.34693e-08, 6.70892e-07, 3.15598e-07, 7.74237e-06, 0.00010429, 0.171771, 0.134778, 0
408155, -0.220116, -0.188647, 0.0142904, 9.60764e-08, 2.35318e-08, 6.71068e-07, 3.16406e-07, 7.74397e-06, 0.000104302, 0.171771, 0.134778, 0
408165, -0.22009, -0.188655, 0.0142916, 9.60807e-08, 2.35883e-08, 6.71231e-07, 3.17138e-07, 7.74548e-06, 0.000104313, 0.171771, 0.134778, 0
408175, -0.220067, -0.188662, 0.014293, 9.60846e-08, 2.36396e-08, 6.71384e-07, 3.17801e-07, 7.74691e-06, 0.000104323, 0.171771, 0.134778, 0
408185, -0.220046, -0.188669, 0.0142948, 9.60882e-08, 2.36862e-08, 6.71528e-07, 3.18404e-07, 7.74827e-06, 0.000104334, 0.171771, 0.134778, 0
408195, -0.21964, -0.188745, 0.0141586, 9.60914e-08, 2.37286e-08, 6.71663e-07, 3.18952e-07, 7.74956e-06, 0.000104344, 0.167699, 0.1354, 0
408205, -0.219178, -0.188547, 0.0144442, 9.60922e-08, 2.37401e-08, 6.71749e-07, 3.19096e-07, 7.75049e-06, 0.000104354, 0.166713, 0.132948, 0
408215, -0.218854, -0.188567, 0.0143979, 9.60963e-08, 2.37936e-08, 6.71916e-07, 3.19785e-07, 7.75202e-06, 0.000104365, 0.167699, 0.134778, 0
408225, -0.218561, -0.188585, 0.0143594, 9.60991e-08, 2.3831e-08, 6.72058e-07, 3.20264e-07, 7.75337e-06, 0.000104375, 0.167699, 0.134778, 0
408235, -0.218296, -0.188601, 0.0143267, 9.61009e-08, 2.38555e-08, 6.7218e-07, 3.20575e-07, 7.75456e-06, 0.000104385, 0.167699, 0.134778, 0
408245, -0.218057, -0.188615, 0.0142983, 9.61019e-08, 2.38695e-08, 6.72284e-07, 3.2075e-07, 7.75562e-06, 0.000104395, 0.167699, 0.134778, 0
408255, -0.21784, -0.188628, 0.0142734, 9.61022e-08, 2.38752e-08, 6.72374e-07, 3.20815e-07, 7.75658e-06, 0.000104405, 0.167699, 0.134778, 0
408265, -0.217643, -0.18864, 0.0142512, 9.6102e-08, 2.38741e-08, 6.72453e-07, 3.20791e-07, 7.75745e-06, 0.000104414, 0.167699, 0.134778, 0
408274, -0.217466, -0.188718, 0.0141271, 9.61013e-08, 2.38675e-08, 6.72521e-07, 3.20697e-07, 7.75825e-06, 0.000104423, 0.167699, 0.1354, 0
408285, -0.217305, -0.188654, 0.0142223, 9.6099e-08, 2.38392e-08, 6.7255e-07, 3.20321e-07, 7.75875e-06, 0.000104431, 0.167699, 0.134162, 0
408295, -0.217159, -0.188664, 0.0142048, 9.60979e-08, 2.38279e-08, 6.7261e-07, 3.20166e-07, 7.75948e-06, 0.00010444, 0.167699, 0.134778, 0
408305, -0.217028, -0.188672, 0.0141887, 9.60967e-08, 2.38135e-08, 6.72663e-07, 3.1997e-07, 7.76016e-06, 0.000104449, 0.167699, 0.134778, 0
408315, -0.216909, -0.18868, 0.0141739, 9.60952e-08, 2.37966e-08, 6.7271e-07, 3.19742e-07, 7.7608e-06, 0.000104457, 0.167699, 0.134778, 0
408325, -0.216801, -0.188686, 0.01416, 9.60936e-08, 2.37777e-08, 6.72754e-07, 3.19489e-07, 7.76141e-06, 0.000104466, 0.167699, 0.134778, 0
408335, -0.216703, -0.188693, 0.0141471, 9.60919e-08, 2.37574e-08, 6.72793e-07, 3.19218e-07, 7.76199e-06, 0.000104474, 0.167699, 0.134778, 0
408345, -0.216615, -0.188698, 0.014135, 9.60901e-08, 2.37361e-08, 6.72829e-07, 3.18934e-07, 7.76254e-06, 0.000104483, 0.167699, 0.134778, 0
408355, -0.216535, -0.188704, 0.0141238, 9.60882e-08, 2.3714e-08, 6.72862e-07, 3.18641e-07, 7.76307e-06, 0.000104491, 0.167699, 0.134778, 0
408365, -0.216463, -0.188708, 0.0141133, 9.60863e-08, 2.36916e-08, 6.72893e-07, 3.18343e-07, 7.76359e-06, 0.000104499, 0.167699, 0.134778, 0
408375, -0.216398, -0.188713, 0.0141035, 9.60845e-08, 2.3669e-08, 6.72923e-07, 3.18043e-07, 7.76409e-06, 0.000104507, 0.167699, 0.134778, 0
408385, -0.216244, -0.188583, 0.0143014, 9.60826e-08, 2.36464e-08, 6.72951e-07, 3.17744e-07, 7.76458e-06, 0.000104516, 0.166713, 0.133552, 0
408395, -0.2162, -0.188599, 0.0142802, 9.60833e-08, 2.36572e-08, 6.73041e-07, 3.1788e-07, 7.76554e-06, 0.000104525, 0.167699, 0.134778, 0
408404, -0.216159, -0.188613, 0.0142606, 9.60836e-08, 2.36632e-08, 6.73121e-07, 3.17953e-07, 7.76642e-06, 0.000104534, 0.167699, 0.134778, 0
408415, -0.215845, -0.188627, 0.0142307, 9.60836e-08, 2.36652e-08, 6.73192e-07, 3.17974e-07, 7.76723e-06, 0.000104543, 0.164778, 0.134778, 0
408425, -0.215838, -0.188639, 0.0142135, 9.6083e-08, 2.36589e-08, 6.73251e-07, 3.17887e-07, 7.76796e-06, 0.000104552, 0.167699, 0.134778, 0
408435, -0.215833, -0.18865, 0.0141975, 9.60822e-08, 2.36505e-08, 6.73304e-07, 3.17773e-07, 7.76863e-06, 0.000104561, 0.167699, 0.134778, 0
408445, -0.215827, -0.188659, 0.0141827, 9.60813e-08, 2.36404e-08, 6.73351e-07, 3.17637e-07, 7.76927e-06, 0.000104569, 0.167699, 0.134778, 0
408455, -0.215918, -0.188736, 0.0140663, 9.60803e-08, 2.36289e-08, 6.73394e-07, 3.17484e-07, 7.76987e-06, 0.000104578, 0.168698, 0.1354, 0
408465, -0.215904, -0.188737, 0.0140596, 9.6078e-08, 2.36005e-08, 6.73402e-07, 3.1711e-07, 7.77021e-06, 0.000104585, 0.167699, 0.134778, 0
408475, -0.215522, -0.188475, 0.0144665, 9.60759e-08, 2.35736e-08, 6.73411e-07, 3.16759e-07, 7.77056e-06, 0.000104593, 0.163829, 0.13235, 0
408485, -0.215267, -0.188239, 0.0148143, 9.60787e-08, 2.36126e-08, 6.73548e-07, 3.17262e-07, 7.77186e-06, 0.000104603, 0.164778, 0.13235, 0
408495, -0.214948, -0.18829, 0.0147188, 9.60856e-08, 2.37026e-08, 6.7378e-07, 3.18427e-07, 7.77387e-06, 0.000104615, 0.163829, 0.134778, 0
408505, -0.214658, -0.188335, 0.014637, 9.60903e-08, 2.3765e-08, 6.73965e-07, 3.19232e-07, 7.77553e-06, 0.000104627, 0.163829, 0.134778, 0
408515, -0.214487, -0.188375, 0.0145742, 9.60932e-08, 2.38051e-08, 6.74113e-07, 3.19747e-07, 7.77691e-06, 0.000104637, 0.164778, 0.134778, 0
408525, -0.21424, -0.188149, 0.0149108, 9.6095e-08, 2.38294e-08, 6.74232e-07, 3.20055e-07, 7.77808e-06, 0.000104647, 0.163829, 0.13235, 0
408535, -0.214017, -0.187945, 0.0152044, 9.61007e-08, 2.3904e-08, 6.74444e-07, 3.21018e-07, 7.77995e-06, 0.000104659, 0.163829, 0.13235, 0
408545, -0.213816, -0.188023, 0.0150877, 9.61094e-08, 2.40174e-08, 6.74728e-07, 3.22484e-07, 7.78234e-06, 0.000104672, 0.163829, 0.134778, 0
408555, -0.213634, -0.188093, 0.0149824, 9.61156e-08, 2.40989e-08, 6.74955e-07, 3.23533e-07, 7.78431e-06, 0.000104684, 0.163829, 0.134778, 0
408565, -0.213292, -0.188026, 0.0150648, 9.61198e-08, 2.41536e-08, 6.75134e-07, 3.24234e-07, 7.78592e-06, 0.000104695, 0.161964, 0.133552, 0
408574, -0.213159, -0.187833, 0.0153539, 9.61244e-08, 2.42129e-08, 6.75324e-07, 3.24995e-07, 7.78762e-06, 0.000104706, 0.163829, 0.13235, 0
408585, -0.213038, -0.187659, 0.0156147, 9.61321e-08, 2.43125e-08, 6.75586e-07, 3.26278e-07, 7.78985e-06, 0.000104718, 0.163829, 0.13235, 0
408595, -0.21293, -0.187763, 0.0154797, 9.61424e-08, 2.4444e-08, 6.75905e-07, 3.27977e-07, 7.79249e-06, 0.000104732, 0.163829, 0.134778, 0
