QGPIORecord, QRC v6.1.0, 22-12-2021 @ 14:54:43, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, trajX, trajY, trajTheta, e1, e2, e3, v, omega, -
449230, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449241, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449250, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449260, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449270, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449281, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449290, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449300, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449310, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449320, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449330, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449340, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449350, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449360, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449370, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449380, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449390, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449400, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449411, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449420, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449430, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449440, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449451, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449460, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449470, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449480, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449490, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449500, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449510, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449520, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449530, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449541, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449550, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449560, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449570, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449581, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449590, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449600, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449610, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449620, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449630, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449640, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449650, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449660, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449670, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449680, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449690, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449700, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449711, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449720, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449730, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449740, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449751, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449760, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449770, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449780, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449790, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449800, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449810, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449820, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449830, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449840, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449850, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449860, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449870, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449881, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449890, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449900, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449910, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449921, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449930, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449940, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449950, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449960, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449970, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449980, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
449990, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450000, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450010, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450020, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450030, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450040, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450051, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450060, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450070, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450080, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450091, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450100, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450110, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450120, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450130, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450140, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450150, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450160, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450170, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450180, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450190, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450200, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450210, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450221, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450230, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450240, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450250, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450260, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450270, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450280, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450290, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450300, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450310, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450320, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450330, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450340, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450351, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450360, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450370, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450380, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450391, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450400, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450410, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450420, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450430, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450440, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450450, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450460, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450470, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450480, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450490, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450500, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450510, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450521, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450530, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450540, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450550, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450561, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450570, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450580, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450590, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450600, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450610, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450620, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450630, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450640, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450650, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450660, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450670, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450680, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450691, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450700, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450710, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
450720, -0.193663, -0.177724, 0.132184, -0.184494, -0.201171, -0.231398, 0.0091698, -0.0234473, -0.363583, 0.0299973, -0.340407, 0
