QGPIORecord, QRC v6.1.0, 22-12-2021 @ 14:56:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, trajX, trajY, trajTheta, e1, e2, e3, v, omega, -
560046, -0.238426, -0.198256, -0.0102962, -0.233998, -0.199997, 0, 0.00442839, -0.00174136, 0.0102962, 0.0222304, -0.00230065, 0
560056, -0.237932, -0.19835, -0.0104801, -0.233796, -0.199997, 0, 0.00413571, -0.00164692, 0.0104801, 0.0207637, -0.00172941, 0
560066, -0.237498, -0.198357, -0.0104894, -0.233604, -0.199997, 0, 0.00389455, -0.00163996, 0.0104894, 0.0195577, -0.00170146, 0
560076, -0.237117, -0.198364, -0.0105018, -0.233403, -0.199997, 0, 0.0037147, -0.0016335, 0.0105018, 0.0186582, -0.00167091, 0
560086, -0.236898, -0.19837, -0.0105247, -0.233201, -0.199997, 0, 0.00369686, -0.00162695, 0.0105247, 0.0185689, -0.00162498, 0
560096, -0.236583, -0.198376, -0.010539, -0.233, -0.199997, 0, 0.00358304, -0.00162144, 0.010539, 0.0179997, -0.00159452, 0
560106, -0.236303, -0.198381, -0.0105546, -0.232798, -0.199997, 0, 0.00350438, -0.00161631, 0.0105546, 0.0176062, -0.00156343, 0
560116, -0.236053, -0.198385, -0.0105709, -0.232597, -0.199997, 0, 0.00345589, -0.00161155, 0.0105709, 0.0173637, -0.00153206, 0
560125, -0.235829, -0.19839, -0.0105878, -0.232405, -0.199997, 0, 0.00342421, -0.00160711, 0.0105878, 0.0172052, -0.00150111, 0
560136, -0.235628, -0.198394, -0.0106051, -0.232203, -0.199997, 0, 0.00342444, -0.00160295, 0.0106051, 0.0172062, -0.00146966, 0
560146, -0.235445, -0.198398, -0.0106226, -0.232002, -0.199997, 0, 0.00344378, -0.00159906, 0.0106226, 0.0173028, -0.00143838, 0
560156, -0.23528, -0.198326, -0.0105209, -0.2318, -0.199997, 0, 0.00347988, -0.00167061, 0.0105209, 0.0174863, -0.00185699, 0
560166, -0.235129, -0.198262, -0.0104378, -0.231599, -0.199997, 0, 0.00353006, -0.00173494, 0.0104378, 0.0177399, -0.00222734, 0
560176, -0.234989, -0.198279, -0.0104834, -0.231397, -0.199997, 0, 0.003592, -0.00171797, 0.0104834, 0.0180491, -0.00211104, 0
560186, -0.23486, -0.198295, -0.0105262, -0.231196, -0.199997, 0, 0.00366439, -0.00170243, 0.0105262, 0.0184105, -0.00200307, 0
560196, -0.234624, -0.198309, -0.0105631, -0.231004, -0.199997, 0, 0.00362062, -0.00168836, 0.0105631, 0.0181913, -0.00191227, 0
560206, -0.234529, -0.198322, -0.0106019, -0.230802, -0.199997, 0, 0.00372645, -0.00167528, 0.0106019, 0.01872, -0.00181727, 0
560216, -0.234438, -0.198334, -0.010639, -0.230601, -0.199997, 0, 0.00383659, -0.00166319, 0.010639, 0.0192703, -0.00172801, 0
560226, -0.234234, -0.198345, -0.010669, -0.230399, -0.199997, 0, 0.00383441, -0.00165237, 0.010669, 0.0192591, -0.00165546, 0
560236, -0.234165, -0.198431, -0.0108179, -0.230198, -0.199997, 0, 0.0039674, -0.0015665, 0.0108179, 0.0199206, -0.00112674, 0
560246, -0.234098, -0.198433, -0.0108395, -0.229997, -0.199997, 0, 0.00410119, -0.00156395, 0.0108395, 0.0205895, -0.00109334, 0
560256, -0.233576, -0.198433, -0.0108239, -0.229804, -0.199997, 0, 0.00377172, -0.00156386, 0.0108239, 0.0189421, -0.00112041, 0
560266, -0.23323, -0.198359, -0.0107089, -0.229603, -0.199997, 0, 0.00362751, -0.00163794, 0.0107089, 0.0182242, -0.00156961, 0
560276, -0.233267, -0.198368, -0.0107425, -0.229402, -0.199997, 0, 0.00386561, -0.00162891, 0.0107425, 0.0194144, -0.00149096, 0
560286, -0.232835, -0.198375, -0.0107558, -0.2292, -0.199997, 0, 0.00363491, -0.0016216, 0.0107558, 0.0182607, -0.00145857, 0
560295, -0.232566, -0.198382, -0.0107746, -0.228999, -0.199997, 0, 0.00356701, -0.00161467, 0.0107746, 0.017921, -0.00141596, 0
560306, -0.232214, -0.198388, -0.0107885, -0.228797, -0.199997, 0, 0.00341654, -0.00160861, 0.0107885, 0.0171685, -0.00138518, 0
560316, -0.231902, -0.198394, -0.0108028, -0.228596, -0.199997, 0, 0.00330633, -0.00160308, 0.0108028, 0.0166173, -0.00135469, 0
560326, -0.231625, -0.198399, -0.0108172, -0.228404, -0.199997, 0, 0.0032216, -0.00159802, 0.0108172, 0.0161935, -0.00132504, 0
560335, -0.231379, -0.198329, -0.0107249, -0.228202, -0.199997, 0, 0.00317651, -0.00166769, 0.0107249, 0.0159711, -0.00173272, 0
560346, -0.231269, -0.198267, -0.0106528, -0.228001, -0.199997, 0, 0.00326814, -0.0017302, 0.0106528, 0.0164319, -0.00208476, 0
560356, -0.231054, -0.198285, -0.0106957, -0.227799, -0.199997, 0, 0.00325446, -0.00171246, 0.0106957, 0.0163629, -0.00197032, 0
560366, -0.23086, -0.198301, -0.0107349, -0.227598, -0.199997, 0, 0.00326189, -0.00169633, 0.0107349, 0.0163996, -0.00186518, 0
560376, -0.230574, -0.198315, -0.0107691, -0.227396, -0.199997, 0, 0.00317764, -0.00168173, 0.0107691, 0.0159778, -0.00177562, 0
560386, -0.230429, -0.198329, -0.010803, -0.227204, -0.199997, 0, 0.003225, -0.00166836, 0.010803, 0.0162142, -0.00168536, 0
560396, -0.230296, -0.198341, -0.0108348, -0.227003, -0.199997, 0, 0.00329317, -0.00165612, 0.0108348, 0.0165546, -0.00160083, 0
560406, -0.230172, -0.198352, -0.0108648, -0.226801, -0.199997, 0, 0.00337093, -0.00164488, 0.0108648, 0.016943, -0.00152189, 0
560416, -0.230057, -0.198437, -0.0109939, -0.2266, -0.199997, 0, 0.00345665, -0.00155994, 0.0109939, 0.017368, -0.00101287, 0
560425, -0.229948, -0.19844, -0.0110087, -0.226399, -0.199997, 0, 0.00354981, -0.0015575, 0.0110087, 0.0178337, -0.000986428, 0
560436, -0.229846, -0.198442, -0.0110235, -0.226197, -0.199997, 0, 0.00364906, -0.00155511, 0.0110235, 0.0183299, -0.000959857, 0
560446, -0.22986, -0.198445, -0.0110455, -0.225996, -0.199997, 0, 0.00386479, -0.00155234, 0.0110455, 0.0194085, -0.000920535, 0
560456, -0.229752, -0.198447, -0.0110599, -0.225803, -0.199997, 0, 0.00394899, -0.00155003, 0.0110599, 0.0198294, -0.000895358, 0
560465, -0.229651, -0.198449, -0.0110745, -0.225602, -0.199997, 0, 0.00404879, -0.0015478, 0.0110745, 0.0203284, -0.0008696, 0
560476, -0.229554, -0.198451, -0.0110893, -0.225401, -0.199997, 0, 0.00415376, -0.00154561, 0.0110893, 0.0208532, -0.000843706, 0
560486, -0.229462, -0.198454, -0.011104, -0.225199, -0.199997, 0, 0.00426315, -0.00154346, 0.011104, 0.0214001, -0.000817731, 0
560496, -0.229374, -0.198456, -0.0111189, -0.224998, -0.199997, 0, 0.00437634, -0.00154135, 0.0111189, 0.021966, -0.00079164, 0
560506, -0.229289, -0.198383, -0.0110223, -0.224796, -0.199997, 0, 0.00449307, -0.0016139, 0.0110223, 0.0225529, -0.00120801, 0
560516, -0.228777, -0.198467, -0.0111464, -0.224604, -0.199997, 0, 0.0041725, -0.00153035, 0.0111464, 0.0209465, -0.000730868, 0
560526, -0.228328, -0.198317, -0.0109085, -0.224403, -0.199997, 0, 0.00392532, -0.00167975, 0.0109085, 0.0197171, -0.00163907, 0
560536, -0.227932, -0.198332, -0.0109435, -0.224201, -0.199997, 0, 0.0037313, -0.00166504, 0.0109435, 0.0187465, -0.00155446, 0
560546, -0.227583, -0.198345, -0.0109746, -0.224, -0.199997, 0, 0.00358368, -0.00165182, 0.0109746, 0.018008, -0.00147719, 0
560556, -0.22738, -0.198357, -0.011004, -0.223798, -0.199997, 0, 0.00358136, -0.00163986, 0.011004, 0.0179959, -0.00139933, 0
560566, -0.22709, -0.198368, -0.0110293, -0.223597, -0.199997, 0, 0.00349312, -0.00162905, 0.0110293, 0.0175543, -0.00133458, 0
560576, -0.226832, -0.198378, -0.0110526, -0.223395, -0.199997, 0, 0.00343643, -0.00161928, 0.0110526, 0.0172706, -0.00127446, 0
560586, -0.226601, -0.198312, -0.010965, -0.223203, -0.199997, 0, 0.003398, -0.00168487, 0.010965, 0.0170814, -0.00165855, 0
560595, -0.226187, -0.198403, -0.0111079, -0.223002, -0.199997, 0, 0.00318509, -0.00159444, 0.0111079, 0.016013, -0.00113009, 0
560606, -0.226028, -0.198484, -0.0112343, -0.2228, -0.199997, 0, 0.00322796, -0.00151274, 0.0112343, 0.0162238, -0.000641332, 0
560616, -0.225883, -0.198483, -0.0112373, -0.222599, -0.199997, 0, 0.00328429, -0.0015139, 0.0112373, 0.0165055, -0.000642121, 0
560626, -0.225855, -0.198483, -0.0112469, -0.222398, -0.199997, 0, 0.00345728, -0.00151448, 0.0112469, 0.0173705, -0.000629365, 0
560636, -0.225716, -0.198482, -0.0112511, -0.222196, -0.199997, 0, 0.00351976, -0.00151518, 0.0112511, 0.0176829, -0.000626754, 0
560646, -0.225587, -0.198481, -0.011256, -0.222004, -0.199997, 0, 0.00358343, -0.0015157, 0.011256, 0.0180013, -0.000622739, 0
560656, -0.225468, -0.198481, -0.0112615, -0.221802, -0.199997, 0, 0.00366561, -0.00151607, 0.0112615, 0.0184123, -0.000616571, 0
560666, -0.225356, -0.198481, -0.0112675, -0.221601, -0.199997, 0, 0.00375545, -0.0015163, 0.0112675, 0.0188615, -0.000608925, 0
560676, -0.225251, -0.198481, -0.0112739, -0.2214, -0.199997, 0, 0.00385182, -0.00151639, 0.0112739, 0.0193433, -0.000599989, 0
560686, -0.225152, -0.198481, -0.0112806, -0.221198, -0.199997, 0, 0.00395381, -0.00151636, 0.0112806, 0.0198533, -0.000589925, 0
560696, -0.225057, -0.198481, -0.0112876, -0.220997, -0.199997, 0, 0.00406066, -0.00151621, 0.0112876, 0.0203876, -0.000578806, 0
560706, -0.224967, -0.198556, -0.0114042, -0.220804, -0.199997, 0, 0.00416219, -0.00144075, 0.0114042, 0.0208918, -0.000123426, 0
560716, -0.22488, -0.19855, -0.0113992, -0.220603, -0.199997, 0, 0.00427727, -0.00144747, 0.0113992, 0.0214675, -0.000153594, 0
560726, -0.224797, -0.198544, -0.0113952, -0.220402, -0.199997, 0, 0.00439534, -0.00145347, 0.0113952, 0.0220581, -0.000179353, 0
560736, -0.224716, -0.198538, -0.0113922, -0.2202, -0.199997, 0, 0.00451599, -0.00145881, 0.0113922, 0.0226616, -0.000201037, 0
560746, -0.224638, -0.198533, -0.01139, -0.219999, -0.199997, 0, 0.00463888, -0.00146356, 0.01139, 0.0232762, -0.000219186, 0
560756, -0.224561, -0.198529, -0.0113884, -0.219797, -0.199997, 0, 0.00476366, -0.00146778, 0.0113884, 0.0239003, -0.000234106, 0
560765, -0.224486, -0.198526, -0.0113876, -0.219596, -0.199997, 0, 0.00489007, -0.00147149, 0.0113876, 0.0245325, -0.000246003, 0
560776, -0.224206, -0.198522, -0.0113777, -0.219404, -0.199997, 0, 0.00480212, -0.00147536, 0.0113777, 0.024093, -0.000276523, 0
560786, -0.223656, -0.198594, -0.0114839, -0.219202, -0.199997, 0, 0.0044536, -0.0014032, 0.0114839, 0.0223471, 0.000130528, 0
560796, -0.223681, -0.198584, -0.0114743, -0.219001, -0.199997, 0, 0.00468017, -0.00141305, 0.0114743, 0.0234804, 8.83201e-05, 0
560805, -0.223799, -0.1985, -0.0113433, -0.218799, -0.199997, 0, 0.00499988, -0.00149731, 0.0113433, 0.0250827, -0.000396517, 0
560816, -0.223378, -0.198498, -0.011336, -0.218598, -0.199997, 0, 0.00478007, -0.00149882, 0.011336, 0.0239838, -0.000421051, 0
560826, -0.223007, -0.198497, -0.0113308, -0.218397, -0.199997, 0, 0.0046103, -0.00150023, 0.0113308, 0.023135, -0.000441043, 0
560836, -0.222679, -0.198495, -0.0113269, -0.218204, -0.199997, 0, 0.00447439, -0.00150156, 0.0113269, 0.0224555, -0.000457773, 0
560846, -0.222388, -0.198494, -0.0113241, -0.218003, -0.199997, 0, 0.00438498, -0.0015028, 0.0113241, 0.0220086, -0.000470761, 0
560856, -0.222129, -0.198493, -0.0113221, -0.217801, -0.199997, 0, 0.00432727, -0.00150394, 0.0113221, 0.0217201, -0.000481007, 0
560866, -0.221897, -0.198492, -0.0113208, -0.2176, -0.199997, 0, 0.00429684, -0.00150499, 0.0113208, 0.021568, -0.000488787, 0
560876, -0.221788, -0.198491, -0.0113211, -0.217399, -0.199997, 0, 0.00438984, -0.00150588, 0.0113211, 0.022033, -0.000487808, 0
560886, -0.221586, -0.198567, -0.0114517, -0.217197, -0.199997, 0, 0.00438859, -0.00142992, 0.0114517, 0.0220234, -2.68021e-05, 0
560896, -0.221403, -0.198559, -0.011435, -0.216996, -0.199997, 0, 0.00440706, -0.00143798, 0.011435, 0.0221161, -7.64281e-05, 0
560906, -0.221236, -0.198552, -0.0114206, -0.216804, -0.199997, 0, 0.00443293, -0.00144523, 0.0114206, 0.0222457, -0.00012023, 0
560916, -0.221085, -0.198545, -0.011408, -0.216602, -0.199997, 0, 0.00448261, -0.00145179, 0.011408, 0.0224944, -0.000158021, 0
560926, -0.220945, -0.198539, -0.0113969, -0.216401, -0.199997, 0, 0.0045445, -0.00145769, 0.0113969, 0.0228041, -0.000190868, 0
560935, -0.220816, -0.198534, -0.0113872, -0.216199, -0.199997, 0, 0.00461684, -0.00146301, 0.0113872, 0.023166, -0.000219383, 0
560946, -0.220696, -0.198529, -0.0113787, -0.215998, -0.199997, 0, 0.0046982, -0.00146778, 0.0113787, 0.023573, -0.000243911, 0
560956, -0.220485, -0.198525, -0.0113693, -0.215796, -0.199997, 0, 0.00468859, -0.00147215, 0.0113693, 0.0235251, -0.000272146, 0
560966, -0.220393, -0.198521, -0.0113628, -0.215604, -0.199997, 0, 0.00478902, -0.00147603, 0.0113628, 0.0240274, -0.000289956, 0
560976, -0.220306, -0.198518, -0.0113571, -0.215403, -0.199997, 0, 0.00490282, -0.00147949, 0.0113571, 0.0245966, -0.000304319, 0
560986, -0.219929, -0.198514, -0.0113474, -0.215201, -0.199997, 0, 0.00472747, -0.0014828, 0.0113474, 0.0237199, -0.00033686, 0
560996, -0.219501, -0.198511, -0.0113383, -0.215, -0.199997, 0, 0.0045009, -0.00148588, 0.0113383, 0.0225873, -0.000370787, 0
561006, -0.219124, -0.198508, -0.0113312, -0.214798, -0.199997, 0, 0.00432529, -0.00148876, 0.0113312, 0.0217094, -0.000399532, 0
561016, -0.218791, -0.198506, -0.0113256, -0.214597, -0.199997, 0, 0.0041935, -0.00149143, 0.0113256, 0.0210506, -0.000423833, 0
561026, -0.218495, -0.198503, -0.0113211, -0.214396, -0.199997, 0, 0.00409934, -0.00149389, 0.0113211, 0.0205799, -0.00044427, 0
561036, -0.218232, -0.198425, -0.0111855, -0.214203, -0.199997, 0, 0.00402877, -0.00157225, 0.0111855, 0.0202305, -0.00092418, 0
561046, -0.217997, -0.19843, -0.0112006, -0.214002, -0.199997, 0, 0.00399517, -0.00156693, 0.0112006, 0.0200623, -0.000890071, 0
561056, -0.217881, -0.198435, -0.0112121, -0.2138, -0.199997, 0, 0.00408041, -0.00156231, 0.0112121, 0.0204884, -0.000855054, 0
561065, -0.21749, -0.198516, -0.0113552, -0.213599, -0.199997, 0, 0.00389111, -0.00148112, 0.0113552, 0.0195384, -0.000371066, 0
561076, -0.217332, -0.198437, -0.0112222, -0.213398, -0.199997, 0, 0.0039347, -0.00156038, 0.0112222, 0.0197598, -0.000847287, 0
561086, -0.217187, -0.198441, -0.0112333, -0.213196, -0.199997, 0, 0.00399093, -0.00155626, 0.0112333, 0.0200408, -0.00081667, 0
561096, -0.217053, -0.198445, -0.0112437, -0.213004, -0.199997, 0, 0.0040493, -0.00155248, 0.0112437, 0.0203325, -0.000788033, 0
561105, -0.21693, -0.198372, -0.0111298, -0.212803, -0.199997, 0, 0.00412725, -0.00162451, 0.0111298, 0.0207254, -0.00121449, 0
561116, -0.216814, -0.198383, -0.0111532, -0.212601, -0.199997, 0, 0.00421304, -0.00161415, 0.0111532, 0.0211539, -0.00114342, 0
561126, -0.216706, -0.198392, -0.011175, -0.2124, -0.199997, 0, 0.00430597, -0.00160466, 0.011175, 0.0216182, -0.00107721, 0
561136, -0.216509, -0.198401, -0.0111961, -0.212198, -0.199997, 0, 0.00431122, -0.00159587, 0.0111961, 0.0216441, -0.00101985, 0
561146, -0.216425, -0.198485, -0.0113407, -0.211997, -0.199997, 0, 0.00442836, -0.00151154, 0.0113407, 0.0222261, -0.000501704, 0
561156, -0.216344, -0.198486, -0.011346, -0.211805, -0.199997, 0, 0.00453943, -0.00151129, 0.011346, 0.0227814, -0.000490837, 0
561166, -0.215988, -0.198486, -0.0113425, -0.211603, -0.199997, 0, 0.00438447, -0.00151148, 0.0113425, 0.0220067, -0.000502795, 0
561176, -0.215951, -0.198335, -0.0110947, -0.211402, -0.199997, 0, 0.00454895, -0.00166199, 0.0110947, 0.0228356, -0.00140023, 0
561186, -0.215909, -0.198349, -0.0111247, -0.2112, -0.199997, 0, 0.00470881, -0.00164774, 0.0111247, 0.0236343, -0.00130149, 0
561196, -0.215496, -0.198363, -0.0111575, -0.210999, -0.199997, 0, 0.00449716, -0.00163421, 0.0111575, 0.0225755, -0.00122516, 0
561206, -0.215132, -0.198375, -0.0111863, -0.210797, -0.199997, 0, 0.00433438, -0.0016221, 0.0111863, 0.0217612, -0.00115575, 0
561216, -0.21481, -0.198386, -0.0112119, -0.210596, -0.199997, 0, 0.00421362, -0.00161123, 0.0112119, 0.0211571, -0.0010923, 0
561226, -0.214524, -0.198396, -0.0112349, -0.210404, -0.199997, 0, 0.00411981, -0.00160146, 0.0112349, 0.0206877, -0.00103443, 0
561235, -0.214359, -0.198404, -0.0112567, -0.210202, -0.199997, 0, 0.00415696, -0.00159259, 0.0112567, 0.0208731, -0.000974462, 0
561246, -0.214119, -0.198412, -0.0112756, -0.210001, -0.199997, 0, 0.00411773, -0.00158454, 0.0112756, 0.0206767, -0.000924733, 0
561256, -0.213902, -0.198496, -0.0114216, -0.209799, -0.199997, 0, 0.00410283, -0.00150067, 0.0114216, 0.0205985, -0.000415585, 0
561266, -0.213708, -0.198496, -0.011421, -0.209598, -0.199997, 0, 0.00410953, -0.00150138, 0.011421, 0.0206321, -0.000419137, 0
561275, -0.213531, -0.198572, -0.0115504, -0.209397, -0.199997, 0, 0.00413415, -0.00142537, 0.0115504, 0.0207517, 4.26383e-05, 0
561286, -0.21337, -0.198488, -0.0114068, -0.209204, -0.199997, 0, 0.00416599, -0.00150904, 0.0114068, 0.0209147, -0.000463043, 0
561296, -0.213223, -0.198488, -0.0114096, -0.209003, -0.199997, 0, 0.00422044, -0.00150883, 0.0114096, 0.0211869, -0.000457121, 0
561306, -0.213088, -0.198488, -0.0114128, -0.208802, -0.199997, 0, 0.00428644, -0.00150858, 0.0114128, 0.0215169, -0.000450105, 0
561316, -0.212873, -0.198489, -0.0114135, -0.2086, -0.199997, 0, 0.00427309, -0.00150844, 0.0114135, 0.0214501, -0.000449795, 0
561326, -0.212769, -0.198489, -0.0114174, -0.208399, -0.199997, 0, 0.00436997, -0.00150813, 0.0114174, 0.0219345, -0.000440276, 0
561336, -0.21267, -0.198489, -0.0114215, -0.208197, -0.199997, 0, 0.00447245, -0.00150776, 0.0114215, 0.0224469, -0.000430011, 0
561346, -0.212666, -0.19849, -0.0114285, -0.207996, -0.199997, 0, 0.00467002, -0.00150716, 0.0114285, 0.0234347, -0.000411371, 0
561356, -0.212563, -0.198415, -0.0113043, -0.207804, -0.199997, 0, 0.00475986, -0.00158247, 0.0113043, 0.0238872, -0.000860238, 0
561366, -0.212466, -0.198422, -0.0113222, -0.207602, -0.199997, 0, 0.0048642, -0.00157483, 0.0113222, 0.0244086, -0.00080495, 0
561376, -0.212023, -0.198429, -0.011335, -0.207401, -0.199997, 0, 0.00462256, -0.00156796, 0.011335, 0.0232002, -0.000776288, 0
561386, -0.211719, -0.198435, -0.0113481, -0.207199, -0.199997, 0, 0.00452004, -0.00156179, 0.0113481, 0.0226874, -0.000743139, 0
561396, -0.211363, -0.198365, -0.0112273, -0.206998, -0.199997, 0, 0.00436541, -0.00163236, 0.0112273, 0.0219173, -0.00117985, 0
561405, -0.211048, -0.198377, -0.0112571, -0.206796, -0.199997, 0, 0.00425126, -0.00161995, 0.0112571, 0.0213461, -0.00110572, 0
561416, -0.210853, -0.198388, -0.0112829, -0.206604, -0.199997, 0, 0.00424916, -0.00160885, 0.0112829, 0.0213352, -0.00103426, 0
561426, -0.210592, -0.198398, -0.0113063, -0.206403, -0.199997, 0, 0.00418879, -0.00159875, 0.0113063, 0.021033, -0.000972647, 0
561436, -0.210357, -0.198484, -0.0114581, -0.206201, -0.199997, 0, 0.00415571, -0.00151287, 0.0114581, 0.0208639, -0.000450912, 0
561446, -0.210147, -0.198485, -0.0114599, -0.206, -0.199997, 0, 0.0041468, -0.00151201, 0.0114599, 0.0208193, -0.000445962, 0
561456, -0.209957, -0.198486, -0.0114623, -0.205799, -0.199997, 0, 0.00415832, -0.00151119, 0.0114623, 0.0208768, -0.000439736, 0
561466, -0.209785, -0.198411, -0.011336, -0.205597, -0.199997, 0, 0.0041877, -0.00158629, 0.011336, 0.0210271, -0.00089199, 0
561476, -0.209627, -0.198419, -0.0113546, -0.205396, -0.199997, 0, 0.00423177, -0.0015783, 0.0113546, 0.0212471, -0.000837975, 0
561486, -0.209483, -0.198426, -0.0113719, -0.205203, -0.199997, 0, 0.00427964, -0.001571, 0.0113719, 0.0214862, -0.000788009, 0
561496, -0.209265, -0.198433, -0.0113868, -0.205002, -0.199997, 0, 0.00426327, -0.00156437, 0.0113868, 0.021404, -0.000746551, 0
561506, -0.209154, -0.198439, -0.0114021, -0.204801, -0.199997, 0, 0.00435333, -0.00155826, 0.0114021, 0.0218541, -0.000701375, 0
561516, -0.209049, -0.198444, -0.0114165, -0.204599, -0.199997, 0, 0.00444993, -0.00155263, 0.0114165, 0.0223368, -0.00065869, 0
561526, -0.20895, -0.198374, -0.0113022, -0.204398, -0.199997, 0, 0.00455244, -0.00162324, 0.0113022, 0.0228525, -0.00107713, 0
561536, -0.208856, -0.198386, -0.0113289, -0.204196, -0.199997, 0, 0.00465938, -0.00161132, 0.0113289, 0.0233867, -0.000994801, 0
561546, -0.208766, -0.198246, -0.0110978, -0.204004, -0.199997, 0, 0.00476195, -0.00175133, 0.0110978, 0.0239055, -0.0018332, 0
561556, -0.208679, -0.19827, -0.0111476, -0.203803, -0.199997, 0, 0.00487688, -0.00172727, 0.0111476, 0.0244792, -0.00167544, 0
561566, -0.208682, -0.198292, -0.0111932, -0.203601, -0.199997, 0, 0.00508088, -0.00170533, 0.0111932, 0.0254982, -0.00152587, 0
561575, -0.208589, -0.198236, -0.0111057, -0.2034, -0.199997, 0, 0.00518969, -0.00176115, 0.0111057, 0.0260446, -0.0018536, 0
561586, -0.2085, -0.198262, -0.0111617, -0.203198, -0.199997, 0, 0.00530203, -0.00173546, 0.0111617, 0.0266053, -0.0016839, 0
561596, -0.208501, -0.198285, -0.0112149, -0.202997, -0.199997, 0, 0.00550382, -0.00171192, 0.0112149, 0.0276134, -0.00152149, 0
561606, -0.208072, -0.198307, -0.0112624, -0.202796, -0.199997, 0, 0.00527643, -0.00169033, 0.0112624, 0.0264756, -0.00139656, 0
561616, -0.207694, -0.198404, -0.0114497, -0.202603, -0.199997, 0, 0.00509062, -0.00159314, 0.0114497, 0.0255427, -0.000803942, 0
561626, -0.20736, -0.198492, -0.0116154, -0.202402, -0.199997, 0, 0.00495839, -0.00150527, 0.0116154, 0.0248777, -0.000268631, 0
561636, -0.207065, -0.198493, -0.0116118, -0.2022, -0.199997, 0, 0.00486425, -0.0015039, 0.0116118, 0.0244069, -0.00026948, 0
561646, -0.206801, -0.198494, -0.0116103, -0.201999, -0.199997, 0, 0.0048025, -0.0015026, 0.0116103, 0.0240981, -0.000267514, 0
561656, -0.206566, -0.198496, -0.0116103, -0.201798, -0.199997, 0, 0.00476858, -0.00150138, 0.0116103, 0.0239285, -0.000263379, 0
561666, -0.206437, -0.198497, -0.0116164, -0.201596, -0.199997, 0, 0.00484058, -0.00149991, 0.0116164, 0.0242884, -0.000248024, 0
561676, -0.206153, -0.198498, -0.011613, -0.201404, -0.199997, 0, 0.00474942, -0.0014991, 0.011613, 0.0238325, -0.000251446, 0
561686, -0.205982, -0.198499, -0.0116153, -0.201202, -0.199997, 0, 0.00477956, -0.00149806, 0.0116153, 0.0239832, -0.000243014, 0
561696, -0.205826, -0.1985, -0.011618, -0.201001, -0.199997, 0, 0.00482462, -0.00149706, 0.011618, 0.0242085, -0.000233711, 0
561705, -0.205601, -0.198501, -0.0116171, -0.2008, -0.199997, 0, 0.00480148, -0.00149634, 0.0116171, 0.0240927, -0.000232047, 0
561716, -0.20548, -0.198502, -0.0116205, -0.200598, -0.199997, 0, 0.00488181, -0.00149545, 0.0116205, 0.0244943, -0.000220789, 0
561726, -0.205367, -0.198425, -0.011478, -0.200397, -0.199997, 0, 0.00497037, -0.00157169, 0.011478, 0.0249404, -0.000685892, 0
561736, -0.205261, -0.198433, -0.0114963, -0.200204, -0.199997, 0, 0.00505611, -0.00156365, 0.0114963, 0.0253688, -0.000629328, 0
561745, -0.205242, -0.198441, -0.0115152, -0.200003, -0.199997, 0, 0.00523929, -0.00155619, 0.0115152, 0.0262843, -0.000569676, 0
561756, -0.204817, -0.198447, -0.0115238, -0.199802, -0.199997, 0, 0.0050153, -0.00154977, 0.0115238, 0.0251641, -0.000545043, 0
561766, -0.204442, -0.198453, -0.0115322, -0.1996, -0.199997, 0, 0.00484191, -0.00154403, 0.0115322, 0.024297, -0.000521127, 0
561776, -0.204189, -0.198458, -0.0115418, -0.199399, -0.199997, 0, 0.00479031, -0.00153881, 0.0115418, 0.0240387, -0.000492026, 0
561786, -0.203884, -0.198463, -0.011549, -0.199197, -0.199997, 0, 0.00468682, -0.00153421, 0.011549, 0.0235211, -0.000470527, 0
561796, -0.203613, -0.198467, -0.0115557, -0.198996, -0.199997, 0, 0.00461701, -0.00153008, 0.0115557, 0.0231719, -0.000449746, 0
561806, -0.20337, -0.198549, -0.0117091, -0.198804, -0.199997, 0, 0.00456667, -0.00144844, 0.0117091, 0.0229166, 5.11263e-05, 0
561816, -0.203153, -0.198544, -0.0116962, -0.198602, -0.199997, 0, 0.00455123, -0.00145258, 0.0116962, 0.0228395, 2.1453e-05, 0
561826, -0.202958, -0.198541, -0.0116852, -0.198401, -0.199997, 0, 0.00455712, -0.00145631, 0.0116852, 0.0228691, -3.6913e-06, 0
561836, -0.202781, -0.198537, -0.0116757, -0.198199, -0.199997, 0, 0.00458135, -0.00145966, 0.0116757, 0.0229904, -2.49525e-05, 0
561846, -0.202619, -0.198534, -0.0116674, -0.197998, -0.199997, 0, 0.0046213, -0.00146268, 0.0116674, 0.0231902, -4.29009e-05, 0
561856, -0.202394, -0.198531, -0.0116577, -0.197797, -0.199997, 0, 0.00459744, -0.00146553, 0.0116577, 0.0230711, -6.457e-05, 0
561866, -0.202269, -0.198529, -0.0116514, -0.197604, -0.199997, 0, 0.00466433, -0.001468, 0.0116514, 0.0234056, -7.69505e-05, 0
561875, -0.202152, -0.198527, -0.0116458, -0.197403, -0.199997, 0, 0.00474927, -0.00147019, 0.0116458, 0.0238303, -8.64305e-05, 0
561886, -0.201739, -0.198524, -0.0116333, -0.197201, -0.199997, 0, 0.00453715, -0.00147258, 0.0116333, 0.0227699, -0.000118493, 0
