QGPIORecord, QRC v6.1.0, 22-12-2021 @ 16:10:09, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, w
271420, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271430, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271440, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271450, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271460, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271470, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271480, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271491, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271500, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271510, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271520, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271531, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271540, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271550, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271560, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271570, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271580, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271590, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271600, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271610, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271620, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271630, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271640, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271650, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271661, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271670, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271680, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271690, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271700, -0.2998, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271711, -0.3, -0.2, 0, 0.00100885, 0, 0.00100885, 0, 2e-08, 0.000135363, 0.14482, 0.142683, 0
271724, -0.318927, -0.224673, 0.000172708, 9.99076e-07, 0, 1.48779e-06, 0, 6.98959e-06, 9.99511e-05, 0.268946, 0.169709, 0
271735, -0.316192, -0.225201, 0.000155573, 5.02259e-07, 1.9359e-10, 9.9323e-07, 2.7628e-09, 7.0064e-06, 9.9991e-05, 0.26368, 0.170734, 0
271745, -0.316993, -0.224686, 0.000180521, 3.38738e-07, 2.44977e-10, 8.314e-07, 3.49061e-09, 7.01936e-06, 0.000100031, 0.268946, 0.168698, 0
271755, -0.317349, -0.224689, 0.00018385, 2.58566e-07, 2.85707e-10, 7.52798e-07, 4.06508e-09, 7.03146e-06, 0.00010007, 0.268946, 0.169709, 0
271765, -0.316966, -0.224474, 0.000213981, 2.11708e-07, 3.12294e-10, 7.07431e-07, 4.43729e-09, 7.04299e-06, 0.000100109, 0.266286, 0.168698, 0
271775, -0.317162, -0.224514, 0.000209556, 1.81474e-07, 3.42516e-10, 6.78644e-07, 4.86033e-09, 7.05419e-06, 0.000100147, 0.268946, 0.169709, 0
271784, -0.317281, -0.224544, 0.000204002, 1.60704e-07, 3.63033e-10, 6.59261e-07, 5.145e-09, 7.06495e-06, 0.000100184, 0.268946, 0.169709, 0
271795, -0.317353, -0.224566, 0.000197769, 1.45813e-07, 3.76992e-10, 6.45699e-07, 5.3364e-09, 7.07527e-06, 0.000100221, 0.268946, 0.169709, 0
271805, -0.317761, -0.224584, 0.000193374, 1.34808e-07, 3.86244e-10, 6.35967e-07, 5.46107e-09, 7.08518e-06, 0.000100256, 0.271662, 0.169709, 0
271815, -0.317736, -0.224599, 0.00018639, 1.26491e-07, 3.92654e-10, 6.28866e-07, 5.54562e-09, 7.09465e-06, 0.000100291, 0.268946, 0.169709, 0
271824, -0.317705, -0.224483, 0.000257065, 1.20099e-07, 3.96142e-10, 6.23631e-07, 5.58906e-09, 7.1037e-06, 0.000100324, 0.268946, 0.168698, 0
271835, -0.317671, -0.224385, 0.000326087, 1.15122e-07, 4.1742e-10, 6.19783e-07, 5.88363e-09, 7.11252e-06, 0.000100356, 0.268946, 0.168698, 0
271845, -0.317635, -0.224301, 0.000393507, 1.11207e-07, 4.52953e-10, 6.16963e-07, 6.37874e-09, 7.12109e-06, 0.000100388, 0.268946, 0.168698, 0
271855, -0.317598, -0.224344, 0.000367102, 1.08105e-07, 5.00161e-10, 6.14916e-07, 7.03755e-09, 7.12937e-06, 0.000100418, 0.268946, 0.169709, 0
271865, -0.317281, -0.224383, 0.000329371, 1.05629e-07, 5.35113e-10, 6.13422e-07, 7.52313e-09, 7.1371e-06, 0.000100448, 0.266286, 0.169709, 0
271875, -0.317274, -0.224416, 0.000302946, 1.03645e-07, 5.56965e-10, 6.12344e-07, 7.82418e-09, 7.14427e-06, 0.000100476, 0.268946, 0.169709, 0
271885, -0.317265, -0.224334, 0.000386607, 1.02048e-07, 5.70217e-10, 6.11587e-07, 8.00442e-09, 7.15095e-06, 0.000100503, 0.268946, 0.168698, 0
271895, -0.317254, -0.224372, 0.000355068, 1.00758e-07, 6.01041e-10, 6.11111e-07, 8.43146e-09, 7.15743e-06, 0.000100529, 0.268946, 0.169709, 0
271905, -0.317243, -0.224406, 0.000323535, 9.97145e-08, 6.2142e-10, 6.10815e-07, 8.7118e-09, 7.16343e-06, 0.000100554, 0.268946, 0.169709, 0
271916, -0.316711, -0.224436, 0.000284559, 9.88675e-08, 6.32597e-10, 6.10654e-07, 8.86322e-09, 7.16895e-06, 0.000100577, 0.26368, 0.169709, 0
271925, -0.31675, -0.224464, 0.000253208, 9.81791e-08, 6.33854e-10, 6.10589e-07, 8.87592e-09, 7.17401e-06, 0.0001006, 0.268946, 0.169709, 0
271935, -0.316784, -0.224598, 8.93187e-05, 9.76189e-08, 6.28079e-10, 6.10599e-07, 8.79056e-09, 7.17867e-06, 0.000100621, 0.268946, 0.170734, 0
271945, -0.316813, -0.224611, 6.24522e-05, 9.71625e-08, 5.86866e-10, 6.10614e-07, 8.20958e-09, 7.18258e-06, 0.000100641, 0.268946, 0.169709, 0
271954, -0.316082, -0.22451, 0.000220363, 9.67902e-08, 5.43885e-10, 6.10672e-07, 7.60477e-09, 7.18618e-06, 0.000100659, 0.261127, 0.168698, 0
271965, -0.316178, -0.22453, 0.000193409, 9.64865e-08, 5.39556e-10, 6.10824e-07, 7.54161e-09, 7.18999e-06, 0.000100678, 0.268946, 0.169709, 0
271975, -0.316007, -0.224439, 0.000311621, 9.62385e-08, 5.29808e-10, 6.10989e-07, 7.40291e-09, 7.19347e-06, 0.000100697, 0.266286, 0.168698, 0
271985, -0.316109, -0.224465, 0.000283983, 9.60359e-08, 5.46666e-10, 6.11211e-07, 7.63657e-09, 7.19703e-06, 0.000100715, 0.268946, 0.169709, 0
271995, -0.3162, -0.224489, 0.000255842, 9.58704e-08, 5.55925e-10, 6.11427e-07, 7.76396e-09, 7.20029e-06, 0.000100732, 0.268946, 0.169709, 0
272005, -0.316282, -0.22451, 0.000227476, 9.5735e-08, 5.58214e-10, 6.11636e-07, 7.79401e-09, 7.20325e-06, 0.000100749, 0.268946, 0.169709, 0
272015, -0.316356, -0.22453, 0.000199105, 9.56243e-08, 5.54158e-10, 6.11835e-07, 7.73555e-09, 7.20595e-06, 0.000100765, 0.268946, 0.169709, 0
272025, -0.316422, -0.224548, 0.000170912, 9.55337e-08, 5.44362e-10, 6.12021e-07, 7.5971e-09, 7.20841e-06, 0.00010078, 0.268946, 0.169709, 0
272035, -0.316482, -0.224564, 0.000143045, 9.54596e-08, 5.29413e-10, 6.12194e-07, 7.38691e-09, 7.21064e-06, 0.000100795, 0.268946, 0.169709, 0
272045, -0.316283, -0.224579, 0.000122402, 9.53989e-08, 5.09872e-10, 6.12354e-07, 7.11283e-09, 7.21266e-06, 0.000100809, 0.266286, 0.169709, 0
272055, -0.316356, -0.224592, 9.52826e-05, 9.53493e-08, 4.87716e-10, 6.12503e-07, 6.80249e-09, 7.21452e-06, 0.000100823, 0.268946, 0.169709, 0
272065, -0.316421, -0.224605, 6.86434e-05, 9.53086e-08, 4.61818e-10, 6.12639e-07, 6.44013e-09, 7.21621e-06, 0.000100836, 0.268946, 0.169709, 0
272075, -0.316228, -0.224616, 5.27769e-05, 9.52753e-08, 4.32636e-10, 6.12761e-07, 6.03213e-09, 7.21774e-06, 0.000100849, 0.266286, 0.169709, 0
272084, -0.316306, -0.224626, 2.71034e-05, 9.52481e-08, 4.02799e-10, 6.12875e-07, 5.61521e-09, 7.21916e-06, 0.000100862, 0.268946, 0.169709, 0
272095, -0.316123, -0.224635, 1.34208e-05, 9.52258e-08, 3.70261e-10, 6.12977e-07, 5.16074e-09, 7.22045e-06, 0.000100874, 0.266286, 0.169709, 0
272105, -0.31621, -0.224644, -1.12323e-05, 9.52075e-08, 3.37866e-10, 6.13073e-07, 4.70844e-09, 7.22166e-06, 0.000100886, 0.268946, 0.169709, 0
272115, -0.31629, -0.224543, 0.000126718, 9.51925e-08, 3.03231e-10, 6.13157e-07, 4.225e-09, 7.22276e-06, 0.000100897, 0.268946, 0.168698, 0
272125, -0.316108, -0.224344, 0.000418741, 9.51803e-08, 3.01712e-10, 6.13288e-07, 4.20409e-09, 7.2242e-06, 0.00010091, 0.266286, 0.167699, 0
272135, -0.315696, -0.224381, 0.000349137, 9.51704e-08, 3.63425e-10, 6.13515e-07, 5.06583e-09, 7.22636e-06, 0.000100924, 0.26368, 0.169709, 0
272145, -0.315572, -0.224413, 0.00030649, 9.51622e-08, 4.04154e-10, 6.13702e-07, 5.63411e-09, 7.2282e-06, 0.000100937, 0.266286, 0.169709, 0
272155, -0.315459, -0.224443, 0.000266985, 9.51556e-08, 4.31792e-10, 6.13862e-07, 6.0194e-09, 7.22983e-06, 0.00010095, 0.266286, 0.169709, 0
272165, -0.315609, -0.22436, 0.000395727, 9.51501e-08, 4.48264e-10, 6.13999e-07, 6.24875e-09, 7.23126e-06, 0.000100963, 0.268946, 0.168698, 0
272175, -0.315493, -0.224394, 0.00035068, 9.51457e-08, 4.91003e-10, 6.14173e-07, 6.84451e-09, 7.23298e-06, 0.000100976, 0.266286, 0.169709, 0
272185, -0.31564, -0.224316, 0.000478361, 9.51421e-08, 5.19936e-10, 6.14321e-07, 7.24744e-09, 7.23448e-06, 0.000100988, 0.268946, 0.168698, 0
272195, -0.315774, -0.224352, 0.000447797, 9.51392e-08, 5.73749e-10, 6.14505e-07, 7.99729e-09, 7.23626e-06, 0.000101002, 0.268946, 0.169709, 0
272205, -0.315895, -0.224386, 0.000415946, 9.51368e-08, 6.159e-10, 6.14665e-07, 8.58422e-09, 7.23785e-06, 0.000101015, 0.268946, 0.169709, 0
272215, -0.316004, -0.224526, 0.000221411, 9.51349e-08, 6.47203e-10, 6.14805e-07, 9.01974e-09, 7.23928e-06, 0.000101027, 0.268946, 0.170734, 0
272225, -0.31585, -0.224544, 0.000193346, 9.51332e-08, 6.33462e-10, 6.14869e-07, 8.82719e-09, 7.24013e-06, 0.000101038, 0.266286, 0.169709, 0
272235, -0.315963, -0.224452, 0.000325695, 9.51318e-08, 6.14932e-10, 6.14923e-07, 8.56808e-09, 7.24088e-06, 0.000101048, 0.268946, 0.168698, 0
272245, -0.316066, -0.224368, 0.000455636, 9.51307e-08, 6.26827e-10, 6.15023e-07, 8.73339e-09, 7.242e-06, 0.00010106, 0.268946, 0.168698, 0
272254, -0.315906, -0.224401, 0.000408975, 9.51299e-08, 6.65762e-10, 6.15163e-07, 9.2757e-09, 7.24343e-06, 0.000101072, 0.266286, 0.169709, 0
272265, -0.316014, -0.224322, 0.000536809, 9.51292e-08, 6.90856e-10, 6.1528e-07, 9.62488e-09, 7.24467e-06, 0.000101084, 0.268946, 0.168698, 0
272275, -0.316112, -0.224358, 0.000503078, 9.51287e-08, 7.41298e-10, 6.15435e-07, 1.03273e-08, 7.2462e-06, 0.000101096, 0.268946, 0.169709, 0
272285, -0.315948, -0.224391, 0.000454834, 9.51283e-08, 7.79687e-10, 6.15568e-07, 1.08615e-08, 7.24757e-06, 0.000101109, 0.266286, 0.169709, 0
272295, -0.316052, -0.224313, 0.000581505, 9.5128e-08, 8.03926e-10, 6.15678e-07, 1.11985e-08, 7.24876e-06, 0.00010112, 0.268946, 0.168698, 0
272305, -0.316146, -0.224133, 0.000863079, 9.51278e-08, 8.53368e-10, 6.15826e-07, 1.18866e-08, 7.25023e-06, 0.000101133, 0.268946, 0.167699, 0
272315, -0.314128, -0.224208, 0.000512587, 9.51279e-08, 9.59261e-10, 6.16062e-07, 1.33608e-08, 7.25239e-06, 0.000101147, 0.24683, 0.169709, 0
272325, -0.314405, -0.224257, 0.000451034, 9.51278e-08, 9.78338e-10, 6.16159e-07, 1.36252e-08, 7.25347e-06, 0.000101158, 0.268946, 0.169709, 0
272335, -0.314656, -0.224302, 0.000385834, 9.51276e-08, 9.82417e-10, 6.16231e-07, 1.36809e-08, 7.25436e-06, 0.000101169, 0.268946, 0.169709, 0
272345, -0.315141, -0.224344, 0.000314452, 9.51274e-08, 9.72101e-10, 6.16278e-07, 1.35363e-08, 7.25506e-06, 0.000101179, 0.271662, 0.169709, 0
272355, -0.315322, -0.224381, 0.000244953, 9.51272e-08, 9.47449e-10, 6.16301e-07, 1.31922e-08, 7.25557e-06, 0.000101189, 0.268946, 0.169709, 0
272365, -0.315486, -0.224416, 0.000174643, 9.5127e-08, 9.10135e-10, 6.16303e-07, 1.2672e-08, 7.25592e-06, 0.000101198, 0.268946, 0.169709, 0
272375, -0.315381, -0.224447, 0.00012116, 9.51267e-08, 8.6117e-10, 6.16284e-07, 1.19897e-08, 7.25611e-06, 0.000101207, 0.266286, 0.169709, 0
272385, -0.315539, -0.224477, 5.07866e-05, 9.51265e-08, 8.05276e-10, 6.16254e-07, 1.12109e-08, 7.2562e-06, 0.000101216, 0.268946, 0.169709, 0
272395, -0.315682, -0.224394, 0.000151934, 9.51262e-08, 7.39475e-10, 6.16206e-07, 1.02943e-08, 7.25617e-06, 0.000101224, 0.268946, 0.168698, 0
272405, -0.315812, -0.224428, 8.41245e-05, 9.51261e-08, 7.0187e-10, 6.16205e-07, 9.77075e-09, 7.25649e-06, 0.000101233, 0.268946, 0.169709, 0
272415, -0.315929, -0.224459, 1.65914e-05, 9.51259e-08, 6.53165e-10, 6.16184e-07, 9.09247e-09, 7.25666e-06, 0.000101242, 0.268946, 0.169709, 0
272424, -0.315782, -0.224377, 0.00014101, 9.51257e-08, 5.94463e-10, 6.16147e-07, 8.27487e-09, 7.2567e-06, 0.00010125, 0.266286, 0.168698, 0
272435, -0.315649, -0.224412, 8.52139e-05, 9.51257e-08, 5.68325e-10, 6.16163e-07, 7.91129e-09, 7.25716e-06, 0.00010126, 0.266286, 0.169709, 0
272445, -0.315781, -0.224336, 0.00018886, 9.51256e-08, 5.3258e-10, 6.16162e-07, 7.41371e-09, 7.25748e-06, 0.000101269, 0.268946, 0.168698, 0
272455, -0.315901, -0.224375, 0.000125454, 9.51255e-08, 5.22719e-10, 6.16203e-07, 7.27702e-09, 7.25814e-06, 0.000101279, 0.268946, 0.169709, 0
272465, -0.31601, -0.224521, -0.000107619, 9.51255e-08, 5.00071e-10, 6.16224e-07, 6.96192e-09, 7.25862e-06, 0.000101289, 0.268946, 0.170734, 0
272475, -0.316108, -0.224544, -0.000170446, 9.51253e-08, 4.29035e-10, 6.16164e-07, 5.97194e-09, 7.25849e-06, 0.000101297, 0.268946, 0.169709, 0
272485, -0.314982, -0.224339, 0.000243369, 9.51252e-08, 3.51133e-10, 6.16094e-07, 4.88617e-09, 7.25827e-06, 0.000101305, 0.256173, 0.167699, 0
272495, -0.314197, -0.224488, 4.56531e-06, 9.51252e-08, 3.70241e-10, 6.16181e-07, 5.1538e-09, 7.25928e-06, 0.000101316, 0.258625, 0.170734, 0
272505, -0.313252, -0.2244, 0.000171834, 9.51252e-08, 3.35912e-10, 6.16181e-07, 4.67569e-09, 7.25961e-06, 0.000101325, 0.256173, 0.168698, 0
272515, -0.312631, -0.224432, 0.000120266, 9.51252e-08, 3.40818e-10, 6.16245e-07, 4.74492e-09, 7.26044e-06, 0.000101335, 0.258625, 0.169709, 0
272525, -0.312069, -0.224461, 7.93947e-05, 9.51251e-08, 3.34126e-10, 6.1629e-07, 4.65219e-09, 7.26111e-06, 0.000101346, 0.258625, 0.169709, 0
272535, -0.311327, -0.224486, 5.03886e-05, 9.51251e-08, 3.19274e-10, 6.16321e-07, 4.44553e-09, 7.26169e-06, 0.000101355, 0.256173, 0.169709, 0
272545, -0.310889, -0.22451, 2.05537e-05, 9.51251e-08, 2.996e-10, 6.16345e-07, 4.17155e-09, 7.2622e-06, 0.000101365, 0.258625, 0.169709, 0
272555, -0.31026, -0.22453, 2.05792e-06, 9.51251e-08, 2.75419e-10, 6.1636e-07, 3.83468e-09, 7.26265e-06, 0.000101375, 0.256173, 0.169709, 0
272565, -0.309923, -0.22466, -0.000192998, 9.5125e-08, 2.49594e-10, 6.16373e-07, 3.47485e-09, 7.26307e-06, 0.000101384, 0.258625, 0.170734, 0
272575, -0.309385, -0.224447, 0.000168464, 9.5125e-08, 1.8473e-10, 6.1632e-07, 2.5702e-09, 7.26299e-06, 0.000101392, 0.256173, 0.167699, 0
272585, -0.308899, -0.224474, 0.000120448, 9.5125e-08, 2.02883e-10, 6.16405e-07, 2.82428e-09, 7.26398e-06, 0.000101403, 0.256173, 0.169709, 0
272595, -0.308692, -0.224499, 8.34123e-05, 9.5125e-08, 2.09079e-10, 6.16471e-07, 2.91127e-09, 7.26481e-06, 0.000101414, 0.258625, 0.169709, 0
272605, -0.308271, -0.224412, 0.000216273, 9.5125e-08, 2.06824e-10, 6.16522e-07, 2.8802e-09, 7.26554e-06, 0.000101424, 0.256173, 0.168698, 0
272615, -0.308124, -0.224442, 0.000172657, 9.5125e-08, 2.32892e-10, 6.1662e-07, 3.24432e-09, 7.26662e-06, 0.000101435, 0.258625, 0.169709, 0
272625, -0.307991, -0.224469, 0.000132545, 9.5125e-08, 2.47238e-10, 6.16698e-07, 3.44465e-09, 7.26756e-06, 0.000101446, 0.258625, 0.169709, 0
272635, -0.307637, -0.224385, 0.000259055, 9.5125e-08, 2.51722e-10, 6.16759e-07, 3.50728e-09, 7.26836e-06, 0.000101456, 0.256173, 0.168698, 0
272645, -0.307316, -0.224529, 3.98039e-05, 9.51251e-08, 2.82491e-10, 6.16865e-07, 3.93664e-09, 7.2695e-06, 0.000101468, 0.256173, 0.170734, 0
