QGPIORecord, QRC v6.1.0, 14-11-2021 @ 14:13:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
826770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
826990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
827991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
828900, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828910, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828920, 0.0525936, 5.60297, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828931, 0.157781, 10.1541, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828941, 0.287512, 12.9731, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828950, 0.424255, 13.6673, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828960, 0.564505, 14.0355, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828971, 0.711767, 14.7052, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828981, 0.862535, 15.0803, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
828990, 1.0098, 14.7367, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829000, 1.15355, 14.351, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829010, 1.30432, 15.4275, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829021, 1.45509, 15.0944, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829030, 1.60936, 15.0768, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829040, 1.76715, 16.1217, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829050, 1.93194, 16.1147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829061, 2.10024, 16.8335, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829070, 2.26854, 16.83, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829080, 2.44034, 17.5382, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829090, 2.61916, 17.5172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829101, 2.79447, 17.5312, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829111, 2.97329, 17.9029, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829120, 3.15211, 17.8573, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829130, 3.33093, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829140, 3.50975, 17.8713, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829151, 3.68857, 17.5522, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829160, 3.86738, 17.8643, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829170, 4.0462, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829180, 4.22853, 17.9099, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829191, 4.41085, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829200, 4.59318, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829210, 4.772, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829220, 4.95783, 18.2675, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829231, 5.14015, 18.2079, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829240, 5.32247, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829250, 5.50129, 18.2079, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829260, 5.68362, 18.2535, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829271, 5.86594, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829281, 6.04827, 18.2009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829290, 6.23059, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829300, 6.41642, 18.2675, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829310, 6.59875, 18.2009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829321, 6.78107, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829330, 6.9634, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829340, 7.14572, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829350, 7.32454, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829361, 7.50686, 17.8888, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829370, 7.68919, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829380, 7.86801, 17.9029, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829390, 8.05033, 18.2605, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829401, 8.22915, 18.2009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829411, 8.41147, 17.8573, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829420, 8.59029, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829430, 8.77262, 17.8888, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829441, 8.95144, 17.8643, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829451, 9.13376, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829460, 9.31608, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829470, 9.49841, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829480, 9.68073, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829491, 9.85955, 18.1939, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829500, 10.0419, 17.9379, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829510, 10.2242, 18.2009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829520, 10.4065, 18.2535, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829531, 10.5889, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829540, 10.7712, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829550, 10.9535, 18.5655, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829560, 11.1393, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829571, 11.3217, 18.2149, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829581, 11.5075, 18.5726, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829590, 11.6898, 18.5901, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
829600, 11.8721, 17.8959, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
