QGPIORecord, QRC v6.1.0, 14-11-2021 @ 14:08:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
529080, 9.21791, 11.9212, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529090, 9.34063, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529100, 9.46335, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529111, 9.58256, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529121, 9.70528, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529130, 9.82449, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529140, 9.94721, 11.9107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529150, 10.0664, 11.9282, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529161, 10.1856, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529170, 10.3084, 11.9352, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529180, 10.4276, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529190, 10.5503, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529201, 10.673, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529210, 10.7922, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529220, 10.9149, 11.9352, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
529230, 11.0376, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
