QGPIORecord, QRC v6.1.0, 14-11-2021 @ 14:09:38, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
594510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
594991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
595520, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595530, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595540, 0.0315562, 3.14861, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595551, 0.0911623, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595560, 0.164793, 7.3561, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595570, 0.241931, 7.71373, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595580, 0.319068, 7.72425, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595591, 0.403218, 8.75509, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595600, 0.49438, 8.77612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595610, 0.592555, 9.80345, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595620, 0.69073, 9.80696, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595631, 0.792411, 10.1751, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595641, 0.897598, 10.8378, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595650, 1.00629, 10.9009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595660, 1.11849, 10.8553, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595671, 1.23069, 11.22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595681, 1.3464, 11.9002, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595690, 1.4621, 11.248, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595700, 1.57781, 11.5566, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595710, 1.69702, 11.9352, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595721, 1.81623, 11.9142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595730, 1.93545, 11.9212, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595740, 2.05466, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595750, 2.17738, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595761, 2.30009, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595770, 2.41931, 11.9142, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595780, 2.53852, 11.9282, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595790, 2.66124, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595801, 2.78396, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595811, 2.90667, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595820, 3.02939, 12.2964, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595830, 3.15211, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595841, 3.27483, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595851, 3.40105, 12.6014, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595860, 3.52377, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595870, 3.65, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595880, 3.77272, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595891, 3.89543, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595900, 4.01815, 12.2964, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595910, 4.14087, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595920, 4.26359, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595931, 4.38631, 12.6014, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595940, 4.51253, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595950, 4.63525, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595960, 4.75797, 11.9107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595971, 4.88069, 12.2964, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595981, 5.00341, 12.2403, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
595990, 5.12613, 12.2999, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596000, 5.24884, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596011, 5.36806, 11.9107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596021, 5.49077, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596030, 5.60999, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596040, 5.73271, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596050, 5.85893, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596061, 5.98165, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596070, 6.10086, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596080, 6.22358, 12.3034, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596090, 6.3498, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596101, 6.47252, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596110, 6.59524, 12.2403, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
596120, 6.71796, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
