QGPIORecord, QRC v6.1.0, 14-11-2021 @ 14:10:43, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
659740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
660290, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660300, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660311, 0.0385687, 3.84985, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660321, 0.101681, 6.64783, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660330, 0.182325, 7.71373, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660340, 0.262968, 8.07487, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660350, 0.347118, 8.41147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660361, 0.431268, 8.75859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660370, 0.525936, 9.13376, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660380, 0.627617, 10.1541, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660390, 0.732805, 10.5292, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660401, 0.845004, 11.2059, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660410, 0.957204, 11.213, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660420, 1.07291, 11.5741, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660430, 1.18862, 11.9107, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660441, 1.30783, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660450, 1.43055, 11.8967, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660460, 1.54976, 11.9352, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660470, 1.67248, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660481, 1.7952, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660491, 1.91791, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660500, 2.04063, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660510, 2.16335, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660520, 2.28958, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660531, 2.41229, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660540, 2.53852, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660550, 2.66124, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660560, 2.78396, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660571, 2.90667, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660580, 3.02939, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660590, 3.15562, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660600, 3.27834, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660611, 3.40105, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660621, 3.52377, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660630, 3.64649, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660640, 3.77272, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660651, 3.89543, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660661, 4.01815, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660670, 4.14438, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660680, 4.2671, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660690, 4.38981, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660701, 4.51253, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660710, 4.63876, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660720, 4.76148, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660730, 4.8877, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660741, 5.01042, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660750, 5.13314, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660760, 5.25586, 11.9212, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660770, 5.38208, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660781, 5.5048, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660791, 5.62752, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660800, 5.75024, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660810, 5.87295, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660820, 5.99567, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660831, 6.11839, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660840, 6.24111, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660850, 6.36734, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660860, 6.49005, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660871, 6.61628, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660880, 6.739, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660890, 6.86172, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660900, 6.98443, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660911, 7.10715, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660921, 7.22987, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660930, 7.35259, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660940, 7.47531, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660951, 7.59452, 11.5706, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660961, 7.71373, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660970, 7.83645, 12.6014, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660980, 7.95917, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
660990, 8.08189, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661001, 8.20461, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661010, 8.32382, 11.9247, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661020, 8.44654, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661030, 8.56925, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661041, 8.68847, 11.9388, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661050, 8.81119, 12.2508, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661060, 8.9339, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661070, 9.05662, 12.2964, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661081, 9.17934, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661091, 9.29855, 11.9282, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661100, 9.42127, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661110, 9.54048, 12.2403, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661121, 9.6632, 11.9388, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661131, 9.78592, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661140, 9.90513, 11.9423, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661150, 10.0279, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661160, 10.1506, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
661171, 10.2733, 12.2473, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
