QGPIORecord, QRC v6.1.0, 14-11-2021 @ 14:12:46, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
782490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
782990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
784820, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784830, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784840, 0.0525936, 5.24884, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784850, 0.161287, 10.8518, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784861, 0.294524, 13.3342, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784870, 0.434774, 14.053, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784880, 0.575024, 14.344, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784890, 0.722286, 14.3861, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784901, 0.862535, 14.039, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784910, 1.00279, 14.0004, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784920, 1.14654, 14.3686, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784930, 1.2938, 14.7122, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784941, 1.44457, 15.1049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784951, 1.60235, 15.75, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784960, 1.76364, 16.1392, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784970, 1.92843, 16.4793, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784980, 2.09673, 16.8229, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
784991, 2.26854, 17.1736, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785000, 2.44385, 17.5452, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785010, 2.61916, 17.8888, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785020, 2.79798, 17.5312, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785031, 2.98031, 18.2079, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785040, 3.15912, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785050, 3.34145, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785060, 3.52377, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785071, 3.7061, 18.2465, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785080, 3.88842, 17.8643, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785090, 4.07075, 18.2219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785100, 4.25307, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785111, 4.4354, 18.2325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785121, 4.61421, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
785130, 4.79654, 17.9029, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
