QGPIORecord, QRC v6.1.0, 04-12-2021 @ 21:52:10, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, C, D, ValueIn9, ValueIn10, ValueIn11
50091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50311, 0, 0, 10, 10, 10, 0.133815, 0.149275, 0, 0, 0, 0, 0
50320, 0, 0, 10, 10, 10, 0.401445, 0.447825, 0, 0, 0, 0, 0
50330, 0, 0, 10, 10, 10, 0.669075, 0.746375, 0, 0, 0, 0, 0
50340, 0, 0.347118, 10, 10, 9.65288, 0.936705, 1.03974, 0, 0, 0, 0, 0
50351, 0.347118, 0, 10, 9.65288, 10, 1.19969, 1.33311, 0, 0, 0, 0, 0
50361, 0.347118, 0.347118, 10, 9.65288, 9.65288, 1.45803, 1.62648, 0, 0, 0, 0, 0
50370, 0.701248, 1.05187, 10, 9.29875, 8.94813, 1.71163, 1.90415, 0, 0, 0, 0, 0
50380, 1.05187, 1.39899, 10, 8.94813, 8.60101, 1.9558, 2.16611, 0, 0, 0, 0, 0
50391, 1.39899, 1.74961, 10, 8.60101, 8.25039, 2.19064, 2.41766, 0, 0, 0, 0, 0
50401, 1.75312, 2.10374, 10, 8.24688, 7.89626, 2.41609, 2.65869, 0, 0, 0, 0, 0
50410, 2.10374, 2.80149, 10, 7.89626, 7.19851, 2.63211, 2.88402, 0, 0, 0, 0, 0
50420, 2.80499, 3.15912, 10, 7.19501, 6.84088, 2.83405, 3.09359, 0, 0, 0, 0, 0
50430, 2.80499, 3.50624, 10, 7.19501, 6.49376, 3.02661, 3.29264, 0, 0, 0, 0, 0
50441, 3.50274, 4.20398, 10, 6.49726, 5.79602, 3.20983, 3.4761, 0, 0, 0, 0, 0
50450, 3.85687, 4.55811, 10, 6.14313, 5.44189, 3.37898, 3.64385, 0, 0, 0, 0, 0
50460, 4.20749, 4.91224, 10, 5.79251, 5.08776, 3.5387, 3.80103, 0, 0, 0, 0, 0
50470, 4.55811, 5.25936, 10, 5.44189, 4.74064, 3.68903, 3.94775, 0, 0, 0, 0, 0
50481, 5.24884, 5.94308, 10, 4.75116, 4.05692, 3.82543, 4.07907, 0, 0, 0, 0, 0
50490, 5.25586, 6.30773, 10, 4.74414, 3.69227, 3.95249, 4.19475, 0, 0, 0, 0, 0
50500, 5.62051, 6.67588, 10, 4.37949, 3.32412, 4.07458, 4.29949, 0, 0, 0, 0, 0
50510, 5.9571, 6.66186, 10, 4.0429, 3.33814, 4.18728, 4.39894, 0, 0, 0, 0, 0
50521, 6.30072, 7.35259, 10, 3.69928, 2.64741, 4.29088, 4.48829, 0, 0, 0, 0, 0
50531, 6.31124, 7.36311, 10, 3.68876, 2.63689, 4.38975, 4.56717, 0, 0, 0, 0, 0
50540, 6.66186, 7.71373, 10, 3.33814, 2.28627, 4.48378, 4.64066, 0, 0, 0, 0, 0
50550, 7.00898, 7.69971, 10, 2.99102, 2.30029, 4.56847, 4.70912, 0, 0, 0, 0, 0
50561, 7.37363, 8.08189, 10, 2.62637, 1.91811, 4.64364, 4.77209, 0, 0, 0, 0, 0
50571, 7.6962, 8.39745, 10, 2.3038, 1.60255, 4.70961, 4.82465, 0, 0, 0, 0, 0
50580, 7.71724, 8.41498, 10, 2.28276, 1.58502, 4.77099, 4.87223, 0, 0, 0, 0, 0
50590, 8.06786, 8.42199, 10, 1.93214, 1.57801, 4.82739, 4.91945, 0, 0, 0, 0, 0
50600, 8.06436, 8.41498, 10, 1.93564, 1.58502, 4.87915, 4.96666, 0, 0, 0, 0, 0
50611, 8.7621, 8.75158, 10, 1.2379, 1.24842, 4.92161, 5.00896, 0, 0, 0, 0, 0
50620, 8.41498, 8.7621, 10, 1.58502, 1.2379, 4.95939, 5.04607, 0, 0, 0, 0, 0
50630, 8.75859, 8.77262, 10, 1.24141, 1.22738, 4.99721, 5.08287, 0, 0, 0, 0, 0
50640, 8.76911, 9.10571, 10, 1.23089, 0.89429, 5.03029, 5.11454, 0, 0, 0, 0, 0
50651, 9.11973, 8.77963, 10, 0.880265, 1.22037, 5.05854, 5.14611, 0, 0, 0, 0, 0
50661, 9.10922, 9.09519, 10, 0.890783, 0.904809, 5.08224, 5.17783, 0, 0, 0, 0, 0
50670, 9.12324, 9.47737, 10, 0.876759, 0.522629, 5.1059, 5.19914, 0, 0, 0, 0, 0
50680, 9.1022, 9.1022, 10, 0.897797, 0.897797, 5.12964, 5.22035, 0, 0, 0, 0, 0
50691, 9.47737, 9.12675, 10, 0.522629, 0.873253, 5.14865, 5.24678, 0, 0, 0, 0, 0
50701, 9.44932, 9.09519, 10, 0.550678, 0.904809, 5.16301, 5.27333, 0, 0, 0, 0, 0
50710, 9.828, 9.48789, 10, 0.172004, 0.51211, 5.17268, 5.29448, 0, 0, 0, 0, 0
50720, 9.47387, 9.46685, 10, 0.526134, 0.533147, 5.18202, 5.31008, 0, 0, 0, 0, 0
50731, 9.79995, 9.45633, 10, 0.200054, 0.543666, 5.19174, 5.32615, 0, 0, 0, 0, 0
50741, 9.82449, 9.45984, 10, 0.17551, 0.540159, 5.19677, 5.34233, 0, 0, 0, 0, 0
50750, 10.1681, 9.47387, 10, -0.168101, 0.526134, 5.19687, 5.35825, 0, 0, 0, 0, 0
50760, 9.82098, 9.47387, 10, 0.179017, 0.526134, 5.19701, 5.37396, 0, 0, 0, 0, 0
50770, 10.1506, 9.79995, 10, -0.15057, 0.200054, 5.19739, 5.3848, 0, 0, 0, 0, 0
50781, 10.1681, 9.81748, 10, -0.168101, 0.182523, 5.19313, 5.39051, 0, 0, 0, 0, 0
50790, 10.1681, 9.81046, 10, -0.168101, 0.189535, 5.18863, 5.39606, 0, 0, 0, 0, 0
50800, 10.1856, 9.828, 10, -0.185633, 0.172004, 5.1839, 5.40146, 0, 0, 0, 0, 0
50810, 10.1541, 9.80696, 10, -0.154077, 0.193042, 5.17935, 5.40691, 0, 0, 0, 0, 0
50821, 10.1716, 9.48088, 10, -0.171608, 0.519122, 5.17499, 5.41754, 0, 0, 0, 0, 0
50831, 10.1576, 10.1471, 10, -0.157582, -0.147064, 5.17059, 5.42309, 0, 0, 0, 0, 0
50840, 10.1716, 9.828, 10, -0.171608, 0.172004, 5.16618, 5.42347, 0, 0, 0, 0, 0
50850, 10.1786, 9.81748, 10, -0.17862, 0.182523, 5.16149, 5.42876, 0, 0, 0, 0, 0
50861, 10.5012, 9.46685, 10, -0.501194, 0.533147, 5.1524, 5.43944, 0, 0, 0, 0, 0
50871, 10.1576, 10.1471, 10, -0.157582, -0.147064, 5.14358, 5.4452, 0, 0, 0, 0, 0
50880, 10.1751, 9.81748, 10, -0.175114, 0.182523, 5.13913, 5.44573, 0, 0, 0, 0, 0
50890, 10.1786, 9.82449, 10, -0.17862, 0.17551, 5.1344, 5.45108, 0, 0, 0, 0, 0
50900, 10.1681, 9.48789, 10, -0.168101, 0.51211, 5.12976, 5.46134, 0, 0, 0, 0, 0
50911, 10.4907, 10.1365, 10, -0.490676, -0.136545, 5.12094, 5.46695, 0, 0, 0, 0, 0
50920, 9.83501, 9.828, 10, 0.164991, 0.172004, 5.11658, 5.46748, 0, 0, 0, 0, 0
50930, 10.1576, 10.1576, 10, -0.157582, -0.157582, 5.11668, 5.46769, 0, 0, 0, 0, 0
50940, 10.1576, 9.47036, 10, -0.157582, 0.529641, 5.11247, 5.47325, 0, 0, 0, 0, 0
50951, 9.81046, 9.81046, 10, 0.189535, 0.189535, 5.11289, 5.48398, 0, 0, 0, 0, 0
50960, 9.82449, 10.1716, 10, 0.17551, -0.171608, 5.11778, 5.48425, 0, 0, 0, 0, 0
50970, 9.8315, 9.83501, 10, 0.168498, 0.164991, 5.12238, 5.48415, 0, 0, 0, 0, 0
50980, 10.1716, 9.81748, 10, -0.171608, 0.182523, 5.12234, 5.48934, 0, 0, 0, 0, 0
50991, 10.1541, 9.80345, 10, -0.154077, 0.196548, 5.11798, 5.495, 0, 0, 0, 0, 0
51001, 9.80696, 10.1611, 10, 0.193042, -0.161089, 5.1185, 5.49553, 0, 0, 0, 0, 0
51010, 10.1856, 10.1716, 10, -0.185633, -0.171608, 5.1186, 5.49056, 0, 0, 0, 0, 0
51020, 10.5117, 9.82449, 10, -0.511713, 0.17551, 5.10927, 5.49062, 0, 0, 0, 0, 0
51031, 10.1611, 10.1506, 10, -0.161089, -0.15057, 5.10027, 5.49099, 0, 0, 0, 0, 0
51041, 10.1541, 9.81748, 10, -0.154077, 0.182523, 5.09605, 5.49147, 0, 0, 0, 0, 0
51050, 10.1751, 10.1681, 10, -0.175114, -0.168101, 5.09164, 5.49168, 0, 0, 0, 0, 0
51060, 10.1786, 9.83501, 10, -0.17862, 0.164991, 5.08691, 5.49164, 0, 0, 0, 0, 0
51070, 10.1576, 10.1576, 10, -0.157582, -0.157582, 5.08241, 5.49175, 0, 0, 0, 0, 0
51081, 10.5047, 10.1541, 10, -0.504701, -0.154077, 5.07355, 5.48709, 0, 0, 0, 0, 0
51090, 10.1786, 10.1541, 10, -0.17862, -0.154077, 5.06441, 5.48249, 0, 0, 0, 0, 0
51100, 10.1716, 10.1997, 10, -0.171608, -0.199657, 5.05972, 5.47721, 0, 0, 0, 0, 0
51110, 10.5012, 10.1471, 10, -0.501194, -0.147064, 5.05072, 5.47204, 0, 0, 0, 0, 0
51121, 10.1856, 10.1856, 10, -0.185633, -0.185633, 5.04153, 5.46707, 0, 0, 0, 0, 0
51130, 10.1436, 10.1436, 10, -0.143558, -0.143558, 5.03712, 5.46216, 0, 0, 0, 0, 0
51140, 10.1856, 10.5187, 10, -0.185633, -0.518725, 5.03272, 5.45227, 0, 0, 0, 0, 0
51150, 10.5222, 10.1891, 10, -0.522232, -0.189138, 5.02324, 5.44171, 0, 0, 0, 0, 0
51161, 10.1436, 10.1471, 10, -0.143558, -0.147064, 5.01433, 5.43669, 0, 0, 0, 0, 0
51171, 10.1786, 10.1751, 10, -0.17862, -0.175114, 5.01002, 5.43188, 0, 0, 0, 0, 0
51180, 9.828, 9.82098, 10, 0.172004, 0.179017, 5.00993, 5.43194, 0, 0, 0, 0, 0
51190, 10.1471, 10.1541, 10, -0.147064, -0.154077, 5.01027, 5.43231, 0, 0, 0, 0, 0
51201, 9.83501, 10.5257, 10, 0.164991, -0.525738, 5.01051, 5.42216, 0, 0, 0, 0, 0
51211, 10.1471, 9.80696, 10, -0.147064, 0.193042, 5.01075, 5.41719, 0, 0, 0, 0, 0
51220, 10.1751, 10.1716, 10, -0.175114, -0.171608, 5.00644, 5.41751, 0, 0, 0, 0, 0
51230, 9.82449, 10.5292, 10, 0.17551, -0.529244, 5.00644, 5.40705, 0, 0, 0, 0, 0
51240, 10.1576, 10.1576, 10, -0.157582, -0.157582, 5.00668, 5.3968, 0, 0, 0, 0, 0
51251, 10.1611, 10.1611, 10, -0.161089, -0.161089, 5.00242, 5.39204, 0, 0, 0, 0, 0
51260, 9.8315, 10.1681, 10, 0.168498, -0.168101, 5.00252, 5.38713, 0, 0, 0, 0, 0
51270, 10.1611, 10.1716, 10, -0.161089, -0.171608, 5.00262, 5.38206, 0, 0, 0, 0, 0
51280, 10.1471, 10.1576, 10, -0.147064, -0.157582, 4.99849, 5.37714, 0, 0, 0, 0, 0
51291, 10.1856, 10.1821, 10, -0.185633, -0.182126, 4.99404, 5.37207, 0, 0, 0, 0, 0
51300, 10.1541, 9.80345, 10, -0.154077, 0.196548, 4.98949, 5.37229, 0, 0, 0, 0, 0
51310, 10.1716, 10.5222, 10, -0.171608, -0.522232, 4.98514, 5.36743, 0, 0, 0, 0, 0
51320, 10.1576, 10.1611, 10, -0.157582, -0.161089, 4.98073, 5.35723, 0, 0, 0, 0, 0
51331, 9.828, 10.1751, 10, 0.172004, -0.175114, 4.98092, 5.35221, 0, 0, 0, 0, 0
51341, 9.81748, 9.82098, 10, 0.182523, 0.179017, 4.98567, 5.35226, 0, 0, 0, 0, 0
51350, 10.1681, 10.5117, 10, -0.168101, -0.511713, 4.98586, 5.3473, 0, 0, 0, 0, 0
51360, 9.82098, 10.1576, 10, 0.179017, -0.157582, 4.98601, 5.33731, 0, 0, 0, 0, 0
51371, 10.1471, 10.1576, 10, -0.147064, -0.157582, 4.98644, 5.3326, 0, 0, 0, 0, 0
51381, 9.82098, 9.82098, 10, 0.179017, 0.179017, 4.98686, 5.33292, 0, 0, 0, 0, 0
51390, 10.1751, 10.1716, 10, -0.175114, -0.171608, 4.98692, 5.33303, 0, 0, 0, 0, 0
51400, 9.82449, 10.1716, 10, 0.17551, -0.171608, 4.98692, 5.32791, 0, 0, 0, 0, 0
51410, 10.1576, 9.82098, 10, -0.157582, 0.179017, 4.98716, 5.32802, 0, 0, 0, 0, 0
51421, 9.82449, 10.1576, 10, 0.17551, -0.157582, 4.9874, 5.32834, 0, 0, 0, 0, 0
51430, 10.1681, 10.1786, 10, -0.168101, -0.17862, 4.9875, 5.32332, 0, 0, 0, 0, 0
51440, 9.79644, 10.1506, 10, 0.20356, -0.15057, 4.98797, 5.31841, 0, 0, 0, 0, 0
51450, 10.1681, 9.81748, 10, -0.168101, 0.182523, 4.98845, 5.31889, 0, 0, 0, 0, 0
51461, 9.828, 10.1751, 10, 0.172004, -0.175114, 4.9885, 5.319, 0, 0, 0, 0, 0
51471, 9.79995, 10.1506, 10, 0.200054, -0.15057, 4.99348, 5.31413, 0, 0, 0, 0, 0
51480, 9.8315, 10.1821, 10, 0.168498, -0.182126, 4.99841, 5.30917, 0, 0, 0, 0, 0
51490, 10.1786, 9.828, 10, -0.17862, 0.172004, 4.99828, 5.30902, 0, 0, 0, 0, 0
51501, 9.81748, 9.80696, 10, 0.182523, 0.193042, 4.99833, 5.31447, 0, 0, 0, 0, 0
51511, 10.1365, 10.1471, 10, -0.136545, -0.147064, 4.99894, 5.31515, 0, 0, 0, 0, 0
51520, 9.8315, 10.1786, 10, 0.168498, -0.17862, 4.99937, 5.31029, 0, 0, 0, 0, 0
51530, 9.82449, 9.8315, 10, 0.17551, 0.168498, 5.00397, 5.31014, 0, 0, 0, 0, 0
51540, 9.81748, 9.80345, 10, 0.182523, 0.196548, 5.00877, 5.31559, 0, 0, 0, 0, 0
51551, 10.1611, 10.5222, 10, -0.161089, -0.522232, 5.00905, 5.31073, 0, 0, 0, 0, 0
51560, 9.82449, 9.81748, 10, 0.17551, 0.182523, 5.00925, 5.30566, 0, 0, 0, 0, 0
51570, 9.81046, 10.1576, 10, 0.189535, -0.157582, 5.01413, 5.30603, 0, 0, 0, 0, 0
51580, 9.45283, 9.81748, 10, 0.547172, 0.182523, 5.02399, 5.3064, 0, 0, 0, 0, 0
51591, 9.45984, 9.80345, 10, 0.540159, 0.196548, 5.03854, 5.31206, 0, 0, 0, 0, 0
51600, 9.47036, 10.1786, 10, 0.529641, -0.17862, 5.05285, 5.31233, 0, 0, 0, 0, 0
51610, 9.82098, 9.82098, 10, 0.179017, 0.179017, 5.06234, 5.31233, 0, 0, 0, 0, 0
51620, 9.47387, 9.82449, 10, 0.526134, 0.17551, 5.07177, 5.31763, 0, 0, 0, 0, 0
51631, 9.82098, 9.82098, 10, 0.179017, 0.179017, 5.08121, 5.32292, 0, 0, 0, 0, 0
51641, 9.80345, 10.1471, 10, 0.196548, -0.147064, 5.08623, 5.32339, 0, 0, 0, 0, 0
51650, 9.82449, 9.47387, 10, 0.17551, 0.526134, 5.09121, 5.32905, 0, 0, 0, 0, 0
51660, 10.1576, 9.81748, 10, -0.157582, 0.182523, 5.09145, 5.33963, 0, 0, 0, 0, 0
51671, 9.81748, 10.1576, 10, 0.182523, -0.157582, 5.09179, 5.34, 0, 0, 0, 0, 0
51681, 9.82098, 9.81748, 10, 0.179017, 0.182523, 5.09662, 5.34038, 0, 0, 0, 0, 0
51690, 10.1611, 9.82098, 10, -0.161089, 0.179017, 5.09686, 5.34577, 0, 0, 0, 0, 0
51700, 10.1541, 9.81046, 10, -0.154077, 0.189535, 5.09265, 5.35127, 0, 0, 0, 0, 0
51710, 9.828, 10.1751, 10, 0.172004, -0.175114, 5.09289, 5.35149, 0, 0, 0, 0, 0
51721, 10.1611, 10.1611, 10, -0.161089, -0.161089, 5.09303, 5.34647, 0, 0, 0, 0, 0
51730, 10.1751, 10.1716, 10, -0.175114, -0.171608, 5.08853, 5.34151, 0, 0, 0, 0, 0
51740, 10.1751, 10.1716, 10, -0.175114, -0.171608, 5.08385, 5.33638, 0, 0, 0, 0, 0
51750, 10.1576, 10.1681, 10, -0.157582, -0.168101, 5.0794, 5.33131, 0, 0, 0, 0, 0
51761, 10.1716, 10.1611, 10, -0.171608, -0.161089, 5.07499, 5.3264, 0, 0, 0, 0, 0
51770, 10.1436, 9.80345, 10, -0.143558, 0.196548, 5.07077, 5.32693, 0, 0, 0, 0, 0
51780, 10.1891, 10.1856, 10, -0.189138, -0.185633, 5.06632, 5.32709, 0, 0, 0, 0, 0
51790, 10.1576, 10.1576, 10, -0.157582, -0.157582, 5.06168, 5.32197, 0, 0, 0, 0, 0
51801, 10.1751, 10.5187, 10, -0.175114, -0.518725, 5.05723, 5.31187, 0, 0, 0, 0, 0
51811, 10.1436, 9.80345, 10, -0.143558, 0.196548, 5.05297, 5.30706, 0, 0, 0, 0, 0
51820, 9.82449, 10.1716, 10, 0.17551, -0.171608, 5.05339, 5.30743, 0, 0, 0, 0, 0
51830, 10.1821, 10.1751, 10, -0.182126, -0.175114, 5.0533, 5.30226, 0, 0, 0, 0, 0
51841, 9.80345, 9.81748, 10, 0.196548, 0.182523, 5.0535, 5.30237, 0, 0, 0, 0, 0
51851, 9.828, 10.1751, 10, 0.172004, -0.175114, 5.05843, 5.30248, 0, 0, 0, 0, 0
51860, 10.1541, 10.1436, 10, -0.154077, -0.143558, 5.05867, 5.29772, 0, 0, 0, 0, 0
51870, 9.80696, 10.1716, 10, 0.193042, -0.171608, 5.05919, 5.29302, 0, 0, 0, 0, 0
51880, 10.1891, 9.83851, 10, -0.189138, 0.161486, 5.05924, 5.29287, 0, 0, 0, 0, 0
51891, 9.80696, 9.79995, 10, 0.193042, 0.200054, 5.0593, 5.29826, 0, 0, 0, 0, 0
51900, 10.1751, 10.1681, 10, -0.175114, -0.168101, 5.05954, 5.29874, 0, 0, 0, 0, 0
51910, 10.1681, 10.1821, 10, -0.168101, -0.182126, 5.05494, 5.29351, 0, 0, 0, 0, 0
