QGPIORecord, QRC v6.1.0, 08-12-2021 @ 11:51:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, xA, xB, vA, vB, Front Distance, xhat(0), Phat(0), nu(0), S(0)
54090, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54102, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54110, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54120, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54130, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54140, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54150, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54160, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54170, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.213959, -0.150085, 0.000100095, 0, 0.00010019
54180, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54191, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54200, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54210, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54220, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54231, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54240, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54250, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54260, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54270, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54280, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54290, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54300, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54310, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54320, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54330, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54340, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54350, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54361, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54370, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54380, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54390, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.213959, -0.150085, 0.000100095, 0, 0.00010019
54401, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54410, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54420, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54430, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54440, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54450, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54460, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54470, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54480, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54490, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54500, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.213959, -0.150085, 0.000100095, 0, 0.00010019
54510, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54520, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54531, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54540, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54550, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54560, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54571, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.219077, -0.150085, 0.000100095, 0, 0.00010019
54580, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54590, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.222635, -0.150085, 0.000100095, 0, 0.00010019
54600, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.22446, -0.150085, 0.000100095, 0, 0.00010019
54610, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.222635, -0.150085, 0.000100095, 0, 0.00010019
54620, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.22446, -0.150085, 0.000100095, 0, 0.00010019
54630, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54640, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54650, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54661, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54670, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54680, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
54690, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.22446, -0.150085, 0.000100095, 0, 0.00010019
54701, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.22446, -0.150085, 0.000100095, 0, 0.00010019
54710, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.215637, -0.150085, 0.000100095, 0, 0.00010019
54720, 0, 0, 0, 3.72012, 3.64299, 0, 0, 0.217343, -0.150085, 0.000100095, 0, 0.00010019
