QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:13:51, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2439431, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439440, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439450, -1.04837, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439460, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439471, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439480, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439490, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439500, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439511, -0.701248, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439520, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439530, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439540, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439550, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439561, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439570, -0.701248, -0.350624, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439580, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439590, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439601, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439610, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439620, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439630, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439641, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439650, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439660, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439670, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439681, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439690, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439700, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439710, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439720, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439731, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439740, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439750, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439760, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439771, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439780, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439790, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439800, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439811, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439820, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439830, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439840, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439851, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439860, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439870, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439880, -0.697742, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439890, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439901, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439910, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439920, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439930, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439941, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439950, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439960, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439970, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439981, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2439990, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440000, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440010, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440020, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440031, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440040, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440050, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440060, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440071, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440080, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440090, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440100, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440111, -0.697742, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440120, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440130, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440140, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440151, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440160, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440170, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440180, -0.701248, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440190, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440201, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440210, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440220, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
