QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:12:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2382730, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382741, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382750, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382760, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382770, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382780, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382790, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382800, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382810, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382820, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382830, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382840, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382851, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382860, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382870, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382880, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382891, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382900, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382910, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382920, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382930, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382940, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382950, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382960, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382970, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382980, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2382990, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383000, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383010, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383021, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383030, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383040, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383050, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383060, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383070, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383080, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383090, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383100, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383110, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383120, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383130, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383140, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383151, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383160, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383170, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383180, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383191, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383200, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383210, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
2383220, 0, 0, -10, 0.157582, -0.196548, -4.14908, -4.5142, 0, 0, 0, 0, 0
