QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:11:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2321340, -0.697742, -1.39899, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321351, -1.05187, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321360, -0.697742, -1.39899, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321371, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321380, -1.05187, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321390, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321400, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321411, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321420, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321430, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321440, -0.697742, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321451, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321460, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321470, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321480, -1.05187, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321490, -0.697742, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321501, -1.04837, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321510, -1.05187, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321520, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321530, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321541, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321550, -1.04837, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321560, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321570, -1.05187, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321581, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321590, -1.04837, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321600, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321610, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321620, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321631, -0.697742, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321640, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321650, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321660, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321671, -1.04837, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321680, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321690, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321700, -1.04837, -1.39899, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321711, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321720, -1.05187, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321730, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321740, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321751, -0.697742, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321760, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321770, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321780, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321790, -0.697742, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321801, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321810, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321820, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321830, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321841, -1.04837, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321850, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321860, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321870, -1.05187, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321881, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321890, -0.697742, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321900, -1.05187, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321910, -0.697742, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321921, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321930, -0.697742, -1.04837, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321940, -1.05187, -0.350624, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321950, -0.701248, -1.05187, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321960, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321971, -1.04837, -0.347118, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321980, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2321990, -0.697742, -0.350624, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2322000, -1.04837, -0.697742, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2322011, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2322020, -0.701248, -0.701248, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
2322030, -0.701248, -0.350624, -10, -0.172004, -0.172004, -4.63428, -4.74905, 0, 0, 0, 0, 0
