QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:15:39, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2547750, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547760, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547770, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547780, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547790, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547801, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547810, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547820, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547830, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547841, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547850, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547860, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547870, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547880, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547890, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547900, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547910, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547920, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547930, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547940, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547950, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547960, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547971, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547980, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2547990, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548000, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548011, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548020, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548030, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548040, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548050, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548060, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548070, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548080, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548090, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548101, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548110, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548120, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548130, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548141, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548150, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
