QGPIORecord, QRC v6.1.0, 18-11-2021 @ 01:09:24, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
629340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
629600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
