QGPIORecord, QRC v6.1.0, 18-11-2021 @ 01:03:36, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
281750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
281990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
282201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
