QGPIORecord, QRC v6.1.0, 18-11-2021 @ 01:25:52, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1618610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1618991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1619000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1619010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1619020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1619031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1619040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
