QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1714311, 1.11498, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714320, 1.17459, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714330, 1.2342, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714340, 1.2938, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714351, 1.3499, 5.61349, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714360, 1.40951, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714370, 1.46561, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714380, 1.52522, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714391, 1.58482, 5.60999, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714400, 1.64443, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714410, 1.70403, 6.30422, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714420, 1.76715, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714430, 1.82675, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714441, 1.88636, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714450, 1.94596, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714460, 2.00557, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714470, 2.06518, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714481, 2.12128, 5.61349, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714490, 2.18088, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714500, 2.24049, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714510, 2.30009, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714521, 2.3597, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
