QGPIORecord, QRC v6.1.0, 18-11-2021 @ 01:04:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
364260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366381, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
366390, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
366400, 0.0175312, 1.74961, 1, 0.0210375, 2.08621, 0, 0, 0, 0, 0, 0, 0
366410, 0.0596061, 4.20749, 1, 0.0596061, 4.211, 0, 0, 0, 0, 0, 0, 0
366420, 0.1122, 5.25235, 1, 0.108693, 4.90523, 0, 0, 0, 0, 0, 0, 0
366431, 0.164793, 5.25936, 1, 0.164793, 5.25936, 0, 0, 0, 0, 0, 0, 0
366440, 0.220893, 5.9536, 1, 0.220893, 5.59596, 0, 0, 0, 0, 0, 0, 0
366450, 0.280499, 5.617, 1, 0.273487, 5.61349, 0, 0, 0, 0, 0, 0, 0
366460, 0.340105, 5.9571, 1, 0.329587, 5.26287, 0, 0, 0, 0, 0, 0, 0
366471, 0.399712, 5.9536, 1, 0.385687, 5.60297, 0, 0, 0, 0, 0, 0, 0
366480, 0.459318, 5.96762, 1, 0.441786, 5.9536, 0, 0, 0, 0, 0, 0, 0
366490, 0.515418, 5.60297, 1, 0.501393, 5.60648, 0, 0, 0, 0, 0, 0, 0
366500, 0.575024, 5.96762, 1, 0.557492, 5.62051, 0, 0, 0, 0, 0, 0, 0
366511, 0.63463, 5.9536, 1, 0.613592, 5.60648, 0, 0, 0, 0, 0, 0, 0
366520, 0.694236, 5.9571, 1, 0.669692, 5.60297, 0, 0, 0, 0, 0, 0, 0
366530, 0.753842, 5.96412, 1, 0.725792, 5.96412, 0, 0, 0, 0, 0, 0, 0
366540, 0.813448, 5.96061, 1, 0.785398, 5.60999, 0, 0, 0, 0, 0, 0, 0
366551, 0.873054, 5.9571, 1, 0.841498, 5.60297, 0, 0, 0, 0, 0, 0, 0
366561, 0.929154, 5.60297, 1, 0.897598, 5.60297, 0, 0, 0, 0, 0, 0, 0
366570, 0.985254, 5.60999, 1, 0.957204, 5.9571, 0, 0, 0, 0, 0, 0, 0
366580, 1.04486, 5.9571, 1, 1.0133, 5.60999, 0, 0, 0, 0, 0, 0, 0
366590, 1.10096, 5.96061, 1, 1.0694, 5.60999, 0, 0, 0, 0, 0, 0, 0
366601, 1.16057, 5.60648, 1, 1.122, 5.59947, 0, 0, 0, 0, 0, 0, 0
366610, 1.22017, 5.96762, 1, 1.1781, 5.26988, 0, 0, 0, 0, 0, 0, 0
366620, 1.27978, 6.30072, 1, 1.2342, 5.60297, 0, 0, 0, 0, 0, 0, 0
366630, 1.33938, 5.61349, 1, 1.2903, 5.96061, 0, 0, 0, 0, 0, 0, 0
366641, 1.39899, 5.95009, 1, 1.3499, 5.60297, 0, 0, 0, 0, 0, 0, 0
366650, 1.4586, 5.96412, 1, 1.406, 5.617, 0, 0, 0, 0, 0, 0, 0
366660, 1.5182, 5.96061, 1, 1.4621, 5.60297, 0, 0, 0, 0, 0, 0, 0
366670, 1.57781, 6.31124, 1, 1.5182, 5.617, 0, 0, 0, 0, 0, 0, 0
366681, 1.63741, 5.60648, 1, 1.5743, 5.60297, 0, 0, 0, 0, 0, 0, 0
366690, 1.69702, 5.9571, 1, 1.6304, 5.96061, 0, 0, 0, 0, 0, 0, 0
366700, 1.75663, 5.96061, 1, 1.69001, 5.60999, 0, 0, 0, 0, 0, 0, 0
366710, 1.81623, 5.96061, 1, 1.74611, 5.60999, 0, 0, 0, 0, 0, 0, 0
366721, 1.87584, 5.9571, 1, 1.80221, 5.60648, 0, 0, 0, 0, 0, 0, 0
366731, 1.93545, 5.9571, 1, 1.85831, 5.60648, 0, 0, 0, 0, 0, 0, 0
366740, 1.99505, 5.96061, 1, 1.91441, 5.60297, 0, 0, 0, 0, 0, 0, 0
366750, 2.05466, 5.96061, 1, 1.97051, 5.617, 0, 0, 0, 0, 0, 0, 0
366760, 2.11426, 5.96061, 1, 2.02661, 5.60999, 0, 0, 0, 0, 0, 0, 0
