QGPIORecord, QRC v6.1.0, 18-11-2021 @ 01:22:01, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1386920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1386990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1387521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
