QGPIORecord, QRC v6.1.0, 08-12-2021 @ 16:58:07, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, P, L, vA, vB, y, x, NaN, nu, S
4960, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4970, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4980, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4990, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5000, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5010, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5020, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5030, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5040, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5050, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5060, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5070, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5081, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5090, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5100, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5110, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5121, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5130, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5140, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5150, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5160, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5170, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5180, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5190, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5200, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5210, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5220, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5230, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
5240, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5251, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5260, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5270, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5280, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5291, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5300, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5310, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5320, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5330, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5340, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5350, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5360, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5370, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5381, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
5390, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5400, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5410, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5421, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5430, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5440, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5450, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5460, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5470, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5480, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5490, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5500, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5510, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5520, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5530, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5540, 0, 0, 0, 0, 0, 0, 0, 0.354951, -0.15, 0, 0, 0
5551, 0.147358, 0.164382, 11.012, 9.51812e-07, -0.999905, 0, 0, 0.350238, -0.350219, 0, 0.200238, 0.010001
5561, 0.445549, 0.497025, 11.2718, 9.51113e-07, -0.99905, 0, 0, 0.354951, -0.354943, 0, 0.00831056, 0.0010019
5570, 0.747221, 0.833549, 11.2721, 9.51113e-07, -0.99905, 0, 0, 0.354951, -0.354947, 0, 0.00367126, 0.0010019
5580, 1.0489, 1.17008, 11.2721, 9.51113e-07, -0.99905, 0, 0, 0.354951, -0.354947, 0, 0.00366691, 0.0010019
5591, 1.34123, 1.50142, 11.2721, 9.51113e-07, -0.99905, 0.697742, 0.347118, 0.354951, -0.354947, 0, 0.00366691, 0.0010019
5601, 1.62893, 1.82236, 11.2721, 9.51113e-07, -0.99905, 0.347118, 0.697742, 0.354951, -0.354947, 0, 0.00366691, 0.0010019
5611, 1.90505, 2.11996, 10.7612, 9.51113e-07, -0.99905, 1.05187, 1.39899, 0.345653, -0.345658, 0, -0.00563091, 0.0010019
5620, 2.17173, 2.40703, 11.2716, 9.51113e-07, -0.99905, 1.05187, 1.4025, 0.354951, -0.354938, 0, 0.0127898, 0.0010019
5630, 2.44055, 2.69122, 11.2721, 9.51113e-07, -0.99905, 1.4025, 2.10374, 0.354951, -0.354947, 0, 0.00367543, 0.0010019
5641, 2.69535, 2.95452, 11.2721, 9.51113e-07, -0.99905, 2.10024, 2.80149, 0.354951, -0.354947, 0, 0.00366691, 0.0010019
5651, 2.93262, 3.19826, 11.0131, 9.51113e-07, -0.99905, 2.45437, 3.15562, 0.350238, -0.350239, 0, -0.0010457, 0.0010019
5660, 3.15234, 3.42237, 11.0129, 9.51113e-07, -0.99905, 3.15211, 3.85687, 0.350238, -0.350235, 0, 0.00357828, 0.0010019
5670, 3.36144, 3.63988, 11.2718, 9.51113e-07, -0.99905, 3.50624, 3.85687, 0.354951, -0.354943, 0, 0.00829521, 0.0010019
5681, 3.54346, 3.83257, 10.0446, 9.51113e-07, -0.99905, 4.20749, 4.5511, 0.332612, -0.332629, 0, -0.0186677, 0.0010019
5691, 3.69823, 3.98957, 10.276, 9.51113e-07, -0.99905, 4.5476, 5.25235, 0.336844, -0.336837, 0, 0.0074794, 0.0010019
5701, 3.84662, 4.13416, 10.2763, 9.51113e-07, -0.99905, 4.91575, 5.61349, 0.336844, -0.336841, 0, 0.0033468, 0.0010019
5710, 3.98107, 4.26845, 10.2763, 9.51113e-07, -0.99905, 5.58895, 5.94308, 0.336844, -0.336841, 0, 0.00334299, 0.0010019
5721, 4.09986, 4.38521, 9.81708, 9.51113e-07, -0.99905, 5.62752, 6.32877, 0.328488, -0.328492, 0, -0.00501376, 0.0010019
5731, 4.20437, 4.49651, 10.2758, 9.51113e-07, -0.99905, 6.65485, 6.30773, 0.336844, -0.336833, 0, 0.0115425, 0.0010019
5741, 4.29808, 4.60623, 10.0437, 9.51113e-07, -0.99905, 6.66186, 6.66186, 0.332612, -0.332612, 0, -0.00088203, 0.0010019
5750, 4.38399, 4.70206, 10.0435, 9.51113e-07, -0.99905, 7.00547, 7.00547, 0.332612, -0.332609, 0, 0.00326335, 0.0010019
5761, 4.45438, 4.78058, 9.59598, 9.51113e-07, -0.99905, 7.37363, 7.37363, 0.324468, -0.324472, 0, -0.00487658, 0.0010019
5771, 4.5112, 4.83874, 9.38022, 9.51113e-07, -0.99905, 7.3561, 7.70672, 0.320549, -0.320549, 0, -0.00080514, 0.0010019
5781, 4.55778, 4.88551, 9.16998, 9.51113e-07, -0.99905, 7.71373, 7.71023, 0.316726, -0.316727, 0, -0.000774652, 0.0010019
5790, 4.59491, 4.92704, 9.37982, 9.51113e-07, -0.99905, 8.06085, 8.05734, 0.320549, -0.320542, 0, 0.00680193, 0.0010019
5800, 4.63012, 4.96632, 9.38001, 9.51113e-07, -0.99905, 8.06786, 8.07137, 0.320549, -0.320546, 0, 0.00305492, 0.0010019
5811, 4.66111, 5.00099, 9.38001, 9.51113e-07, -0.99905, 8.37641, 8.36589, 0.320549, -0.320546, 0, 0.0030514, 0.0010019
5821, 4.68713, 5.03001, 9.38001, 9.51113e-07, -0.99905, 8.43952, 8.45004, 0.320549, -0.320546, 0, 0.0030514, 0.0010019
5830, 4.70178, 5.04615, 8.56988, 9.51113e-07, -0.99905, 8.41498, 8.41849, 0.305805, -0.305816, 0, -0.0116923, 0.0010019
5840, 4.70113, 5.04014, 8.56913, 9.51113e-07, -0.99905, 8.77262, 9.12324, 0.305805, -0.305802, 0, 0.00277409, 0.0010019
5851, 4.69332, 5.02107, 8.37851, 9.51113e-07, -0.99905, 8.75859, 9.1022, 0.302336, -0.302336, 0, -0.00068152, 0.0010019
5861, 4.68556, 5.00199, 8.56895, 9.51113e-07, -0.99905, 8.76911, 9.12324, 0.305805, -0.305799, 0, 0.00619146, 0.0010019
5871, 4.67047, 4.97993, 8.19232, 9.51113e-07, -0.99905, 9.11973, 9.11623, 0.298947, -0.298951, 0, -0.00406674, 0.0010019
5880, 4.64088, 4.94692, 7.83229, 9.51113e-07, -0.99905, 9.11623, 9.11973, 0.292402, -0.292405, 0, -0.00388721, 0.0010019
5891, 4.60647, 4.90853, 7.83195, 9.51113e-07, -0.99905, 9.11973, 9.11623, 0.292402, -0.292399, 0, 0.00254181, 0.0010019
5901, 4.56991, 4.86277, 7.65818, 9.51113e-07, -0.99905, 9.1022, 9.4388, 0.289239, -0.28924, 0, -0.000614792, 0.0010019
5911, 4.52218, 4.8044, 7.00028, 9.51113e-07, -0.99905, 9.12324, 9.13025, 0.277269, -0.277278, 0, -0.00948191, 0.0010019
5920, 4.46545, 4.74624, 6.99966, 9.51113e-07, -0.99905, 9.11623, 8.7656, 0.277269, -0.277267, 0, 0.00226608, 0.0010019
5931, 4.40434, 4.68844, 6.99966, 9.51113e-07, -0.99905, 9.44932, 9.10571, 0.277269, -0.277267, 0, 0.00227705, 0.0010019
5941, 4.34551, 4.63312, 7.15873, 9.51113e-07, -0.99905, 9.10571, 8.75859, 0.280164, -0.280159, 0, 0.00517204, 0.0010019
5951, 4.28756, 4.56864, 6.39632, 9.51113e-07, -0.99905, 8.77963, 9.11623, 0.266286, -0.266297, 0, -0.0115465, 0.0010019
5960, 4.21917, 4.49235, 6.39561, 9.51113e-07, -0.99905, 9.12324, 8.78664, 0.266286, -0.266284, 0, 0.00206783, 0.0010019
5970, 4.15105, 4.42662, 6.39561, 9.51113e-07, -0.99905, 8.75859, 8.40797, 0.266286, -0.266284, 0, 0.00208053, 0.0010019
5981, 4.08772, 4.36643, 6.39561, 9.51113e-07, -0.99905, 8.7656, 8.41498, 0.266286, -0.266284, 0, 0.00208053, 0.0010019
5991, 4.02434, 4.30641, 6.39561, 9.51113e-07, -0.99905, 8.7621, 8.39745, 0.266286, -0.266284, 0, 0.00208053, 0.0010019
6000, 3.95807, 4.23777, 5.83992, 9.51113e-07, -0.99905, 8.4255, 8.43602, 0.256173, -0.25618, 0, -0.00803253, 0.0010019
6010, 3.87763, 4.1583, 5.32605, 9.51113e-07, -0.99905, 8.75158, 8.05384, 0.24683, -0.246837, 0, -0.0074522, 0.0010019
6021, 3.79342, 4.08005, 5.20328, 9.51113e-07, -0.99905, 8.07137, 7.71724, 0.244605, -0.244605, 0, -0.000501573, 0.0010019
6031, 3.71379, 4.00174, 5.32545, 9.51113e-07, -0.99905, 8.40797, 8.05734, 0.24683, -0.246826, 0, 0.00391605, 0.0010019
6041, 3.63291, 3.92723, 5.4502, 9.51113e-07, -0.99905, 8.41147, 7.71023, 0.249098, -0.249095, 0, 0.00400275, 0.0010019
6050, 3.55817, 3.86478, 5.45032, 9.51113e-07, -0.99905, 8.07487, 7.37363, 0.249098, -0.249097, 0, 0.00177512, 0.0010019
6061, 3.48482, 3.79861, 4.85001, 9.51113e-07, -0.99905, 7.70672, 7.3596, 0.238173, -0.238182, 0, -0.00915205, 0.0010019
6071, 3.40826, 3.72886, 4.84945, 9.51113e-07, -0.99905, 7.71373, 7.01248, 0.238173, -0.238172, 0, 0.00156756, 0.0010019
6081, 3.33634, 3.66449, 4.84945, 9.51113e-07, -0.99905, 7.3596, 6.99846, 0.238173, -0.238172, 0, 0.00157756, 0.0010019
6090, 3.26912, 3.59996, 4.84945, 9.51113e-07, -0.99905, 7.36311, 7.023, 0.238173, -0.238172, 0, 0.00157757, 0.0010019
6100, 3.20062, 3.52863, 4.40745, 9.51113e-07, -0.99905, 7.01248, 7.01248, 0.230129, -0.230135, 0, -0.0064664, 0.0010019
6111, 3.12539, 3.45533, 3.99526, 9.51113e-07, -0.99905, 7.01248, 6.30072, 0.222635, -0.222641, 0, -0.00606768, 0.0010019
6121, 3.04607, 3.38271, 4.09516, 9.51113e-07, -0.99905, 7.00547, 6.65485, 0.22446, -0.224457, 0, 0.00311773, 0.0010019
6130, 2.97144, 3.30982, 3.99497, 9.51113e-07, -0.99905, 6.66186, 6.31825, 0.222635, -0.222636, 0, -0.000491142, 0.0010019
6140, 2.89874, 3.23914, 3.8963, 9.51113e-07, -0.99905, 6.66186, 6.30773, 0.220841, -0.220842, 0, -0.000496194, 0.0010019
6151, 2.82619, 3.17385, 3.99479, 9.51113e-07, -0.99905, 6.65134, 5.9571, 0.222635, -0.222632, 0, 0.00305992, 0.0010019
6161, 2.75919, 3.10963, 3.61033, 9.51113e-07, -0.99905, 5.96061, 5.95009, 0.215637, -0.215642, 0, -0.00569728, 0.0010019
6170, 2.68905, 3.04186, 3.42707, 9.51113e-07, -0.99905, 6.31825, 5.62752, 0.212308, -0.21231, 0, -0.00216059, 0.0010019
6180, 2.61413, 2.97383, 3.24986, 9.51113e-07, -0.99905, 5.9571, 5.60648, 0.209086, -0.209088, 0, -0.00211029, 0.0010019
6191, 2.54632, 2.90342, 3.24969, 9.51113e-07, -0.99905, 5.60999, 5.60999, 0.209086, -0.209085, 0, 0.0010542, 0.0010019
6201, 2.47983, 2.83442, 3.3375, 9.51113e-07, -0.99905, 5.94659, 5.59947, 0.210684, -0.210682, 0, 0.00265518, 0.0010019
6211, 2.41336, 2.76551, 2.91216, 9.51113e-07, -0.99905, 5.26988, 5.26638, 0.202942, -0.202948, 0, -0.00665517, 0.0010019
6220, 2.35159, 2.69666, 2.99418, 9.51113e-07, -0.99905, 5.25235, 5.25235, 0.204442, -0.20444, 0, 0.00244021, 0.0010019
6231, 2.29111, 2.63443, 2.99426, 9.51113e-07, -0.99905, 5.25586, 4.90523, 0.204442, -0.204441, 0, 0.00097543, 0.0010019
6241, 2.23418, 2.57614, 2.91184, 9.51113e-07, -0.99905, 4.90523, 4.90523, 0.202942, -0.202942, 0, -0.000526026, 0.0010019
6251, 2.18183, 2.51786, 2.99418, 9.51113e-07, -0.99905, 4.91224, 4.90523, 0.204442, -0.20444, 0, 0.00244592, 0.0010019
6260, 2.12989, 2.45992, 2.59453, 9.51113e-07, -0.99905, 4.55811, 4.56513, 0.197167, -0.197173, 0, -0.00629942, 0.0010019
6270, 2.07837, 2.40239, 2.67168, 9.51113e-07, -0.99905, 4.55811, 4.55461, 0.198578, -0.198576, 0, 0.00224812, 0.0010019
6281, 2.02491, 2.3481, 2.44262, 9.51113e-07, -0.99905, 4.5511, 4.19697, 0.194408, -0.194411, 0, -0.00329952, 0.0010019
6291, 1.96541, 2.29742, 2.22324, 9.51113e-07, -0.99905, 4.56162, 3.86388, 0.19042, -0.190423, 0, -0.00319791, 0.0010019
6300, 1.90292, 2.23818, 2.22304, 9.51113e-07, -0.99905, 4.55461, 4.5511, 0.19042, -0.190419, 0, 0.000719517, 0.0010019
6310, 1.84985, 2.17898, 2.22304, 9.51113e-07, -0.99905, 3.85687, 3.86037, 0.19042, -0.190419, 0, 0.000723168, 0.0010019
6321, 1.80158, 2.13031, 2.22304, 9.51113e-07, -0.99905, 4.19697, 3.84635, 0.19042, -0.190419, 0, 0.000723168, 0.0010019
6331, 1.74954, 2.07749, 1.94522, 9.51113e-07, -0.99905, 3.86037, 3.86037, 0.185364, -0.185368, 0, -0.00433284, 0.0010019
6340, 1.69832, 2.02559, 1.94496, 9.51113e-07, -0.99905, 3.85687, 3.50624, 0.185364, -0.185363, 0, 0.000628084, 0.0010019
6350, 1.65276, 1.97481, 2.01294, 9.51113e-07, -0.99905, 3.50624, 3.85336, 0.186601, -0.186599, 0, 0.00186981, 0.0010019
6361, 1.60377, 1.92017, 1.68243, 9.51113e-07, -0.99905, 3.84985, 3.50274, 0.180585, -0.18059, 0, -0.00536011, 0.0010019
6371, 1.55036, 1.871, 1.68212, 9.51113e-07, -0.99905, 3.50624, 3.15562, 0.180585, -0.180584, 0, 0.000541687, 0.0010019
6381, 1.50709, 1.82274, 1.74641, 9.51113e-07, -0.99905, 3.15562, 3.50624, 0.181755, -0.181753, 0, 0.00171724, 0.0010019
6390, 1.46861, 1.77458, 1.68218, 9.51113e-07, -0.99905, 3.14861, 3.14861, 0.180585, -0.180585, 0, -0.0006008, 0.0010019
6401, 1.42922, 1.73587, 1.68212, 9.51113e-07, -0.99905, 3.15912, 2.8085, 0.180585, -0.180584, 0, 0.000546142, 0.0010019
6411, 1.38646, 1.6934, 1.43353, 9.51113e-07, -0.99905, 3.15211, 3.15211, 0.17606, -0.176064, 0, -0.00397687, 0.0010019
6421, 1.34042, 1.64733, 1.4333, 9.51113e-07, -0.99905, 3.15562, 2.80149, 0.17606, -0.17606, 0, 0.000462115, 0.0010019
6430, 1.3029, 1.60553, 1.37321, 9.51113e-07, -0.99905, 2.45437, 2.80499, 0.174967, -0.174967, 0, -0.000627324, 0.0010019
6440, 1.26693, 1.56016, 1.19757, 9.51113e-07, -0.99905, 2.80499, 2.80499, 0.171771, -0.171774, 0, -0.0027498, 0.0010019
6451, 1.22395, 1.51746, 1.1974, 9.51113e-07, -0.99905, 2.80149, 2.45086, 0.171771, -0.171771, 0, 0.000386596, 0.0010019
6461, 1.18571, 1.48009, 1.1974, 9.51113e-07, -0.99905, 2.45086, 2.44736, 0.171771, -0.171771, 0, 0.000389531, 0.0010019
6470, 1.15605, 1.44176, 1.14039, 9.51113e-07, -0.99905, 2.10374, 2.45788, 0.170734, -0.170734, 0, -0.000648156, 0.0010019
6480, 1.12634, 1.40856, 1.19735, 9.51113e-07, -0.99905, 2.45437, 2.10374, 0.171771, -0.17177, 0, 0.0014077, 0.0010019
6491, 1.08975, 1.37298, 0.973663, 9.51113e-07, -0.99905, 2.45086, 2.45086, 0.167699, -0.167703, 0, -0.00368142, 0.0010019
6501, 1.05413, 1.33325, 0.919278, 9.51113e-07, -0.99905, 2.10374, 2.10374, 0.166713, -0.166714, 0, -0.000673026, 0.0010019
6511, 1.02316, 1.30393, 0.973403, 9.51113e-07, -0.99905, 2.10374, 1.75312, 0.167699, -0.167698, 0, 0.00128409, 0.0010019
6520, 0.992952, 1.27547, 0.973454, 9.51113e-07, -0.99905, 2.10024, 2.10024, 0.167699, -0.167699, 0, 0.000317574, 0.0010019
6531, 0.968175, 1.24783, 1.02832, 9.51113e-07, -0.99905, 1.75312, 1.75312, 0.168698, -0.168697, 0, 0.00131519, 0.0010019
6541, 0.943399, 1.22019, 0.973505, 9.51113e-07, -0.99905, 2.10024, 2.10024, 0.167699, -0.1677, 0, -0.000663072, 0.0010019
6551, 0.917888, 1.19697, 0.973454, 9.51113e-07, -0.99905, 1.75312, 1.4025, 0.167699, -0.167699, 0, 0.000315771, 0.0010019
6560, 0.894176, 1.17575, 0.760761, 9.51113e-07, -0.99905, 1.75312, 1.75312, 0.163829, -0.163832, 0, -0.00355417, 0.0010019
6571, 0.867615, 1.14612, 0.760562, 9.51113e-07, -0.99905, 1.75312, 1.75312, 0.163829, -0.163828, 0, 0.000243858, 0.0010019
6581, 0.845789, 1.11654, 0.760562, 9.51113e-07, -0.99905, 1.39899, 1.74961, 0.163829, -0.163828, 0, 0.000247419, 0.0010019
6591, 0.823964, 1.09219, 0.760562, 9.51113e-07, -0.99905, 1.75312, 1.4025, 0.163829, -0.163828, 0, 0.000247419, 0.0010019
6600, 0.802139, 1.06779, 0.760562, 9.51113e-07, -0.99905, 1.39899, 1.75312, 0.163829, -0.163828, 0, 0.000247419, 0.0010019
6610, 0.785704, 1.04417, 0.812745, 9.51113e-07, -0.99905, 1.4025, 1.4025, 0.164778, -0.164777, 0, 0.0011971, 0.0010019
6621, 0.766561, 1.02282, 0.558169, 9.51113e-07, -0.99905, 1.39899, 1.39899, 0.160144, -0.160149, 0, -0.00436868, 0.0010019
6631, 0.744008, 1.0029, 0.557931, 9.51113e-07, -0.99905, 1.4025, 1.05187, 0.160144, -0.160144, 0, 0.000177249, 0.0010019
6640, 0.726144, 0.982915, 0.55793, 9.51113e-07, -0.99905, 1.04837, 1.4025, 0.160144, -0.160144, 0, 0.000181496, 0.0010019
6650, 0.708279, 0.962934, 0.55793, 9.51113e-07, -0.99905, 1.4025, 1.05187, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6661, 0.690368, 0.948187, 0.55793, 9.51113e-07, -0.99905, 1.05187, 1.05187, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6671, 0.677196, 0.928259, 0.55793, 9.51113e-07, -0.99905, 1.04837, 1.39899, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6681, 0.664023, 0.908331, 0.55793, 9.51113e-07, -0.99905, 1.05187, 1.05187, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6690, 0.650804, 0.893584, 0.55793, 9.51113e-07, -0.99905, 1.05187, 1.05187, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6701, 0.637632, 0.87889, 0.55793, 9.51113e-07, -0.99905, 1.04837, 1.04837, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6711, 0.629198, 0.86943, 0.55793, 9.51113e-07, -0.99905, 0.697742, 0.701248, 0.160144, -0.160144, 0, 0.000181511, 0.0010019
6721, 0.622828, 0.857037, 0.365014, 9.51113e-07, -0.99905, 0.701248, 1.05187, 0.156633, -0.156637, 0, -0.0033294, 0.0010019
6730, 0.609135, 0.841762, 0.364835, 9.51113e-07, -0.99905, 1.05187, 0.701248, 0.156633, -0.156633, 0, 0.000115469, 0.0010019
6740, 0.595439, 0.826485, 0.364834, 9.51113e-07, -0.99905, 0.701248, 1.05187, 0.156633, -0.156633, 0, 0.000118673, 0.0010019
6751, 0.586483, 0.816493, 0.364834, 9.51113e-07, -0.99905, 0.697742, 0.347118, 0.156633, -0.156633, 0, 0.000118688, 0.0010019
6761, 0.5769, 0.805803, 0.318015, 9.51113e-07, -0.99905, 0.701248, 1.05187, 0.155781, -0.155782, 0, -0.000733376, 0.0010019
6770, 0.562624, 0.789878, 0.36479, 9.51113e-07, -0.99905, 1.04837, 0.697742, 0.156633, -0.156633, 0, 0.000954717, 0.0010019
6780, 0.548975, 0.779886, 0.364834, 9.51113e-07, -0.99905, 0.701248, 0.701248, 0.156633, -0.156633, 0, 0.000119463, 0.0010019
6791, 0.540653, 0.775836, 0.412207, 9.51113e-07, -0.99905, 0.697742, 0.347118, 0.157496, -0.157495, 0, 0.000980839, 0.0010019
6801, 0.532331, 0.771787, 0.364878, 9.51113e-07, -0.99905, 0.701248, 0.701248, 0.156633, -0.156634, 0, -0.000727251, 0.0010019
6810, 0.523375, 0.761796, 0.364834, 9.51113e-07, -0.99905, 0.697742, 0.697742, 0.156633, -0.156633, 0, 0.000117898, 0.0010019
6820, 0.514418, 0.751805, 0.364834, 9.51113e-07, -0.99905, 0.701248, 0.701248, 0.156633, -0.156633, 0, 0.000118688, 0.0010019
6831, 0.505462, 0.741814, 0.364834, 9.51113e-07, -0.99905, 0.697742, 0.697742, 0.156633, -0.156633, 0, 0.000118688, 0.0010019
6841, 0.501197, 0.737056, 0.364834, 9.51113e-07, -0.99905, 0.350624, 0.350624, 0.156633, -0.156633, 0, 0.000118688, 0.0010019
6851, 0.496885, 0.732246, 0.364834, 9.51113e-07, -0.99905, 0.701248, 0.701248, 0.156633, -0.156633, 0, 0.000118688, 0.0010019
6860, 0.488516, 0.728144, 0.412207, 9.51113e-07, -0.99905, 0.701248, 0.350624, 0.157496, -0.157495, 0, 0.000980839, 0.0010019
6871, 0.480147, 0.724042, 0.364878, 9.51113e-07, -0.99905, 0.701248, 0.701248, 0.156633, -0.156634, 0, -0.000727251, 0.0010019
6881, 0.476517, 0.719992, 0.412208, 9.51113e-07, -0.99905, 0.347118, 0.347118, 0.157496, -0.157495, 0, 0.000980049, 0.0010019
