QGPIORecord, QRC v6.1.0, 08-12-2021 @ 16:56:48, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), NaN, nu(0), S(0)
16001, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16010, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16020, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16030, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16040, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16050, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16060, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16070, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16080, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16090, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16100, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16110, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16120, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16131, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16140, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16150, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16160, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16171, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16180, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16190, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16200, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16210, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16220, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16230, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16240, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16250, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16261, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16270, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16280, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16290, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16301, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16310, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16320, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16330, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16340, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16350, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16360, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16370, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16380, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16390, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16400, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16410, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16420, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16431, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16440, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16450, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16460, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16471, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16480, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16490, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16500, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16510, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16520, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16530, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16540, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16550, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16560, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16570, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
16580, 0, 0, 0, 0, 0, 0, 0, 0.332612, 0, 0, 0, 0
16590, 0, 0, 0, 0, 0, 0, 0, 0.336844, 0, 0, 0, 0
16601, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16610, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16620, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16630, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16641, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16650, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16660, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16670, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16680, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16690, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16700, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16710, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16720, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
16730, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16740, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16750, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16760, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16771, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16780, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16790, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16800, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
16811, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16820, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16830, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16840, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16850, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16860, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16870, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
16880, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16890, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16901, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16910, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16920, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
16930, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
16941, 0, 0, 0, 0, 0, 0, 0, 0.354951, -0.15, 0, 0, 0
16951, 0.143983, 0.160618, 10.7599, 9.51812e-07, -0.999905, 0, 0, 0.345653, -0.345634, 0, 0.195653, 0.010001
16960, 0.438806, 0.489503, 11.2723, 9.53674e-07, -0.99999, 0, 0, 0.354951, -0.35495, 0, 0.0128134, 0.100002
16970, 0.740486, 0.826037, 11.2723, 9.53674e-07, -0.99999, 0, 0, 0.354951, -0.354951, 0, 0.0036636, 0.100002
16980, 1.04217, 1.16257, 11.2723, 9.53674e-07, -0.99999, 0, 0, 0.354951, -0.354951, 0, 0.00366351, 0.100002
16991, 1.3392, 1.48874, 11.2723, 9.53674e-07, -0.99999, 0.347118, 0.694236, 0.354951, -0.354951, 0, 0.00366351, 0.100002
17001, 1.62685, 1.80444, 11.2723, 9.53674e-07, -0.99999, 0.701248, 0.701248, 0.354951, -0.354951, 0, 0.00366351, 0.100002
17010, 1.90981, 2.10968, 11.2723, 9.53674e-07, -0.99999, 0.697742, 1.39548, 0.354951, -0.354951, 0, 0.00366351, 0.100002
17020, 2.18334, 2.40439, 11.2723, 9.53674e-07, -0.99999, 1.406, 1.406, 0.354951, -0.354951, 0, 0.00366351, 0.100002
17031, 2.44397, 2.68472, 11.0131, 9.53674e-07, -0.99999, 1.4025, 2.10024, 0.350238, -0.350238, 0, -0.0010491, 0.100002
17041, 2.69057, 2.94421, 11.2723, 9.53674e-07, -0.99999, 2.45437, 2.80149, 0.354951, -0.35495, 0, 0.00829187, 0.100002
17050, 2.92657, 3.19182, 11.2723, 9.53674e-07, -0.99999, 2.45437, 3.15562, 0.354951, -0.354951, 0, 0.00366357, 0.100002
17060, 3.15322, 3.42373, 11.2723, 9.53674e-07, -0.99999, 3.15211, 3.85336, 0.354951, -0.354951, 0, 0.00366351, 0.100002
17071, 3.36238, 3.63607, 11.0131, 9.53674e-07, -0.99999, 3.50274, 4.20749, 0.350238, -0.350238, 0, -0.0010491, 0.100002
17081, 3.55395, 3.83401, 11.0131, 9.53674e-07, -0.99999, 4.20749, 4.55811, 0.350238, -0.350238, 0, 0.00357926, 0.100002
17091, 3.7314, 4.02149, 11.0131, 9.53674e-07, -0.99999, 4.55811, 4.90874, 0.350238, -0.350238, 0, 0.00357929, 0.100002
17100, 3.89609, 4.19474, 10.7609, 9.53674e-07, -0.99999, 4.90874, 5.25936, 0.345653, -0.345653, 0, -0.00100592, 0.100002
17111, 4.03837, 4.33776, 10.0436, 9.53674e-07, -0.99999, 5.26287, 5.96412, 0.332612, -0.332612, 0, -0.00954381, 0.100002
17121, 4.16493, 4.45801, 10.2764, 9.53674e-07, -0.99999, 5.59947, 6.30072, 0.336844, -0.336844, 0, 0.00749674, 0.100002
17131, 4.28048, 4.56608, 10.2764, 9.53674e-07, -0.99999, 6.31825, 7.01248, 0.336844, -0.336844, 0, 0.00333989, 0.100002
17140, 4.37879, 4.66005, 10.0436, 9.53674e-07, -0.99999, 6.65485, 7.01248, 0.332612, -0.332612, 0, -0.000892788, 0.100002
17150, 4.46939, 4.74552, 10.0436, 9.53674e-07, -0.99999, 6.66186, 7.34908, 0.332612, -0.332612, 0, 0.00326419, 0.100002
17161, 4.55066, 4.8257, 10.0436, 9.53674e-07, -0.99999, 7.35259, 7.36661, 0.332612, -0.332612, 0, 0.00326422, 0.100002
17171, 4.60615, 4.88222, 9.16994, 9.53674e-07, -0.99999, 7.71373, 8.06085, 0.316726, -0.316726, 0, -0.0126213, 0.100002
17180, 4.64794, 4.91836, 9.38017, 9.53674e-07, -0.99999, 7.71373, 8.06786, 0.320549, -0.320549, 0, 0.00680256, 0.100002
17190, 4.68499, 4.94928, 9.16994, 9.53674e-07, -0.99999, 8.06786, 8.41147, 0.316726, -0.316726, 0, -0.000773817, 0.100002
17201, 4.71265, 4.9749, 9.38017, 9.53674e-07, -0.99999, 8.41498, 8.42199, 0.320549, -0.320549, 0, 0.00680268, 0.100002
17211, 4.73862, 4.99853, 9.38017, 9.53674e-07, -0.99999, 8.40446, 8.75509, 0.320549, -0.320549, 0, 0.00304863, 0.100002
17221, 4.75704, 5.00877, 9.16994, 9.53674e-07, -0.99999, 8.76911, 9.10922, 0.316726, -0.316726, 0, -0.000773847, 0.100002
17230, 4.77532, 5.01864, 9.38017, 9.53674e-07, -0.99999, 8.41498, 8.77963, 0.320549, -0.320549, 0, 0.00680268, 0.100002
17241, 4.78106, 5.01965, 8.56928, 9.53674e-07, -0.99999, 9.10571, 9.1022, 0.305805, -0.305805, 0, -0.0116951, 0.100002
17251, 4.76865, 5.00613, 8.37847, 9.53674e-07, -0.99999, 8.76911, 8.75158, 0.302336, -0.302336, 0, -0.000684202, 0.100002
17261, 4.7516, 4.99224, 8.56927, 9.53674e-07, -0.99999, 9.45283, 9.12675, 0.305805, -0.305805, 0, 0.00619212, 0.100002
17270, 4.72246, 4.95941, 7.83209, 9.53674e-07, -0.99999, 9.12675, 9.47387, 0.292402, -0.292402, 0, -0.0106183, 0.100002
17281, 4.68795, 4.91568, 7.83208, 9.53674e-07, -0.99999, 9.11623, 9.11973, 0.292402, -0.292402, 0, 0.00254533, 0.100002
17291, 4.65121, 4.87464, 7.65814, 9.53674e-07, -0.99999, 9.11973, 9.11973, 0.289239, -0.289239, 0, -0.000617146, 0.100002
17301, 4.61442, 4.83381, 7.83208, 9.53674e-07, -0.99999, 9.11973, 9.10571, 0.292402, -0.292401, 0, 0.00565147, 0.100002
17310, 4.5754, 4.79552, 7.83208, 9.53674e-07, -0.99999, 9.45984, 9.12324, 0.292402, -0.292402, 0, 0.00254548, 0.100002
17320, 4.52521, 4.73953, 6.99979, 9.53674e-07, -0.99999, 9.12324, 9.45984, 0.277269, -0.277269, 0, -0.0125874, 0.100002
17331, 4.46633, 4.67395, 7.159, 9.53674e-07, -0.99999, 9.4353, 9.09169, 0.280164, -0.280164, 0, 0.00516978, 0.100002
17341, 4.41409, 4.62096, 7.159, 9.53674e-07, -0.99999, 8.78664, 8.77612, 0.280164, -0.280164, 0, 0.00232673, 0.100002
17350, 4.36394, 4.56513, 6.99978, 9.53674e-07, -0.99999, 9.11973, 9.12324, 0.277269, -0.277269, 0, -0.000568271, 0.100002
17360, 4.29739, 4.49591, 6.25241, 9.53674e-07, -0.99999, 9.10571, 8.7656, 0.26368, -0.26368, 0, -0.0113137, 0.100002
17371, 4.22736, 4.42286, 6.39571, 9.53674e-07, -0.99999, 8.77612, 8.77612, 0.266286, -0.266286, 0, 0.0046376, 0.100002
17381, 4.16584, 4.35958, 6.54201, 9.53674e-07, -0.99999, 8.75859, 8.40096, 0.268946, -0.268946, 0, 0.00473857, 0.100002
17391, 4.09707, 4.29339, 5.8395, 9.53674e-07, -0.99999, 8.7621, 8.41498, 0.256173, -0.256173, 0, -0.0106468, 0.100002
17400, 4.02531, 4.21333, 5.97438, 9.53674e-07, -0.99999, 8.41498, 8.7621, 0.258625, -0.258625, 0, 0.00435016, 0.100002
17411, 3.95823, 4.13337, 5.8395, 9.53674e-07, -0.99999, 8.41147, 8.40797, 0.256173, -0.256173, 0, -0.000510693, 0.100002
17421, 3.88717, 4.05404, 5.32566, 9.53674e-07, -0.99999, 8.06436, 8.07137, 0.24683, -0.24683, 0, -0.00744469, 0.100002
17431, 3.81549, 3.97404, 5.45041, 9.53674e-07, -0.99999, 8.06786, 8.06436, 0.249098, -0.249098, 0, 0.00399902, 0.100002
17440, 3.73936, 3.89953, 5.32566, 9.53674e-07, -0.99999, 8.39745, 7.70321, 0.24683, -0.24683, 0, -0.00049682, 0.100002
17451, 3.66129, 3.82296, 4.96526, 9.53674e-07, -0.99999, 7.72776, 7.71724, 0.240277, -0.240277, 0, -0.00482191, 0.100002
17461, 3.58759, 3.74085, 4.96526, 9.53674e-07, -0.99999, 7.71023, 7.71373, 0.240277, -0.240277, 0, 0.00161366, 0.100002
17471, 3.51258, 3.6623, 4.84953, 9.53674e-07, -0.99999, 7.71023, 7.36311, 0.238173, -0.238173, 0, -0.000490367, 0.100002
17480, 3.44221, 3.59411, 4.96526, 9.53674e-07, -0.99999, 7.36311, 7.0195, 0.240277, -0.240277, 0, 0.00368018, 0.100002
17490, 3.37071, 3.51953, 4.40712, 9.53674e-07, -0.99999, 7.35259, 7.34908, 0.230129, -0.230129, 0, -0.00853433, 0.100002
17501, 3.2924, 3.43223, 4.09533, 9.53674e-07, -0.99999, 7.00197, 7.00197, 0.22446, -0.22446, 0, -0.00423668, 0.100002
17511, 3.21492, 3.34087, 3.79926, 9.53674e-07, -0.99999, 6.6829, 7.01248, 0.219077, -0.219077, 0, -0.00405215, 0.100002
17520, 3.136, 3.25812, 3.99494, 9.53674e-07, -0.99999, 7.00898, 6.32526, 0.222635, -0.222635, 0, 0.00479276, 0.100002
17530, 3.06467, 3.18886, 3.99495, 9.53674e-07, -0.99999, 6.31124, 6.30422, 0.222635, -0.222635, 0, 0.0012984, 0.100002
17541, 2.99902, 3.11563, 3.70386, 9.53674e-07, -0.99999, 6.2937, 6.30072, 0.217343, -0.217343, 0, -0.00399424, 0.100002
17551, 2.92689, 3.0404, 3.51774, 9.53674e-07, -0.99999, 6.31825, 5.96061, 0.213959, -0.213959, 0, -0.0021801, 0.100002
17561, 2.85917, 2.97014, 3.70385, 9.53674e-07, -0.99999, 5.96412, 5.96762, 0.217343, -0.217343, 0, 0.00452705, 0.100002
17570, 2.79623, 2.89475, 3.51774, 9.53674e-07, -0.99999, 5.96061, 6.30422, 0.213959, -0.213959, 0, -0.00218001, 0.100002
17581, 2.74147, 2.82848, 3.61003, 9.53674e-07, -0.99999, 5.25936, 5.26287, 0.215637, -0.215637, 0, 0.00282116, 0.100002
17591, 2.68909, 2.76999, 3.33764, 9.53674e-07, -0.99999, 5.60297, 5.60297, 0.210684, -0.210684, 0, -0.00377926, 0.100002
17601, 2.62714, 2.70623, 3.24975, 9.53674e-07, -0.99999, 5.61349, 5.25586, 0.209086, -0.209086, 0, -0.00051333, 0.100002
17610, 2.56989, 2.65283, 3.33764, 9.53674e-07, -0.99999, 5.25235, 4.90874, 0.210684, -0.210684, 0, 0.00265419, 0.100002
17620, 2.5175, 2.59962, 2.91181, 9.53674e-07, -0.99999, 4.91224, 4.90523, 0.202942, -0.202942, 0, -0.00665762, 0.100002
17631, 2.45946, 2.53488, 2.91181, 9.53674e-07, -0.99999, 5.24884, 5.25586, 0.202942, -0.202942, 0, 0.000946283, 0.100002
17641, 2.40717, 2.47654, 2.99431, 9.53674e-07, -0.99999, 4.56513, 4.55811, 0.204442, -0.204442, 0, 0.00244644, 0.100002
17650, 2.35527, 2.4186, 2.5942, 9.53674e-07, -0.99999, 4.90173, 4.91224, 0.197167, -0.197167, 0, -0.00630167, 0.100002
17660, 2.29704, 2.35872, 2.51776, 9.53674e-07, -0.99999, 4.56162, 4.211, 0.195777, -0.195777, 0, -0.000546768, 0.100002
17671, 2.2435, 2.30423, 2.59419, 9.53674e-07, -0.99999, 4.5511, 4.5511, 0.197167, -0.197167, 0, 0.00220808, 0.100002
17681, 2.18607, 2.2454, 2.22308, 9.53674e-07, -0.99999, 4.55811, 4.20749, 0.19042, -0.19042, 0, -0.00590456, 0.100002
17691, 2.12363, 2.18615, 2.22307, 9.53674e-07, -0.99999, 4.55461, 4.20749, 0.19042, -0.19042, 0, 0.000722438, 0.100002
17700, 2.06587, 2.13214, 2.22307, 9.53674e-07, -0.99999, 4.20749, 3.85687, 0.19042, -0.19042, 0, 0.000722498, 0.100002
17711, 2.01281, 2.07818, 2.22307, 9.53674e-07, -0.99999, 4.20398, 4.20398, 0.19042, -0.19042, 0, 0.000722498, 0.100002
17721, 1.96072, 2.02007, 1.945, 9.53674e-07, -0.99999, 3.85687, 3.85687, 0.185364, -0.185364, 0, -0.00433351, 0.100002
17731, 1.90955, 1.96823, 1.94499, 9.53674e-07, -0.99999, 3.85687, 3.50624, 0.185364, -0.185364, 0, 0.000632077, 0.100002
17740, 1.85848, 1.91654, 1.94499, 9.53674e-07, -0.99999, 3.84985, 3.84635, 0.185364, -0.185364, 0, 0.000632122, 0.100002
17751, 1.80853, 1.86087, 1.68215, 9.53674e-07, -0.99999, 3.50975, 3.50975, 0.180585, -0.180585, 0, -0.00414686, 0.100002
17761, 1.75971, 1.8116, 1.68215, 9.53674e-07, -0.99999, 3.50274, 3.15562, 0.180585, -0.180585, 0, 0.000546649, 0.100002
17771, 1.71395, 1.76054, 1.55606, 9.53674e-07, -0.99999, 3.15562, 3.50274, 0.178292, -0.178292, 0, -0.00174591, 0.100002
17780, 1.66818, 1.70949, 1.68215, 9.53674e-07, -0.99999, 3.50274, 3.15562, 0.180585, -0.180584, 0, 0.0027983, 0.100002
17790, 1.62405, 1.67068, 1.68215, 9.53674e-07, -0.99999, 3.15912, 2.8085, 0.180585, -0.180585, 0, 0.000546724, 0.100002
17801, 1.58049, 1.62736, 1.37318, 9.53674e-07, -0.99999, 3.15211, 3.14861, 0.174967, -0.174967, 0, -0.00507097, 0.100002
17811, 1.53837, 1.58573, 1.43332, 9.53674e-07, -0.99999, 2.80149, 2.44736, 0.17606, -0.17606, 0, 0.00153983, 0.100002
17820, 1.50166, 1.55529, 1.43332, 9.53674e-07, -0.99999, 2.8085, 2.45788, 0.17606, -0.17606, 0, 0.00046584, 0.100002
17830, 1.4618, 1.516, 1.19743, 9.53674e-07, -0.99999, 2.80149, 2.80499, 0.171771, -0.171771, 0, -0.00382325, 0.100002
17841, 1.42429, 1.47411, 1.25524, 9.53674e-07, -0.99999, 2.45437, 2.45437, 0.172823, -0.172823, 0, 0.00144038, 0.100002
17851, 1.39147, 1.4375, 1.19743, 9.53674e-07, -0.99999, 2.45086, 2.45086, 0.171771, -0.171771, 0, -0.000643283, 0.100002
17861, 1.35787, 1.40526, 1.19743, 9.53674e-07, -0.99999, 2.45437, 2.10374, 0.171771, -0.171771, 0, 0.000389159, 0.100002
17870, 1.32893, 1.37296, 1.19743, 9.53674e-07, -0.99999, 2.10374, 2.45437, 0.171771, -0.171771, 0, 0.000389159, 0.100002
17881, 1.30467, 1.34067, 1.19743, 9.53674e-07, -0.99999, 2.10374, 2.10374, 0.171771, -0.171771, 0, 0.000389159, 0.100002
17891, 1.27577, 1.31367, 1.19743, 9.53674e-07, -0.99999, 2.45086, 2.10024, 0.171771, -0.171771, 0, 0.000389159, 0.100002
17901, 1.24387, 1.28332, 0.973472, 9.53674e-07, -0.99999, 2.10374, 2.10374, 0.167699, -0.167699, 0, -0.00368275, 0.100002
17910, 1.21367, 1.25481, 0.973471, 9.53674e-07, -0.99999, 2.10024, 1.75312, 0.167699, -0.167699, 0, 0.000316352, 0.100002
17921, 1.18672, 1.22469, 0.865693, 9.53674e-07, -0.99999, 1.75312, 2.10374, 0.16574, -0.16574, 0, -0.00164323, 0.100002
17931, 1.15976, 1.19462, 0.97347, 9.53674e-07, -0.99999, 2.10024, 1.74961, 0.167699, -0.167699, 0, 0.00224094, 0.100002
17941, 1.13425, 1.17145, 0.973471, 9.53674e-07, -0.99999, 1.75312, 1.74961, 0.167699, -0.167699, 0, 0.000316396, 0.100002
17950, 1.11339, 1.14822, 0.973471, 9.53674e-07, -0.99999, 1.75312, 1.75312, 0.167699, -0.167699, 0, 0.000316381, 0.100002
17960, 1.08967, 1.12177, 0.760577, 9.53674e-07, -0.99999, 1.75312, 1.75312, 0.163829, -0.163829, 0, -0.00355445, 0.100002
17971, 1.06316, 1.09219, 0.760575, 9.53674e-07, -0.99999, 1.74961, 1.74961, 0.163829, -0.163829, 0, 0.000247151, 0.100002
17981, 1.03664, 1.0679, 0.760575, 9.53674e-07, -0.99999, 1.75312, 1.39899, 0.163829, -0.163829, 0, 0.00024718, 0.100002
17990, 1.01547, 1.04956, 0.812807, 9.53674e-07, -0.99999, 1.4025, 1.4025, 0.164778, -0.164778, 0, 0.00119686, 0.100002
18000, 0.994293, 1.03118, 0.760575, 9.53674e-07, -0.99999, 1.75312, 1.4025, 0.163829, -0.163829, 0, -0.000685498, 0.100002
18011, 0.972469, 1.00683, 0.760575, 9.53674e-07, -0.99999, 1.39899, 1.74961, 0.163829, -0.163829, 0, 0.00024718, 0.100002
18021, 0.956082, 0.988552, 0.812807, 9.53674e-07, -0.99999, 1.39899, 1.04837, 0.164778, -0.164778, 0, 0.00119686, 0.100002
18031, 0.939648, 0.975454, 0.760575, 9.53674e-07, -0.99999, 1.4025, 1.4025, 0.163829, -0.163829, 0, -0.000685498, 0.100002
