QGPIORecord, QRC v6.1.0, 11-12-2021 @ 22:28:25, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, P, L, vA, vB, y, x, NaN, nu, S
21900, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21910, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21920, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
21931, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21940, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21950, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
21960, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21970, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21980, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
21990, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22000, 0, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0
22010, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22021, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22030, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22040, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22050, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22061, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22070, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22080, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22090, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22100, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22110, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22120, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22130, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22140, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22150, 0, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0
22160, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22170, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22180, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22191, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22200, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22210, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22220, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22231, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22240, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22250, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22260, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22270, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22280, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22290, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22300, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22310, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22320, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22330, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22340, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22350, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22361, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22370, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22380, 0, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0
22390, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22401, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22410, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22420, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22430, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22440, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22450, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22460, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22470, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22480, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22490, 0, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0
22500, 0, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0
22511, 0, 0, 0, 0, 0, 0, 0, 0.430751, -0.15, 0, 0, 0
22520, 0.201459, 0.224734, 15.0551, 9.51812e-07, -0.999905, 0, 0, 0.423754, -0.423728, 0, 0.273754, 0.010001
22531, 0.607862, 0.678089, 15.3154, 4.78438e-07, -0.502566, 0, 0, 0.43799, -0.428462, 0, 0.0191542, 1.9138e-06
22541, 1.01415, 1.13132, 15.0467, 3.22812e-07, -0.339092, 0, 0, 0.423754, -0.423576, 0, 0.000270158, 1.44043e-06
22551, 1.40957, 1.57242, 14.8499, 2.46601e-07, -0.259038, 0.347118, 0.347118, 0.423754, -0.419999, 0, 0.00506872, 1.2848e-06
22560, 1.79185, 1.99363, 14.7664, 2.02121e-07, -0.212314, 0.701248, 1.05187, 0.430751, -0.41848, 0, 0.015579, 1.20859e-06
22571, 2.1661, 2.40588, 14.6034, 1.73469e-07, -0.182217, 0.701248, 0.701248, 0.423754, -0.415517, 0, 0.0100734, 1.16411e-06
22581, 2.5277, 2.80927, 14.5199, 1.53824e-07, -0.161581, 1.39899, 1.39899, 0.430751, -0.413999, 0, 0.0199809, 1.13546e-06
22591, 2.87221, 3.18835, 14.3773, 1.39771e-07, -0.14682, 1.75312, 2.10374, 0.423754, -0.411405, 0, 0.0144744, 1.11581e-06
22600, 3.19426, 3.53713, 14.2476, 1.29412e-07, -0.135938, 2.80499, 3.15562, 0.423754, -0.409046, 0, 0.0170219, 1.10176e-06
22610, 3.49502, 3.85709, 14.1779, 1.21604e-07, -0.127736, 3.1451, 3.83583, 0.430751, -0.40778, 0, 0.0263354, 1.0914e-06
22621, 3.77907, 4.15831, 14.062, 1.1562e-07, -0.121451, 3.86738, 4.22502, 0.423754, -0.405672, 0, 0.0205822, 1.08359e-06
22631, 4.04129, 4.43507, 13.9558, 1.10976e-07, -0.116573, 4.55461, 5.25235, 0.423754, -0.403742, 0, 0.0226526, 1.07761e-06
22640, 4.2827, 4.68867, 13.902, 1.07336e-07, -0.112749, 5.26287, 5.617, 0.430751, -0.402763, 0, 0.0315446, 1.07297e-06
22650, 4.508, 4.92424, 13.8074, 1.04461e-07, -0.109729, 5.60999, 6.31124, 0.423754, -0.401044, 0, 0.0255091, 1.06933e-06
22661, 4.7174, 5.1369, 13.7625, 1.02176e-07, -0.107329, 6.31124, 7.01248, 0.430751, -0.400227, 0, 0.0341944, 1.06645e-06
22671, 4.91119, 5.3322, 13.6788, 1.00351e-07, -0.105412, 6.64783, 7.34558, 0.423754, -0.398706, 0, 0.0280002, 1.06417e-06
22681, 5.08404, 5.50424, 13.6028, 9.88886e-08, -0.103876, 7.71724, 8.41147, 0.423754, -0.397324, 0, 0.0294942, 1.06234e-06
22690, 5.23967, 5.65702, 13.4587, 9.77122e-08, -0.10264, 7.71373, 8.41498, 0.410438, -0.394703, 0, 0.0175345, 1.06088e-06
22701, 5.38801, 5.80146, 13.4049, 9.67639e-08, -0.101644, 8.06436, 8.77262, 0.423754, -0.393726, 0, 0.0334257, 1.0597e-06
22711, 5.5209, 5.93385, 13.356, 9.5998e-08, -0.100839, 8.7656, 9.11973, 0.423754, -0.392837, 0, 0.0343848, 1.05875e-06
22721, 5.63429, 6.04982, 13.3501, 9.53782e-08, -0.100188, 9.46685, 9.81748, 0.430751, -0.39273, 0, 0.0422552, 1.05799e-06
22730, 5.73776, 6.15482, 13.3053, 9.48761e-08, -0.0996608, 9.45633, 9.80345, 0.423754, -0.391915, 0, 0.0353635, 1.05737e-06
22740, 5.83071, 6.25333, 13.2649, 9.44689e-08, -0.0992331, 10.1681, 10.1681, 0.423754, -0.39118, 0, 0.0361634, 1.05687e-06
22751, 5.91301, 6.34011, 13.2284, 9.41384e-08, -0.0988859, 10.1751, 10.5117, 0.423754, -0.390516, 0, 0.0368858, 1.05646e-06
22761, 5.98559, 6.41595, 13.2334, 9.387e-08, -0.098604, 10.8623, 10.8693, 0.430751, -0.390608, 0, 0.0445346, 1.05613e-06
22770, 6.04682, 6.48404, 13.0599, 9.36518e-08, -0.0983748, 10.8553, 10.8623, 0.397953, -0.387453, 0, 0.0116457, 1.05586e-06
22780, 6.09879, 6.54202, 12.9061, 9.34744e-08, -0.0981884, 11.227, 11.22, 0.397953, -0.384656, 0, 0.0147445, 1.05564e-06
22791, 6.14258, 6.58558, 12.8028, 9.33301e-08, -0.0980368, 11.2095, 11.5706, 0.404096, -0.382779, 0, 0.0236345, 1.05546e-06
22801, 6.17868, 6.62046, 12.6781, 9.32127e-08, -0.0979135, 11.5741, 11.5741, 0.397953, -0.380511, 0, 0.0193352, 1.05532e-06
22811, 6.21158, 6.64669, 12.5675, 9.31171e-08, -0.0978131, 11.213, 11.9142, 0.397953, -0.3785, 0, 0.0215624, 1.0552e-06
22820, 6.23531, 6.66269, 12.347, 9.30393e-08, -0.0977314, 11.9282, 11.9282, 0.375187, -0.374491, 0, 0.000771731, 1.05511e-06
22831, 6.2438, 6.66186, 12.1516, 9.2976e-08, -0.0976649, 11.9352, 12.626, 0.375187, -0.370938, 0, 0.00470906, 1.05503e-06
22841, 6.24645, 6.64911, 11.8958, 9.29244e-08, -0.0976107, 11.9142, 12.2754, 0.359796, -0.366286, 0, -0.00719267, 1.05497e-06
22851, 6.24262, 6.62914, 11.643, 9.28825e-08, -0.0975666, 11.9107, 12.6014, 0.354951, -0.361692, 0, -0.00746983, 1.05491e-06
22860, 6.22729, 6.59628, 11.3938, 9.28483e-08, -0.0975307, 12.2718, 12.6365, 0.350238, -0.35716, 0, -0.00766963, 1.05487e-06
22871, 6.20433, 6.55481, 11.101, 9.28204e-08, -0.0975014, 11.9388, 12.6365, 0.336844, -0.351837, 0, -0.0166123, 1.05484e-06
22881, 6.17391, 6.50539, 10.8189, 9.27977e-08, -0.0974776, 12.2543, 12.5944, 0.332612, -0.346707, 0, -0.0156174, 1.05481e-06
22891, 6.13203, 6.44328, 10.5915, 9.27792e-08, -0.0974582, 12.2859, 12.9766, 0.336844, -0.342572, 0, -0.00634626, 1.05479e-06
22900, 6.0817, 6.37169, 10.2049, 9.27642e-08, -0.0974424, 12.2718, 12.6155, 0.302336, -0.335544, 0, -0.036794, 1.05477e-06
22910, 6.02228, 6.29478, 9.88094, 9.27519e-08, -0.0974295, 12.2543, 12.6225, 0.305805, -0.329654, 0, -0.026423, 1.05475e-06
22921, 5.95037, 6.2088, 9.59375, 9.27419e-08, -0.097419, 12.5944, 12.612, 0.305805, -0.324432, 0, -0.0206373, 1.05474e-06
22931, 5.86946, 6.1132, 9.25041, 9.27338e-08, -0.0974105, 12.2964, 12.6365, 0.289239, -0.318189, 0, -0.0320748, 1.05473e-06
22940, 5.78902, 6.00798, 8.96302, 9.27272e-08, -0.0974035, 11.9282, 12.626, 0.292402, -0.312964, 0, -0.0227814, 1.05472e-06
22950, 5.70561, 5.90436, 8.6427, 9.27218e-08, -0.0973978, 11.9107, 11.9212, 0.280164, -0.30714, 0, -0.0298873, 1.05472e-06
22961, 5.61312, 5.79579, 8.28442, 9.27174e-08, -0.0973932, 11.9282, 12.2789, 0.266286, -0.300626, 0, -0.0380454, 1.05471e-06
22971, 5.51642, 5.67745, 7.98107, 9.27138e-08, -0.0973894, 11.5636, 11.9142, 0.268946, -0.29511, 0, -0.0289877, 1.05471e-06
22981, 5.41602, 5.5552, 7.64374, 9.27109e-08, -0.0973864, 11.5636, 11.9002, 0.256173, -0.288977, 0, -0.0363438, 1.0547e-06
22990, 5.3072, 5.42873, 7.35785, 9.27085e-08, -0.0973839, 11.5706, 11.5741, 0.258625, -0.283779, 0, -0.0278678, 1.0547e-06
23001, 5.1996, 5.30331, 7.04123, 9.27065e-08, -0.0973818, 10.8693, 11.227, 0.24683, -0.278022, 0, -0.0345575, 1.0547e-06
23011, 5.09742, 5.17875, 6.7142, 9.2705e-08, -0.0973802, 10.5222, 10.8729, 0.238173, -0.272076, 0, -0.0375607, 1.0547e-06
23021, 4.99675, 5.05074, 6.43556, 9.27037e-08, -0.0973788, 10.1506, 10.8518, 0.240277, -0.26701, 0, -0.0296168, 1.05469e-06
23030, 4.89296, 4.91398, 6.14468, 9.27026e-08, -0.0973777, 10.1856, 10.8904, 0.232086, -0.261721, 0, -0.0328321, 1.05469e-06
23041, 4.79098, 4.77923, 5.87634, 9.27018e-08, -0.0973768, 9.45633, 10.1576, 0.230129, -0.256843, 0, -0.0295951, 1.05469e-06
23051, 4.6909, 4.65199, 5.56085, 9.27011e-08, -0.0973761, 9.45984, 9.80345, 0.215637, -0.251106, 0, -0.0392959, 1.05469e-06
23061, 4.58239, 4.52052, 5.24608, 9.27005e-08, -0.0973755, 9.45633, 9.81046, 0.209086, -0.245383, 0, -0.0402127, 1.05469e-06
23070, 4.47007, 4.37952, 4.95033, 9.27e-08, -0.097375, 9.13376, 9.8315, 0.205966, -0.240006, 0, -0.0377126, 1.05469e-06
23080, 4.35485, 4.24048, 4.67196, 9.26997e-08, -0.0973746, 9.0987, 9.10571, 0.202942, -0.234945, 0, -0.0354552, 1.05469e-06
23091, 4.23293, 4.10437, 4.42519, 9.26994e-08, -0.0973743, 9.10922, 9.10922, 0.202942, -0.230458, 0, -0.0304844, 1.05469e-06
23101, 4.10875, 3.96589, 4.18306, 9.26991e-08, -0.097374, 8.77963, 8.77612, 0.198578, -0.226056, 0, -0.0304417, 1.05469e-06
23110, 3.98251, 3.82517, 3.92471, 9.26989e-08, -0.0973738, 8.7621, 8.75859, 0.19042, -0.221358, 0, -0.0342766, 1.05469e-06
23120, 3.85453, 3.68759, 3.6957, 9.26987e-08, -0.0973736, 8.42199, 8.07838, 0.19042, -0.217194, 0, -0.0296634, 1.05469e-06
23131, 3.72485, 3.55329, 3.44, 9.26986e-08, -0.0973735, 8.40446, 8.05384, 0.180585, -0.212545, 0, -0.0354088, 1.05469e-06
23141, 3.5932, 3.417, 3.18325, 9.26985e-08, -0.0973734, 8.05734, 7.69971, 0.174967, -0.207877, 0, -0.0364606, 1.05469e-06
23151, 3.46412, 3.28363, 2.95563, 9.26984e-08, -0.0973733, 7.72776, 7.37363, 0.174967, -0.203739, 0, -0.0318758, 1.05469e-06
23160, 3.33341, 3.14829, 2.71494, 9.26983e-08, -0.0973732, 7.71023, 7.36311, 0.167699, -0.199362, 0, -0.0350787, 1.05469e-06
23171, 3.19694, 3.01165, 2.50691, 9.26983e-08, -0.0973732, 7.71023, 7.01248, 0.168698, -0.19558, 0, -0.0297821, 1.05469e-06
23181, 3.05926, 2.87895, 2.26717, 9.26982e-08, -0.0973731, 7.35259, 6.65134, 0.158368, -0.191221, 0, -0.0363974, 1.05469e-06
23191, 2.92446, 2.75474, 2.02742, 9.26982e-08, -0.0973731, 7.01599, 5.96412, 0.153284, -0.186862, 0, -0.0372005, 1.05469e-06
23200, 2.79275, 2.63398, 1.81488, 9.26982e-08, -0.097373, 6.66887, 5.96762, 0.153284, -0.182998, 0, -0.0329192, 1.05469e-06
23211, 2.66475, 2.51208, 1.59295, 9.26981e-08, -0.097373, 6.30422, 5.60648, 0.147027, -0.178963, 0, -0.0353812, 1.05469e-06
23221, 2.54057, 2.38926, 1.38829, 9.26981e-08, -0.097373, 5.9571, 5.60297, 0.145547, -0.175242, 0, -0.0328976, 1.05469e-06
23231, 2.41567, 2.26584, 1.19911, 9.26981e-08, -0.097373, 5.96412, 5.25235, 0.1441, -0.171802, 0, -0.0306906, 1.05469e-06
23240, 2.29024, 2.14696, 1.002, 9.26981e-08, -0.097373, 5.60999, 4.91224, 0.138608, -0.168218, 0, -0.0328039, 1.05469e-06
23250, 2.16932, 2.0329, 0.8308, 9.26981e-08, -0.0973729, 5.25936, 4.56162, 0.13927, -0.165105, 0, -0.0286225, 1.05469e-06
23261, 2.05332, 1.92433, 0.661677, 9.26981e-08, -0.0973729, 4.90173, 4.20398, 0.136029, -0.16203, 0, -0.0288064, 1.05469e-06
23271, 1.93779, 1.81121, 0.51175, 9.2698e-08, -0.0973729, 4.90523, 4.5476, 0.136029, -0.159305, 0, -0.0257864, 1.05469e-06
23280, 1.8275, 1.69864, 0.362341, 9.2698e-08, -0.0973729, 4.211, 3.86738, 0.132948, -0.156588, 0, -0.0261904, 1.05469e-06
23290, 1.7227, 1.59209, 0.217262, 9.2698e-08, -0.0973729, 4.20048, 3.84985, 0.13059, -0.15395, 0, -0.0258802, 1.05469e-06
23301, 1.61437, 1.48696, 0.0886506, 9.2698e-08, -0.0973729, 4.20048, 3.49923, 0.13059, -0.151612, 0, -0.0232896, 1.05469e-06
23311, 1.51198, 1.38843, -0.0375106, 9.2698e-08, -0.0973729, 3.50274, 3.15211, 0.128322, -0.149318, 0, -0.0232614, 1.05469e-06
23321, 1.41564, 1.29672, -0.149352, 9.2698e-08, -0.0973729, 3.50975, 2.80499, 0.128322, -0.147285, 0, -0.0210086, 1.05469e-06
23330, 1.32096, 1.2069, -0.257311, 9.2698e-08, -0.0973729, 3.15912, 2.80499, 0.126676, -0.145322, 0, -0.0206571, 1.05469e-06
23341, 1.23284, 1.11389, -0.367169, 9.2698e-08, -0.0973729, 2.80149, 2.80149, 0.124033, -0.143324, 0, -0.0213719, 1.05469e-06
23351, 1.14674, 1.02831, -0.464557, 9.2698e-08, -0.0973729, 2.80149, 2.10024, 0.124033, -0.141554, 0, -0.0194101, 1.05469e-06
23361, 1.06272, 0.945049, -0.561755, 9.2698e-08, -0.0973729, 2.45086, 2.45086, 0.122005, -0.139786, 0, -0.0196998, 1.05469e-06
23370, 0.985582, 0.864184, -0.647922, 9.2698e-08, -0.0973729, 2.10374, 1.75663, 0.122005, -0.13822, 0, -0.0179642, 1.05469e-06
23380, 0.910777, 0.791152, -0.73479, 9.2698e-08, -0.0973729, 2.10374, 1.75312, 0.120047, -0.13664, 0, -0.0183828, 1.05469e-06
23391, 0.843074, 0.720861, -0.821916, 9.2698e-08, -0.0973729, 1.39899, 1.39899, 0.118158, -0.135056, 0, -0.018721, 1.05469e-06
23401, 0.777897, 0.653388, -0.896656, 9.2698e-08, -0.0973729, 1.75312, 1.4025, 0.118624, -0.133697, 0, -0.016699, 1.05469e-06
23410, 0.710734, 0.583646, -0.970339, 9.2698e-08, -0.0973729, 1.39899, 1.4025, 0.117238, -0.132357, 0, -0.016751, 1.05469e-06
23420, 0.65103, 0.516992, -1.0405, 9.2698e-08, -0.0973729, 1.05187, 1.05187, 0.116333, -0.131082, 0, -0.01634, 1.05469e-06
23431, 0.589586, 0.453684, -1.10029, 9.2698e-08, -0.0973729, 1.39899, 1.04837, 0.116783, -0.129995, 0, -0.0146367, 1.05469e-06
23441, 0.531326, 0.393926, -1.15329, 9.2698e-08, -0.0973729, 0.701248, 0.701248, 0.116783, -0.129031, 0, -0.0135691, 1.05469e-06
23450, 0.476419, 0.343091, -1.20028, 9.2698e-08, -0.0973729, 1.04837, 0.350624, 0.116783, -0.128177, 0, -0.0126226, 1.05469e-06
23460, 0.420326, 0.290934, -1.24193, 9.2698e-08, -0.0973729, 0.701248, 0.701248, 0.116783, -0.127419, 0, -0.0117836, 1.05469e-06
23471, 0.372438, 0.242694, -1.28838, 9.2698e-08, -0.0973729, 0.347118, 0, 0.115004, -0.126575, 0, -0.0128189, 1.05469e-06
23481, 0.328147, 0.198469, -1.32721, 9.2698e-08, -0.0973729, 0.347118, 0.347118, 0.115443, -0.125869, 0, -0.0115502, 1.05469e-06
23490, 0.282798, 0.153114, -1.36398, 9.2698e-08, -0.0973729, 0.350624, 0, 0.115004, -0.1252, 0, -0.011296, 1.05469e-06
23500, 0.241166, 0.111906, -1.39658, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.124608, 0, -0.0106394, 1.05469e-06
23511, 0.203403, 0.0697796, -1.42548, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.124082, 0, -0.0100573, 1.05469e-06
23521, 0.164879, 0.0268047, -1.45343, 9.2698e-08, -0.0973729, 0, 0, 0.114569, -0.123574, 0, -0.00997672, 1.05469e-06
23530, 0.12568, -0.0169224, -1.47587, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.123166, 0, -0.00904218, 1.05469e-06
23540, 0.0905601, -0.0612817, -1.49577, 9.2698e-08, -0.0973729, -0.347118, 0, 0.115004, -0.122804, 0, -0.00864138, 1.05469e-06
23550, 0.0549376, -0.106201, -1.51341, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.122483, 0, -0.00828607, 1.05469e-06
23561, 0.014225, -0.151618, -1.52905, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.122199, 0, -0.00797109, 1.05469e-06
23571, -0.0221905, -0.197474, -1.54291, 9.2698e-08, -0.0973729, -0.350624, 0, 0.115004, -0.121947, 0, -0.00769186, 1.05469e-06
23580, -0.058956, -0.243721, -1.5552, 9.2698e-08, -0.0973729, 0, 0, 0.115004, -0.121724, 0, -0.00744433, 1.05469e-06
23590, -0.0959511, -0.290172, -1.55656, 9.2698e-08, -0.0973729, -0.347118, 0, 0.116783, -0.121699, 0, -0.00544587, 1.05469e-06
23601, -0.132981, -0.336661, -1.55778, 9.2698e-08, -0.0973729, 0, 0, 0.116783, -0.121677, 0, -0.00542147, 1.05469e-06
23611, -0.174686, -0.378003, -1.55885, 9.2698e-08, -0.0973729, 0, -0.347118, 0.116783, -0.121657, 0, -0.00539985, 1.05469e-06
