QGPIORecord, QRC v6.1.0, 08-12-2021 @ 17:00:30, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, P, L, vA, vB, y, x, NaN, nu, S
9401, 0.346084, 0.376123, 0.00781126, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000707984, 1.18274e-05
9410, 0.346255, 0.376313, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44488e-05, 1.18274e-05
9420, 0.346383, 0.376457, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9431, 0.346509, 0.376596, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9441, 0.346634, 0.376736, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
9451, 0.346759, 0.376875, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9460, 0.347416, 0.377608, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
9470, 0.348115, 0.378388, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708327, 1.18274e-05
9481, 0.348285, 0.378578, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9491, 0.348414, 0.378721, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9500, 0.348539, 0.378861, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9510, 0.349196, 0.379594, 0.0444302, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787809, 1.18274e-05
9521, 0.349895, 0.380374, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708342, 1.18274e-05
9531, 0.350065, 0.380564, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9540, 0.350726, 0.381301, 0.044449, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000783399, 1.18274e-05
9550, 0.351425, 0.382081, 0.00781454, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708684, 1.18274e-05
9561, 0.346951, 0.382271, 0.0049182, 8.75364e-07, -0.919509, 0.347118, 0, 0.150085, -0.150089, 0, -5.45084e-05, 1.18274e-05
9571, 0.342434, 0.377181, 0.00468954, 8.75364e-07, -0.919509, 0, 0.350624, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9580, 0.34256, 0.372087, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9590, 0.342685, 0.372226, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
9601, 0.34281, 0.372365, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9611, 0.343467, 0.373098, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
9621, 0.343119, 0.372711, -0.07038, 8.75364e-07, -0.919509, 0, 0, 0.148539, -0.14872, 0, -0.00225447, 1.18274e-05
9630, 0.342161, 0.371641, -0.00126295, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.149977, 0, 0.0013418, 1.18274e-05
9640, 0.3422, 0.371685, 0.00420108, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150076, 0, 0.000107586, 1.18274e-05
9651, 0.342318, 0.371817, 0.00463299, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150084, 0, 1.00285e-05, 1.18274e-05
9661, 0.342443, 0.371956, 0.00466742, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 2.30968e-06, 1.18274e-05
9670, 0.342568, 0.372095, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.69873e-06, 1.18274e-05
9680, 0.342693, 0.372235, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9691, 0.34335, 0.372968, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
9701, 0.339404, 0.373748, 0.0078129, 8.75364e-07, -0.919509, 0.347118, 0, 0.150085, -0.150142, 0, -0.000708327, 1.18274e-05
9710, 0.334929, 0.373938, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9720, 0.33559, 0.374675, 0.044449, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000783399, 1.18274e-05
9731, 0.336289, 0.375455, 0.00781454, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708684, 1.18274e-05
9741, 0.336459, 0.375645, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.45084e-05, 1.18274e-05
9750, 0.336588, 0.375788, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9760, 0.336713, 0.375928, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9771, 0.336838, 0.376067, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
9781, 0.336963, 0.376207, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9791, 0.33762, 0.37694, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
9800, 0.338319, 0.37772, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708327, 1.18274e-05
9810, 0.33849, 0.37791, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9821, 0.338618, 0.378053, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9831, 0.338744, 0.378193, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9840, 0.339401, 0.378926, 0.0444302, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787809, 1.18274e-05
9850, 0.3401, 0.379706, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708342, 1.18274e-05
9861, 0.34027, 0.379896, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9871, 0.340931, 0.380633, 0.044449, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000783399, 1.18274e-05
9880, 0.34163, 0.381413, 0.00781454, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708684, 1.18274e-05
9890, 0.3418, 0.381603, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.45084e-05, 1.18274e-05
9901, 0.341929, 0.381746, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9911, 0.342054, 0.381886, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
9921, 0.342179, 0.382025, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
9930, 0.342304, 0.382165, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9940, 0.342429, 0.382304, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
9951, 0.343086, 0.383037, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
9961, 0.343785, 0.383817, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708327, 1.18274e-05
9970, 0.343956, 0.384007, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
9980, 0.344084, 0.384151, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
9991, 0.344209, 0.38429, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
10001, 0.344334, 0.38443, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
10010, 0.344459, 0.384569, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10020, 0.340472, 0.38012, 0.0444294, 8.75364e-07, -0.919509, 0.347118, 0.347118, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
10031, 0.335479, 0.374551, -0.07038, 8.75364e-07, -0.919509, 0, 0, 0.148539, -0.14872, 0, -0.00225447, 1.18274e-05
10041, 0.334521, 0.373482, -0.00126295, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.149977, 0, 0.0013418, 1.18274e-05
10050, 0.33456, 0.373526, 0.00420108, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150076, 0, 0.000107586, 1.18274e-05
10060, 0.334678, 0.373658, 0.00463299, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150084, 0, 1.00285e-05, 1.18274e-05
10071, 0.335335, 0.37439, 0.0444269, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000788495, 1.18274e-05
10081, 0.336034, 0.37517, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708282, 1.18274e-05
10091, 0.336204, 0.37536, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
10100, 0.335806, 0.374916, -0.0346258, 8.75364e-07, -0.919509, 0, 0, 0.149308, -0.14937, 0, -0.00078018, 1.18274e-05
10110, 0.335364, 0.374423, 0.00156373, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150028, 0, 0.00070335, 1.18274e-05
10121, 0.335976, 0.375106, 0.0441843, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150803, 0, 0.000843301, 1.18274e-05
10131, 0.337204, 0.376475, 0.0475536, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150865, 0, 8.22395e-05, 1.18274e-05
10140, 0.337948, 0.377305, 0.00805959, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150147, 0, -0.000764117, 1.18274e-05
10150, 0.338122, 0.377499, 0.00493787, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.15009, 0, -5.88745e-05, 1.18274e-05
10161, 0.338251, 0.377643, 0.00469118, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -3.12924e-06, 1.18274e-05
10171, 0.338376, 0.377783, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2666e-06, 1.18274e-05
10180, 0.338501, 0.377922, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.62423e-06, 1.18274e-05
10190, 0.338626, 0.378062, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10201, 0.338751, 0.378201, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10211, 0.338876, 0.378341, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10220, 0.339001, 0.37848, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10230, 0.339126, 0.378619, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10241, 0.339251, 0.378759, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10251, 0.33885, 0.378311, -0.0346454, 8.75364e-07, -0.919509, 0, 0, 0.149308, -0.14937, 0, -0.00077574, 1.18274e-05
10261, 0.338407, 0.377818, 0.00156209, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150028, 0, 0.000703692, 1.18274e-05
10270, 0.338487, 0.377907, 0.00442401, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.15008, 0, 5.7146e-05, 1.18274e-05
10280, 0.339141, 0.378636, 0.0444105, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150807, 0, 0.00079222, 1.18274e-05
10291, 0.33984, 0.379415, 0.00781126, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000707984, 1.18274e-05
10301, 0.335318, 0.379605, 0.0049182, 8.75364e-07, -0.919509, 0.350624, 0, 0.150085, -0.150089, 0, -5.44488e-05, 1.18274e-05
10310, 0.330755, 0.379749, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
10320, 0.33088, 0.379889, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
10331, 0.331537, 0.380622, 0.0444302, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787809, 1.18274e-05
10341, 0.332236, 0.381401, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708342, 1.18274e-05
10350, 0.332939, 0.382185, 0.0446785, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150812, 0, 0.000731707, 1.18274e-05
10360, 0.333115, 0.382382, -0.0314827, 8.75364e-07, -0.919509, 0, 0, 0.149308, -0.149428, 0, -0.00149018, 1.18274e-05
10371, 0.332718, 0.381939, 0.00181206, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150033, 0, 0.000647217, 1.18274e-05
10381, 0.332802, 0.382032, 0.00444368, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150081, 0, 5.26905e-05, 1.18274e-05
10390, 0.332924, 0.382168, 0.00465184, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 5.69224e-06, 1.18274e-05
10400, 0.333048, 0.382307, 0.00466824, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.96695e-06, 1.18274e-05
10411, 0.333173, 0.382447, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.68383e-06, 1.18274e-05
10421, 0.333298, 0.382586, 0.00466987, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.65403e-06, 1.18274e-05
10431, 0.333955, 0.383319, 0.0444294, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787839, 1.18274e-05
10440, 0.334654, 0.384099, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708327, 1.18274e-05
10450, 0.334825, 0.379107, 0.0049182, 8.75364e-07, -0.919509, 0, 0.347118, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
10461, 0.335485, 0.374663, 0.044449, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000783399, 1.18274e-05
10471, 0.336185, 0.375443, 0.00781454, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708684, 1.18274e-05
10480, 0.336355, 0.375633, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.45084e-05, 1.18274e-05
10490, 0.336484, 0.375776, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.78652e-06, 1.18274e-05
10501, 0.336609, 0.375916, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
10511, 0.336208, 0.375469, -0.0346454, 8.75364e-07, -0.919509, 0, 0, 0.149308, -0.14937, 0, -0.000775769, 1.18274e-05
10520, 0.335765, 0.374975, 0.00156209, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150028, 0, 0.000703692, 1.18274e-05
10530, 0.336377, 0.375658, 0.0441843, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150803, 0, 0.000843331, 1.18274e-05
10541, 0.337073, 0.376434, 0.00779323, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000703946, 1.18274e-05
10551, 0.337243, 0.376623, 0.00491656, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.4121e-05, 1.18274e-05
10560, 0.337371, 0.376767, 0.00468954, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, -2.75671e-06, 1.18274e-05
10570, 0.337497, 0.376906, 0.00467151, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150085, 0, 1.2964e-06, 1.18274e-05
10580, 0.338154, 0.377639, 0.0444302, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000787809, 1.18274e-05
10591, 0.338853, 0.378419, 0.0078129, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708342, 1.18274e-05
10601, 0.339023, 0.378609, 0.0049182, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150089, 0, -5.44786e-05, 1.18274e-05
10610, 0.339684, 0.379346, 0.044449, 8.75364e-07, -0.919509, 0, 0, 0.150871, -0.150808, 0, 0.000783399, 1.18274e-05
10620, 0.340383, 0.380126, 0.00781454, 8.75364e-07, -0.919509, 0, 0, 0.150085, -0.150142, 0, -0.000708684, 1.18274e-05
