QGPIORecord, QRC v6.1.0, 08-12-2021 @ 17:02:15, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, P, L, vA, vB, y, x, NaN, nu, S
7540, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7550, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7560, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7570, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7580, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7590, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7600, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7610, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7620, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7630, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7641, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7650, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7660, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
7670, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7681, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7690, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7700, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7710, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7720, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7730, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7740, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7750, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7760, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7770, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7780, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
7790, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7800, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7811, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7820, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7830, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7840, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7851, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7860, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
7870, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7880, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7890, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7900, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7910, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7920, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7930, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
7941, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
7950, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7960, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7970, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7981, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
7990, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8000, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8010, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
8020, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8030, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8040, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8050, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8060, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8070, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8080, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
8090, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8100, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8111, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8120, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8130, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8140, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8151, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8160, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8170, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
8180, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8190, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8200, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8210, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8220, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
8230, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
8240, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8250, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
8260, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8270, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
8281, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8290, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8300, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8310, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8321, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8330, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8340, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
8350, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
8360, 0, 0, 0, 0, 0, 0, 0, 0.354951, -0.15, 0, 0, 0
8371, 0.150826, 0.168251, 11.2712, 9.51812e-07, -0.999905, 0, 0, 0.354951, -0.354931, 0, 0.204951, 0.010001
8381, 0.451137, 0.503258, 11.1711, 4.762e-07, -0.500216, 0, 0, 0.354951, -0.35311, 0, 0.00368264, 1.9048e-06
8390, 0.74878, 0.835289, 11.0718, 3.17865e-07, -0.333896, 0, 0, 0.354951, -0.351306, 0, 0.00547111, 1.42919e-06
8400, 1.04378, 1.15914, 10.9739, 2.3886e-07, -0.250906, 0, 0.350624, 0.354951, -0.349525, 0, 0.00724268, 1.27086e-06
8411, 1.33154, 1.47491, 10.8773, 1.91588e-07, -0.20125, 0.347118, 0.347118, 0.354951, -0.347768, 0, 0.00899196, 1.19185e-06
8421, 1.60735, 1.77734, 10.782, 1.60183e-07, -0.168261, 0.701248, 1.05187, 0.354951, -0.346036, 0, 0.0107175, 1.14458e-06
8431, 1.87069, 2.07111, 10.6506, 1.37844e-07, -0.144796, 1.05187, 0.701248, 0.350238, -0.343648, 0, 0.00770566, 1.11317e-06
8440, 2.12641, 2.35638, 10.5636, 1.21172e-07, -0.127283, 1.05187, 1.4025, 0.354951, -0.342066, 0, 0.014764, 1.09083e-06
8451, 2.37004, 2.61769, 10.4474, 1.08276e-07, -0.113737, 1.75312, 2.10374, 0.350238, -0.339953, 0, 0.0116054, 1.07416e-06
8461, 2.59228, 2.86037, 10.3648, 9.80245e-08, -0.102968, 2.45086, 2.45086, 0.354951, -0.338451, 0, 0.0183934, 1.06127e-06
8471, 2.79791, 3.08453, 10.2581, 8.96946e-08, -0.094218, 2.80499, 3.15562, 0.350238, -0.33651, 0, 0.0151554, 1.05101e-06
8480, 2.99133, 3.28982, 10.1563, 8.28058e-08, -0.0869818, 3.15562, 3.50624, 0.350238, -0.334661, 0, 0.0170614, 1.04268e-06
8491, 3.16828, 3.47675, 10.0798, 7.70251e-08, -0.0809096, 3.85687, 4.20749, 0.354951, -0.333268, 0, 0.0235908, 1.0358e-06
8501, 3.32864, 3.6504, 9.96484, 7.21146e-08, -0.0757514, 4.20398, 4.20398, 0.345653, -0.331179, 0, 0.0156602, 1.03002e-06
8511, 3.47621, 3.80984, 9.82164, 6.78998e-08, -0.071324, 4.55461, 4.90173, 0.336844, -0.328575, 0, 0.00890398, 1.0251e-06
8520, 3.61075, 3.9494, 9.68862, 6.42497e-08, -0.0674899, 4.90173, 5.25936, 0.336844, -0.326157, 0, 0.011461, 1.02089e-06
8530, 3.73312, 4.08057, 9.62813, 6.10643e-08, -0.0641439, 5.26988, 5.26988, 0.354951, -0.325057, 0, 0.0319425, 1.01724e-06
8541, 3.83994, 4.19973, 9.56719, 5.82657e-08, -0.0612042, 5.94308, 5.94308, 0.354951, -0.323949, 0, 0.0330228, 1.01405e-06
8551, 3.93482, 4.3005, 9.43412, 5.57924e-08, -0.0586061, 5.96762, 6.30773, 0.332612, -0.321529, 0, 0.0117721, 1.01126e-06
8560, 4.01664, 4.38653, 9.3093, 5.35951e-08, -0.056298, 6.66186, 6.67238, 0.332612, -0.31926, 0, 0.0141482, 1.00878e-06
8570, 4.08604, 4.45856, 9.20437, 5.1634e-08, -0.054238, 6.66537, 7.01599, 0.336844, -0.317352, 0, 0.0206099, 1.00659e-06
8581, 4.14785, 4.52238, 9.09243, 4.98764e-08, -0.0523917, 7.01248, 7.00547, 0.332612, -0.315317, 0, 0.0182508, 1.00462e-06
8591, 4.1928, 4.57787, 8.98641, 4.82954e-08, -0.050731, 7.70672, 7.3561, 0.332612, -0.313389, 0, 0.0202497, 1.00287e-06
8601, 4.22517, 4.62434, 8.85307, 4.68685e-08, -0.0492321, 7.71373, 7.37012, 0.320549, -0.310965, 0, 0.01008, 1.00129e-06
8610, 4.25381, 4.66146, 8.71757, 4.55768e-08, -0.0478753, 7.71724, 7.71373, 0.316726, -0.308501, 0, 0.00863847, 9.99858e-07
8621, 4.2791, 4.68476, 8.59992, 4.44043e-08, -0.0466436, 7.71023, 8.04332, 0.320549, -0.306362, 0, 0.0148806, 9.98567e-07
8631, 4.29208, 4.69924, 8.48871, 4.33373e-08, -0.0455229, 8.40797, 8.07487, 0.320549, -0.30434, 0, 0.0169815, 9.97394e-07
8641, 4.29269, 4.71029, 8.3834, 4.23643e-08, -0.0445008, 8.41849, 8.05734, 0.320549, -0.302425, 0, 0.0189672, 9.96327e-07
8650, 4.2952, 4.71832, 8.2835, 4.1475e-08, -0.0435667, 8.06085, 8.07137, 0.320549, -0.300609, 0, 0.0208478, 9.95354e-07
8660, 4.28995, 4.71759, 8.15396, 4.06609e-08, -0.0427114, 8.76911, 8.41498, 0.305805, -0.298254, 0, 0.00788799, 9.94465e-07
8671, 4.27683, 4.703, 8.03173, 3.99142e-08, -0.0419271, 8.39745, 8.74807, 0.305805, -0.296032, 0, 0.0102011, 9.93651e-07
8681, 4.26521, 4.68502, 7.91623, 3.92282e-08, -0.0412065, 8.41849, 8.40446, 0.305805, -0.293931, 0, 0.0123837, 9.92904e-07
8690, 4.24526, 4.668, 7.77, 3.85972e-08, -0.0405437, 8.75859, 8.42199, 0.289239, -0.291273, 0, -0.00211975, 9.92218e-07
8700, 4.22151, 4.64124, 7.63914, 3.8016e-08, -0.0399332, 8.4255, 8.77963, 0.292402, -0.288893, 0, 0.00365403, 9.91587e-07
8711, 4.19431, 4.60567, 7.50871, 3.74799e-08, -0.0393701, 8.75509, 8.75158, 0.289239, -0.286522, 0, 0.00282824, 9.91006e-07
8721, 4.15944, 4.56677, 7.40626, 3.6985e-08, -0.0388502, 8.7656, 8.76911, 0.298947, -0.284659, 0, 0.0148657, 9.9047e-07
8730, 4.12599, 4.52945, 7.28862, 3.65275e-08, -0.0383696, 8.42901, 8.4255, 0.289239, -0.28252, 0, 0.00698674, 9.89975e-07
8740, 4.08924, 4.48851, 7.15232, 3.61043e-08, -0.037925, 8.75859, 8.75859, 0.277269, -0.280042, 0, -0.00288275, 9.89518e-07
8751, 4.0492, 4.43856, 7.02952, 3.57124e-08, -0.0375134, 8.41498, 8.76911, 0.280164, -0.277809, 0, 0.00244603, 9.89094e-07
8761, 4.01062, 4.39039, 6.91334, 3.53492e-08, -0.0371319, 8.41147, 8.40096, 0.280164, -0.275697, 0, 0.00463885, 9.88702e-07
8771, 3.969, 4.34412, 6.80335, 3.50123e-08, -0.036778, 8.41498, 8.41498, 0.280164, -0.273697, 0, 0.00671342, 9.88339e-07
8780, 3.92417, 4.29412, 6.67664, 3.46997e-08, -0.0364496, 8.41498, 8.41498, 0.268946, -0.271394, 0, -0.00254041, 9.88002e-07
8791, 3.87598, 4.24024, 6.55146, 3.44093e-08, -0.0361446, 8.41498, 8.42199, 0.266286, -0.269117, 0, -0.00293785, 9.8769e-07
8801, 3.82937, 4.18287, 6.43821, 3.41395e-08, -0.0358612, 8.05734, 8.41147, 0.268946, -0.267058, 0, 0.00195751, 9.87399e-07
8811, 3.78451, 4.12251, 6.33092, 3.38886e-08, -0.0355977, 8.06436, 8.40096, 0.268946, -0.265108, 0, 0.00397974, 9.8713e-07
8820, 3.73685, 4.0694, 6.22922, 3.36552e-08, -0.0353525, 8.05734, 7.71724, 0.268946, -0.263259, 0, 0.00589561, 9.86879e-07
8830, 3.69111, 4.01821, 6.11283, 3.3438e-08, -0.0351243, 7.70321, 8.05384, 0.258625, -0.261142, 0, -0.00260893, 9.86645e-07
8841, 3.64688, 3.96364, 6.00254, 3.32357e-08, -0.0349118, 7.71724, 7.71724, 0.258625, -0.259137, 0, -0.000530601, 9.86428e-07
8851, 3.59474, 3.90558, 5.89331, 3.30472e-08, -0.0347138, 8.07487, 8.06786, 0.256173, -0.257151, 0, -0.00101364, 9.86226e-07
8860, 3.53966, 3.84414, 5.77201, 3.28716e-08, -0.0345294, 7.70672, 7.71373, 0.24683, -0.254946, 0, -0.00840564, 9.86037e-07
8870, 3.48625, 3.78445, 5.65704, 3.27079e-08, -0.0343574, 7.71373, 7.71373, 0.24683, -0.252855, 0, -0.00623949, 9.85862e-07
8881, 3.43449, 3.73199, 5.54805, 3.25552e-08, -0.034197, 7.3596, 7.00547, 0.24683, -0.250874, 0, -0.00418659, 9.85698e-07
8891, 3.3891, 3.68141, 5.42847, 3.24127e-08, -0.0340473, 7.00898, 7.3596, 0.238173, -0.248699, 0, -0.0108971, 9.85545e-07
8900, 3.3405, 3.62197, 5.31902, 3.22798e-08, -0.0339077, 7.37012, 7.37012, 0.240277, -0.246709, 0, -0.00665778, 9.85403e-07
8910, 3.28895, 3.55933, 5.21129, 3.21557e-08, -0.0337773, 7.01248, 7.3561, 0.238173, -0.244751, 0, -0.00680743, 9.8527e-07
8921, 3.23938, 3.50403, 5.1091, 3.20398e-08, -0.0336556, 7.01248, 6.66887, 0.238173, -0.242893, 0, -0.00488383, 9.85146e-07
8931, 3.19182, 3.45616, 5.00091, 3.19316e-08, -0.0335419, 6.65134, 6.64783, 0.232086, -0.240926, 0, -0.00914584, 9.8503e-07
8941, 3.14599, 3.40509, 4.89465, 3.18305e-08, -0.0334357, 6.66887, 6.66887, 0.230129, -0.238994, 0, -0.0091709, 9.84922e-07
8950, 3.09749, 3.35099, 4.79382, 3.1736e-08, -0.0333365, 6.64433, 6.64433, 0.230129, -0.23716, 0, -0.00727351, 9.8482e-07
8961, 3.05077, 3.29364, 4.68442, 3.16478e-08, -0.0332438, 6.32526, 6.67588, 0.222635, -0.235171, 0, -0.012967, 9.84726e-07
8971, 3.00575, 3.23818, 4.5806, 3.15652e-08, -0.0331571, 6.30422, 6.30422, 0.222635, -0.233284, 0, -0.0110135, 9.84638e-07
8981, 2.9583, 3.18535, 4.48538, 3.14881e-08, -0.0330761, 6.30773, 6.30072, 0.22446, -0.231552, 0, -0.00733458, 9.84555e-07
8990, 2.91275, 3.13454, 4.37896, 3.1416e-08, -0.0330003, 5.96061, 5.96762, 0.215637, -0.229618, 0, -0.0144577, 9.84478e-07
9000, 2.86911, 3.08576, 4.27795, 3.13486e-08, -0.0329295, 5.9571, 5.9571, 0.215637, -0.227781, 0, -0.0125575, 9.84406e-07
9011, 2.82767, 3.0344, 4.18512, 3.12855e-08, -0.0328632, 5.60297, 5.94659, 0.217343, -0.226093, 0, -0.00904775, 9.84338e-07
9021, 2.78337, 2.98514, 4.08209, 3.12265e-08, -0.0328013, 5.97464, 5.62051, 0.209086, -0.22422, 0, -0.0156467, 9.84276e-07
9030, 2.73633, 2.93266, 3.98713, 3.11713e-08, -0.0327433, 5.60999, 5.96412, 0.210684, -0.222493, 0, -0.0122088, 9.84217e-07
9040, 2.68706, 2.87764, 3.89409, 3.11196e-08, -0.032689, 5.9536, 5.60297, 0.209086, -0.220802, 0, -0.0121112, 9.84161e-07
9051, 2.64008, 2.83058, 3.80859, 3.10713e-08, -0.0326383, 5.25936, 5.25235, 0.210684, -0.219247, 0, -0.00885171, 9.8411e-07
9061, 2.59535, 2.78073, 3.71086, 3.10261e-08, -0.0325908, 5.60297, 5.60648, 0.201465, -0.21747, 0, -0.0165444, 9.84061e-07
9071, 2.54796, 2.72782, 3.62068, 3.09837e-08, -0.0325463, 5.26988, 5.26988, 0.202942, -0.215831, 0, -0.0133222, 9.84016e-07
9080, 2.50295, 2.6776, 3.5377, 3.09441e-08, -0.0325047, 5.25235, 5.25235, 0.204442, -0.214322, 0, -0.0102118, 9.83974e-07
9091, 2.45574, 2.62494, 3.44589, 3.0907e-08, -0.0324657, 5.25936, 5.25936, 0.197167, -0.212653, 0, -0.0160049, 9.83934e-07
9101, 2.41082, 2.5696, 3.35867, 3.08723e-08, -0.0324292, 4.90173, 5.25235, 0.197167, -0.211067, 0, -0.0143654, 9.83897e-07
9111, 2.36352, 2.51689, 3.27833, 3.08398e-08, -0.0323951, 5.26988, 4.91575, 0.198578, -0.209606, 0, -0.0113971, 9.83862e-07
9120, 2.31853, 2.46675, 3.18747, 3.08094e-08, -0.0323631, 4.55811, 4.90874, 0.19042, -0.207954, 0, -0.018121, 9.8383e-07
9131, 2.27608, 2.41427, 3.10349, 3.07809e-08, -0.0323332, 4.90523, 4.89822, 0.19173, -0.206427, 0, -0.0151885, 9.83799e-07
9141, 2.2315, 2.36459, 3.02136, 3.07542e-08, -0.0323052, 4.5511, 4.55461, 0.19042, -0.204934, 0, -0.0149989, 9.83771e-07
9151, 2.18938, 2.32278, 2.94333, 3.07292e-08, -0.0322789, 4.56162, 4.211, 0.19042, -0.203515, 0, -0.0135324, 9.83744e-07
9160, 2.145, 2.28374, 2.86022, 3.07058e-08, -0.0322543, 4.55811, 4.20749, 0.185364, -0.202004, 0, -0.017195, 9.83719e-07
9170, 2.10319, 2.23721, 2.78124, 3.06839e-08, -0.0322313, 4.20749, 4.5511, 0.185364, -0.200568, 0, -0.0157108, 9.83696e-07
9181, 2.05942, 2.18325, 2.70619, 3.06633e-08, -0.0322097, 4.5511, 4.5511, 0.185364, -0.199203, 0, -0.0143006, 9.83674e-07
9191, 2.01358, 2.13734, 2.62641, 3.06441e-08, -0.0321895, 4.20749, 3.85687, 0.180585, -0.197753, 0, -0.0177394, 9.83653e-07
9200, 1.97494, 2.09424, 2.5506, 3.06261e-08, -0.0321706, 3.85687, 4.20749, 0.180585, -0.196374, 0, -0.0163148, 9.83634e-07
9210, 1.93432, 2.04888, 2.47855, 3.06092e-08, -0.0321529, 4.20749, 3.86037, 0.180585, -0.195064, 0, -0.014961, 9.83616e-07
9221, 1.89646, 2.00664, 2.40208, 3.05934e-08, -0.0321363, 3.50274, 3.84985, 0.17606, -0.193674, 0, -0.0181985, 9.83599e-07
9231, 1.86129, 1.96741, 2.3294, 3.05786e-08, -0.0321207, 3.85687, 3.50975, 0.17606, -0.192353, 0, -0.016833, 9.83583e-07
9241, 1.8242, 1.93122, 2.26229, 3.05648e-08, -0.0321062, 3.50624, 3.50624, 0.177169, -0.191133, 0, -0.014427, 9.83569e-07
9250, 1.78998, 1.8931, 2.18897, 3.05518e-08, -0.0320925, 3.50274, 3.49923, 0.171771, -0.1898, 0, -0.0186259, 9.83555e-07
9261, 1.75384, 1.85283, 2.11929, 3.05396e-08, -0.0320797, 3.50624, 3.50624, 0.171771, -0.188533, 0, -0.0173167, 9.83542e-07
9271, 1.72053, 1.81049, 2.05306, 3.05282e-08, -0.0320678, 3.15562, 3.50274, 0.171771, -0.187328, 0, -0.0160725, 9.8353e-07
9281, 1.68541, 1.77137, 1.98828, 3.05175e-08, -0.0320565, 3.50975, 3.15912, 0.170734, -0.186151, 0, -0.0159275, 9.83518e-07
9290, 1.64863, 1.73558, 1.92854, 3.05075e-08, -0.032046, 3.15562, 3.15562, 0.171771, -0.185064, 0, -0.013733, 9.83507e-07
9300, 1.61034, 1.69809, 1.86457, 3.04981e-08, -0.0320362, 3.49923, 3.14861, 0.167699, -0.183901, 0, -0.0167381, 9.83497e-07
9311, 1.57514, 1.65882, 1.80553, 3.04893e-08, -0.0320269, 2.80149, 3.15211, 0.168698, -0.182828, 0, -0.0145974, 9.83488e-07
9321, 1.54292, 1.62294, 1.74765, 3.04811e-08, -0.0320183, 3.15912, 2.80499, 0.167699, -0.181775, 0, -0.0145416, 9.83479e-07
9330, 1.5045, 1.58532, 1.69263, 3.04734e-08, -0.0320102, 3.15211, 3.15562, 0.167699, -0.180775, 0, -0.013508, 9.83471e-07
9340, 1.46935, 1.54599, 1.63351, 3.04661e-08, -0.0320026, 2.80149, 2.80499, 0.163829, -0.1797, 0, -0.0163963, 9.83463e-07
9351, 1.43729, 1.51541, 1.57732, 3.04594e-08, -0.0319955, 2.80499, 2.45437, 0.163829, -0.178678, 0, -0.0153407, 9.83456e-07
9361, 1.40376, 1.4833, 1.5239, 3.0453e-08, -0.0319888, 2.80149, 2.79798, 0.163829, -0.177707, 0, -0.0143372, 9.83449e-07
9370, 1.3734, 1.44948, 1.46664, 3.04471e-08, -0.0319826, 2.45788, 2.45788, 0.160144, -0.176666, 0, -0.0170676, 9.83443e-07
9380, 1.34155, 1.41918, 1.4122, 3.04415e-08, -0.0319767, 2.80149, 2.45086, 0.160144, -0.175676, 0, -0.0160451, 9.83437e-07
9391, 1.30834, 1.38737, 1.36204, 3.04363e-08, -0.0319712, 2.45437, 2.45437, 0.161049, -0.174764, 0, -0.0141687, 9.83432e-07
9401, 1.27849, 1.35408, 1.31277, 3.04314e-08, -0.0319661, 2.45086, 2.45086, 0.160144, -0.173869, 0, -0.0141774, 9.83426e-07
9411, 1.24736, 1.31935, 1.26593, 3.04268e-08, -0.0319613, 2.45437, 2.45437, 0.160144, -0.173017, 0, -0.0132976, 9.83421e-07
9420, 1.21957, 1.28835, 1.21523, 3.04225e-08, -0.0319567, 2.10374, 2.10374, 0.156633, -0.172095, 0, -0.015972, 9.83417e-07
9431, 1.19045, 1.2611, 1.16703, 3.04185e-08, -0.0319525, 2.45437, 2.10374, 0.156633, -0.171219, 0, -0.0150667, 9.83413e-07
9441, 1.16013, 1.2325, 1.12121, 3.04147e-08, -0.0319485, 2.10024, 2.10024, 0.156633, -0.170386, 0, -0.014206, 9.83408e-07
9451, 1.13329, 1.20257, 1.07764, 3.04112e-08, -0.0319448, 2.10374, 2.10374, 0.156633, -0.169594, 0, -0.0133877, 9.83405e-07
9460, 1.1053, 1.17134, 1.03774, 3.04078e-08, -0.0319413, 2.10374, 2.10374, 0.157496, -0.168868, 0, -0.0117477, 9.83401e-07
9470, 1.08083, 1.14405, 0.990981, 3.04047e-08, -0.0319381, 1.75312, 1.75312, 0.152471, -0.168018, 0, -0.0160602, 9.83398e-07
9481, 1.05522, 1.11547, 0.947954, 3.04018e-08, -0.031935, 2.10024, 2.10024, 0.153284, -0.167236, 0, -0.0144118, 9.83395e-07
9491, 1.02848, 1.08564, 0.907048, 3.03991e-08, -0.0319322, 1.75312, 1.75312, 0.153284, -0.166492, 0, -0.0136435, 9.83392e-07
9500, 1.00531, 1.06504, 0.868158, 3.03965e-08, -0.0319295, 1.75312, 1.4025, 0.153284, -0.165785, 0, -0.012913, 9.83389e-07
9510, 0.981133, 1.0433, 0.831184, 3.03941e-08, -0.031927, 1.75312, 1.75312, 0.153284, -0.165112, 0, -0.0122186, 9.83386e-07
9521, 0.960653, 1.01522, 0.790416, 3.03919e-08, -0.0319246, 1.39899, 1.74961, 0.150085, -0.164371, 0, -0.0147573, 9.83384e-07
9531, 0.939155, 0.991184, 0.751656, 3.03898e-08, -0.0319224, 1.74961, 1.4025, 0.150085, -0.163666, 0, -0.0140293, 9.83382e-07
