QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:39:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ra, va, VoltageState, rb, vb, ia, ib, volta, voltb, ValueIn9, ValueIn10, ValueIn11
81451, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81510, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81520, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81570, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81581, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81590, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81640, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81670, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81740, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81751, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81770, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81780, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81820, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81850, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81881, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81921, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81930, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81970, 0.204442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82000, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82051, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82080, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82091, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82100, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82150, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82180, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82221, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82250, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82260, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82330, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82391, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82410, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82440, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82480, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82490, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82510, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82521, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82561, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82590, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82660, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82670, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82691, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82700, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82731, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82740, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82820, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82861, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82890, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82920, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82970, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82991, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83000, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83031, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83070, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83100, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83150, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83161, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83201, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83220, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83300, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83331, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83371, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83400, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83410, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83450, 0.194408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83480, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83501, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83560, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83631, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83660, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83671, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83730, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83740, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83801, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83810, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83841, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83860, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83890, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83960, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83971, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84011, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84040, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84070, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84141, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84150, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84190, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84220, 0.212308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84240, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84300, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84311, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84320, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84370, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84400, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84441, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84481, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84550, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84611, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84630, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84651, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84660, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84700, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84730, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
