QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:41:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
356460, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356470, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356481, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356490, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356500, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356510, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356520, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356531, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356540, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356550, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356560, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356571, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356580, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356590, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356600, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356611, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356620, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356630, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356640, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356651, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356662, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356671, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356680, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356690, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356701, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356710, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356720, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356730, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356741, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356750, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356760, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356770, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356781, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356790, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356800, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356810, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356820, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356831, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356840, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356850, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356860, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356871, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356880, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356890, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
