QGPIORecord, QRC v6.1.0, 15-12-2021 @ 21:19:50, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
141200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
141832, -0.3, -0.2, 0, 0.0001, 0, 0.0001, 0, 0, 0.03, 0, 0, 0
141841, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141851, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141861, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141872, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141882, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141891, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141901, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141912, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141922, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141931, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141941, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141952, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141962, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141971, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141981, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
141991, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142002, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142011, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142021, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142031, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142042, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142052, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142061, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142071, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142082, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142092, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142101, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142111, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142121, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142132, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142141, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142151, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142161, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142172, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142181, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142191, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142201, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142212, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142222, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142231, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142241, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142252, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142262, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142271, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142281, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142291, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142302, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142311, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142321, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142331, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142342, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142352, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142361, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142371, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142382, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142392, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142401, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142411, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142422, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142432, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142441, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142451, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142461, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142472, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142482, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142491, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142501, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142512, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142522, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142531, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
142541, -0.3, -0.2, 0, 1e-06, 0, 1e-06, 0, 0, 1e-06, 0, 0, 0
