QGPIORecord, QRC v6.1.0, 15-12-2021 @ 21:27:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
46312, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46322, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46331, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46342, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46352, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46361, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46371, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46382, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46392, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46401, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46411, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46422, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46432, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46442, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46451, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
46461, -0.3, -0.2, 0, 5e-08, 0, 5e-08, 0, 0, 5e-08, 0.238173, 0.161049, 0
