QGPIORecord, QRC v6.1.0, 15-12-2021 @ 22:14:23, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
67364, -0.368917, -0.25558, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.17943, 0
67374, -0.369199, -0.254817, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.178292, 0
67384, -0.366553, -0.254688, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.271662, 0.17943, 0
67394, -0.367623, -0.254223, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.178292, 0
67404, -0.368337, -0.253912, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.178292, 0
67414, -0.368812, -0.254085, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.17943, 0
67424, -0.36913, -0.255371, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67434, -0.369341, -0.256629, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67444, -0.368517, -0.257467, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.184144, 0
67453, -0.369919, -0.257625, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.283122, 0.182941, 0
67464, -0.368902, -0.258131, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.184144, 0
67474, -0.369189, -0.258068, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67484, -0.369381, -0.258427, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67493, -0.368543, -0.257869, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.181755, 0
67504, -0.36895, -0.258294, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67514, -0.369221, -0.258577, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67524, -0.369402, -0.260004, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.187855, 0
