QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:46:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
624371, 0, 0, 0, 0, 0, 0.338815, 0.279459, 0, 0, 0, 0, 0
624380, 0, 0, -6, -6, -6, 0.258526, 0.189894, 0, 0, 0, 0, 0
624391, 0, 0, -6, -6, -6, 0.0979476, 0.010764, 0, 0, 0, 0, 0
624400, 0, 0, -6, -6, -6, -0.0626304, -0.168366, 0, 0, 0, 0, 0
624410, 0, 0, -6, -6, -6, -0.223208, -0.347496, 0, 0, 0, 0, 0
624420, 0, 0, -6, -6, -6, -0.383786, -0.526626, 0, 0, 0, 0, 0
624431, 0, 0, -6, -6, -6, -0.544364, -0.705756, 0, 0, 0, 0, 0
624440, 0, -0.347118, -6, -6, -5.65288, -0.704942, -0.879704, 0, 0, 0, 0, 0
624450, -0.350624, -0.697742, -6, -5.64938, -5.30226, -0.860829, -1.04324, 0, 0, 0, 0, 0
624460, -0.701248, -0.701248, -6, -5.29875, -5.29875, -1.00733, -1.20148, 0, 0, 0, 0, 0
624471, -0.697742, -1.04837, -6, -5.30226, -4.95163, -1.14919, -1.3545, 0, 0, 0, 0, 0
624481, -0.701248, -0.701248, -6, -5.29875, -5.29875, -1.29105, -1.50751, 0, 0, 0, 0, 0
624490, -1.4025, -1.39899, -6, -4.5975, -4.60101, -1.42347, -1.65529, 0, 0, 0, 0, 0
624500, -1.4025, -1.75312, -6, -4.5975, -4.24688, -1.54652, -1.78736, 0, 0, 0, 0, 0
624510, -1.75312, -1.75312, -6, -4.24688, -4.24688, -1.66487, -1.91416, 0, 0, 0, 0, 0
624521, -1.74961, -2.45086, -6, -4.25039, -3.54914, -1.77857, -2.03053, 0, 0, 0, 0, 0
624530, -2.45437, -2.10374, -6, -3.54563, -3.89626, -1.88289, -2.14167, 0, 0, 0, 0, 0
624540, -2.45437, -2.80499, -6, -3.54563, -3.19501, -1.97779, -2.24753, 0, 0, 0, 0, 0
624550, -2.80149, -2.80149, -6, -3.19851, -3.19851, -2.06803, -2.34297, 0, 0, 0, 0, 0
624561, -2.80499, -3.15562, -6, -3.19501, -2.84438, -2.15359, -2.43317, 0, 0, 0, 0, 0
624570, -3.15211, -3.15211, -6, -2.84789, -2.84789, -2.23445, -2.51814, 0, 0, 0, 0, 0
624580, -3.15562, -3.85336, -6, -2.84438, -2.14664, -2.31062, -2.5927, 0, 0, 0, 0, 0
624590, -3.85687, -3.50975, -6, -2.14313, -2.49025, -2.37736, -2.66192, 0, 0, 0, 0, 0
624601, -3.84985, -4.19697, -6, -2.15015, -1.80303, -2.43481, -2.726, 0, 0, 0, 0, 0
624611, -3.85687, -3.86037, -6, -2.14313, -2.13963, -2.49226, -2.78486, 0, 0, 0, 0, 0
624620, -4.20398, -4.55811, -6, -1.79602, -1.44189, -2.54498, -2.83832, 0, 0, 0, 0, 0
624630, -4.211, -4.20398, -6, -1.789, -1.79602, -2.59295, -2.88665, 0, 0, 0, 0, 0
624641, -4.5511, -4.90874, -6, -1.4489, -1.09126, -2.63628, -2.92975, 0, 0, 0, 0, 0
624651, -4.90874, -4.55811, -6, -1.09126, -1.44189, -2.67027, -2.96757, 0, 0, 0, 0, 0
624660, -4.56162, -5.24884, -6, -1.43838, -0.751156, -2.70412, -3.0003, 0, 0, 0, 0, 0
624670, -4.90874, -4.91575, -6, -1.09126, -1.08425, -2.73797, -3.0277, 0, 0, 0, 0, 0
624680, -4.55811, -4.91575, -6, -1.44189, -1.08425, -2.77187, -3.06007, 0, 0, 0, 0, 0
624691, -5.25235, -5.25235, -6, -0.74765, -0.74765, -2.80117, -3.08742, 0, 0, 0, 0, 0
624700, -4.90523, -5.24534, -6, -1.09477, -0.754662, -2.82582, -3.10984, 0, 0, 0, 0, 0
624710, -5.26287, -5.27339, -6, -0.737131, -0.726612, -2.85033, -3.13196, 0, 0, 0, 0, 0
624720, -5.25936, -5.25936, -6, -0.740637, -0.740637, -2.87011, -3.15386, 0, 0, 0, 0, 0
624731, -5.60999, -5.60297, -6, -0.390013, -0.397026, -2.88524, -3.17084, 0, 0, 0, 0, 0
624740, -5.25936, -5.25936, -6, -0.740637, -0.740637, -2.90037, -3.18782, 0, 0, 0, 0, 0
624750, -5.60648, -5.25586, -6, -0.393519, -0.744143, -2.91554, -3.20999, 0, 0, 0, 0, 0
624760, -5.25936, -5.60297, -6, -0.740637, -0.397026, -2.93072, -3.22702, 0, 0, 0, 0, 0
624771, -5.95009, -5.60999, -6, -0.0499077, -0.390013, -2.9413, -3.23877, 0, 0, 0, 0, 0
624781, -5.60999, -5.25936, -6, -0.390013, -0.740637, -2.94719, -3.25565, 0, 0, 0, 0, 0
624790, -5.60999, -5.61349, -6, -0.390013, -0.386507, -2.95762, -3.27247, 0, 0, 0, 0, 0
624800, -5.26287, -5.60648, -6, -0.737131, -0.393519, -2.97271, -3.28412, 0, 0, 0, 0, 0
624811, -5.9536, -5.60999, -6, -0.0464015, -0.390013, -2.98319, -3.29581, 0, 0, 0, 0, 0
624821, -5.60648, -5.95009, -6, -0.393519, -0.0499077, -2.98908, -3.30238, 0, 0, 0, 0, 0
624830, -5.25936, -5.60999, -6, -0.740637, -0.390013, -3.00426, -3.30895, 0, 0, 0, 0, 0
624840, -5.96061, -5.617, -6, -0.0393887, -0.383, -3.01469, -3.32049, 0, 0, 0, 0, 0
624850, -5.60999, -5.96061, -6, -0.390013, -0.0393887, -3.02044, -3.32679, 0, 0, 0, 0, 0
624861, -5.59947, -5.95009, -6, -0.400532, -0.0499077, -3.03102, -3.32813, 0, 0, 0, 0, 0
624870, -5.62401, -5.97113, -6, -0.375988, -0.0288701, -3.04141, -3.3293, 0, 0, 0, 0, 0
624880, -5.60297, -5.96061, -6, -0.397026, -0.0393887, -3.05175, -3.33032, 0, 0, 0, 0, 0
624890, -5.60999, -6.30072, -6, -0.390013, 0.300716, -3.06229, -3.32642, 0, 0, 0, 0, 0
624901, -5.60648, -5.96061, -6, -0.393519, -0.0393887, -3.07277, -3.32252, 0, 0, 0, 0, 0
624910, -5.60999, -5.96061, -6, -0.390013, -0.0393887, -3.08326, -3.32369, 0, 0, 0, 0, 0
624920, -5.60999, -6.31124, -6, -0.390013, 0.311235, -3.09369, -3.31964, 0, 0, 0, 0, 0
624930, -5.61349, -5.96412, -6, -0.386507, -0.0358825, -3.10408, -3.31553, 0, 0, 0, 0, 0
624941, -5.60999, -6.31124, -6, -0.390013, 0.311235, -3.11448, -3.31142, 0, 0, 0, 0, 0
624951, -5.95009, -5.95009, -6, -0.0499077, -0.0499077, -3.12036, -3.30751, 0, 0, 0, 0, 0
624960, -5.617, -5.96762, -6, -0.383, -0.0323763, -3.12615, -3.30874, 0, 0, 0, 0, 0
624970, -5.60999, -6.30773, -6, -0.390013, 0.307729, -3.1365, -3.30463, 0, 0, 0, 0, 0
624980, -5.60648, -6.30773, -6, -0.393519, 0.307729, -3.14698, -3.29544, 0, 0, 0, 0, 0
624991, -5.60648, -5.9571, -6, -0.393519, -0.0428953, -3.15752, -3.29149, 0, 0, 0, 0, 0
625000, -5.60999, -6.65134, -6, -0.390013, 0.651341, -3.168, -3.28241, 0, 0, 0, 0, 0
625010, -5.60999, -5.96762, -6, -0.390013, -0.0323763, -3.17844, -3.27317, 0, 0, 0, 0, 0
625020, -5.95009, -6.30422, -6, -0.0499077, 0.304223, -3.18432, -3.26911, 0, 0, 0, 0, 0
625031, -5.60999, -6.31124, -6, -0.390013, 0.311235, -3.19021, -3.25992, 0, 0, 0, 0, 0
625040, -5.60999, -6.65835, -6, -0.390013, 0.658353, -3.20065, -3.24545, 0, 0, 0, 0, 0
625050, -5.617, -6.31825, -6, -0.383, 0.318248, -3.21099, -3.23087, 0, 0, 0, 0, 0
625060, -5.60999, -6.30422, -6, -0.390013, 0.304223, -3.22134, -3.22158, 0, 0, 0, 0, 0
625071, -5.9536, -6.66186, -6, -0.0464015, 0.66186, -3.22718, -3.20716, 0, 0, 0, 0, 0
625081, -5.60297, -6.30773, -6, -0.397026, 0.307729, -3.23311, -3.19269, 0, 0, 0, 0, 0
625090, -5.61349, -6.66186, -6, -0.386507, 0.66186, -3.2436, -3.17821, 0, 0, 0, 0, 0
625100, -5.9571, -6.31124, -6, -0.0428953, 0.311235, -3.24934, -3.16369, 0, 0, 0, 0, 0
625111, -5.61349, -6.31474, -6, -0.386507, 0.314742, -3.25509, -3.15434, 0, 0, 0, 0, 0
625121, -5.9571, -6.65134, -6, -0.0428953, 0.651341, -3.26083, -3.13992, 0, 0, 0, 0, 0
625130, -5.95009, -6.30072, -6, -0.0499077, 0.300716, -3.26208, -3.12571, 0, 0, 0, 0, 0
625140, -5.97113, -6.31825, -6, -0.0288701, 0.318248, -3.26313, -3.11647, 0, 0, 0, 0, 0
625150, -5.95009, -5.96061, -6, -0.0499077, -0.0393887, -3.26418, -3.11231, 0, 0, 0, 0, 0
625161, -5.60999, -6.31124, -6, -0.390013, 0.311235, -3.27007, -3.10825, 0, 0, 0, 0, 0
625170, -5.96412, -6.31124, -6, -0.0358825, 0.311235, -3.27577, -3.09896, 0, 0, 0, 0, 0
625180, -5.96061, -6.31474, -6, -0.0393887, 0.314742, -3.27678, -3.08961, 0, 0, 0, 0, 0
625190, -5.9571, -6.30072, -6, -0.0428953, 0.300716, -3.27788, -3.08043, 0, 0, 0, 0, 0
625201, -5.96061, -5.96762, -6, -0.0393887, -0.0323763, -3.27898, -3.07642, 0, 0, 0, 0, 0
625210, -5.94659, -6.2902, -6, -0.0534139, 0.290198, -3.28022, -3.07257, 0, 0, 0, 0, 0
625220, -5.96762, -6.31825, -6, -0.0323763, 0.318248, -3.28137, -3.06349, 0, 0, 0, 0, 0
625230, -5.9571, -5.96061, -6, -0.0428953, -0.0393887, -3.28238, -3.05933, 0, 0, 0, 0, 0
625241, -6.31124, -6.31825, -6, 0.311235, 0.318248, -3.27879, -3.05516, 0, 0, 0, 0, 0
625251, -5.9571, -6.30422, -6, -0.0428953, 0.304223, -3.2752, -3.04587, 0, 0, 0, 0, 0
625260, -6.30422, -5.9536, -6, 0.304223, -0.0464015, -3.2717, -3.04202, 0, 0, 0, 0, 0
625270, -5.96762, -5.96762, -6, -0.0323763, -0.0323763, -3.26806, -3.0432, 0, 0, 0, 0, 0
625281, -5.9536, -5.9536, -6, -0.0464015, -0.0464015, -3.26911, -3.04437, 0, 0, 0, 0, 0
625291, -6.30422, -5.9536, -6, 0.304223, -0.0464015, -3.26567, -3.04576, 0, 0, 0, 0, 0
625300, -5.97113, -6.31825, -6, -0.0288701, 0.318248, -3.26198, -3.0417, 0, 0, 0, 0, 0
625310, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.26289, -3.03754, 0, 0, 0, 0, 0
625320, -6.30072, -5.96061, -6, 0.300716, -0.0393887, -3.2594, -3.03872, 0, 0, 0, 0, 0
625331, -5.96061, -5.94659, -6, -0.0393887, -0.0534139, -3.2559, -3.0401, 0, 0, 0, 0, 0
625340, -6.31124, -5.617, -6, 0.311235, -0.383, -3.25226, -3.04661, 0, 0, 0, 0, 0
625350, -5.96061, -5.96412, -6, -0.0393887, -0.0358825, -3.24862, -3.05287, 0, 0, 0, 0, 0
625360, -6.30773, -5.9536, -6, 0.307729, -0.0464015, -3.24503, -3.0541, 0, 0, 0, 0, 0
625371, -5.96412, -5.96762, -6, -0.0358825, -0.0323763, -3.2414, -3.05527, 0, 0, 0, 0, 0
625380, -5.9571, -6.30422, -6, -0.0428953, 0.304223, -3.24245, -3.05121, 0, 0, 0, 0, 0
625390, -6.30773, -5.95009, -6, 0.307729, -0.0499077, -3.23891, -3.04742, 0, 0, 0, 0, 0
625400, -6.30773, -5.96061, -6, 0.307729, -0.0393887, -3.23067, -3.04875, 0, 0, 0, 0, 0
625411, -5.96762, -5.96061, -6, -0.0323763, -0.0393887, -3.22699, -3.04993, 0, 0, 0, 0, 0
