QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:25:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
255430, 15.4415, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255440, 15.6308, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255451, 15.8202, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255460, 16.0095, 18.9092, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255470, 16.1988, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255480, 16.3882, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255491, 16.5775, 19.2843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255500, 16.7668, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255510, 16.9597, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255520, 17.149, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255531, 17.3384, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255540, 17.5277, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255550, 17.717, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255560, 17.9064, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
255570, 18.0957, 18.9407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255581, 18.2851, 18.9477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255590, 18.4078, 12.2754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255600, 18.4534, 4.90173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255610, 18.4744, 1.75312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255621, 18.4779, 0.701248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255630, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255640, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255650, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255661, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255670, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255680, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255690, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255700, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255710, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255720, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255730, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255740, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255750, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255760, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255770, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255780, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255791, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255800, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255810, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255820, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255831, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255840, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255850, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255860, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255870, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255880, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
