QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:25:29, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
223330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
223990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
224731, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224740, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224750, 0.0385687, 4.20048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224760, 0.126225, 8.41849, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224771, 0.234918, 10.8693, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224780, 0.350624, 11.5461, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224790, 0.469836, 11.9388, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224800, 0.592555, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224811, 0.715273, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224820, 0.841498, 12.6049, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224830, 0.964217, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224840, 1.08693, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224850, 1.21316, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224861, 1.33588, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224870, 1.4621, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224880, 1.58482, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224890, 1.71105, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224901, 1.83376, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224910, 1.95999, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224920, 2.08271, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224930, 2.20893, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224941, 2.33165, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224950, 2.45788, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224960, 2.58059, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224970, 2.70682, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224980, 2.82954, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
224991, 2.95576, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225000, 3.08199, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225010, 3.2047, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225020, 3.33093, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225031, 3.45365, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225040, 3.57637, 12.6295, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225050, 3.70259, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225060, 3.82531, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225071, 3.95153, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225080, 4.07425, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225090, 4.20048, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225100, 4.3267, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225111, 4.44942, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
225120, 4.57565, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
