QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:55:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2038420, 5.05951, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038430, 5.24884, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038440, 5.43818, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038451, 5.62752, 18.9092, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038460, 5.81686, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038470, 6.0097, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038480, 6.19904, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038491, 6.38837, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038500, 6.57771, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038510, 6.76705, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038520, 6.95638, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038531, 7.14572, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038540, 7.33506, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038550, 7.52439, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038560, 7.71373, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038571, 7.90307, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038581, 8.09241, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038590, 8.28174, 19.2668, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038600, 8.47108, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038610, 8.66392, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038621, 8.85326, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038630, 9.0426, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038640, 9.23193, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038650, 9.42127, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038661, 9.61061, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038670, 9.79995, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038680, 9.98928, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038690, 10.1786, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
