QGPIORecord, QRC v6.1.0, 16-12-2021 @ 10:24:43, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
18992, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19002, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19011, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19021, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19032, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19042, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19051, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19061, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19072, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19082, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19091, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19101, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19111, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19122, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19131, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19141, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19151, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19162, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19172, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19181, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19191, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19202, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19212, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19221, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19231, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19241, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19252, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19261, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19271, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19281, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19292, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19301, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19311, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19321, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19332, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19342, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19351, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19361, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19372, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19382, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19391, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19401, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19411, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19422, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19431, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19441, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19451, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19462, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19472, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19481, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19491, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19502, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19512, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19521, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19531, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19542, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19552, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19561, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19571, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19581, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19592, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
