QGPIORecord, QRC v6.1.0, 20-11-2021 @ 13:51:04, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, CurrentA, CurrentB, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
556130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556140, 0, 0, 0, 0, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
556150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556240, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556251, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556291, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556350, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556440, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556450, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556461, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556550, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556560, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556620, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556660, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556670, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556700, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556770, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
556780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556790, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556850, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556880, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
556891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556900, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556960, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
556971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
556990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557000, 0, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0
557010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557030, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557110, 0, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0
557120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557180, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557210, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557220, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557260, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557290, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557320, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557410, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557420, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557430, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557441, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557520, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557531, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557590, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557640, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557670, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557701, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557741, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
557750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557820, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557850, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
557860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557871, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557930, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
557970, 0, 0, 0, 0, 0, 0, 0.00894071, 0, 0, 0, 0, 0
557980, 0, 0, 1, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
557990, 0, 0, 1, 0, 0, 0.0357628, 0.0387431, 0, 0, 0, 0, 0
558001, 0.0701248, 6.99846, 1, 0.0666186, 6.9634, 0.438095, 0.447035, 0, 0, 0, 0, 0
558010, 0.217387, 14.7297, 1, 0.213881, 14.7052, 0.423193, 0.417233, 0, 0, 0, 0, 0
558020, 0.399712, 18.2079, 1, 0.399712, 18.5901, 0.330806, 0.324846, 0, 0, 0, 0, 0
558030, 0.599567, 19.9926, 1, 0.599567, 19.9926, 0.268221, 0.25332, 0, 0, 0, 0, 0
558041, 0.806436, 20.7009, 1, 0.809942, 21.0375, 0.226498, 0.208616, 0, 0, 0, 0, 0
558050, 1.02032, 21.6861, 1, 1.02733, 21.3776, 0.196696, 0.178814, 0, 0, 0, 0, 0
558060, 1.2377, 21.3881, 1, 1.2377, 21.3881, 0.178814, 0.175834, 0, 0, 0, 0, 0
558070, 1.45509, 22.1244, 1, 1.44808, 21.0269, 0.163913, 0.190735, 0, 0, 0, 0, 0
558081, 1.67598, 21.7387, 1, 1.65845, 20.7009, 0.160933, 0.196696, 0, 0, 0, 0, 0
558091, 1.89688, 22.4014, 1, 1.86883, 21.3355, 0.149012, 0.187755, 0, 0, 0, 0, 0
558100, 2.12128, 22.0893, 1, 2.08271, 21.4302, 0.146032, 0.178814, 0, 0, 0, 0, 0
558110, 2.33866, 22.1069, 1, 2.29659, 21.3951, 0.151992, 0.175834, 0, 0, 0, 0, 0
558120, 2.55956, 22.0683, 1, 2.51047, 21.3776, 0.151992, 0.175834, 0, 0, 0, 0, 0
558131, 2.77694, 21.4021, 1, 2.72435, 21.36, 0.166893, 0.172854, 0, 0, 0, 0, 0
558140, 2.99082, 21.3705, 1, 2.93823, 21.3951, 0.172854, 0.169873, 0, 0, 0, 0, 0
558150, 3.20821, 21.7387, 1, 3.15562, 21.7527, 0.169873, 0.163913, 0, 0, 0, 0, 0
558160, 3.4256, 22.1069, 1, 3.373, 21.7282, 0.157952, 0.154972, 0, 0, 0, 0, 0
558171, 3.65, 22.0788, 1, 3.5974, 22.447, 0.149012, 0.143051, 0, 0, 0, 0, 0
558180, 3.8744, 22.8081, 1, 3.8218, 22.4189, 0.134111, 0.137091, 0, 0, 0, 0, 0
558190, 4.1023, 22.752, 1, 4.0462, 22.447, 0.134111, 0.12815, 0, 0, 0, 0, 0
558200, 4.3267, 22.4399, 1, 4.27411, 22.7906, 0.137091, 0.116229, 0, 0, 0, 0, 0
558211, 4.55461, 22.4925, 1, 4.50552, 23.1657, 0.13113, 0.116229, 0, 0, 0, 0, 0
558220, 4.78602, 23.0746, 1, 4.74044, 23.4427, 0.12517, 0.0983478, 0, 0, 0, 0, 0
558230, 5.01042, 22.8362, 1, 4.97185, 23.4988, 0.12815, 0.101328, 0, 0, 0, 0, 0
558240, 5.24183, 22.7625, 1, 5.21028, 23.4988, 0.12815, 0.0923873, 0, 0, 0, 0, 0
558251, 5.46974, 23.1657, 1, 5.44519, 23.4988, 0.119209, 0.0923873, 0, 0, 0, 0, 0
558261, 5.70466, 23.1026, 1, 5.68011, 23.4813, 0.113249, 0.0923873, 0, 0, 0, 0, 0
558270, 5.93607, 23.5269, 1, 5.91503, 23.4813, 0.110269, 0.0923873, 0, 0, 0, 0, 0
558280, 6.17449, 23.4603, 1, 6.14995, 23.4988, 0.101328, 0.0983478, 0, 0, 0, 0, 0
558290, 6.41292, 23.8424, 1, 6.38487, 23.8495, 0.089407, 0.089407, 0, 0, 0, 0, 0
558301, 6.65485, 24.2211, 1, 6.62329, 23.4708, 0.0804663, 0.089407, 0, 0, 0, 0, 0
558310, 6.89678, 24.5016, 1, 6.86172, 23.7934, 0.0655652, 0.0864268, 0, 0, 0, 0, 0
558320, 7.14221, 24.5612, 1, 7.09663, 23.5549, 0.0625849, 0.0864268, 0, 0, 0, 0, 0
558330, 7.38765, 24.2001, 1, 7.33155, 23.8319, 0.0596047, 0.0923873, 0, 0, 0, 0, 0
558341, 7.63659, 24.9118, 1, 7.56998, 23.4813, 0.0536442, 0.0923873, 0, 0, 0, 0, 0
558350, 7.88203, 24.8522, 1, 7.80489, 23.4918, 0.0476838, 0.0953675, 0, 0, 0, 0, 0
558360, 8.13097, 24.9329, 1, 8.04332, 23.8705, 0.0417233, 0.0953675, 0, 0, 0, 0, 0
558370, 8.38342, 24.8838, 1, 8.27824, 23.4813, 0.0417233, 0.0953675, 0, 0, 0, 0, 0
558381, 8.62886, 24.8733, 1, 8.51315, 23.4708, 0.0476838, 0.0983478, 0, 0, 0, 0, 0
558390, 8.8778, 24.5437, 1, 8.75158, 23.8424, 0.0476838, 0.089407, 0, 0, 0, 0, 0
558400, 9.12675, 24.8838, 1, 8.99, 23.86, 0.0417233, 0.0864268, 0, 0, 0, 0, 0
558410, 9.37569, 24.9224, 1, 9.22843, 23.8424, 0.0476838, 0.0834466, 0, 0, 0, 0, 0
558420, 9.62463, 24.8733, 1, 9.46685, 23.8424, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
558431, 9.87358, 24.8838, 1, 9.70177, 23.8109, 0.0447035, 0.089407, 0, 0, 0, 0, 0
558440, 10.1225, 24.9013, 1, 9.9437, 23.8705, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
558450, 10.3715, 24.9118, 1, 10.1821, 23.8424, 0.0417233, 0.0864268, 0, 0, 0, 0, 0
558460, 10.6204, 24.8628, 1, 10.4206, 23.8424, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
558471, 10.8693, 24.9013, 1, 10.6625, 23.8214, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
558480, 11.1183, 24.9013, 1, 10.9009, 24.1931, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558490, 11.3672, 25.2449, 1, 11.1393, 23.8495, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
558500, 11.6162, 24.8733, 1, 11.3778, 23.8214, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
558511, 11.8651, 24.5717, 1, 11.6197, 24.2316, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
558520, 12.1141, 24.8943, 1, 11.8616, 24.172, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
558530, 12.363, 24.9118, 1, 12.1, 23.8424, 0.0417233, 0.0864268, 0, 0, 0, 0, 0
558540, 12.612, 25.1923, 1, 12.342, 24.172, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
558551, 12.8644, 24.8943, 1, 12.5804, 23.8705, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
558561, 13.1133, 24.9224, 1, 12.8223, 24.172, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
558570, 13.3623, 24.8628, 1, 13.0643, 24.2001, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
558580, 13.6112, 25.252, 1, 13.3027, 23.8495, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
558590, 13.8602, 24.5507, 1, 13.5446, 24.1826, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
558601, 14.1091, 24.9118, 1, 13.783, 23.8424, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558610, 14.3581, 25.2029, 1, 14.0215, 24.1826, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558620, 14.607, 24.8943, 1, 14.2634, 23.8495, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
558630, 14.8595, 24.9224, 1, 14.5018, 23.8495, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
558641, 15.1084, 24.8838, 1, 14.7437, 24.1826, 0.0417233, 0.0834466, 0, 0, 0, 0, 0
558650, 15.3538, 24.9118, 1, 14.9822, 23.8319, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558660, 15.6028, 24.8522, 1, 15.2206, 23.86, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558670, 15.8552, 24.9118, 1, 15.4625, 24.1826, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
558681, 16.1042, 25.2239, 1, 15.701, 24.144, 0.0357628, 0.0774861, 0, 0, 0, 0, 0
558690, 16.3531, 24.9013, 1, 15.9429, 23.8775, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558700, 16.6021, 24.9013, 1, 16.1813, 23.8319, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558710, 16.851, 24.5717, 1, 16.4197, 23.8705, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
558721, 17.0999, 25.2029, 1, 16.6617, 24.172, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558731, 17.3524, 24.8838, 1, 16.9001, 23.8495, 0.0357628, 0.0864268, 0, 0, 0, 0, 0
558740, 17.6013, 24.9434, 1, 17.142, 24.2001, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
558750, 17.8503, 24.8733, 1, 17.3804, 23.8424, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
558760, 18.0992, 25.2449, 1, 17.6189, 23.8424, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558771, 18.3482, 24.8417, 1, 17.8573, 23.7934, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
558780, 18.5971, 24.6103, 1, 18.0957, 23.8705, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
558790, 18.8461, 24.8417, 1, 18.3376, 24.2106, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558800, 19.095, 24.9224, 1, 18.5761, 23.8424, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
558811, 19.3439, 24.8628, 1, 18.8145, 23.8319, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
558820, 19.5964, 25.2625, 1, 19.0564, 24.1826, 0.0327826, 0.0774861, 0, 0, 0, 0, 0
558830, 19.8453, 24.9329, 1, 19.2948, 23.8705, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
558840, 20.0943, 24.8347, 1, 19.5368, 24.1826, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
558851, 20.3432, 24.9224, 1, 19.7752, 23.8424, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
558860, 20.5957, 25.2029, 1, 20.0136, 23.8039, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
558870, 20.8446, 24.9013, 1, 20.2556, 23.8495, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
558880, 21.0936, 24.9224, 1, 20.4905, 23.8705, 0.0387431, 0.089407, 0, 0, 0, 0, 0
558891, 21.3425, 24.8943, 1, 20.7324, 24.1931, 0.0417233, 0.0834466, 0, 0, 0, 0, 0
558901, 21.5914, 24.8943, 1, 20.9708, 23.8214, 0.0417233, 0.0834466, 0, 0, 0, 0, 0
