QGPIORecord, QRC v6.1.0, 20-11-2021 @ 13:52:14, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, CurrentA, CurrentB, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
626210, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626250, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626310, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626320, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626400, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626420, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626510, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626521, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626530, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626630, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626650, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626660, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626740, 0, 0, 0, 0, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
626750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626760, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626810, 0, 0, 0, 0, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
626821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626861, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626920, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
626930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626960, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626970, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
626980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
626991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627070, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
627080, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627180, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
627190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627220, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627280, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627291, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627371, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627390, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627480, 0, 0, 0, 0, 0, 0.00596047, -0.00298024, 0, 0, 0, 0, 0
627490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627501, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627600, 0, 0, 0, 0, 0, -0.00298024, 0, 0, 0, 0, 0, 0
627610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627631, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627700, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627710, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627730, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627780, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627841, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627890, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627931, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627940, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
627950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627960, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
627971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
627990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628040, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628050, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628110, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628150, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628190, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628220, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628260, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628340, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628360, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628370, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628450, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628470, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628490, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628520, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628600, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628630, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628670, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628680, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
628690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
628700, 0, 0, 1, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
628710, 0, 0, 1, 0, 0, 0.0357628, 0.0417233, 0, 0, 0, 0, 0
628720, 0.0701248, 7.00547, 1, 0.0666186, 6.62329, 0.444055, 0.444055, 0, 0, 0, 0, 0
628730, 0.213881, 14.7052, 1, 0.213881, 14.7052, 0.423193, 0.417233, 0, 0, 0, 0, 0
628741, 0.396205, 18.2325, 1, 0.399712, 18.9407, 0.339747, 0.318885, 0, 0, 0, 0, 0
628750, 0.592555, 19.635, 1, 0.599567, 19.9505, 0.277162, 0.25332, 0, 0, 0, 0, 0
628760, 0.802929, 20.6693, 1, 0.809942, 20.7009, 0.226498, 0.214577, 0, 0, 0, 0, 0
628770, 1.01681, 21.3951, 1, 1.02382, 21.7212, 0.193715, 0.184775, 0, 0, 0, 0, 0
628781, 1.2377, 22.4119, 1, 1.2377, 21.3881, 0.160933, 0.172854, 0, 0, 0, 0, 0
628790, 1.4621, 22.447, 1, 1.44808, 20.9954, 0.143051, 0.190735, 0, 0, 0, 0, 0
628800, 1.683, 22.0788, 1, 1.65144, 20.3748, 0.143051, 0.205636, 0, 0, 0, 0, 0
628810, 1.90389, 21.7632, 1, 1.86181, 21.0375, 0.151992, 0.199676, 0, 0, 0, 0, 0
628820, 2.12478, 22.4294, 1, 2.07219, 21.0269, 0.143051, 0.190735, 0, 0, 0, 0, 0
628831, 2.34568, 22.1069, 1, 2.28256, 21.0375, 0.149012, 0.187755, 0, 0, 0, 0, 0
628840, 2.56306, 21.353, 1, 2.49294, 21.0269, 0.166893, 0.184775, 0, 0, 0, 0, 0
628850, 2.78045, 22.0963, 1, 2.70682, 21.062, 0.157952, 0.184775, 0, 0, 0, 0, 0
628860, 3.00485, 22.0893, 1, 2.91719, 21.3881, 0.149012, 0.187755, 0, 0, 0, 0, 0
628871, 3.22574, 22.0963, 1, 3.12757, 21.0199, 0.149012, 0.184775, 0, 0, 0, 0, 0
628880, 3.44664, 22.0963, 1, 3.34145, 21.3881, 0.143051, 0.178814, 0, 0, 0, 0, 0
628890, 3.67454, 22.7976, 1, 3.56234, 22.1069, 0.134111, 0.160933, 0, 0, 0, 0, 0
628900, 3.89894, 22.4294, 1, 3.78323, 22.0788, 0.13113, 0.157952, 0, 0, 0, 0, 0
628911, 4.12685, 23.1657, 1, 4.00062, 21.7387, 0.12517, 0.157952, 0, 0, 0, 0, 0
