QGPIORecord, QRC v6.1.0, 20-11-2021 @ 13:51:24, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, CurrentA, CurrentB, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
579230, 11.1884, 24.8347, 1, 10.9325, 24.1826, 0.0566245, 0.0655652, 0, 0, 0, 0, 0
579240, 11.4339, 24.5437, 1, 11.1779, 24.5437, 0.0566245, 0.0625849, 0, 0, 0, 0, 0
579251, 11.6828, 24.5332, 1, 11.4233, 24.5332, 0.0566245, 0.0566245, 0, 0, 0, 0, 0
579260, 11.9282, 24.9224, 1, 11.6653, 24.1615, 0.0566245, 0.0566245, 0, 0, 0, 0, 0
579270, 12.1772, 24.5612, 1, 11.9072, 24.5823, 0.0566245, 0.0625849, 0, 0, 0, 0, 0
579280, 12.4226, 24.5227, 1, 12.1491, 23.8424, 0.0566245, 0.0655652, 0, 0, 0, 0, 0
579291, 12.6681, 24.8943, 1, 12.3911, 24.5437, 0.0536442, 0.0685454, 0, 0, 0, 0, 0
579300, 12.917, 24.5332, 1, 12.6365, 24.1931, 0.0476838, 0.0685454, 0, 0, 0, 0, 0
579310, 13.1624, 24.9224, 1, 12.8784, 24.1931, 0.050664, 0.0625849, 0, 0, 0, 0, 0
579320, 13.4114, 24.5507, 1, 13.1239, 24.5507, 0.050664, 0.0625849, 0, 0, 0, 0, 0
579331, 13.6603, 24.8417, 1, 13.3658, 24.1931, 0.050664, 0.0625849, 0, 0, 0, 0, 0
579340, 13.9093, 24.9224, 1, 13.6077, 24.1615, 0.050664, 0.0685454, 0, 0, 0, 0, 0
579350, 14.1547, 24.8522, 1, 13.8497, 24.2106, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
579360, 14.4036, 24.5717, 1, 14.0916, 24.1931, 0.0536442, 0.0715256, 0, 0, 0, 0, 0
579371, 14.6491, 24.8628, 1, 14.3335, 24.1931, 0.0596047, 0.0745059, 0, 0, 0, 0, 0
579381, 14.8945, 24.5507, 1, 14.5754, 24.151, 0.0566245, 0.0715256, 0, 0, 0, 0, 0
579390, 15.1435, 24.8943, 1, 14.8139, 23.888, 0.0476838, 0.0685454, 0, 0, 0, 0, 0
579400, 15.3924, 24.5507, 1, 15.0558, 24.1931, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
579410, 15.6413, 24.9224, 1, 15.2977, 24.1826, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
579421, 15.8868, 24.8242, 1, 15.5362, 24.172, 0.050664, 0.0804663, 0, 0, 0, 0, 0
579430, 16.1322, 24.5717, 1, 15.7781, 23.8495, 0.0536442, 0.0745059, 0, 0, 0, 0, 0
579440, 16.3812, 24.5612, 1, 16.02, 24.2001, 0.050664, 0.0715256, 0, 0, 0, 0, 0
579450, 16.6301, 24.8943, 1, 16.2584, 23.8495, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
579461, 16.879, 24.8733, 1, 16.5004, 24.1931, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
579470, 17.128, 24.9224, 1, 16.7388, 23.8039, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579480, 17.3734, 24.8943, 1, 16.9807, 24.2386, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
579490, 17.6224, 24.8628, 1, 17.2192, 24.151, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
579501, 17.8713, 24.8838, 1, 17.4611, 23.86, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579510, 18.1203, 24.9013, 1, 17.703, 24.151, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
579520, 18.3692, 24.5612, 1, 17.9414, 23.888, 0.050664, 0.0774861, 0, 0, 0, 0, 0
579530, 18.6181, 24.8943, 1, 18.1834, 24.5437, 0.0447035, 0.0685454, 0, 0, 0, 0, 0
579540, 18.8706, 25.2239, 1, 18.4288, 24.1931, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
579551, 19.1195, 24.9013, 1, 18.6672, 23.8214, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
579560, 19.3685, 24.9118, 1, 18.9092, 24.2106, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
579570, 19.6174, 24.9118, 1, 19.1476, 23.8424, 0.050664, 0.0804663, 0, 0, 0, 0, 0
579580, 19.8629, 24.8417, 1, 19.3895, 24.1931, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
579591, 20.1153, 24.9329, 1, 19.6314, 24.1826, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
579600, 20.3643, 24.8522, 1, 19.8734, 24.1826, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579610, 20.6132, 24.9224, 1, 20.1118, 23.86, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
579620, 20.8621, 24.8733, 1, 20.3502, 23.8495, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
579631, 21.1111, 24.9329, 1, 20.5922, 24.172, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579640, 21.3565, 24.5437, 1, 20.8306, 23.8319, 0.0476838, 0.0804663, 0, 0, 0, 0, 0
579650, 21.6055, 25.1923, 1, 21.0725, 24.1931, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
579660, 21.8544, 24.9118, 1, 21.3109, 24.2001, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
579671, 22.1033, 24.5332, 1, 21.5494, 23.8319, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
579681, 22.3523, 24.9118, 1, 21.7913, 23.8424, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579690, 22.5977, 24.5332, 1, 22.0297, 23.8495, 0.0476838, 0.0804663, 0, 0, 0, 0, 0
579700, 22.8432, 24.8733, 1, 22.2681, 24.2001, 0.0536442, 0.0834466, 0, 0, 0, 0, 0
579710, 23.0921, 24.8943, 1, 22.5101, 23.8424, 0.050664, 0.0804663, 0, 0, 0, 0, 0
579721, 23.3411, 24.5612, 1, 22.7485, 23.8319, 0.0447035, 0.0804663, 0, 0, 0, 0, 0
579730, 23.59, 25.2449, 1, 22.9904, 24.1615, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
579740, 23.8389, 24.8943, 1, 23.2289, 23.8775, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
579750, 24.0879, 24.8943, 1, 23.4673, 23.8109, 0.0476838, 0.0804663, 0, 0, 0, 0, 0
579761, 24.3333, 24.5717, 1, 23.7057, 23.86, 0.050664, 0.0834466, 0, 0, 0, 0, 0
579770, 24.5823, 24.5507, 1, 23.9441, 23.8424, 0.0476838, 0.0864268, 0, 0, 0, 0, 0
579780, 24.8312, 24.8347, 1, 24.1861, 24.2001, 0.0476838, 0.0804663, 0, 0, 0, 0, 0
579790, 25.0766, 24.5507, 1, 24.4245, 23.8424, 0.050664, 0.0834466, 0, 0, 0, 0, 0
579801, 25.3256, 24.9013, 1, 24.6629, 23.8319, 0.050664, 0.0804663, 0, 0, 0, 0, 0
579810, 25.5745, 24.8943, 1, 24.9048, 24.1931, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579820, 25.8235, 24.9224, 1, 25.1398, 23.8495, 0.0447035, 0.0834466, 0, 0, 0, 0, 0
579830, 26.0724, 24.8628, 1, 25.3817, 23.8319, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
579841, 26.3214, 24.8943, 1, 25.6236, 24.1931, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
579851, 26.5703, 24.8522, 1, 25.8655, 23.8319, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
579860, 26.8192, 24.9609, 1, 26.104, 24.2106, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
579870, 27.0682, 24.8628, 1, 26.3424, 23.8319, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
579880, 27.3171, 24.8943, 1, 26.5843, 24.1931, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
579891, 27.5661, 24.8943, 1, 26.8263, 24.2001, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
579900, 27.8115, 24.8733, 1, 27.0682, 24.144, 0.050664, 0.0715256, 0, 0, 0, 0, 0
579910, 28.0605, 24.5717, 1, 27.3066, 23.888, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
579920, 28.3094, 25.2029, 1, 27.545, 23.8319, 0.0417233, 0.0834466, 0, 0, 0, 0, 0
579931, 28.5583, 24.8943, 1, 27.787, 24.1931, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
579940, 28.8108, 24.9224, 1, 28.0289, 24.1826, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
579950, 29.0597, 24.8943, 1, 28.2708, 24.2106, 0.0447035, 0.0685454, 0, 0, 0, 0, 0
579960, 29.3087, 24.9013, 1, 28.5128, 24.5121, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
579971, 29.5576, 24.8943, 1, 28.7547, 23.5199, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
579980, 29.8066, 25.1923, 1, 28.9931, 24.172, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
579990, 30.059, 24.9118, 1, 29.235, 24.2106, 0.0357628, 0.0804663, 0, 0, 0, 0, 0
580000, 30.308, 25.2625, 1, 29.4735, 23.8109, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
580011, 30.5569, 24.8943, 1, 29.7154, 24.2211, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
580021, 30.8093, 24.9013, 1, 29.9538, 23.8109, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
580030, 31.0583, 25.2134, 1, 30.1958, 24.1931, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580040, 31.3107, 24.9118, 1, 30.4377, 24.1931, 0.0327826, 0.0715256, 0, 0, 0, 0, 0
580050, 31.5632, 25.2239, 1, 30.6796, 24.2211, 0.0327826, 0.0745059, 0, 0, 0, 0, 0
580061, 31.8121, 25.252, 1, 30.9215, 24.172, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
580070, 32.0646, 24.8733, 1, 31.16, 24.1826, 0.0357628, 0.0804663, 0, 0, 0, 0, 0
580080, 32.317, 25.3151, 1, 31.4054, 24.2316, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
580090, 32.566, 24.8347, 1, 31.6473, 24.1826, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
580101, 32.8149, 24.9434, 1, 31.8893, 24.1826, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580110, 33.0639, 25.2029, 1, 32.1312, 24.172, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
580120, 33.3163, 24.9118, 1, 32.3731, 24.2001, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
580130, 33.5688, 25.2239, 1, 32.6151, 24.2211, 0.0357628, 0.0685454, 0, 0, 0, 0, 0
580141, 33.8177, 24.9013, 1, 32.857, 24.5227, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
580150, 34.0666, 24.8733, 1, 33.0989, 23.8424, 0.0476838, 0.0685454, 0, 0, 0, 0, 0
580160, 34.3156, 24.9434, 1, 33.3409, 24.2001, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
580170, 34.5645, 25.1923, 1, 33.5793, 23.8214, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
580180, 34.817, 24.9118, 1, 33.8247, 24.5612, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
580191, 35.0659, 24.8943, 1, 34.0666, 24.1826, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580200, 35.3149, 24.8838, 1, 34.3086, 24.1615, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
580210, 35.5638, 24.9118, 1, 34.547, 23.8775, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
580220, 35.8128, 24.8733, 1, 34.7889, 24.1931, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
580231, 36.0617, 25.2134, 1, 35.0309, 24.172, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
580240, 36.3141, 24.9329, 1, 35.2728, 24.5227, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
580250, 36.5666, 25.2835, 1, 35.5147, 23.888, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
580260, 36.819, 25.2134, 1, 35.7567, 24.1826, 0.0357628, 0.0774861, 0, 0, 0, 0, 0
580271, 37.0645, 24.8733, 1, 35.9951, 23.8424, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
580280, 37.3134, 24.8733, 1, 36.237, 24.5016, 0.0447035, 0.0685454, 0, 0, 0, 0, 0
580290, 37.5659, 24.9013, 1, 36.4824, 24.2001, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
580300, 37.8113, 24.9539, 1, 36.7209, 23.8775, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
580311, 38.0638, 24.8417, 1, 36.9628, 24.1931, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
580321, 38.3127, 25.2449, 1, 37.2047, 24.172, 0.0387431, 0.0804663, 0, 0, 0, 0, 0
580330, 38.5652, 24.9013, 1, 37.4467, 24.1931, 0.0387431, 0.0685454, 0, 0, 0, 0, 0
580340, 38.8141, 25.2239, 1, 37.6921, 24.5332, 0.0387431, 0.0655652, 0, 0, 0, 0, 0
580350, 39.063, 24.5612, 1, 37.9305, 23.8495, 0.050664, 0.0774861, 0, 0, 0, 0, 0
580361, 39.3085, 24.5437, 1, 38.1689, 23.8495, 0.0536442, 0.0774861, 0, 0, 0, 0, 0
580370, 39.5574, 25.2449, 1, 38.4109, 24.151, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
580380, 39.8099, 24.9118, 1, 38.6563, 24.5928, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
580390, 40.0623, 25.2029, 1, 38.8982, 24.1826, 0.0357628, 0.0685454, 0, 0, 0, 0, 0
580401, 40.3078, 24.9434, 1, 39.1402, 24.1931, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580410, 40.5567, 24.5227, 1, 39.3786, 24.172, 0.050664, 0.0745059, 0, 0, 0, 0, 0
580420, 40.8056, 24.8733, 1, 39.6205, 23.86, 0.050664, 0.0774861, 0, 0, 0, 0, 0
580430, 41.0546, 24.9434, 1, 39.8625, 24.1931, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
580441, 41.3035, 24.8347, 1, 40.1044, 24.1931, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
580450, 41.5525, 24.9329, 1, 40.3463, 24.172, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
580460, 41.8014, 24.8522, 1, 40.5883, 24.2106, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
580470, 42.0469, 24.8943, 1, 40.8267, 23.7934, 0.050664, 0.0745059, 0, 0, 0, 0, 0
580481, 42.2958, 24.5928, 1, 41.0686, 24.2386, 0.050664, 0.0715256, 0, 0, 0, 0, 0
580491, 42.5447, 25.1818, 1, 41.3105, 24.1335, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
580500, 42.7937, 24.9329, 1, 41.5525, 24.2492, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
580510, 43.0461, 24.8943, 1, 41.7944, 24.1931, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
580520, 43.2951, 24.8628, 1, 42.0328, 23.8319, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
580531, 43.544, 24.9224, 1, 42.2748, 24.1826, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
580540, 43.7895, 24.8628, 1, 42.5167, 24.1931, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
580550, 44.0419, 24.9539, 1, 42.7586, 24.2211, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
580560, 44.2908, 25.1818, 1, 43.0005, 24.1615, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
580571, 44.5398, 24.9118, 1, 43.2425, 24.2106, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
580580, 44.7922, 24.9118, 1, 43.4844, 24.1615, 0.0387431, 0.0685454, 0, 0, 0, 0, 0
580590, 45.0412, 25.2029, 1, 43.7298, 24.5717, 0.0387431, 0.0655652, 0, 0, 0, 0, 0
580600, 45.2901, 24.9224, 1, 43.9718, 24.1931, 0.0417233, 0.0655652, 0, 0, 0, 0, 0
580611, 45.5391, 24.8943, 1, 44.2137, 24.2001, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580620, 45.788, 24.8628, 1, 44.4556, 24.1615, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580630, 46.0405, 24.9329, 1, 44.6976, 24.2211, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580640, 46.2894, 24.8838, 1, 44.9395, 24.1826, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
580651, 46.5383, 24.9224, 1, 45.1849, 24.5507, 0.0476838, 0.0685454, 0, 0, 0, 0, 0
580661, 46.7873, 24.8522, 1, 45.4234, 23.8214, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
580670, 47.0327, 24.8733, 1, 45.6653, 24.172, 0.050664, 0.0715256, 0, 0, 0, 0, 0
580680, 47.2817, 24.5998, 1, 45.9072, 24.2316, 0.0476838, 0.0685454, 0, 0, 0, 0, 0
580690, 47.5306, 25.1923, 1, 46.1492, 24.1826, 0.0476838, 0.0715256, 0, 0, 0, 0, 0
580701, 47.7796, 24.5823, 1, 46.3911, 24.1826, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
580710, 48.0285, 24.8522, 1, 46.633, 24.2001, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
580720, 48.2739, 24.9118, 0, 46.8714, 23.8424, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
580730, 48.5229, 24.7435, 0, 47.1134, 24.0774, 0.00596047, 0.0238419, 0, 0, 0, 0, 0
580741, 48.6877, 16.1462, 0, 47.2712, 15.445, -0.432134, -0.402332, 0, 0, 0, 0, 0
580750, 48.7648, 7.71724, 0, 47.3448, 7.71023, -0.369549, -0.357628, 0, 0, 0, 0, 0
580760, 48.8139, 4.90874, 0, 47.3904, 4.211, -0.280142, -0.2563, 0, 0, 0, 0, 0
580770, 48.849, 3.50624, 0, 47.4219, 3.15562, -0.202656, -0.187755, 0, 0, 0, 0, 0
580781, 48.8805, 3.15211, 0, 47.45, 2.80499, -0.160933, -0.149012, 0, 0, 0, 0, 0
580791, 48.9121, 3.15211, 0, 47.478, 2.80149, -0.154972, -0.137091, 0, 0, 0, 0, 0
580800, 48.9436, 3.15562, 0, 47.5061, 2.80499, -0.143051, -0.134111, 0, 0, 0, 0, 0
580810, 48.9682, 2.45437, 0, 47.5341, 2.80499, -0.13113, -0.12815, 0, 0, 0, 0, 0
580820, 48.9962, 2.80499, 0, 47.5587, 2.80499, -0.12517, -0.12815, 0, 0, 0, 0, 0
580831, 49.0243, 2.80149, 0, 47.5832, 2.10024, -0.12517, -0.119209, 0, 0, 0, 0, 0
580840, 49.0453, 2.10374, 0, 47.6007, 1.75312, -0.110269, -0.0923873, 0, 0, 0, 0, 0
580850, 49.0593, 1.39899, 0, 47.6113, 1.05187, -0.0834466, -0.0655652, 0, 0, 0, 0, 0
580860, 49.0699, 1.05187, 0, 47.6218, 1.05187, -0.0625849, -0.050664, 0, 0, 0, 0, 0
580871, 49.0804, 1.04837, 0, 47.6288, 0.697742, -0.0476838, -0.0417233, 0, 0, 0, 0, 0
580880, 49.0839, 0.350624, 0, 47.6323, 0.350624, -0.0298024, -0.0298024, 0, 0, 0, 0, 0
580890, 49.0839, 0, 0, 47.6323, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
580900, 49.0804, -0.347118, 0, 47.6288, -0.347118, 0.00894071, 0.0149012, 0, 0, 0, 0, 0
580911, 49.0769, -0.350624, 0, 47.6253, -0.350624, 0.0119209, 0.0119209, 0, 0, 0, 0, 0
580920, 49.0769, 0, 0, 47.6253, 0, 0.00894071, 0.00596047, 0, 0, 0, 0, 0
580930, 49.0734, -0.350624, 0, 47.6253, 0, 0.00596047, 0.00298024, 0, 0, 0, 0, 0
580940, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
580951, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
580960, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
580970, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
580980, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
580990, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581000, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581010, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581020, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581030, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581040, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581050, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581060, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581070, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581081, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581090, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581100, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581110, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581121, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581130, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581140, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581150, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581160, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581170, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581180, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581190, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581200, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581211, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581220, 49.0734, 0, 0, 47.6253, 0, 0, 0.00596047, 0, 0, 0, 0, 0
581230, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581240, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581251, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581260, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581270, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581280, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581291, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581300, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581310, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581320, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581330, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581340, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581350, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581360, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581370, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581381, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581390, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581400, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581410, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581421, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581430, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581440, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581450, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581460, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581470, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581480, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581490, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581500, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581511, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581520, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581530, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
581540, 49.0734, 0, 0, 47.6253, 0, 0, 0.00298024, 0, 0, 0, 0, 0
581551, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581560, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581570, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581580, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581591, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581600, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581610, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581620, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581630, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581640, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
581650, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581660, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581670, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581680, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581690, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581700, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581710, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581721, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581730, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581740, 49.0734, 0, 0, 47.6253, 0, 0.00298024, 0, 0, 0, 0, 0, 0
581750, 49.0734, 0, 0, 47.6253, 0, 0.00894071, -0.00298024, 0, 0, 0, 0, 0
581761, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
581770, 49.0734, 0, 0, 47.6253, 0, 0, 0, 0, 0, 0, 0, 0
