QGPIORecord, QRC v6.1.0, 20-11-2021 @ 13:52:32, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, CurrentA, CurrentB, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
644481, 0, 0, 0, 0, 0, -0.00298024, 0, 0, 0, 0, 0, 0
644490, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
644500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644510, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644520, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
644530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644600, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644620, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644630, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
644640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644710, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644720, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
644730, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644750, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644781, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
644790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644830, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644860, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644930, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
644940, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
644951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
644990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645010, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
645020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645040, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
645050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645140, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645150, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645190, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645251, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645270, 0, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0
645280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645340, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645360, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645381, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
645390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645450, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645480, 0, 0, 0, 0, 0, 0.00894071, 0, 0, 0, 0, 0, 0
645490, 0, 0, 0, 0, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
645500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645591, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
645600, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645681, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
645690, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645700, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
645710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645750, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645800, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645900, 0, 0, 0, 0, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
645910, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
645920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
645990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646010, 0, 0, 0, 0, 0, 0.00596047, 0, 0, 0, 0, 0, 0
646021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646120, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
646130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646160, 0, 0, 0, 0, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
646170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
646231, 0, 0, 1, 0, 0, -0.00596047, 0, 0, 0, 0, 0, 0
646240, 0, 0, 1, 0, 0, 0.0357628, 0.0417233, 0, 0, 0, 0, 0
646250, 0.0701248, 7.00197, 1, 0.0701248, 6.97392, 0.447035, 0.441075, 0, 0, 0, 0, 0
646260, 0.217387, 14.7437, 1, 0.217387, 15.0698, 0.411272, 0.405312, 0, 0, 0, 0, 0
646270, 0.406724, 18.9021, 1, 0.406724, 18.9092, 0.324846, 0.315905, 0, 0, 0, 0, 0
646281, 0.603074, 19.6244, 1, 0.610086, 20.3257, 0.271201, 0.244379, 0, 0, 0, 0, 0
646290, 0.813448, 21.0515, 1, 0.820461, 20.6868, 0.223518, 0.205636, 0, 0, 0, 0, 0
646300, 1.02382, 21.353, 1, 1.03084, 21.3951, 0.193715, 0.190735, 0, 0, 0, 0, 0
646310, 1.2342, 21.0445, 1, 1.24121, 20.6938, 0.193715, 0.187755, 0, 0, 0, 0, 0
646321, 1.44457, 21.0269, 1, 1.44808, 21.0269, 0.190735, 0.187755, 0, 0, 0, 0, 0
646330, 1.65845, 21.3881, 1, 1.66196, 21.3776, 0.184775, 0.184775, 0, 0, 0, 0, 0
646340, 1.87233, 21.4126, 1, 1.87233, 21.062, 0.175834, 0.181794, 0, 0, 0, 0, 0
646350, 2.08621, 21.0199, 1, 2.08972, 21.7212, 0.187755, 0.172854, 0, 0, 0, 0, 0
646361, 2.3036, 21.7632, 1, 2.3036, 21.3951, 0.175834, 0.172854, 0, 0, 0, 0, 0
646370, 2.51748, 21.6931, 1, 2.51748, 21.36, 0.169873, 0.172854, 0, 0, 0, 0, 0
646380, 2.73487, 21.4477, 1, 2.73136, 21.4126, 0.169873, 0.169873, 0, 0, 0, 0, 0
646390, 2.95226, 21.7036, 1, 2.94174, 21.3776, 0.166893, 0.175834, 0, 0, 0, 0, 0
646401, 3.16964, 22.0788, 1, 3.15912, 21.7457, 0.160933, 0.160933, 0, 0, 0, 0, 0
646410, 3.39054, 22.1139, 1, 3.38352, 21.7212, 0.154972, 0.149012, 0, 0, 0, 0, 0
646420, 3.61494, 22.0613, 1, 3.60442, 22.447, 0.151992, 0.146032, 0, 0, 0, 0, 0
646430, 3.83583, 22.1244, 1, 3.82531, 22.0893, 0.143051, 0.140071, 0, 0, 0, 0, 0
646440, 4.06373, 23.1307, 1, 4.04971, 22.7695, 0.13113, 0.13113, 0, 0, 0, 0, 0
646451, 4.29164, 22.4189, 1, 4.27411, 22.447, 0.12815, 0.13113, 0, 0, 0, 0, 0
646460, 4.51955, 22.7801, 1, 4.50201, 22.4399, 0.13113, 0.12219, 0, 0, 0, 0, 0
646470, 4.74745, 23.1307, 1, 4.72992, 23.1482, 0.12219, 0.116229, 0, 0, 0, 0, 0
646480, 4.97886, 22.8362, 1, 4.96133, 22.7906, 0.119209, 0.113249, 0, 0, 0, 0, 0
646491, 5.21028, 23.1482, 1, 5.19274, 23.1482, 0.113249, 0.107288, 0, 0, 0, 0, 0
646500, 5.44519, 23.4708, 1, 5.42416, 23.1202, 0.104308, 0.107288, 0, 0, 0, 0, 0
646510, 5.68362, 23.8319, 1, 5.65557, 23.1482, 0.0923873, 0.104308, 0, 0, 0, 0, 0
646520, 5.92204, 24.2211, 1, 5.88698, 23.1482, 0.0804663, 0.107288, 0, 0, 0, 0, 0
646531, 6.16748, 24.144, 1, 6.1219, 23.4918, 0.0685454, 0.104308, 0, 0, 0, 0, 0
646540, 6.40941, 24.5227, 1, 6.35331, 23.1202, 0.0625849, 0.110269, 0, 0, 0, 0, 0
646550, 6.65485, 24.5823, 1, 6.58823, 23.4988, 0.0566245, 0.104308, 0, 0, 0, 0, 0
646560, 6.90379, 24.5227, 1, 6.81964, 23.1482, 0.0536442, 0.104308, 0, 0, 0, 0, 0
646571, 7.15273, 24.9118, 1, 7.05806, 23.8424, 0.0476838, 0.101328, 0, 0, 0, 0, 0
646581, 7.40168, 24.8417, 1, 7.29298, 23.4427, 0.0417233, 0.0953675, 0, 0, 0, 0, 0
646590, 7.65062, 24.9609, 1, 7.5279, 23.5269, 0.0417233, 0.0983478, 0, 0, 0, 0, 0
646600, 7.89956, 25.2029, 1, 7.76282, 23.4533, 0.0417233, 0.0923873, 0, 0, 0, 0, 0
646610, 8.15201, 24.8943, 1, 8.00124, 23.888, 0.0387431, 0.0923873, 0, 0, 0, 0, 0
646621, 8.40096, 24.9013, 1, 8.23616, 23.4708, 0.0387431, 0.0923873, 0, 0, 0, 0, 0
646630, 8.6499, 24.9118, 1, 8.47459, 23.8495, 0.0387431, 0.0923873, 0, 0, 0, 0, 0
646640, 8.89884, 25.2134, 1, 8.71301, 23.4988, 0.0357628, 0.0953675, 0, 0, 0, 0, 0
646650, 9.15129, 24.9434, 1, 8.95144, 24.1931, 0.0357628, 0.0923873, 0, 0, 0, 0, 0
646661, 9.40374, 25.2239, 1, 9.18635, 23.4918, 0.0327826, 0.089407, 0, 0, 0, 0, 0
646670, 9.65268, 24.8733, 1, 9.42478, 23.8039, 0.0357628, 0.0864268, 0, 0, 0, 0, 0
646680, 9.90163, 25.2344, 1, 9.6632, 23.8775, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
646690, 10.1506, 24.9224, 1, 9.90163, 23.8424, 0.0417233, 0.089407, 0, 0, 0, 0, 0
646701, 10.403, 24.8943, 1, 10.1436, 24.2001, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
646710, 10.652, 25.1923, 1, 10.382, 23.4603, 0.0327826, 0.0864268, 0, 0, 0, 0, 0
646720, 10.9044, 24.9539, 1, 10.6204, 24.2001, 0.0387431, 0.0834466, 0, 0, 0, 0, 0
646730, 11.1534, 24.8522, 1, 10.8588, 23.8495, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
646740, 11.4023, 24.9224, 1, 11.1008, 24.1931, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
646751, 11.6512, 24.8838, 1, 11.3392, 24.1826, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
646760, 11.9002, 24.9224, 1, 11.5776, 23.8495, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
646770, 12.1491, 25.2134, 1, 11.823, 24.1826, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
646780, 12.3981, 24.5437, 1, 12.0615, 23.8495, 0.0476838, 0.0774861, 0, 0, 0, 0, 0
646791, 12.6435, 24.8838, 1, 12.3034, 24.172, 0.050664, 0.0745059, 0, 0, 0, 0, 0
646800, 12.8925, 24.9118, 1, 12.5453, 24.2001, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
646810, 13.1449, 24.8628, 1, 12.7873, 24.172, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
646820, 13.3938, 24.9118, 1, 13.0292, 24.2106, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
646831, 13.6428, 25.273, 1, 13.2711, 24.2001, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
646840, 13.8917, 24.8733, 1, 13.5096, 23.8214, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
646850, 14.1407, 24.8838, 1, 13.7515, 24.2001, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
646860, 14.3931, 24.8733, 1, 13.9899, 23.8495, 0.0417233, 0.0834466, 0, 0, 0, 0, 0
646871, 14.6421, 24.9434, 1, 14.2318, 24.1826, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
646881, 14.8875, 24.8242, 1, 14.4703, 24.172, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
646890, 15.1364, 24.9224, 1, 14.7122, 23.8495, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
646900, 15.3854, 24.8838, 1, 14.9541, 24.1931, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
646910, 15.6378, 24.9434, 1, 15.1925, 23.86, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
646921, 15.8868, 25.1713, 1, 15.4345, 24.144, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
646930, 16.1357, 24.9118, 1, 15.6729, 23.8495, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
646940, 16.3847, 24.9224, 1, 15.9148, 24.2106, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
646950, 16.6371, 24.8733, 1, 16.1568, 24.2211, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
646961, 16.8896, 25.2344, 1, 16.3987, 23.8214, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
646970, 17.1385, 24.9539, 1, 16.6371, 24.1931, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
646980, 17.3875, 25.1818, 1, 16.879, 24.2001, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
646990, 17.6364, 24.5998, 1, 17.1175, 24.2001, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
647001, 17.8853, 24.8417, 1, 17.3629, 24.1931, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
647010, 18.1343, 25.2134, 1, 17.6013, 23.8109, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
647020, 18.3867, 24.9434, 1, 17.8468, 24.5612, 0.0417233, 0.0655652, 0, 0, 0, 0, 0
647030, 18.6357, 24.8733, 1, 18.0887, 24.2001, 0.0387431, 0.0625849, 0, 0, 0, 0, 0
647041, 18.8846, 24.9118, 1, 18.3306, 24.1826, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
647051, 19.1336, 24.8522, 1, 18.5726, 24.151, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
647060, 19.379, 24.9224, 1, 18.811, 23.8495, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
647070, 19.6314, 24.8838, 1, 19.0529, 24.2316, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
647080, 19.8804, 24.9013, 1, 19.2948, 24.5227, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
647091, 20.1293, 24.8628, 1, 19.5368, 23.8319, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
647100, 20.3783, 24.9434, 1, 19.7787, 24.1931, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
647110, 20.6272, 25.2239, 1, 20.0171, 23.8319, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
647120, 20.8762, 24.5507, 1, 20.2591, 24.2211, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
647131, 21.1251, 24.8943, 1, 20.501, 24.2001, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
647140, 21.3741, 25.2134, 1, 20.7394, 24.1615, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
647150, 21.6265, 24.9118, 1, 20.9814, 23.8495, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
647160, 21.8754, 25.2344, 1, 21.2198, 24.151, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
647171, 22.1244, 24.9013, 1, 21.4617, 23.8775, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
647181, 22.3733, 24.8522, 1, 21.7036, 24.151, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
647190, 22.6223, 24.9224, 1, 21.9421, 23.888, 0.0447035, 0.0745059, 0, 0, 0, 0, 0
647200, 22.8712, 24.9224, 1, 22.184, 24.1826, 0.0357628, 0.0774861, 0, 0, 0, 0, 0
647211, 23.1237, 24.8628, 1, 22.4259, 24.2106, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
