QGPIORecord, QRC v6.1.0, 20-11-2021 @ 13:50:24, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, CurrentA, CurrentB, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
517820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517870, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
517880, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
517891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
517980, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
517990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518000, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518030, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518180, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518210, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518290, 0, 0, 0, 0, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
518300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518321, 0, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518361, 0, 0, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0, 0
518370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
518420, 0, 0, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0, 0
518430, 0, 0, 1, 0, 0, 0, 0.00298024, 0, 0, 0, 0, 0
518440, 0, 0, 1, 0, 0, 0.0327826, 0.0417233, 0, 0, 0, 0, 0
518451, 0.0701248, 6.99846, 1, 0.0666186, 6.97041, 0.435114, 0.450015, 0, 0, 0, 0, 0
518460, 0.217387, 14.7262, 1, 0.210375, 14.3581, 0.420213, 0.417233, 0, 0, 0, 0, 0
518470, 0.403218, 18.5655, 1, 0.396205, 18.5726, 0.330806, 0.327826, 0, 0, 0, 0, 0
518480, 0.599567, 19.649, 1, 0.596061, 19.9856, 0.268221, 0.25332, 0, 0, 0, 0, 0
518491, 0.806436, 20.6518, 1, 0.802929, 20.6868, 0.226498, 0.217557, 0, 0, 0, 0, 0
518500, 1.01681, 21.3881, 1, 1.0098, 20.6588, 0.202656, 0.202656, 0, 0, 0, 0, 0
518510, 1.23069, 21.062, 1, 1.22017, 21.0515, 0.190735, 0.196696, 0, 0, 0, 0, 0
518520, 1.44107, 21.36, 1, 1.42704, 20.6938, 0.184775, 0.196696, 0, 0, 0, 0, 0
518531, 1.65845, 21.3951, 1, 1.64092, 21.0269, 0.175834, 0.187755, 0, 0, 0, 0, 0
518540, 1.87584, 22.0437, 1, 1.8513, 21.3705, 0.163913, 0.178814, 0, 0, 0, 0, 0
518550, 2.09673, 21.7632, 1, 2.06518, 21.4021, 0.154972, 0.178814, 0, 0, 0, 0, 0
518560, 2.31763, 22.1244, 1, 2.27906, 21.3881, 0.151992, 0.175834, 0, 0, 0, 0, 0
518571, 2.53852, 22.0508, 1, 2.49294, 21.3881, 0.151992, 0.175834, 0, 0, 0, 0, 0
518581, 2.75591, 22.0893, 1, 2.70682, 21.0445, 0.154972, 0.175834, 0, 0, 0, 0, 0
518590, 2.97329, 21.7527, 1, 2.91719, 21.7282, 0.160933, 0.169873, 0, 0, 0, 0, 0
518600, 3.19419, 21.7387, 1, 3.13809, 21.7457, 0.160933, 0.154972, 0, 0, 0, 0, 0
518610, 3.41157, 22.0893, 1, 3.35898, 22.0893, 0.157952, 0.146032, 0, 0, 0, 0, 0
518621, 3.63597, 22.0893, 1, 3.58338, 22.4119, 0.146032, 0.140071, 0, 0, 0, 0, 0
518630, 3.86037, 22.4399, 1, 3.80427, 22.0963, 0.137091, 0.143051, 0, 0, 0, 0, 0
518640, 4.08828, 23.1657, 1, 4.02517, 22.0963, 0.12517, 0.140071, 0, 0, 0, 0, 0
518650, 4.3232, 23.1131, 1, 4.24957, 22.4399, 0.110269, 0.134111, 0, 0, 0, 0, 0
518661, 4.55811, 23.4813, 1, 4.47747, 22.7976, 0.104308, 0.12815, 0, 0, 0, 0, 0
518670, 4.79654, 23.8495, 1, 4.70538, 22.7695, 0.089407, 0.12815, 0, 0, 0, 0, 0
518680, 5.03847, 24.1931, 1, 4.93328, 22.7976, 0.0745059, 0.12517, 0, 0, 0, 0, 0
518690, 5.28391, 24.5612, 1, 5.16119, 22.7906, 0.0625849, 0.116229, 0, 0, 0, 0, 0
518701, 5.52934, 24.5437, 1, 5.3926, 23.1412, 0.0566245, 0.116229, 0, 0, 0, 0, 0
518710, 5.77478, 24.8628, 1, 5.62401, 23.1307, 0.0476838, 0.116229, 0, 0, 0, 0, 0
518720, 6.02372, 24.9224, 1, 5.85542, 23.1482, 0.0417233, 0.110269, 0, 0, 0, 0, 0
518730, 6.27617, 24.8733, 1, 6.08684, 23.1482, 0.0387431, 0.110269, 0, 0, 0, 0, 0
518740, 6.52862, 25.2344, 1, 6.32175, 23.4918, 0.0298024, 0.104308, 0, 0, 0, 0, 0
518751, 6.78107, 25.2344, 1, 6.55667, 23.4708, 0.0268221, 0.104308, 0, 0, 0, 0, 0
518760, 7.03352, 25.2625, 1, 6.7951, 23.8424, 0.0268221, 0.0953675, 0, 0, 0, 0, 0
518770, 7.28597, 25.2239, 1, 7.03001, 23.5094, 0.0268221, 0.0953675, 0, 0, 0, 0, 0
518780, 7.53842, 25.252, 1, 7.26844, 23.8424, 0.0268221, 0.0923873, 0, 0, 0, 0, 0
518791, 7.79087, 25.2029, 1, 7.50336, 23.4603, 0.0268221, 0.089407, 0, 0, 0, 0, 0
518800, 8.04332, 25.6236, 1, 7.74529, 24.172, 0.0268221, 0.0804663, 0, 0, 0, 0, 0
518810, 8.29577, 25.2344, 1, 7.98371, 23.8319, 0.0268221, 0.0804663, 0, 0, 0, 0, 0
518820, 8.54822, 25.2449, 1, 8.22214, 24.2001, 0.0268221, 0.0834466, 0, 0, 0, 0, 0
518831, 8.80067, 24.9224, 1, 8.46056, 23.8775, 0.0298024, 0.0864268, 0, 0, 0, 0, 0
518840, 9.04961, 25.2029, 1, 8.69899, 23.8039, 0.0357628, 0.0834466, 0, 0, 0, 0, 0
518850, 9.29855, 24.9609, 1, 8.94092, 23.888, 0.0417233, 0.0804663, 0, 0, 0, 0, 0
518860, 9.551, 24.8417, 1, 9.18285, 24.1931, 0.0387431, 0.0774861, 0, 0, 0, 0, 0
518871, 9.79995, 25.2449, 1, 9.42127, 23.8424, 0.0357628, 0.0774861, 0, 0, 0, 0, 0
518881, 10.0524, 24.9329, 1, 9.6632, 24.1826, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
518890, 10.3013, 24.8838, 1, 9.90163, 23.8495, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
518900, 10.5468, 24.8838, 1, 10.1436, 24.1826, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
518910, 10.7957, 24.8943, 1, 10.3855, 24.2001, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
518921, 11.0482, 24.9013, 1, 10.6239, 23.8214, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
518930, 11.2971, 25.2029, 1, 10.8658, 24.4946, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
518940, 11.5496, 24.9434, 1, 11.1078, 23.9161, 0.0357628, 0.0685454, 0, 0, 0, 0, 0
518950, 11.7985, 24.8733, 1, 11.3497, 24.5016, 0.0357628, 0.0685454, 0, 0, 0, 0, 0
518961, 12.051, 25.273, 1, 11.5916, 23.8705, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
518970, 12.2999, 24.8417, 1, 11.8336, 24.172, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
518980, 12.5488, 25.2625, 1, 12.0755, 24.2001, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
518990, 12.7978, 24.9013, 1, 12.3174, 24.2001, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
519001, 13.0502, 25.2344, 1, 12.5594, 24.1615, 0.0327826, 0.0685454, 0, 0, 0, 0, 0
519010, 13.3027, 25.2029, 1, 12.8013, 24.1826, 0.0327826, 0.0685454, 0, 0, 0, 0, 0
519020, 13.5551, 24.9434, 1, 13.0432, 24.2316, 0.0327826, 0.0685454, 0, 0, 0, 0, 0
519030, 13.8076, 25.2134, 1, 13.2852, 24.1826, 0.0327826, 0.0745059, 0, 0, 0, 0, 0
519041, 14.0565, 24.9434, 1, 13.5271, 24.2001, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
519051, 14.3055, 25.1713, 1, 13.769, 24.144, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
519060, 14.5579, 24.9434, 1, 14.0109, 24.2386, 0.0357628, 0.0685454, 0, 0, 0, 0, 0
519070, 14.8104, 25.2239, 1, 14.2529, 24.2001, 0.0327826, 0.0685454, 0, 0, 0, 0, 0
519080, 15.0628, 25.2344, 1, 14.4913, 24.1615, 0.0357628, 0.0745059, 0, 0, 0, 0, 0
519091, 15.3118, 24.9224, 1, 14.7332, 23.8424, 0.0387431, 0.0745059, 0, 0, 0, 0, 0
519100, 15.5607, 24.8628, 1, 14.9752, 24.1931, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
519110, 15.8096, 24.9329, 1, 15.2171, 24.2001, 0.0476838, 0.0745059, 0, 0, 0, 0, 0
519120, 16.0586, 24.8522, 1, 15.4555, 24.2001, 0.0417233, 0.0715256, 0, 0, 0, 0, 0
519131, 16.3075, 25.2344, 1, 15.6974, 23.8319, 0.0357628, 0.0715256, 0, 0, 0, 0, 0
519140, 16.5565, 24.9434, 1, 15.9394, 24.5227, 0.0417233, 0.0685454, 0, 0, 0, 0, 0
519150, 16.8089, 24.8522, 1, 16.1813, 23.86, 0.0417233, 0.0745059, 0, 0, 0, 0, 0
519160, 17.0544, 24.9434, 1, 16.4232, 24.1931, 0.0447035, 0.0715256, 0, 0, 0, 0, 0
519171, 17.3033, 24.8347, 1, 16.6617, 23.8424, 0.0447035, 0.0774861, 0, 0, 0, 0, 0
519180, 17.5522, 24.9118, 1, 16.9036, 24.1826, 0.0417233, 0.0774861, 0, 0, 0, 0, 0
519190, 17.8047, 24.9224, 1, 17.1455, 24.2211, 0.0447035, 0.0685454, 0, 0, 0, 0, 0
519200, 18.0536, 24.8838, 1, 17.3875, 24.1826, 0.0387431, 0.0685454, 0, 0, 0, 0, 0
519211, 18.3026, 25.252, 1, 17.6294, 24.1826, 0.0387431, 0.0715256, 0, 0, 0, 0, 0
