QGPIORecord, QRC v6.1.0, 15-12-2021 @ 15:46:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, FDR, rA, rB, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
98890, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98900, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98910, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98920, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98930, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98940, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98950, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98960, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98970, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98980, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98991, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99000, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99010, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99020, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99031, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99040, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99050, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99060, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99070, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99080, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99090, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99100, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99110, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99120, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99130, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99140, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99150, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99161, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99170, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99180, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99190, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99201, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99210, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99220, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99230, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99240, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99250, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99260, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99270, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99280, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99290, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99300, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99310, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99320, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99331, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99340, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99350, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99360, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99371, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99380, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99390, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99400, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99410, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99420, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99430, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99440, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99450, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99460, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99470, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99480, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99490, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99501, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99510, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99520, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99530, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99540, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99550, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99560, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99570, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99580, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99590, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99600, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99610, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99620, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99631, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99640, 0.228207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99650, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99660, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99671, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99680, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99690, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99700, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99710, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99720, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99730, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99750, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99760, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99770, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99780, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99790, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99801, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99810, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99820, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99830, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99841, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99850, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99860, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99870, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99880, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99890, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99900, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99910, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99920, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99930, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99940, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99950, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99960, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99971, 0.240277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99980, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
99990, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100000, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100011, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100020, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100030, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100040, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100050, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100060, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100070, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100080, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100090, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100100, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100110, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100120, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100130, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100141, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100150, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100160, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100170, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100180, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100190, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100200, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100210, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100220, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100230, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100240, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100250, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100260, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100271, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100280, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100290, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100300, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100311, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100320, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100330, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100340, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100350, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100360, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100370, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100380, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100390, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100400, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100410, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100420, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100430, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100441, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100450, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100460, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100470, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100481, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100490, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100500, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100510, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100520, 0.240277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100530, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100540, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100550, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100560, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100570, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100580, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100590, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100600, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100611, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100620, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100630, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100640, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100651, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100660, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100670, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100680, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100690, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100700, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100710, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100720, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100730, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100750, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100760, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100770, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100781, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100790, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100800, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100810, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100820, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100830, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100840, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100850, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100860, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100870, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100880, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100890, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100900, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100911, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100920, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100930, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100940, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100951, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100960, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100970, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100980, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100990, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101000, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101010, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101020, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101030, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101040, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101050, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101060, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101070, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101081, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101090, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101100, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101110, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101121, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101130, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101140, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101150, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101160, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101170, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101180, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101190, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101200, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101210, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101220, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101230, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101240, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101251, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101260, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101270, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101280, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101291, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101300, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101310, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101320, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101330, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101340, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101350, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101360, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101370, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101380, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101390, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101400, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101410, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101421, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101430, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101440, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101450, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101460, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101470, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101480, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101490, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101500, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101510, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101520, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101530, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101540, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101551, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101560, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101570, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101580, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101591, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101600, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101610, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101620, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101630, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101640, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101650, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101660, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101670, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101680, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101690, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101700, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101710, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101721, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101730, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101750, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101761, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101770, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101780, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101790, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101800, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101810, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101820, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101830, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101840, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101850, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101860, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101870, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101880, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101891, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101900, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101910, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101920, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101931, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101940, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101950, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101960, 0.228207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101970, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101980, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101990, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102000, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102010, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102020, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102030, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102040, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102050, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102061, 0.238173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102070, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102080, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102090, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102100, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102110, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102120, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102130, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102140, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102150, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102160, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102170, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102180, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
