QGPIORecord, QRC v6.1.0, 08-12-2021 @ 12:43:56, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, xA, xB, vA, vB, Front Distance, xhat(0), Phat(0), nu(0), S(0)
9290, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238747, 2.62568e-08, -0.000791579, 1.31456e-07
9302, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238588, 2.62568e-08, -0.000573248, 1.31456e-07
9311, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238474, 2.62568e-08, -0.000415146, 1.31456e-07
9320, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238971, 2.62568e-08, 0.00180344, 1.31456e-07
9330, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239332, 2.62568e-08, 0.00130604, 1.31456e-07
9340, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.239012, 2.62568e-08, -0.00115827, 1.31456e-07
9351, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239361, 2.62568e-08, 0.00126529, 1.31456e-07
9360, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.239033, 2.62568e-08, -0.00118779, 1.31456e-07
9370, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238796, 2.62568e-08, -0.000860184, 1.31456e-07
9380, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239205, 2.62568e-08, 0.00148115, 1.31456e-07
9391, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.23892, 2.62568e-08, -0.00103146, 1.31456e-07
9401, 0, 0, 0, 0, 0, 0, 0, 0.234079, -0.237585, 2.62568e-08, -0.00484142, 1.31456e-07
9410, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.237747, 2.62568e-08, 0.000588343, 1.31456e-07
9420, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.237865, 2.62568e-08, 0.000426069, 1.31456e-07
9431, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.23853, 2.62568e-08, 0.00241265, 1.31456e-07
9441, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238432, 2.62568e-08, -0.000356868, 1.31456e-07
9450, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238941, 2.62568e-08, 0.00184564, 1.31456e-07
9460, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238729, 2.62568e-08, -0.000767499, 1.31456e-07
9470, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238576, 2.62568e-08, -0.000555813, 1.31456e-07
9481, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238465, 2.62568e-08, -0.00040251, 1.31456e-07
9490, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238384, 2.62568e-08, -0.000291497, 1.31456e-07
9500, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238907, 2.62568e-08, 0.00189298, 1.31456e-07
9510, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238704, 2.62568e-08, -0.000733212, 1.31456e-07
9521, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238558, 2.62568e-08, -0.000530988, 1.31456e-07
9530, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239032, 2.62568e-08, 0.00171955, 1.31456e-07
9540, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238795, 2.62568e-08, -0.000858814, 1.31456e-07
9550, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238624, 2.62568e-08, -0.000621945, 1.31456e-07
9561, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238499, 2.62568e-08, -0.000450402, 1.31456e-07
9571, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.23841, 2.62568e-08, -0.000326172, 1.31456e-07
9580, 0, 0, 0, 0, 0, 0, 0, 0.236107, -0.237775, 2.62568e-08, -0.00230205, 1.31456e-07
9590, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.237885, 2.62568e-08, 0.00039871, 1.31456e-07
9601, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238545, 2.62568e-08, 0.00239283, 1.31456e-07
9611, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239022, 2.62568e-08, 0.00173286, 1.31456e-07
9620, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238788, 2.62568e-08, -0.000849172, 1.31456e-07
9630, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239199, 2.62568e-08, 0.00148913, 1.31456e-07
