QGPIORecord, QRC v6.1.0, 08-12-2021 @ 12:32:20, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, xA, xB, vA, vB, Front Distance, xhat(0), Phat(0), nu(0), S(0)
18271, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.244243, 2.62568e-08, 0.00357184, 1.31456e-07
18280, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.242569, 2.62568e-08, -0.00607015, 1.31456e-07
18291, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.241937, 2.62568e-08, -0.00229186, 1.31456e-07
18300, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.240899, 2.62568e-08, -0.00376382, 1.31456e-07
18311, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.240147, 2.62568e-08, -0.00272572, 1.31456e-07
18320, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.242616, 2.62568e-08, 0.00895116, 1.31456e-07
18330, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.243778, 2.62568e-08, 0.00421408, 1.31456e-07
18340, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.245246, 2.62568e-08, 0.00532004, 1.31456e-07
18351, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.245683, 2.62568e-08, 0.00158447, 1.31456e-07
18361, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.246625, 2.62568e-08, 0.00341572, 1.31456e-07
18370, 0, 0, 0, 0, 0, 0, 0, 0.251411, -0.247945, 2.62568e-08, 0.00478591, 1.31456e-07
18380, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.247637, 2.62568e-08, -0.00111464, 1.31456e-07
18391, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.24804, 2.62568e-08, 0.00146104, 1.31456e-07
18401, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.247707, 2.62568e-08, -0.00121018, 1.31456e-07
18410, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.247465, 2.62568e-08, -0.000876397, 1.31456e-07
18420, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247915, 2.62568e-08, 0.00163357, 1.31456e-07
18430, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.245228, 2.62568e-08, -0.00974208, 1.31456e-07
18441, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.243863, 2.62568e-08, -0.00495103, 1.31456e-07
18450, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.244681, 2.62568e-08, 0.00296727, 1.31456e-07
18460, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.2459, 2.62568e-08, 0.00441712, 1.31456e-07
18470, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.246782, 2.62568e-08, 0.00319883, 1.31456e-07
18481, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246795, 2.62568e-08, 4.83096e-05, 1.31456e-07
18490, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246805, 2.62568e-08, 3.49879e-05, 1.31456e-07
18500, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246812, 2.62568e-08, 2.5332e-05, 1.31456e-07
18510, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246817, 2.62568e-08, 1.83433e-05, 1.31456e-07
18521, 0, 0, 0, 0, 0, 0, 0, 0.244605, -0.246207, 2.62568e-08, -0.00221218, 1.31456e-07
18531, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246379, 2.62568e-08, 0.00062342, 1.31456e-07
18540, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247129, 2.62568e-08, 0.00271973, 1.31456e-07
18550, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247672, 2.62568e-08, 0.00196961, 1.31456e-07
18561, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.248065, 2.62568e-08, 0.00142637, 1.31456e-07
18571, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.24835, 2.62568e-08, 0.00103296, 1.31456e-07
18580, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.247931, 2.62568e-08, -0.00152019, 1.31456e-07
18590, 0, 0, 0, 0, 0, 0, 0, 0.244605, -0.247014, 2.62568e-08, -0.00332636, 1.31456e-07
18600, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246963, 2.62568e-08, -0.000183448, 1.31456e-07
18611, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246926, 2.62568e-08, -0.000132859, 1.31456e-07
18620, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247525, 2.62568e-08, 0.00217204, 1.31456e-07
18630, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.247334, 2.62568e-08, -0.000695288, 1.31456e-07
18640, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.24782, 2.62568e-08, 0.00176473, 1.31456e-07
18651, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.24516, 2.62568e-08, -0.0096471, 1.31456e-07
18660, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.246246, 2.62568e-08, 0.00393876, 1.31456e-07
18670, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246407, 2.62568e-08, 0.000584155, 1.31456e-07
18680, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246524, 2.62568e-08, 0.000423044, 1.31456e-07
18691, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246608, 2.62568e-08, 0.000306368, 1.31456e-07
18701, 0, 0, 0, 0, 0, 0, 0, 0.244605, -0.246056, 2.62568e-08, -0.0020036, 1.31456e-07
18710, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246269, 2.62568e-08, 0.000774473, 1.31456e-07
18720, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.24705, 2.62568e-08, 0.00282912, 1.31456e-07
18731, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246989, 2.62568e-08, -0.000219434, 1.31456e-07
18741, 0, 0, 0, 0, 0, 0, 0, 0.24683, -0.246945, 2.62568e-08, -0.000158906, 1.31456e-07
18750, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247539, 2.62568e-08, 0.00215317, 1.31456e-07
18760, 0, 0, 0, 0, 0, 0, 0, 0.249098, -0.247969, 2.62568e-08, 0.0015593, 1.31456e-07
18770, 0, 0, 0, 0, 0, 0, 0, 0.244605, -0.247041, 2.62568e-08, -0.00336449, 1.31456e-07
