QGPIORecord, QRC v6.1.0, 08-12-2021 @ 12:52:53, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, xA, xB, vA, vB, Front Distance, xhat(0), Phat(0), nu(0), S(0)
16630, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238591, 2.62568e-08, -0.000576541, 1.31456e-07
16642, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238476, 2.62568e-08, -0.000417531, 1.31456e-07
16651, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238392, 2.62568e-08, -0.000302374, 1.31456e-07
16660, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238912, 2.62568e-08, 0.00188512, 1.31456e-07
16670, 0, 0, 0, 0, 0, 0, 0, 0.236107, -0.238139, 2.62568e-08, -0.00280474, 1.31456e-07
16680, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238148, 2.62568e-08, 3.4675e-05, 1.31456e-07
16691, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238735, 2.62568e-08, 0.0021292, 1.31456e-07
16700, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.23858, 2.62568e-08, -0.000562146, 1.31456e-07
16710, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239048, 2.62568e-08, 0.00169699, 1.31456e-07
16720, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238807, 2.62568e-08, -0.000875145, 1.31456e-07
16731, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238632, 2.62568e-08, -0.000633776, 1.31456e-07
16740, 0, 0, 0, 0, 0, 0, 0, 0.236107, -0.237936, 2.62568e-08, -0.00252481, 1.31456e-07
16750, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238001, 2.62568e-08, 0.00023739, 1.31456e-07
16760, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.238629, 2.62568e-08, 0.002276, 1.31456e-07
16771, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239084, 2.62568e-08, 0.00164826, 1.31456e-07
16781, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238833, 2.62568e-08, -0.000910431, 1.31456e-07
16790, 0, 0, 0, 0, 0, 0, 0, 0.240277, -0.239231, 2.62568e-08, 0.00144476, 1.31456e-07
16800, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238939, 2.62568e-08, -0.0010578, 1.31456e-07
16811, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238728, 2.62568e-08, -0.000766054, 1.31456e-07
16821, 0, 0, 0, 0, 0, 0, 0, 0.238173, -0.238575, 2.62568e-08, -0.00055477, 1.31456e-07
