QGPIORecord, QRC v6.1.0, 08-12-2021 @ 12:38:13, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, xA, xB, vA, vB, Front Distance, xhat(0), Phat(0), nu(0), S(0)
47260, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238698, 2.62568e-08, -0.000724137, 1.31456e-07
47271, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239133, 2.62568e-08, 0.00157967, 1.31456e-07
47281, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238869, 2.62568e-08, -0.000960112, 1.31456e-07
47290, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238677, 2.62568e-08, -0.000695303, 1.31456e-07
47300, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239118, 2.62568e-08, 0.00160056, 1.31456e-07
47310, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238858, 2.62568e-08, -0.000944972, 1.31456e-07
47321, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239249, 2.62568e-08, 0.00141975, 1.31456e-07
47331, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238952, 2.62568e-08, -0.00107592, 1.31456e-07
47340, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239318, 2.62568e-08, 0.00132492, 1.31456e-07
47350, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239583, 2.62568e-08, 0.000959501, 1.31456e-07
47361, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.239194, 2.62568e-08, -0.00140923, 1.31456e-07
47371, 0, 0, 0, 0, -0.0105187, 0, 0, 0.236107, -0.238343, 2.62568e-08, -0.00308639, 1.31456e-07
47380, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238296, 2.62568e-08, -0.000169292, 1.31456e-07
47390, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238262, 2.62568e-08, -0.000122607, 1.31456e-07
47400, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.238818, 2.62568e-08, 0.00201529, 1.31456e-07
47411, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.23864, 2.62568e-08, -0.000644639, 1.31456e-07
47420, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239092, 2.62568e-08, 0.00163725, 1.31456e-07
47430, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239419, 2.62568e-08, 0.00118569, 1.31456e-07
47440, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.239075, 2.62568e-08, -0.00124542, 1.31456e-07
47451, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239407, 2.62568e-08, 0.00120217, 1.31456e-07
47461, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.239067, 2.62568e-08, -0.00123349, 1.31456e-07
47470, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239401, 2.62568e-08, 0.00121081, 1.31456e-07
47480, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.239062, 2.62568e-08, -0.00122723, 1.31456e-07
47491, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238817, 2.62568e-08, -0.00088875, 1.31456e-07
47501, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.23922, 2.62568e-08, 0.00146046, 1.31456e-07
47510, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238931, 2.62568e-08, -0.00104643, 1.31456e-07
47520, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239302, 2.62568e-08, 0.00134628, 1.31456e-07
47531, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239571, 2.62568e-08, 0.000974953, 1.31456e-07
47541, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239766, 2.62568e-08, 0.000706047, 1.31456e-07
47550, 0, 0, 0, 0, -0.0105187, 0, 0, 0.236107, -0.238757, 2.62568e-08, -0.00365861, 1.31456e-07
47560, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238596, 2.62568e-08, -0.000583693, 1.31456e-07
47570, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238479, 2.62568e-08, -0.000422701, 1.31456e-07
47581, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.238975, 2.62568e-08, 0.00179797, 1.31456e-07
47590, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238754, 2.62568e-08, -0.00080201, 1.31456e-07
47600, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238594, 2.62568e-08, -0.000580803, 1.31456e-07
47610, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238478, 2.62568e-08, -0.000420615, 1.31456e-07
47621, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238394, 2.62568e-08, -0.00030461, 1.31456e-07
47631, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238333, 2.62568e-08, -0.000220597, 1.31456e-07
47640, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238289, 2.62568e-08, -0.000159755, 1.31456e-07
47650, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.238837, 2.62568e-08, 0.0019884, 1.31456e-07
47661, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238654, 2.62568e-08, -0.000664115, 1.31456e-07
47671, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238522, 2.62568e-08, -0.00048095, 1.31456e-07
47680, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239006, 2.62568e-08, 0.00175579, 1.31456e-07
47690, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238776, 2.62568e-08, -0.000832558, 1.31456e-07
47700, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.23919, 2.62568e-08, 0.00150116, 1.31456e-07
47711, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.23949, 2.62568e-08, 0.00108713, 1.31456e-07
47720, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.239127, 2.62568e-08, -0.0013168, 1.31456e-07
47730, 0, 0, 0, 0, -0.0105187, 0, 0, 0.236107, -0.238294, 2.62568e-08, -0.00301945, 1.31456e-07
47740, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238261, 2.62568e-08, -0.000120819, 1.31456e-07
47751, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.238817, 2.62568e-08, 0.00201659, 1.31456e-07
47760, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.23922, 2.62568e-08, 0.00146039, 1.31456e-07
47770, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238931, 2.62568e-08, -0.00104649, 1.31456e-07
47780, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.239302, 2.62568e-08, 0.00134623, 1.31456e-07
47791, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238991, 2.62568e-08, -0.00112917, 1.31456e-07
47801, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238765, 2.62568e-08, -0.000817731, 1.31456e-07
47810, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238602, 2.62568e-08, -0.000592187, 1.31456e-07
47820, 0, 0, 0, 0, -0.0105187, 0, 0, 0.238173, -0.238484, 2.62568e-08, -0.000428855, 1.31456e-07
47831, 0, 0, 0, 0, -0.0105187, 0, 0, 0.240277, -0.238979, 2.62568e-08, 0.00179352, 1.31456e-07
