QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2093701, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093710, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093720, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093730, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093741, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093750, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093760, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093770, -0.701248, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093780, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093791, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093800, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093810, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093820, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093831, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093840, -0.701248, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093850, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093860, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
