QGPIORecord, QRC v6.1.0, 08-12-2021 @ 17:11:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, P, L, vA, vB, y, x, NaN, nu, S
4670, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4680, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4690, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4700, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4710, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4720, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4730, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4740, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4750, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4760, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4770, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
4781, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4790, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4800, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
4810, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4820, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4830, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4840, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4850, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4860, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4870, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4880, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
4890, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4900, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4911, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4920, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
4930, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4940, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4951, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
4960, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4970, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4980, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
4990, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5000, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5010, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5020, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5030, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5040, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5050, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5060, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5070, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5081, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5090, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5100, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5110, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5121, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5130, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5140, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5150, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5160, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5170, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5180, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5190, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5200, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5210, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5220, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5230, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5240, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5251, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5260, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5270, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5280, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5291, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5300, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5310, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5320, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5330, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5340, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
5350, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5360, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5370, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5381, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5390, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5400, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5410, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5421, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5430, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5440, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5450, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5460, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5470, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5480, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5490, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5500, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5510, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5520, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5530, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5540, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5551, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5560, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5570, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5580, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5591, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5600, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5610, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5620, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5630, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5640, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5650, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5660, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5670, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5680, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5690, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5700, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5710, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5721, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5730, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5740, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5750, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5761, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5770, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5780, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5790, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5800, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5810, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5820, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5830, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5840, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5850, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
5860, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5870, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5880, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5891, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5900, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5910, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5921, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5932, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5940, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5950, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5960, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5970, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
5980, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
5990, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6000, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6010, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6020, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6030, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6040, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6050, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6061, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6070, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
6080, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6090, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6100, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6110, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6120, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6130, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6140, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6150, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6160, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6170, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6180, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6191, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6200, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6210, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6220, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6231, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6240, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6250, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6260, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6270, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6280, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6290, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6300, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6310, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6320, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6330, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6340, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6350, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6361, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6370, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6380, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6390, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6401, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6410, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6420, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6430, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6440, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6450, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6460, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
6470, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6480, 0, 0, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0
6490, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6500, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6510, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6520, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6531, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6540, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6550, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6560, 0, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0
6571, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6580, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6590, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6600, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6610, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6620, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6630, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6640, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6650, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
6660, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6670, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6680, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6690, 0, 0, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0
6701, 0, 0, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0
