QGPIORecord, QRC v6.1.0, 08-12-2021 @ 17:12:09, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), NaN, nu(0), S(0)
4401, 3.67423, 3.88968, 8.95193, 0.000476256, -0.0476256, 4.90523, 5.60648, 0.336844, -0.312762, 0, 0.0252863, 0.0105001
4411, 3.77186, 3.9776, 8.84882, 0.000454614, -0.0454614, 5.59947, 6.30422, 0.332612, -0.310888, 0, 0.0227587, 0.0104763
4421, 3.85744, 4.05214, 8.7596, 0.000434854, -0.0434854, 5.61349, 6.31124, 0.336844, -0.309265, 0, 0.0288326, 0.0104546
4430, 3.93097, 4.1184, 8.66306, 0.000416742, -0.0416742, 6.31474, 6.67238, 0.332612, -0.30751, 0, 0.026193, 0.0104349
4441, 3.99743, 4.17673, 8.57895, 0.000400078, -0.0400078, 5.96061, 6.66186, 0.336844, -0.305981, 0, 0.0321496, 0.0104168
4451, 4.05201, 4.22192, 8.46232, 0.000384697, -0.0384697, 7.00197, 7.35259, 0.320549, -0.30386, 0, 0.0173558, 0.0104001
4461, 4.0941, 4.25317, 8.35067, 0.000370455, -0.0370455, 6.66537, 7.36661, 0.320549, -0.30183, 0, 0.0194384, 0.0103847
4470, 4.13322, 4.27587, 8.24351, 0.000357231, -0.0357231, 7.00547, 7.70672, 0.320549, -0.299882, 0, 0.0214323, 0.0103705
4481, 4.16009, 4.28491, 8.13319, 0.000344919, -0.0344919, 7.36311, 8.06436, 0.316726, -0.297876, 0, 0.0195234, 0.0103572
4491, 4.17938, 4.29073, 8.03424, 0.000333428, -0.0333428, 7.36311, 7.71373, 0.320549, -0.296077, 0, 0.0253157, 0.0103449
4501, 4.19597, 4.29374, 7.93869, 0.000322679, -0.0322679, 7.37012, 8.05734, 0.320549, -0.29434, 0, 0.0270827, 0.0103334
4510, 4.20535, 4.28855, 7.84628, 0.000312602, -0.0312602, 7.71373, 8.07487, 0.320549, -0.29266, 0, 0.0287889, 0.0103227
4520, 4.2077, 4.27532, 7.75678, 0.000303135, -0.0303135, 7.71373, 8.41498, 0.320549, -0.291032, 0, 0.030439, 0.0103126
4531, 4.20284, 4.25943, 7.64049, 0.000294226, -0.0294226, 8.04683, 8.04683, 0.302336, -0.288918, 0, 0.0138245, 0.0103031
4541, 4.19478, 4.24532, 7.52892, 0.000285826, -0.0285826, 7.72425, 8.06786, 0.302336, -0.286889, 0, 0.0159009, 0.0102942
4550, 4.18833, 4.23299, 7.42699, 0.000277893, -0.0277893, 7.71373, 7.71373, 0.305805, -0.285036, 0, 0.0213624, 0.0102858
4560, 4.17432, 4.21207, 7.30407, 0.000270389, -0.0270389, 8.06436, 8.41849, 0.289239, -0.282801, 0, 0.00661659, 0.0102779
4571, 4.15246, 4.17717, 7.19085, 0.00026328, -0.026328, 8.06436, 8.41498, 0.292402, -0.280743, 0, 0.0119741, 0.0102704
4581, 4.12785, 4.14448, 7.0776, 0.000256535, -0.0256535, 8.04332, 8.04332, 0.289239, -0.278684, 0, 0.0108333, 0.0102633
4591, 4.10008, 4.11344, 6.96877, 0.000250128, -0.0250128, 8.07838, 8.08189, 0.289239, -0.276705, 0, 0.0128556, 0.0102565
4600, 4.06936, 4.07918, 6.86831, 0.000244034, -0.0244034, 8.05384, 8.05033, 0.292402, -0.274878, 0, 0.0179615, 0.0102501
4611, 4.03603, 4.04205, 6.75539, 0.00023823, -0.023823, 8.06085, 8.06085, 0.280164, -0.272825, 0, 0.00751752, 0.010244
4621, 4.00429, 3.99617, 6.64684, 0.000232697, -0.0232697, 7.71373, 8.41498, 0.280164, -0.270852, 0, 0.00953394, 0.0102382
4631, 3.96946, 3.95203, 6.52835, 0.000227415, -0.0227415, 8.06436, 7.71724, 0.268946, -0.268697, 0, 0.000254303, 0.0102327
4640, 3.93143, 3.90961, 6.4113, 0.000222367, -0.0222367, 7.71724, 8.06436, 0.266286, -0.266569, 0, -0.000289708, 0.0102274
4651, 3.89511, 3.86386, 6.30203, 0.00021754, -0.021754, 7.71023, 7.71373, 0.268946, -0.264582, 0, 0.00446033, 0.0102224
4661, 3.85597, 3.82015, 6.19378, 0.000212918, -0.0212918, 7.71023, 7.71023, 0.266286, -0.262614, 0, 0.00375152, 0.0102175
4671, 3.81384, 3.76803, 6.09263, 0.000208488, -0.0208488, 7.72425, 8.06786, 0.268946, -0.260775, 0, 0.00834456, 0.0102129
4680, 3.76902, 3.71808, 5.99214, 0.00020424, -0.020424, 7.71023, 7.36311, 0.266286, -0.258948, 0, 0.00749072, 0.0102085
4690, 3.72155, 3.6704, 5.88412, 0.000200162, -0.0200162, 7.71373, 7.70672, 0.256173, -0.256984, 0, -0.000827909, 0.0102042
4701, 3.67133, 3.62485, 5.78013, 0.000196243, -0.0196244, 7.70321, 7.00898, 0.256173, -0.255093, 0, 0.00110099, 0.0102002
4711, 3.62298, 3.58133, 5.67994, 0.000192476, -0.0192476, 7.37012, 7.36661, 0.256173, -0.253272, 0, 0.00295791, 0.0101963
4720, 3.57672, 3.52968, 5.58589, 0.000188851, -0.0188851, 7.35259, 7.3596, 0.258625, -0.251562, 0, 0.00719938, 0.0101925
4730, 3.52781, 3.4804, 5.48538, 0.00018536, -0.018536, 7.37363, 7.01248, 0.249098, -0.249734, 0, -0.000647858, 0.0101889
4741, 3.47623, 3.43333, 5.38621, 0.000181997, -0.0181997, 7.35259, 7.01248, 0.24683, -0.247931, 0, -0.00112136, 0.0101854
4751, 3.42691, 3.38349, 5.2928, 0.000178753, -0.0178753, 7.01248, 7.00547, 0.249098, -0.246233, 0, 0.00291783, 0.010182
4761, 3.37949, 3.33583, 5.19207, 0.000175624, -0.0175624, 7.01599, 6.67238, 0.238173, -0.244401, 0, -0.00633927, 0.0101788
4770, 3.32947, 3.2905, 5.09495, 0.000172602, -0.0172602, 7.00898, 6.65134, 0.238173, -0.242635, 0, -0.00454052, 0.0101756
4781, 3.27694, 3.24766, 5.00126, 0.000169683, -0.0169683, 7.01248, 6.31474, 0.238173, -0.240932, 0, -0.00280629, 0.0101726
4791, 3.22664, 3.20196, 4.91082, 0.000166862, -0.0166862, 6.65835, 6.65835, 0.238173, -0.239288, 0, -0.00113326, 0.0101697
4801, 3.17852, 3.15351, 4.81978, 0.000164133, -0.0164133, 6.66887, 6.31825, 0.234079, -0.237632, 0, -0.00361279, 0.0101669
4810, 3.12795, 3.10756, 4.72835, 0.000161492, -0.0161492, 6.65835, 6.30773, 0.230129, -0.23597, 0, -0.00593659, 0.0101641
4820, 3.07983, 3.06435, 4.63839, 0.000158935, -0.0158935, 6.30422, 5.9536, 0.228207, -0.234334, 0, -0.00622679, 0.0101615
4831, 3.03399, 3.02369, 4.5515, 0.000156458, -0.0156458, 6.31124, 5.96061, 0.228207, -0.232755, 0, -0.00462036, 0.0101589
4841, 2.99038, 2.98032, 4.46131, 0.000154058, -0.0154058, 5.96061, 5.9571, 0.220841, -0.231115, 0, -0.0104341, 0.0101565
4850, 2.9491, 2.93438, 4.37128, 0.00015173, -0.015173, 5.9571, 5.9536, 0.217343, -0.229478, 0, -0.0123219, 0.0101541
4860, 2.9055, 2.89087, 4.28868, 0.000149472, -0.0149472, 5.96061, 5.62051, 0.222635, -0.227976, 0, -0.00542171, 0.0101517
4871, 2.85966, 2.8501, 4.20316, 0.00014728, -0.014728, 5.9571, 5.60297, 0.215637, -0.226421, 0, -0.0109453, 0.0101495
4881, 2.81632, 2.80709, 4.12187, 0.000145152, -0.0145152, 5.60648, 5.60297, 0.217343, -0.224943, 0, -0.00771224, 0.0101473
4891, 2.77552, 2.76681, 4.04192, 0.000143085, -0.0143085, 5.60648, 5.25936, 0.215637, -0.223489, 0, -0.00796656, 0.0101452
4900, 2.73252, 2.72926, 3.9646, 0.000141077, -0.0141077, 5.61349, 5.26287, 0.215637, -0.222084, 0, -0.00653894, 0.0101431
4911, 2.68737, 2.68412, 3.88477, 0.000139124, -0.0139124, 5.60999, 5.60999, 0.209086, -0.220632, 0, -0.0117088, 0.0101411
4921, 2.64495, 2.6368, 3.80757, 0.000137225, -0.0137225, 5.25235, 5.25235, 0.209086, -0.219229, 0, -0.0102833, 0.0101391
4931, 2.60516, 2.5977, 3.73407, 0.000135377, -0.0135377, 5.26287, 4.90874, 0.210684, -0.217892, 0, -0.00730672, 0.0101372
4940, 2.56326, 2.56138, 3.65723, 0.000133578, -0.0133578, 5.25936, 4.91575, 0.202942, -0.216495, 0, -0.0137366, 0.0101354
4951, 2.51939, 2.51762, 3.58289, 0.000131827, -0.0131827, 5.25936, 5.25586, 0.202942, -0.215143, 0, -0.0123645, 0.0101336
4961, 2.47836, 2.47719, 3.51202, 0.000130122, -0.0130122, 4.90173, 4.5476, 0.204442, -0.213855, 0, -0.009537, 0.0101318
4971, 2.43554, 2.43995, 3.44234, 0.00012846, -0.012846, 5.25235, 4.90173, 0.202942, -0.212588, 0, -0.00977157, 0.0101301
4980, 2.39081, 2.39528, 3.37591, 0.000126841, -0.0126841, 4.90874, 4.90874, 0.204442, -0.21138, 0, -0.00702719, 0.0101285
4990, 2.35346, 2.35879, 3.30653, 0.000125262, -0.0125262, 4.56513, 4.21801, 0.197167, -0.210119, 0, -0.0131157, 0.0101269
5001, 2.31437, 2.3256, 3.23934, 0.000123722, -0.0123722, 4.90173, 4.5511, 0.197167, -0.208897, 0, -0.0118768, 0.0101253
5011, 2.2736, 2.28547, 3.17426, 0.000122219, -0.0122219, 4.55811, 4.5511, 0.197167, -0.207714, 0, -0.0106771, 0.0101237
5020, 2.23566, 2.2432, 3.10672, 0.000120753, -0.0120753, 4.55811, 4.56162, 0.19042, -0.206486, 0, -0.0162627, 0.0101222
5030, 2.2007, 2.20414, 3.04216, 0.000119322, -0.0119322, 4.20398, 4.20398, 0.19173, -0.205312, 0, -0.0137465, 0.0101208
5041, 2.16405, 2.17373, 2.97793, 0.000117925, -0.0117925, 4.55461, 3.85336, 0.189128, -0.204144, 0, -0.0151951, 0.0101193
5051, 2.12568, 2.14139, 2.91328, 0.000116561, -0.0116561, 4.20398, 4.20398, 0.185364, -0.202969, 0, -0.0178128, 0.0101179
5060, 2.09022, 2.10188, 2.85143, 0.000115227, -0.0115227, 4.211, 4.20749, 0.186601, -0.201844, 0, -0.0154213, 0.0101166
5070, 2.0531, 2.06571, 2.78995, 0.000113925, -0.0113925, 4.20398, 3.85687, 0.184144, -0.200726, 0, -0.0167738, 0.0101152
5081, 2.01913, 2.03299, 2.73189, 0.000112651, -0.0112651, 3.85687, 3.85687, 0.186601, -0.199671, 0, -0.013219, 0.0101139
5091, 1.98831, 1.99851, 2.67191, 0.000111406, -0.0111406, 3.84985, 3.85687, 0.180585, -0.19858, 0, -0.0181983, 0.0101127
5101, 1.95591, 1.9675, 2.61377, 0.000110188, -0.0110188, 3.85687, 3.50624, 0.180585, -0.197523, 0, -0.0171272, 0.0101114
5110, 1.92193, 1.93482, 2.55671, 0.000108997, -0.0108997, 3.85336, 3.85336, 0.17943, -0.196486, 0, -0.0172431, 0.0101102
5121, 1.8864, 1.90048, 2.50207, 0.000107832, -0.0107832, 3.86037, 3.50624, 0.180585, -0.195492, 0, -0.0150702, 0.010109
5131, 1.85422, 1.86981, 2.44907, 0.000106691, -0.0106691, 3.49572, 3.49923, 0.180585, -0.194529, 0, -0.0140945, 0.0101078
5141, 1.82999, 1.84273, 2.39504, 0.000105575, -0.0105575, 3.15912, 3.15912, 0.17606, -0.193546, 0, -0.0176722, 0.0101067
5150, 1.80419, 1.8139, 2.34262, 0.000104481, -0.0104481, 3.50624, 3.50975, 0.17606, -0.192593, 0, -0.0167073, 0.0101056
5160, 1.77242, 1.78887, 2.29178, 0.000103411, -0.0103411, 3.50274, 2.80149, 0.17606, -0.191669, 0, -0.0157714, 0.0101045
5171, 1.73931, 1.77288, 2.24003, 0.000102362, -0.0102362, 3.50274, 2.80149, 0.171771, -0.190728, 0, -0.0191525, 0.0101034
5181, 1.70949, 1.75019, 2.18983, 0.000101335, -0.0101335, 3.15562, 3.14861, 0.171771, -0.189815, 0, -0.0182284, 0.0101024
5190, 1.68304, 1.7155, 2.14112, 0.000100328, -0.0100328, 3.15211, 3.50624, 0.171771, -0.18893, 0, -0.017332, 0.0101013
5200, 1.65528, 1.68447, 2.09163, 9.93413e-05, -0.00993413, 3.15562, 2.80499, 0.167699, -0.18803, 0, -0.0205342, 0.0101003
5211, 1.62625, 1.65733, 2.04361, 9.83739e-05, -0.00983739, 3.14861, 3.14861, 0.167699, -0.187157, 0, -0.0196504, 0.0100994
5221, 1.60065, 1.62877, 1.99701, 9.74254e-05, -0.00974254, 2.80499, 2.80499, 0.167699, -0.186309, 0, -0.0187929, 0.0100984
5231, 1.57842, 1.60398, 1.95178, 9.64952e-05, -0.00964952, 2.80499, 2.80499, 0.167699, -0.185487, 0, -0.0179608, 0.0100974
5240, 1.555, 1.57785, 1.90788, 9.55828e-05, -0.00955828, 2.80499, 2.80499, 0.167699, -0.184689, 0, -0.0171532, 0.0100965
5251, 1.53039, 1.5504, 1.86323, 9.46876e-05, -0.00946876, 2.80499, 2.80499, 0.163829, -0.183877, 0, -0.02024, 0.0100956
5261, 1.49996, 1.52691, 1.81941, 9.38093e-05, -0.00938093, 3.15211, 2.45086, 0.162891, -0.18308, 0, -0.0203808, 0.0100947
5271, 1.46837, 1.50215, 1.77735, 9.29473e-05, -0.00929473, 2.80499, 2.80499, 0.163829, -0.182315, 0, -0.0186603, 0.0100938
5280, 1.44502, 1.47609, 1.73651, 9.21011e-05, -0.00921011, 2.45437, 2.45437, 0.163829, -0.181573, 0, -0.0179092, 0.010093
5291, 1.42058, 1.45407, 1.69684, 9.12704e-05, -0.00912704, 2.80499, 2.45437, 0.163829, -0.180852, 0, -0.0171799, 0.0100921
5301, 1.39512, 1.4309, 1.65649, 9.04547e-05, -0.00904547, 2.45086, 2.45086, 0.160144, -0.180118, 0, -0.0201559, 0.0100913
5311, 1.3686, 1.4066, 1.61729, 8.96537e-05, -0.00896537, 2.80499, 2.45086, 0.160144, -0.179405, 0, -0.0194352, 0.0100905
5320, 1.34104, 1.38633, 1.57923, 8.88669e-05, -0.00888669, 2.45086, 2.10374, 0.160144, -0.178713, 0, -0.0187353, 0.0100897
5330, 1.32184, 1.36486, 1.54055, 8.80939e-05, -0.00880939, 2.10374, 2.45437, 0.156633, -0.17801, 0, -0.0215665, 0.0100889
5341, 1.30167, 1.33712, 1.50298, 8.73345e-05, -0.00873344, 2.44736, 2.44736, 0.156633, -0.177327, 0, -0.0208758, 0.0100881
5351, 1.2805, 1.31351, 1.46649, 8.65882e-05, -0.00865882, 2.10374, 2.10374, 0.156633, -0.176664, 0, -0.020205, 0.0100873
5360, 1.25834, 1.29396, 1.43145, 8.58547e-05, -0.00858547, 2.45086, 2.10374, 0.157496, -0.176026, 0, -0.0186913, 0.0100866
5370, 1.23529, 1.27343, 1.39741, 8.51337e-05, -0.00851337, 2.10024, 2.10024, 0.157496, -0.175407, 0, -0.0180656, 0.0100859
5381, 1.21596, 1.25187, 1.36237, 8.44248e-05, -0.00844248, 2.10374, 2.10374, 0.153284, -0.17477, 0, -0.0216693, 0.0100851
5391, 1.19567, 1.23447, 1.32832, 8.37279e-05, -0.00837279, 2.10374, 1.75312, 0.153284, -0.174151, 0, -0.0210436, 0.0100844
5401, 1.17447, 1.21606, 1.29525, 8.30425e-05, -0.00830425, 2.10374, 2.10374, 0.153284, -0.17355, 0, -0.0204357, 0.0100837
5410, 1.1524, 1.19144, 1.2631, 8.23684e-05, -0.00823684, 2.10374, 2.10374, 0.153284, -0.172966, 0, -0.019845, 0.0100831
5421, 1.12953, 1.16593, 1.23187, 8.17053e-05, -0.00817053, 2.10024, 2.10024, 0.153284, -0.172398, 0, -0.019271, 0.0100824
5431, 1.11056, 1.14476, 1.20008, 8.1053e-05, -0.0081053, 1.74961, 1.74961, 0.150085, -0.17182, 0, -0.0219122, 0.0100817
5441, 1.09071, 1.12785, 1.16953, 8.04111e-05, -0.00804111, 2.10374, 1.75312, 0.150871, -0.171264, 0, -0.0205583, 0.0100811
5450, 1.06999, 1.10998, 1.1395, 7.97796e-05, -0.00797796, 1.75312, 1.75312, 0.150085, -0.170718, 0, -0.0207991, 0.0100804
5460, 1.04854, 1.09127, 1.11031, 7.9158e-05, -0.0079158, 2.10024, 1.74961, 0.150085, -0.170187, 0, -0.0202628, 0.0100798
5471, 1.02631, 1.07694, 1.08194, 7.85461e-05, -0.00785461, 1.75312, 1.4025, 0.150085, -0.169672, 0, -0.0197416, 0.0100792
5481, 1.00798, 1.06173, 1.05435, 7.79438e-05, -0.00779438, 1.75312, 1.75312, 0.150085, -0.16917, 0, -0.0192349, 0.0100786
5490, 0.993655, 1.04575, 1.02753, 7.73508e-05, -0.00773508, 1.39899, 1.39899, 0.150085, -0.168682, 0, -0.0187423, 0.010078
5500, 0.978608, 1.02897, 1.00016, 7.6767e-05, -0.0076767, 1.75312, 1.75312, 0.147027, -0.168185, 0, -0.0213217, 0.0100774
5511, 0.96284, 1.01138, 0.973554, 7.6192e-05, -0.0076192, 1.39899, 1.39899, 0.147027, -0.167701, 0, -0.020833, 0.0100768
5521, 0.946365, 0.998233, 0.947375, 7.56257e-05, -0.00756257, 1.75312, 1.4025, 0.146283, -0.167225, 0, -0.0211015, 0.0100762
5530, 0.929156, 0.98427, 0.922228, 7.50679e-05, -0.00750679, 1.4025, 1.4025, 0.147027, -0.166768, 0, -0.0198904, 0.0100756
5540, 0.915975, 0.969566, 0.897776, 7.45184e-05, -0.00745184, 1.4025, 1.4025, 0.147027, -0.166323, 0, -0.0194414, 0.0100751
5551, 0.902133, 0.954125, 0.872804, 7.39771e-05, -0.00739771, 1.4025, 1.4025, 0.1441, -0.165869, 0, -0.0219315, 0.0100745
5561, 0.887675, 0.937997, 0.848236, 7.34437e-05, -0.00734437, 1.39899, 1.39899, 0.143388, -0.165422, 0, -0.0221977, 0.010074
5571, 0.872573, 0.926383, 0.824634, 7.29181e-05, -0.00729181, 1.4025, 1.05187, 0.1441, -0.164993, 0, -0.0210469, 0.0100735
5580, 0.856847, 0.914075, 0.80168, 7.24001e-05, -0.00724001, 1.39899, 1.39899, 0.1441, -0.164576, 0, -0.0206254, 0.0100729
5591, 0.845211, 0.895861, 0.779641, 7.18895e-05, -0.00718895, 1.05187, 1.4025, 0.14482, -0.164175, 0, -0.0194957, 0.0100724
5601, 0.83299, 0.882228, 0.757923, 7.13863e-05, -0.00713862, 1.39899, 1.04837, 0.1441, -0.16378, 0, -0.019822, 0.0100719
5611, 0.820181, 0.873172, 0.735704, 7.08901e-05, -0.00708901, 1.05187, 1.05187, 0.141296, -0.163376, 0, -0.0222377, 0.0100714
5620, 0.81148, 0.863415, 0.714364, 7.0401e-05, -0.0070401, 1.04837, 1.05187, 0.141986, -0.162988, 0, -0.0211512, 0.0100709
