QGPIORecord, QRC v6.1.0, 17-12-2021 @ 16:52:49, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, Phat00, Phat10, Phat11, Phat20, Phat21, Phat22, meas1, meas2, -
389472, -0.205592, -0.362329, -1.54741, 0.890721, 0.103719, 0.0801667, 7.49557, 0.761065, 591.9, 0.204442, 0.158368, 0
389482, -0.205592, -0.362329, -1.54741, 0.890731, 0.103719, 0.0801767, 7.49557, 0.761065, 592, 0.204442, 0.158368, 0
389491, -0.205592, -0.362329, -1.54741, 0.890741, 0.103719, 0.0801867, 7.49557, 0.761065, 592.1, 0.204442, 0.158368, 0
389501, -0.205592, -0.362329, -1.54741, 0.890751, 0.103719, 0.0801967, 7.49557, 0.761065, 592.2, 0.204442, 0.158368, 0
389512, -0.205592, -0.362329, -1.54741, 0.890761, 0.103719, 0.0802067, 7.49557, 0.761065, 592.3, 0.204442, 0.158368, 0
389522, -0.205592, -0.362329, -1.54741, 0.890771, 0.103719, 0.0802167, 7.49557, 0.761065, 592.4, 0.204442, 0.158368, 0
389532, -0.205592, -0.362329, -1.54741, 0.890781, 0.103719, 0.0802267, 7.49557, 0.761065, 592.5, 0.204442, 0.158368, 0
389541, -0.205592, -0.362329, -1.54741, 0.890791, 0.103719, 0.0802367, 7.49557, 0.761065, 592.6, 0.204442, 0.158368, 0
389552, -0.205592, -0.362329, -1.54741, 0.890801, 0.103719, 0.0802467, 7.49557, 0.761065, 592.7, 0.204442, 0.158368, 0
389562, -0.205592, -0.362329, -1.54741, 0.890811, 0.103719, 0.0802567, 7.49557, 0.761065, 592.799, 0.204442, 0.158368, 0
389572, -0.205592, -0.362329, -1.54741, 0.890821, 0.103719, 0.0802667, 7.49557, 0.761065, 592.899, 0.204442, 0.158368, 0
389581, -0.205592, -0.362329, -1.54741, 0.890831, 0.103719, 0.0802767, 7.49557, 0.761065, 592.999, 0.204442, 0.158368, 0
389592, -0.205592, -0.362329, -1.54741, 0.890841, 0.103719, 0.0802867, 7.49557, 0.761065, 593.099, 0.204442, 0.158368, 0
389602, -0.205592, -0.362329, -1.54741, 0.890851, 0.103719, 0.0802967, 7.49557, 0.761065, 593.199, 0.204442, 0.158368, 0
389612, -0.205592, -0.362329, -1.54741, 0.890861, 0.103719, 0.0803067, 7.49557, 0.761065, 593.299, 0.204442, 0.158368, 0
389621, -0.205592, -0.362329, -1.54741, 0.890871, 0.103719, 0.0803167, 7.49557, 0.761065, 593.399, 0.204442, 0.158368, 0
389632, -0.205592, -0.362329, -1.54741, 0.890881, 0.103719, 0.0803267, 7.49557, 0.761065, 593.499, 0.204442, 0.158368, 0
389642, -0.205592, -0.362329, -1.54741, 0.890891, 0.103719, 0.0803367, 7.49557, 0.761065, 593.599, 0.204442, 0.158368, 0
389652, -0.205592, -0.362329, -1.54741, 0.890901, 0.103719, 0.0803467, 7.49557, 0.761065, 593.699, 0.204442, 0.158368, 0
389661, -0.205592, -0.362329, -1.54741, 0.890911, 0.103719, 0.0803567, 7.49557, 0.761065, 593.799, 0.204442, 0.158368, 0
389671, -0.205592, -0.362329, -1.54741, 0.890921, 0.103719, 0.0803667, 7.49557, 0.761065, 593.899, 0.204442, 0.158368, 0
389682, -0.205592, -0.362329, -1.54741, 0.890931, 0.103719, 0.0803767, 7.49557, 0.761065, 593.999, 0.204442, 0.158368, 0
389692, -0.205592, -0.362329, -1.54741, 0.890941, 0.103719, 0.0803867, 7.49557, 0.761065, 594.099, 0.204442, 0.158368, 0
389702, -0.205592, -0.362329, -1.54741, 0.890951, 0.103719, 0.0803967, 7.49557, 0.761065, 594.199, 0.204442, 0.158368, 0
389711, -0.205592, -0.362329, -1.54741, 0.890961, 0.103719, 0.0804067, 7.49557, 0.761065, 594.299, 0.204442, 0.158368, 0
389722, -0.205592, -0.362329, -1.54741, 0.890971, 0.103719, 0.0804167, 7.49557, 0.761065, 594.399, 0.204442, 0.158368, 0
389732, -0.205592, -0.362329, -1.54741, 0.890981, 0.103719, 0.0804267, 7.49557, 0.761065, 594.499, 0.204442, 0.158368, 0
389742, -0.205592, -0.362329, -1.54741, 0.890991, 0.103719, 0.0804367, 7.49557, 0.761065, 594.599, 0.204442, 0.158368, 0
389751, -0.205592, -0.362329, -1.54741, 0.891001, 0.103719, 0.0804467, 7.49557, 0.761065, 594.699, 0.204442, 0.158368, 0
389762, -0.205592, -0.362329, -1.54741, 0.891011, 0.103719, 0.0804567, 7.49557, 0.761065, 594.799, 0.204442, 0.158368, 0
389772, -0.205592, -0.362329, -1.54741, 0.891021, 0.103719, 0.0804667, 7.49557, 0.761065, 594.899, 0.204442, 0.158368, 0
389782, -0.205592, -0.362329, -1.54741, 0.891031, 0.103719, 0.0804767, 7.49557, 0.761065, 594.999, 0.204442, 0.158368, 0
389791, -0.205592, -0.362329, -1.54741, 0.891041, 0.103719, 0.0804867, 7.49557, 0.761065, 595.099, 0.204442, 0.158368, 0
389801, -0.205592, -0.362329, -1.54741, 0.891051, 0.103719, 0.0804967, 7.49557, 0.761065, 595.199, 0.204442, 0.158368, 0
389812, -0.205592, -0.362329, -1.54741, 0.891061, 0.103719, 0.0805067, 7.49557, 0.761065, 595.299, 0.204442, 0.158368, 0
389822, -0.205592, -0.362329, -1.54741, 0.891071, 0.103719, 0.0805167, 7.49557, 0.761065, 595.399, 0.204442, 0.158368, 0
389832, -0.205592, -0.362329, -1.54741, 0.891081, 0.103719, 0.0805267, 7.49557, 0.761065, 595.499, 0.204442, 0.158368, 0
389841, -0.205592, -0.362329, -1.54741, 0.891091, 0.103719, 0.0805367, 7.49557, 0.761065, 595.599, 0.204442, 0.158368, 0
389852, -0.205592, -0.362329, -1.54741, 0.891101, 0.103719, 0.0805467, 7.49557, 0.761065, 595.699, 0.204442, 0.158368, 0
389862, -0.205592, -0.362329, -1.54741, 0.891111, 0.103719, 0.0805567, 7.49557, 0.761065, 595.799, 0.204442, 0.158368, 0
389872, -0.205592, -0.362329, -1.54741, 0.891121, 0.103719, 0.0805667, 7.49557, 0.761065, 595.899, 0.204442, 0.158368, 0
389881, -0.205592, -0.362329, -1.54741, 0.891131, 0.103719, 0.0805767, 7.49557, 0.761065, 595.999, 0.204442, 0.158368, 0
389892, -0.205592, -0.362329, -1.54741, 0.891141, 0.103719, 0.0805867, 7.49557, 0.761065, 596.099, 0.204442, 0.158368, 0
389902, -0.205592, -0.362329, -1.54741, 0.891151, 0.103719, 0.0805967, 7.49557, 0.761065, 596.199, 0.204442, 0.158368, 0
389912, -0.205592, -0.362329, -1.54741, 0.891161, 0.103719, 0.0806067, 7.49557, 0.761065, 596.299, 0.204442, 0.158368, 0
389921, -0.205592, -0.362329, -1.54741, 0.891171, 0.103719, 0.0806167, 7.49557, 0.761065, 596.399, 0.204442, 0.158368, 0
389932, -0.205592, -0.362329, -1.54741, 0.891181, 0.103719, 0.0806267, 7.49557, 0.761065, 596.499, 0.204442, 0.158368, 0
389942, -0.205592, -0.362329, -1.54741, 0.891191, 0.103719, 0.0806367, 7.49557, 0.761065, 596.599, 0.204442, 0.158368, 0
389952, -0.205592, -0.362329, -1.54741, 0.891201, 0.103719, 0.0806467, 7.49557, 0.761065, 596.699, 0.204442, 0.158368, 0
389961, -0.205592, -0.362329, -1.54741, 0.891212, 0.103719, 0.0806567, 7.49557, 0.761065, 596.799, 0.204442, 0.158368, 0
389971, -0.205592, -0.362329, -1.54741, 0.891222, 0.103719, 0.0806667, 7.49557, 0.761065, 596.898, 0.204442, 0.158368, 0
389982, -0.205592, -0.362329, -1.54741, 0.891232, 0.103719, 0.0806767, 7.49557, 0.761065, 596.998, 0.204442, 0.158368, 0
389992, -0.205592, -0.362329, -1.54741, 0.891242, 0.103719, 0.0806867, 7.49557, 0.761065, 597.098, 0.204442, 0.158368, 0
390002, -0.205592, -0.362329, -1.54741, 0.891252, 0.103719, 0.0806967, 7.49557, 0.761065, 597.198, 0.204442, 0.158368, 0
390011, -0.205592, -0.362329, -1.54741, 0.891262, 0.103719, 0.0807067, 7.49557, 0.761065, 597.298, 0.204442, 0.158368, 0
390022, -0.205592, -0.362329, -1.54741, 0.891272, 0.103719, 0.0807167, 7.49557, 0.761065, 597.398, 0.204442, 0.158368, 0
390032, -0.205592, -0.362329, -1.54741, 0.891282, 0.103719, 0.0807267, 7.49557, 0.761065, 597.498, 0.204442, 0.158368, 0
390042, -0.205592, -0.362329, -1.54741, 0.891292, 0.103719, 0.0807367, 7.49557, 0.761065, 597.598, 0.204442, 0.158368, 0
390051, -0.205592, -0.362329, -1.54741, 0.891302, 0.103719, 0.0807467, 7.49557, 0.761065, 597.698, 0.204442, 0.158368, 0
390062, -0.205592, -0.362329, -1.54741, 0.891312, 0.103719, 0.0807567, 7.49557, 0.761065, 597.798, 0.204442, 0.158368, 0
390072, -0.205592, -0.362329, -1.54741, 0.891322, 0.103719, 0.0807667, 7.49557, 0.761065, 597.898, 0.204442, 0.158368, 0
390082, -0.205592, -0.362329, -1.54741, 0.891332, 0.103719, 0.0807767, 7.49557, 0.761065, 597.998, 0.204442, 0.158368, 0
390091, -0.205592, -0.362329, -1.54741, 0.891342, 0.103719, 0.0807867, 7.49557, 0.761065, 598.098, 0.204442, 0.158368, 0
390103, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390111, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390120, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390130, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390140, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390150, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390160, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390170, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390180, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390191, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390200, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390210, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390220, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390231, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390240, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390250, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390260, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390270, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390280, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390290, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390300, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390310, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390320, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390330, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390340, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390350, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390361, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390370, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390380, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390390, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390401, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390410, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390420, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390430, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390440, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390450, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390460, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390470, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390480, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390490, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390500, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390510, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390520, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390531, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390540, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390550, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390560, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390571, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390580, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390590, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390600, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390610, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390620, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390630, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390640, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390650, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390661, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390670, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390680, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390690, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390701, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390710, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390720, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390730, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390740, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390750, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390760, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390770, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390780, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390790, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390800, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390810, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390820, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390831, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390840, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390850, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390860, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390871, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390880, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390890, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390900, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390910, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390920, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390930, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390940, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390950, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390960, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390970, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390980, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
390990, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
391001, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
391010, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
391020, -0.205592, -0.362329, -1.54741, 0.891352, 0.103719, 0.0807967, 7.49557, 0.761065, 598.198, 0.204442, 0.158368, 0
