QGPIORecord, QRC v6.1.0, 17-12-2021 @ 17:00:05, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, Phat00, Phat10, Phat11, Phat20, Phat21, Phat22, meas1, meas2, -
15820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16510, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16524, -0.318758, -0.205813, 0, 9.90098e-07, 0, 9.90098e-07, 0, 0, 0.03, 0.268946, 0.150871, 0
16534, -0.313685, -0.206665, -5.10927e-06, 9.9896e-07, 0, 9.9896e-07, 0, 5.98811e-09, 0.13, 0.26368, 0.151666, 0
16544, -0.316283, -0.205872, 1.46674e-05, 9.9896e-07, 3.46672e-13, 9.99076e-07, -3.68017e-07, -2.16662e-07, 0.229999, 0.266286, 0.150871, 0
16555, -0.318943, -0.206666, -1.54114e-05, 9.9896e-07, 4.82096e-12, 9.99076e-07, 1.52801e-06, 1.04116e-06, 0.329997, 0.268946, 0.151666, 0
16565, -0.306185, -0.203542, 0.000243733, 9.9896e-07, 6.38117e-12, 9.9896e-07, -2.10861e-06, -1.30125e-06, 0.429993, 0.256173, 0.148539, 0
16575, -0.306173, -0.202779, 0.000296019, 1.0021e-06, 1.96315e-09, 1.00036e-06, 3.94842e-05, 2.63509e-05, 0.529987, 0.256173, 0.147779, 0
16584, -0.316275, -0.203538, 0.000405587, 1.00431e-06, 3.43258e-09, 1.00129e-06, 5.7042e-05, 3.79098e-05, 0.629978, 0.266286, 0.148539, 0
16594, -0.318943, -0.206663, 0.000186827, 1.01107e-06, 7.7354e-09, 1.00408e-06, 9.35423e-05, 6.03639e-05, 0.729966, 0.268946, 0.151666, 0
16605, -0.318945, -0.206666, 0.000177349, 1.00199e-06, 1.92028e-09, 1.00024e-06, 4.94664e-05, 3.22179e-05, 0.829934, 0.268946, 0.151666, 0
16615, -0.318945, -0.203542, 0.000690208, 1.0021e-06, 1.93582e-09, 1.00024e-06, 5.25637e-05, 3.42468e-05, 0.929907, 0.268946, 0.148539, 0
16624, -0.318945, -0.206663, 0.000489457, 1.04879e-06, 3.18225e-08, 1.01933e-06, 0.000226399, 0.000144758, 1.02987, 0.268946, 0.151666, 0
16634, -0.318945, -0.206666, 0.000478706, 1.02655e-06, 1.78715e-08, 1.0106e-06, 0.000176314, 0.00011452, 1.12981, 0.268946, 0.151666, 0
16645, -0.316288, -0.205872, 0.000624215, 1.02771e-06, 1.85963e-08, 1.01107e-06, 0.000187633, 0.000121882, 1.22976, 0.266286, 0.150871, 0
16655, -0.318943, -0.205871, 0.000837916, 1.05076e-06, 3.3745e-08, 1.02108e-06, 0.000262288, 0.000171077, 1.32972, 0.268946, 0.150871, 0
16665, -0.308635, -0.206666, -0.000522676, 1.10094e-06, 6.58978e-08, 1.04157e-06, 0.000381716, 0.000246812, 1.42967, 0.258625, 0.151666, 0
16674, -0.308625, -0.205872, -8.83455e-05, 1.03854e-06, 2.64426e-08, 1.01666e-06, -0.000245832, -0.000164443, 1.52879, 0.258625, 0.150871, 0
16685, -0.313675, -0.206666, 0.000832507, 1.00024e-06, 8.0615e-10, 9.99542e-07, -4.45803e-05, -2.94524e-05, 1.62872, 0.26368, 0.151666, 0
16695, -0.316282, -0.203542, 0.00222013, 1.11654e-06, 7.7523e-08, 1.05007e-06, 0.000450585, 0.000297384, 1.72848, 0.266286, 0.148539, 0
16705, -0.31894, -0.205867, 0.00502537, 1.89792e-06, 5.79096e-07, 1.37219e-06, 0.00128178, 0.000825757, 1.82775, 0.268946, 0.150871, 0
16715, -0.31629, -0.206667, 0.00123694, 5.92938e-06, 3.18499e-06, 3.05648e-06, 0.00307983, 0.00198955, 1.92385, 0.266286, 0.151666, 0
16724, -0.318942, -0.202782, 0.00191977, 1.30874e-06, 2.02725e-07, 1.13156e-06, 0.000790196, 0.000517005, 2.01523, 0.268946, 0.147779, 0
16735, -0.318945, -0.203538, 0.00194898, 1.79035e-06, 5.03675e-07, 1.31968e-06, 0.00129367, 0.000823439, 2.11496, 0.268946, 0.148539, 0
16745, -0.306185, -0.203539, 0.000905111, 1.85368e-06, 5.46004e-07, 1.34774e-06, 0.00137582, 0.000878964, 2.21482, 0.256173, 0.148539, 0
16755, -0.308624, -0.206664, -0.00382136, 1.17684e-06, 1.1842e-07, 1.07789e-06, 0.000641453, 0.000427095, 2.31348, 0.258625, 0.151666, 0
