QGPIORecord, QRC v6.1.0, 30-11-2021 @ 21:20:28, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, C, D, ValueIn9, ValueIn10, ValueIn11
130370, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130380, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130391, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130400, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130410, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130420, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130430, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130440, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130450, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130460, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130470, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130481, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130490, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130500, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130510, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130521, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130530, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130540, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130550, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130561, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130570, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130580, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130590, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130600, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130611, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130620, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130630, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130640, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130651, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130660, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130670, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130680, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130691, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130700, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130710, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130720, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130731, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130740, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130750, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130760, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130770, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130781, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130790, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130800, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130810, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130821, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130830, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130840, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130850, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130861, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130870, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130880, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130890, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130900, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130910, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130920, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130930, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130940, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130951, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130960, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130970, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130980, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
130991, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131000, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131010, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131020, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131031, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131040, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131050, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131060, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131070, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131080, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131090, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131100, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131110, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131121, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131130, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131140, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131150, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131161, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131170, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131180, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131190, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131201, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131210, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131220, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131230, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131240, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131251, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131260, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131270, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131280, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131291, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131300, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131310, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131320, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131331, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131340, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131350, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131360, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131371, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131380, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131390, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131400, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131410, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131421, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131430, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131440, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131450, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131461, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131470, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131480, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131490, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131501, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131510, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131520, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131530, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131540, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131550, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131560, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131570, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131580, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131591, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131600, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131610, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131620, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131631, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131640, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131650, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131660, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131671, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131680, 0, 0, 0, 0, 0, 0, 0, 0.785869, -0.706532, 0, 0, 0
131690, 0, -0.350624, 0, 0, 0.350624, 0, 0.275544, 0.785869, -0.706532, 0, 0, 0
131700, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131710, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131720, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131730, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131740, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131750, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131761, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131770, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131780, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131790, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131801, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131810, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131820, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131830, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131841, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131850, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131860, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131870, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131880, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131891, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131900, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131910, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131920, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131931, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131940, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131950, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131960, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131971, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131980, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
131990, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132000, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132011, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132020, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132030, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132040, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132050, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132061, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132070, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132080, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132090, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132101, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132110, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132120, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132130, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132141, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132150, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132160, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132170, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132180, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132190, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132200, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132210, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132220, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132231, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132240, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132250, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132260, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132271, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132280, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132290, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132300, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132311, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132320, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132330, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132340, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132350, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132360, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132370, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132380, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132390, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132401, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132410, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132420, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132430, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132441, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132450, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132460, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132470, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132481, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132490, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132500, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132510, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132520, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132531, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132540, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132550, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132560, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132571, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132580, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132590, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132600, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132611, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132620, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132630, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132640, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132651, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132660, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132670, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132680, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132690, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132701, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132710, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132720, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132730, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132741, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132750, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132760, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132770, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132781, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132790, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132800, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132810, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132820, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132830, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132840, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132850, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132860, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132871, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132880, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132890, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132900, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132911, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132920, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
132930, 0, 0, 0, 0, 0, 0, 0.0278175, 0.785869, -0.706532, 0, 0, 0
