QGPIORecord, QRC v6.1.0, 11-12-2021 @ 21:52:03, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), xref, nu(0), S(0)
31680, -0.0175221, -0.0408991, -0.0128388, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149936, -0.15, 0.000165328, 1.05469e-06
31690, -0.0178168, -0.0412278, -0.00917912, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149954, -0.15, 0.000145063, 1.05469e-06
31700, -0.0178162, -0.0412272, 0.00922084, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150046, -0.15, 0.000914142, 1.05469e-06
31711, -0.0175665, -0.0409487, 0.0094384, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150047, -0.15, 4.19319e-05, 1.05469e-06
31721, -0.0173115, -0.0406642, 0.00962019, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150048, -0.15, 4.09186e-05, 1.05469e-06
31730, -0.017052, -0.0403746, 0.00977516, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150049, -0.15, 4.00692e-05, 1.05469e-06
31740, -0.0167886, -0.0400808, 0.00990629, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15005, -0.15, 3.93391e-05, 1.05469e-06
31751, -0.016522, -0.0397834, 0.0100166, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15005, -0.15, 3.87281e-05, 1.05469e-06
31761, -0.0162526, -0.039483, 0.0101119, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.82066e-05, 1.05469e-06
31770, -0.015981, -0.0391799, 0.0101894, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.77744e-05, 1.05469e-06
31780, -0.0155025, -0.0386462, 0.0255674, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150128, -0.15, 0.000823587, 1.05469e-06
31791, -0.0148495, -0.0379177, 0.0232339, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.44813e-05, 1.05469e-06
31801, -0.014254, -0.0372534, 0.021264, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150106, -0.15, -2.35736e-05, 1.05469e-06
31810, -0.0137072, -0.0366434, 0.019601, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150098, -0.15, -1.43647e-05, 1.05469e-06
31820, -0.0132014, -0.0360792, 0.0181973, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150091, -0.15, -6.58631e-06, 1.05469e-06
31831, -0.0127302, -0.0355536, 0.0170141, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150085, -0.15, -2.98023e-08, 1.05469e-06
31841, -0.0122882, -0.0350605, 0.0160158, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15008, -0.15, 5.49853e-06, 1.05469e-06
31851, -0.011666, -0.0343664, 0.0304848, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150152, -0.15, 0.000796348, 1.05469e-06
31860, -0.0114926, -0.034173, -0.0175327, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149912, -0.15, -0.00236389, 1.05469e-06
31870, -0.0119031, -0.034631, -0.0131428, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149934, -0.15, 0.000167012, 1.05469e-06
31881, -0.0122053, -0.034968, -0.00943542, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149953, -0.15, 0.000146478, 1.05469e-06
31891, -0.0124159, -0.035203, -0.00630617, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149968, -0.15, 0.000129148, 1.05469e-06
31900, -0.0125493, -0.0353518, -0.00366569, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149982, -0.15, 0.000114515, 1.05469e-06
31910, -0.0126176, -0.035428, -0.00143647, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149993, -0.15, 0.000102177, 1.05469e-06
31921, -0.0126309, -0.0354428, 0.000444055, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150002, -0.15, 9.17614e-05, 1.05469e-06
31931, -0.0123929, -0.0351773, 0.017342, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150087, -0.15, 0.000869155, 1.05469e-06
31940, -0.0119428, -0.0346752, 0.0162929, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150081, -0.15, 3.96371e-06, 1.05469e-06
31950, -0.0115186, -0.034202, 0.0154078, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150077, -0.15, 8.86619e-06, 1.05469e-06
31961, -0.0111163, -0.0337532, 0.0146598, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150073, -0.15, 1.30087e-05, 1.05469e-06
31971, -0.0107324, -0.0333249, 0.014028, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.65105e-05, 1.05469e-06
31980, -0.0103641, -0.0329141, 0.0134945, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150067, -0.15, 1.94609e-05, 1.05469e-06
31990, -0.0100089, -0.0325179, 0.0130445, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150065, -0.15, 2.19494e-05, 1.05469e-06
32001, -0.00966494, -0.0321342, 0.012663, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.40654e-05, 1.05469e-06
32011, -0.00973325, -0.0322104, -0.0177681, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149911, -0.15, -0.00152031, 1.05469e-06
32021, -0.0101495, -0.0326748, -0.0133395, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149933, -0.15, 0.0001681, 1.05469e-06
32030, -0.0104565, -0.0330172, -0.00960231, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149952, -0.15, 0.000147402, 1.05469e-06
32040, -0.0106713, -0.0332568, -0.00644922, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149968, -0.15, 0.000129938, 1.05469e-06
32051, -0.0108083, -0.0334096, -0.00378489, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149981, -0.15, 0.000115186, 1.05469e-06
32061, -0.0108795, -0.0334891, -0.0015378, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149992, -0.15, 0.000102729, 1.05469e-06
32070, -0.0108952, -0.0335066, 0.000360608, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150002, -0.15, 9.22233e-05, 1.05469e-06
32080, -0.0106593, -0.0332434, 0.0172704, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150086, -0.15, 0.000869542, 1.05469e-06
32091, -0.010211, -0.0327434, 0.0162303, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150081, -0.15, 4.30644e-06, 1.05469e-06
32101, -0.00978837, -0.0322719, 0.0153542, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150077, -0.15, 9.16421e-06, 1.05469e-06
32110, -0.00938733, -0.0318245, 0.0146151, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150073, -0.15, 1.3262e-05, 1.05469e-06
32120, -0.00900457, -0.0313975, 0.0139892, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15007, -0.15, 1.67191e-05, 1.05469e-06
32131, -0.00863723, -0.0309878, 0.0134617, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150067, -0.15, 1.96397e-05, 1.05469e-06
32141, -0.0082829, -0.0305925, 0.0130177, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150065, -0.15, 2.21133e-05, 1.05469e-06
32150, -0.00793953, -0.0302095, 0.0126421, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.41846e-05, 1.05469e-06
32160, -0.00800837, -0.0302862, -0.017786, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149911, -0.15, -0.0015202, 1.05469e-06
32171, -0.00862766, -0.0309771, -0.028494, 9.2698e-08, -0.0973729, 0, 0, 0.149308, -0.149858, -0.15, -0.000609204, 1.05469e-06
32181, -0.00930861, -0.0317367, -0.0223935, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149888, -0.15, 0.000218257, 1.05469e-06
32191, -0.00963415, -0.0320999, -0.00193417, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.14999, -0.15, 0.000975922, 1.05469e-06
32200, -0.00965971, -0.0321284, 2.38419e-05, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15, -0.15, 9.40859e-05, 1.05469e-06
32210, -0.00963698, -0.032103, 0.00167489, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150008, -0.15, 8.49366e-05, 1.05469e-06
32221, -0.00957349, -0.0320322, 0.00306964, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150015, -0.15, 7.72178e-05, 1.05469e-06
32231, -0.00947559, -0.031923, 0.00424683, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150021, -0.15, 7.06911e-05, 1.05469e-06
32240, -0.00994968, -0.0324518, -0.0396758, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149802, -0.15, -0.00224122, 1.05469e-06
32250, -0.0109065, -0.0335192, -0.0318289, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149841, -0.15, 0.000270531, 1.05469e-06
32261, -0.0116697, -0.0343706, -0.0252068, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149874, -0.15, 0.000233844, 1.05469e-06
32271, -0.0122695, -0.0350397, -0.0196159, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149902, -0.15, 0.000202879, 1.05469e-06
32280, -0.0127314, -0.0355549, -0.0148982, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149926, -0.15, 0.000176743, 1.05469e-06
32290, -0.0130768, -0.0359403, -0.0109166, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149945, -0.15, 0.000154689, 1.05469e-06
32301, -0.013324, -0.0362161, -0.00755787, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149962, -0.15, 0.000136077, 1.05469e-06
32311, -0.0132835, -0.0361708, 0.0105888, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150053, -0.15, 0.000906557, 1.05469e-06
32320, -0.0130001, -0.0358546, 0.0105917, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.55393e-05, 1.05469e-06
32330, -0.0127166, -0.0355384, 0.0105947, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150053, -0.15, 3.55244e-05, 1.05469e-06
32340, -0.0122281, -0.0349935, 0.0259072, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.15013, -0.15, 0.000821695, 1.05469e-06
32351, -0.0115667, -0.0342557, 0.02352, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150118, -0.15, -3.60757e-05, 1.05469e-06
32361, -0.0109642, -0.0335835, 0.0215054, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150108, -0.15, -2.49147e-05, 1.05469e-06
32370, -0.0104114, -0.0329669, 0.0198066, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150099, -0.15, -1.54972e-05, 1.05469e-06
32380, -0.00990047, -0.0323969, 0.0183731, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150092, -0.15, -7.55489e-06, 1.05469e-06
32391, -0.010026, -0.032537, -0.0277549, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149861, -0.15, -0.00230727, 1.05469e-06
32401, -0.0106887, -0.0332762, -0.0217676, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149891, -0.15, 0.0002148, 1.05469e-06
32410, -0.0112036, -0.0338506, -0.0167131, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149916, -0.15, 0.000186801, 1.05469e-06
32420, -0.011389, -0.0340574, 0.002864, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150014, -0.15, 0.000949353, 1.05469e-06
32431, -0.0112961, -0.0339538, 0.00407398, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15002, -0.15, 7.16448e-05, 1.05469e-06
32441, -0.0111734, -0.033817, 0.00509322, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150025, -0.15, 6.59972e-05, 1.05469e-06
32450, -0.0110256, -0.0336521, 0.0059545, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15003, -0.15, 6.12289e-05, 1.05469e-06
32460, -0.0108565, -0.0334634, 0.00668168, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150033, -0.15, 5.72056e-05, 1.05469e-06
32471, -0.0106695, -0.0332548, 0.00729561, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150036, -0.15, 5.38081e-05, 1.05469e-06
32481, -0.0104673, -0.0330292, 0.00781417, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150039, -0.15, 5.09322e-05, 1.05469e-06
32490, -0.0102523, -0.0327894, 0.00825226, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150041, -0.15, 4.85033e-05, 1.05469e-06
32500, -0.0100265, -0.0325375, 0.00862181, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150043, -0.15, 4.64618e-05, 1.05469e-06
32510, -0.0097916, -0.0322755, 0.00893176, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150045, -0.15, 4.47333e-05, 1.05469e-06
32521, -0.00954905, -0.0320049, 0.00919402, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150046, -0.15, 4.32879e-05, 1.05469e-06
32531, -0.00930004, -0.0317271, 0.00941455, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150047, -0.15, 4.2066e-05, 1.05469e-06
32540, -0.00944847, -0.0318927, -0.020507, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149897, -0.15, -0.00150512, 1.05469e-06
32550, -0.00993233, -0.0324325, -0.0156522, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149922, -0.15, 0.000180915, 1.05469e-06
32561, -0.0102964, -0.0328386, -0.0115544, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149942, -0.15, 0.000158221, 1.05469e-06
32571, -0.0103545, -0.0329034, 0.00721514, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150036, -0.15, 0.000925243, 1.05469e-06
32580, -0.0101543, -0.03268, 0.00774562, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150039, -0.15, 5.13047e-05, 1.05469e-06
32590, -0.00994099, -0.0324421, 0.00819266, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150041, -0.15, 4.88311e-05, 1.05469e-06
32601, -0.0097167, -0.0321919, 0.00856817, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150043, -0.15, 4.67449e-05, 1.05469e-06
32611, -0.00948313, -0.0319314, 0.00888705, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150044, -0.15, 4.49866e-05, 1.05469e-06
32620, -0.00924169, -0.031662, 0.00915527, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150046, -0.15, 4.34965e-05, 1.05469e-06
32630, -0.00899364, -0.0313853, 0.00938177, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150047, -0.15, 4.22448e-05, 1.05469e-06
32641, -0.00874, -0.0311024, 0.00957251, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150048, -0.15, 4.11868e-05, 1.05469e-06
32651, -0.00827676, -0.0305856, 0.0250459, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150125, -0.15, 0.000826478, 1.05469e-06
32661, -0.00763656, -0.0298715, 0.0227958, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150114, -0.15, -3.20524e-05, 1.05469e-06
32670, -0.00705192, -0.0292193, 0.0208944, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.15322e-05, 1.05469e-06
32680, -0.00651422, -0.0286195, 0.0192881, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150096, -0.15, -1.26362e-05, 1.05469e-06
32691, -0.00601612, -0.0280638, 0.017935, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15009, -0.15, -5.126e-06, 1.05469e-06
32701, -0.0055514, -0.0275454, 0.0167936, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150084, -0.15, 1.19209e-06, 1.05469e-06
32710, -0.00511483, -0.0270584, 0.015831, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150079, -0.15, 6.52671e-06, 1.05469e-06
32720, -0.00449717, -0.0263694, 0.0303268, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150152, -0.15, 0.000797212, 1.05469e-06
32731, -0.00372669, -0.0255099, 0.0272512, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150136, -0.15, -5.67436e-05, 1.05469e-06
32741, -0.0030321, -0.024735, 0.0246555, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150123, -0.15, -4.2364e-05, 1.05469e-06
32750, -0.00240156, -0.0240317, 0.022465, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150112, -0.15, -3.02196e-05, 1.05469e-06
32760, -0.00182509, -0.0233886, 0.0206143, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150103, -0.15, -1.99825e-05, 1.05469e-06
32771, -0.0016972, -0.0232459, -0.0110567, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149945, -0.15, -0.00155747, 1.05469e-06
32781, -0.00194788, -0.0235256, -0.00767708, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149962, -0.15, 0.000136733, 1.05469e-06
32790, -0.00211518, -0.0237122, -0.004825, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149976, -0.15, 0.000120938, 1.05469e-06
32800, -0.00200719, -0.0235917, 0.0128955, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150064, -0.15, 0.000893787, 1.05469e-06
32811, -0.00166681, -0.023212, 0.0125408, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150063, -0.15, 2.47508e-05, 1.05469e-06
32821, -0.00133521, -0.0228421, 0.0122398, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150061, -0.15, 2.64198e-05, 1.05469e-06
32831, -0.00101102, -0.0224805, 0.0119865, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15006, -0.15, 2.78205e-05, 1.05469e-06
32840, -0.000693101, -0.0221258, 0.0117719, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150059, -0.15, 2.89977e-05, 1.05469e-06
32850, -0.000380481, -0.0217771, 0.0115901, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150058, -0.15, 3.00109e-05, 1.05469e-06
32861, -7.23289e-05, -0.0214333, 0.0114381, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150057, -0.15, 3.08603e-05, 1.05469e-06
32871, 0.000232075, -0.0210937, 0.01131, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150057, -0.15, 3.15607e-05, 1.05469e-06
32880, 0.000130381, -0.0212072, -0.0189096, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149905, -0.15, -0.00151397, 1.05469e-06
32890, -0.000314081, -0.021703, -0.0143051, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149928, -0.15, 0.00017345, 1.05469e-06
32901, -0.000644886, -0.022072, -0.0104159, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149948, -0.15, 0.000151917, 1.05469e-06
32911, -0.00108233, -0.02256, -0.0222743, 9.2698e-08, -0.0973729, 0, 0, 0.149308, -0.149889, -0.15, -0.000643656, 1.05469e-06
32920, -0.00160978, -0.0231484, -0.0171423, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149914, -0.15, 0.00018917, 1.05469e-06
32930, -0.00201062, -0.0235955, -0.012812, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149936, -0.15, 0.000165179, 1.05469e-06
32941, -0.00230461, -0.0239235, -0.00915825, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149954, -0.15, 0.000144944, 1.05469e-06
32951, -0.00230353, -0.0239223, 0.00923872, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150046, -0.15, 0.000914037, 1.05469e-06
32960, -0.00205341, -0.0236433, 0.0094533, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150047, -0.15, 4.18425e-05, 1.05469e-06
32970, -0.00179798, -0.0233583, 0.00963509, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150048, -0.15, 4.08441e-05, 1.05469e-06
32980, -0.00153808, -0.0230684, 0.00978708, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150049, -0.15, 3.99947e-05, 1.05469e-06
32991, -0.00127439, -0.0227743, 0.00991821, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15005, -0.15, 3.92795e-05, 1.05469e-06
33001, -0.00100747, -0.0224765, 0.0100285, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15005, -0.15, 3.86685e-05, 1.05469e-06
33010, -0.000737886, -0.0221758, 0.0101179, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.81619e-05, 1.05469e-06
33021, -0.000466064, -0.0218725, 0.0101954, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150051, -0.15, 3.77446e-05, 1.05469e-06
33032, 1.25757e-05, -0.0213386, 0.0255734, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150128, -0.15, 0.000823557, 1.05469e-06
33041, 0.00066573, -0.02061, 0.0232369, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.45111e-05, 1.05469e-06
33050, 0.00126126, -0.0199457, 0.0212669, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150106, -0.15, -2.35885e-05, 1.05469e-06
33060, 0.00180817, -0.0193356, 0.019604, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150098, -0.15, -1.43796e-05, 1.05469e-06
33071, 0.00231405, -0.0187712, 0.0182003, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150091, -0.15, -6.60121e-06, 1.05469e-06
33081, 0.00278531, -0.0182455, 0.0170171, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150085, -0.15, -4.47035e-08, 1.05469e-06
33090, 0.00322738, -0.0177524, 0.0160187, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15008, -0.15, 5.48363e-06, 1.05469e-06
33100, 0.00384971, -0.0170582, 0.0304878, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150152, -0.15, 0.000796333, 1.05469e-06
33111, 0.00402311, -0.0168647, -0.0175297, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149912, -0.15, -0.00236391, 1.05469e-06
33121, 0.0036127, -0.0173225, -0.0131398, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149934, -0.15, 0.000166997, 1.05469e-06
33130, 0.00331065, -0.0176595, -0.00943244, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149953, -0.15, 0.000146464, 1.05469e-06
33140, 0.00310008, -0.0178944, -0.00630319, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149968, -0.15, 0.000129133, 1.05469e-06
