QGPIORecord, QRC v6.1.0, 11-12-2021 @ 22:10:11, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), xref, nu(0), S(0)
32941, -0.23305, -0.239354, 0.0064306, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150129, -0.15, -4.82649e-05, 1.05469e-06
32951, -0.232831, -0.239109, 0.00995174, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150199, -0.15, 0.0007447, 1.05469e-06
32960, -0.232574, -0.238823, 0.00925064, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150185, -0.15, -0.00011076, 1.05469e-06
32970, -0.232284, -0.238499, 0.0124559, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150249, -0.15, 0.000689223, 1.05469e-06
32980, -0.231964, -0.238141, 0.0114739, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150229, -0.15, -0.000160024, 1.05469e-06
32992, -0.231668, -0.237812, 0.0106029, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150212, -0.15, -0.000140712, 1.05469e-06
33002, -0.231395, -0.237507, 0.00982881, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150197, -0.15, -0.000123575, 1.05469e-06
33010, -0.264595, -0.274542, -2.49086, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150183, -0.2, -0.000108346, 1.05469e-06
33020, -0.330724, -0.348312, -2.45097, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150981, -0.2, -0.000121146, 1.05469e-06
33031, -0.395997, -0.421126, -2.42691, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.151462, -0.2, -0.00323825, 1.05469e-06
33041, -0.460562, -0.49315, -2.39801, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15204, -0.2, -0.00216553, 1.05469e-06
33050, -0.524396, -0.56436, -2.37236, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.152553, -0.2, -0.00273402, 1.05469e-06
33060, -0.582891, -0.634847, -2.34958, 9.2698e-08, -0.0973729, -0.350624, 0, 0.150085, -0.153008, -0.2, -0.00323881, 1.05469e-06
33071, -0.640911, -0.69957, -2.33687, 9.2698e-08, -0.0973729, 0, -0.350624, 0.148539, -0.153263, -0.2, -0.0052332, 1.05469e-06
33081, -0.698556, -0.758641, -2.31807, 9.2698e-08, -0.0973729, -0.347118, -0.347118, 0.150085, -0.153639, -0.2, -0.00393696, 1.05469e-06
33091, -0.751034, -0.817234, -2.30137, 9.2698e-08, -0.0973729, -0.350624, -0.347118, 0.150085, -0.153973, -0.2, -0.00430699, 1.05469e-06
33100, -0.802992, -0.875247, -2.28271, 9.2698e-08, -0.0973729, -0.350624, -0.350624, 0.150871, -0.154346, -0.2, -0.00384937, 1.05469e-06
33111, -0.85453, -0.927506, -2.26997, 9.2698e-08, -0.0973729, -0.350624, -0.701248, 0.150085, -0.154601, -0.2, -0.00500262, 1.05469e-06
33121, -0.901101, -0.974223, -2.25866, 9.2698e-08, -0.0973729, -0.697742, -0.697742, 0.150085, -0.154827, -0.2, -0.00525324, 1.05469e-06
33131, -0.938003, -1.02062, -2.24862, 9.2698e-08, -0.0973729, -1.05187, -0.701248, 0.150085, -0.155028, -0.2, -0.00547577, 1.05469e-06
33140, -0.974651, -1.06669, -2.2397, 9.2698e-08, -0.0973729, -0.697742, -0.701248, 0.150085, -0.155206, -0.2, -0.00567338, 1.05469e-06
33150, -1.01107, -1.10726, -2.23178, 9.2698e-08, -0.0973729, -1.05187, -1.05187, 0.150085, -0.155364, -0.2, -0.00584885, 1.05469e-06
33161, -1.0426, -1.1372, -2.22475, 9.2698e-08, -0.0973729, -1.04837, -1.39899, 0.150085, -0.155505, -0.2, -0.00600466, 1.05469e-06
33171, -1.06927, -1.16695, -2.2185, 9.2698e-08, -0.0973729, -1.4025, -1.05187, 0.150085, -0.15563, -0.2, -0.00614302, 1.05469e-06
33180, -1.09546, -1.19617, -2.19338, 9.2698e-08, -0.0973729, -1.05187, -1.4025, 0.154107, -0.156132, -0.2, -0.00224407, 1.05469e-06
33190, -1.12112, -1.21956, -2.17508, 9.2698e-08, -0.0973729, -1.39899, -1.39899, 0.153284, -0.156498, -0.2, -0.00356126, 1.05469e-06
33201, -1.14163, -1.24243, -2.15882, 9.2698e-08, -0.0973729, -1.4025, -1.4025, 0.153284, -0.156824, -0.2, -0.00392139, 1.05469e-06
33211, -1.15708, -1.2649, -2.14439, 9.2698e-08, -0.0973729, -1.74611, -1.39548, 0.153284, -0.157112, -0.2, -0.00424117, 1.05469e-06
33221, -1.1719, -1.28667, -2.11527, 9.2698e-08, -0.0973729, -1.406, -1.406, 0.156633, -0.157695, -0.2, -0.00117564, 1.05469e-06
33230, -1.18589, -1.30751, -2.08941, 9.2698e-08, -0.0973729, -1.75312, -1.4025, 0.156633, -0.158212, -0.2, -0.00174864, 1.05469e-06
33241, -1.19927, -1.32244, -2.06645, 9.2698e-08, -0.0973729, -1.4025, -1.75312, 0.156633, -0.158671, -0.2, -0.00225742, 1.05469e-06
33251, -1.21207, -1.33148, -2.04186, 9.2698e-08, -0.0973729, -1.74961, -1.74961, 0.157496, -0.159163, -0.2, -0.00184706, 1.05469e-06
33261, -1.21972, -1.34001, -2.03247, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.154939, -0.159351, -0.2, -0.00488716, 1.05469e-06
33270, -1.2268, -1.35315, -2.00315, 9.2698e-08, -0.0973729, -1.75312, -1.4025, 0.159251, -0.159937, -0.2, -0.000760227, 1.05469e-06
33281, -1.23303, -1.36533, -1.96835, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.161049, -0.160633, -0.2, 0.00046061, 1.05469e-06
33291, -1.23383, -1.37141, -1.94186, 9.2698e-08, -0.0973729, -2.09673, -1.74961, 0.160144, -0.161163, -0.2, -0.00112829, 1.05469e-06
33301, -1.23404, -1.37688, -1.92698, 9.2698e-08, -0.0973729, -1.75663, -1.75312, 0.158368, -0.16146, -0.2, -0.00342588, 1.05469e-06
33310, -1.23836, -1.37651, -1.90513, 9.2698e-08, -0.0973729, -1.75312, -2.10374, 0.160144, -0.161897, -0.2, -0.0019422, 1.05469e-06
33320, -1.23728, -1.38054, -1.86778, 9.2698e-08, -0.0973729, -2.10024, -1.39899, 0.163829, -0.162644, -0.2, 0.001312, 1.05469e-06
33331, -1.2352, -1.38345, -1.83, 9.2698e-08, -0.0973729, -1.75312, -2.10374, 0.164778, -0.1634, -0.2, 0.00152691, 1.05469e-06
33341, -1.23687, -1.38008, -1.80107, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.163829, -0.163979, -0.2, -0.000166208, 1.05469e-06
33350, -1.23316, -1.38113, -1.77538, 9.2698e-08, -0.0973729, -2.10024, -1.75312, 0.163829, -0.164492, -0.2, -0.000735372, 1.05469e-06
33360, -1.22885, -1.37627, -1.75257, 9.2698e-08, -0.0973729, -1.74961, -2.10024, 0.163829, -0.164949, -0.2, -0.00124077, 1.05469e-06
33371, -1.22367, -1.37049, -1.71347, 9.2698e-08, -0.0973729, -2.10374, -1.75312, 0.167699, -0.165731, -0.2, 0.00218129, 1.05469e-06
33381, -1.2175, -1.36361, -1.67875, 9.2698e-08, -0.0973729, -1.74961, -2.10024, 0.167699, -0.166425, -0.2, 0.00141202, 1.05469e-06
33391, -1.21045, -1.35056, -1.64792, 9.2698e-08, -0.0973729, -2.10374, -2.10024, 0.167699, -0.167041, -0.2, 0.000728935, 1.05469e-06
33400, -1.19789, -1.34183, -1.62055, 9.2698e-08, -0.0973729, -2.10374, -1.75312, 0.167699, -0.167589, -0.2, 0.000122383, 1.05469e-06
33411, -1.18919, -1.33213, -1.58646, 9.2698e-08, -0.0973729, -1.75312, -2.10374, 0.169709, -0.168271, -0.2, 0.00159363, 1.05469e-06
33421, -1.17955, -1.32137, -1.54614, 9.2698e-08, -0.0973729, -2.10024, -1.74961, 0.171771, -0.169077, -0.2, 0.00298491, 1.05469e-06
33431, -1.16419, -1.30948, -1.51035, 9.2698e-08, -0.0973729, -2.10374, -2.10374, 0.171771, -0.169793, -0.2, 0.00219177, 1.05469e-06
33440, -1.15258, -1.29652, -1.47856, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.171771, -0.170429, -0.2, 0.00148749, 1.05469e-06
33451, -1.13988, -1.28236, -1.42946, 9.2698e-08, -0.0973729, -2.10374, -2.10374, 0.17606, -0.171411, -0.2, 0.0051512, 1.05469e-06
33461, -1.12599, -1.26686, -1.38585, 9.2698e-08, -0.0973729, -1.74961, -1.74961, 0.17606, -0.172283, -0.2, 0.00418504, 1.05469e-06
33471, -1.111, -1.25537, -1.34714, 9.2698e-08, -0.0973729, -2.10374, -1.75312, 0.17606, -0.173057, -0.2, 0.00332713, 1.05469e-06
33480, -1.09498, -1.2375, -1.31276, 9.2698e-08, -0.0973729, -1.75312, -2.10374, 0.17606, -0.173745, -0.2, 0.00256534, 1.05469e-06
33490, -1.083, -1.2189, -1.29799, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.172823, -0.17404, -0.2, -0.00134893, 1.05469e-06
33501, -1.06578, -1.20493, -1.26912, 9.2698e-08, -0.0973729, -2.10024, -1.74961, 0.17606, -0.174618, -0.2, 0.0015984, 1.05469e-06
33511, -1.04784, -1.19015, -1.24348, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.17606, -0.17513, -0.2, 0.0010303, 1.05469e-06
33520, -1.03365, -1.17427, -1.19868, 9.2698e-08, -0.0973729, -1.74961, -1.75312, 0.180585, -0.176026, -0.2, 0.00504991, 1.05469e-06
33530, -1.01833, -1.15712, -1.15891, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.180585, -0.176822, -0.2, 0.00416861, 1.05469e-06
33541, -1.00195, -1.13886, -1.12359, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.180585, -0.177528, -0.2, 0.00338607, 1.05469e-06
33551, -0.989423, -1.12488, -1.09223, 9.2698e-08, -0.0973729, -1.39899, -1.39899, 0.180585, -0.178155, -0.2, 0.00269118, 1.05469e-06
33561, -0.976026, -1.10993, -1.05869, 9.2698e-08, -0.0973729, -1.75312, -1.75312, 0.181755, -0.178826, -0.2, 0.00324418, 1.05469e-06
