QGPIORecord, QRC v6.1.0, 11-12-2021 @ 21:46:26, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltA, voltB, desired_velocity, Phat, L, vA, vB, Front Distance, xhat(0), xref, nu(0), S(0)
29650, -0.0649894, -0.300905, -0.000956655, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149984, -0.15, 0.000111878, 1.05469e-06
29661, -0.0649454, -0.300856, 0.00424325, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150071, -0.15, 0.000886858, 1.05469e-06
29671, -0.0648317, -0.30073, 0.0042522, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.57058e-05, 1.05469e-06
29680, -0.0647178, -0.300602, 0.00426024, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.55568e-05, 1.05469e-06
29690, -0.0646037, -0.300475, 0.00426739, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.54227e-05, 1.05469e-06
29701, -0.0644894, -0.300348, 0.00427365, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.53035e-05, 1.05469e-06
29711, -0.0643749, -0.30022, 0.00427902, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.51992e-05, 1.05469e-06
29720, -0.0642603, -0.300092, 0.00428438, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.51098e-05, 1.05469e-06
29730, -0.0641456, -0.299964, 0.00428885, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150071, -0.15, 1.50204e-05, 1.05469e-06
29741, -0.0639693, -0.299768, 0.00888526, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150148, -0.15, 0.000801146, 1.05469e-06
29751, -0.0637386, -0.29951, 0.00836045, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150139, -0.15, -6.0156e-05, 1.05469e-06
29761, -0.063521, -0.299267, 0.00789642, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150132, -0.15, -5.15878e-05, 1.05469e-06
29770, -0.0633152, -0.299038, 0.00748515, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150125, -0.15, -4.40031e-05, 1.05469e-06
29780, -0.0632406, -0.298955, -0.00191152, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149968, -0.15, -0.00158343, 1.05469e-06
29791, -0.0632822, -0.299001, -0.00119448, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14998, -0.15, 0.000116274, 1.05469e-06
29801, -0.0633056, -0.299027, -0.000560582, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149991, -0.15, 0.000104561, 1.05469e-06
29810, -0.0632517, -0.298967, 0.00459373, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150077, -0.15, 0.00088039, 1.05469e-06
29820, -0.0631291, -0.29883, 0.00456244, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150076, -0.15, 9.96888e-06, 1.05469e-06
29831, -0.0630074, -0.298694, 0.00453472, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150076, -0.15, 1.04904e-05, 1.05469e-06
29841, -0.0631255, -0.298826, -0.0133574, 9.2698e-08, -0.0973729, 0, 0, 0.147027, -0.149777, -0.15, -0.00304739, 1.05469e-06
29850, -0.0634558, -0.299195, -0.0113252, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149811, -0.15, 0.000303328, 1.05469e-06
29860, -0.0637956, -0.299574, -0.0140682, 9.2698e-08, -0.0973729, 0, 0, 0.149308, -0.149766, -0.15, -0.00050728, 1.05469e-06
29871, -0.0641438, -0.299962, -0.0119537, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149801, -0.15, 0.000314936, 1.05469e-06
29881, -0.0644387, -0.300291, -0.0100824, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149832, -0.15, 0.00028038, 1.05469e-06
29890, -0.0646249, -0.300499, -0.00383288, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149936, -0.15, 0.00103599, 1.05469e-06
29900, -0.0647149, -0.300599, -0.002895, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149952, -0.15, 0.000147671, 1.05469e-06
29911, -0.0647813, -0.300673, -0.0020653, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149966, -0.15, 0.000132352, 1.05469e-06
29921, -0.0648267, -0.300724, -0.00133127, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149978, -0.15, 0.000118792, 1.05469e-06
29931, -0.0650927, -0.301021, -0.0185493, 9.2698e-08, -0.0973729, 0, 0, 0.147027, -0.149691, -0.15, -0.00295153, 1.05469e-06
29940, -0.0657931, -0.301802, -0.0337869, 9.2698e-08, -0.0973729, 0, 0, 0.147027, -0.149437, -0.15, -0.00267017, 1.05469e-06
29950, -0.0666387, -0.302745, -0.0294051, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14951, -0.15, 0.000637174, 1.05469e-06
29961, -0.0673123, -0.303497, -0.0209346, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149651, -0.15, 0.00135176, 1.05469e-06
29971, -0.0679546, -0.304213, -0.0270635, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149549, -0.15, -0.001119, 1.05469e-06
29980, -0.0686306, -0.304967, -0.023455, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149609, -0.15, 0.000527307, 1.05469e-06
29990, -0.0691541, -0.305551, -0.0156677, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149739, -0.15, 0.00125451, 1.05469e-06
30001, -0.0695427, -0.305985, -0.013369, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149777, -0.15, 0.000341073, 1.05469e-06
30011, -0.0699941, -0.306488, -0.0203678, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149661, -0.15, -0.00124264, 1.05469e-06
30020, -0.0705013, -0.307054, -0.0175291, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149708, -0.15, 0.000417888, 1.05469e-06
30030, -0.0709368, -0.30754, -0.0150168, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14975, -0.15, 0.000371501, 1.05469e-06
30041, -0.0712474, -0.307887, -0.00819951, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.149863, -0.15, 0.00111662, 1.05469e-06
30051, -0.0714476, -0.30811, -0.00676006, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149887, -0.15, 0.000219032, 1.05469e-06
30060, -0.0716115, -0.308293, -0.00548601, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149909, -0.15, 0.000195518, 1.05469e-06
30070, -0.0717432, -0.30844, -0.0043577, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149927, -0.15, 0.000174686, 1.05469e-06
30081, -0.0718465, -0.308555, -0.00335991, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149944, -0.15, 0.000156254, 1.05469e-06
30091, -0.0719246, -0.308642, -0.00247657, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149959, -0.15, 0.000139952, 1.05469e-06
30101, -0.0719804, -0.308704, -0.00169516, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149972, -0.15, 0.000125512, 1.05469e-06
30110, -0.0720165, -0.308744, -0.00100315, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149983, -0.15, 0.000112742, 1.05469e-06
30120, -0.0721561, -0.3089, -0.00942439, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149843, -0.15, -0.00144471, 1.05469e-06
30131, -0.0723871, -0.309158, -0.00784367, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149869, -0.15, 0.000239044, 1.05469e-06
30141, -0.0725783, -0.309371, -0.00644535, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149893, -0.15, 0.000213221, 1.05469e-06
30150, -0.0727343, -0.309545, -0.00520706, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149913, -0.15, 0.000190362, 1.05469e-06
30160, -0.072859, -0.309684, -0.00411093, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149931, -0.15, 0.000170127, 1.05469e-06
30171, -0.072956, -0.309792, -0.00314087, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149948, -0.15, 0.000152215, 1.05469e-06
30181, -0.0730286, -0.309873, -0.00228256, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149962, -0.15, 0.000136361, 1.05469e-06
30190, -0.073018, -0.309862, 0.00307024, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150051, -0.15, 0.000908524, 1.05469e-06
30200, -0.0731142, -0.309969, -0.0102612, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149829, -0.15, -0.00227155, 1.05469e-06
30211, -0.0733664, -0.31025, -0.00858486, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149857, -0.15, 0.000252724, 1.05469e-06
30221, -0.0735763, -0.310485, -0.0071016, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149882, -0.15, 0.000225335, 1.05469e-06
30230, -0.0737488, -0.310677, -0.00578821, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149904, -0.15, 0.000201091, 1.05469e-06
30240, -0.0738882, -0.310832, -0.00462592, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149923, -0.15, 0.000179633, 1.05469e-06
30251, -0.0739982, -0.310955, -0.00359684, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14994, -0.15, 0.000160635, 1.05469e-06
30261, -0.0740823, -0.311049, -0.00268668, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149955, -0.15, 0.000143826, 1.05469e-06
30271, -0.0740819, -0.311049, 0.00271261, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150045, -0.15, 0.000915125, 1.05469e-06
30280, -0.0740069, -0.310965, 0.00289768, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150048, -0.15, 4.071e-05, 1.05469e-06
30290, -0.0738657, -0.310807, 0.00765502, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150128, -0.15, 0.00082387, 1.05469e-06
30301, -0.0736659, -0.310584, 0.00727147, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150121, -0.15, -4.00543e-05, 1.05469e-06
30311, -0.0734759, -0.310372, 0.00693172, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150116, -0.15, -3.37809e-05, 1.05469e-06
30320, -0.0732944, -0.31017, 0.00663131, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150111, -0.15, -2.82377e-05, 1.05469e-06
30330, -0.0731205, -0.309976, 0.00636578, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150106, -0.15, -2.33203e-05, 1.05469e-06
30341, -0.0729532, -0.309789, 0.00613064, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150102, -0.15, -1.89841e-05, 1.05469e-06
30351, -0.0729128, -0.309744, -0.00311047, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149948, -0.15, -0.00156128, 1.05469e-06
30360, -0.0729846, -0.309824, -0.00225574, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149962, -0.15, 0.000135869, 1.05469e-06
30370, -0.0729734, -0.309812, 0.00309348, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150052, -0.15, 0.000908092, 1.05469e-06
30381, -0.0728887, -0.309717, 0.00323474, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150054, -0.15, 3.44813e-05, 1.05469e-06
30391, -0.0728005, -0.309619, 0.00335902, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150056, -0.15, 3.21865e-05, 1.05469e-06
30400, -0.0727091, -0.309517, 0.00346988, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150058, -0.15, 3.0145e-05, 1.05469e-06
30410, -0.0726149, -0.309412, 0.00356734, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150059, -0.15, 2.8342e-05, 1.05469e-06
30420, -0.0724569, -0.309236, 0.0082469, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150137, -0.15, 0.000812933, 1.05469e-06
30431, -0.0722422, -0.308996, 0.00779539, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15013, -0.15, -4.97252e-05, 1.05469e-06
30441, -0.0720389, -0.308769, 0.00739574, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150123, -0.15, -4.23491e-05, 1.05469e-06
30450, -0.0717842, -0.308485, 0.0116354, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150194, -0.15, 0.000750363, 1.05469e-06
30460, -0.0714841, -0.308151, 0.0107941, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15018, -0.15, -0.000105098, 1.05469e-06
30471, -0.0712052, -0.307839, 0.0100502, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150167, -0.15, -9.1359e-05, 1.05469e-06
30481, -0.070945, -0.307549, 0.00939131, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150157, -0.15, -7.91997e-05, 1.05469e-06
30490, -0.0707015, -0.307277, 0.00880837, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150147, -0.15, -6.84261e-05, 1.05469e-06
30500, -0.0705935, -0.307157, -0.00074029, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149988, -0.15, -0.00160505, 1.05469e-06
30511, -0.0706055, -0.30717, -0.00015825, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149997, -0.15, 9.71407e-05, 1.05469e-06
30521, -0.0705414, -0.307099, 0.00494957, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150082, -0.15, 0.000873819, 1.05469e-06
30530, -0.0703484, -0.306884, 0.00947088, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150158, -0.15, 0.000790343, 1.05469e-06
30540, -0.0701029, -0.30661, 0.00887811, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150148, -0.15, -6.97225e-05, 1.05469e-06
30551, -0.0698723, -0.306353, 0.00835419, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150139, -0.15, -6.00368e-05, 1.05469e-06
30561, -0.0696549, -0.30611, 0.00789106, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150132, -0.15, -5.14835e-05, 1.05469e-06
30571, -0.0694492, -0.305881, 0.00748068, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150125, -0.15, -4.39137e-05, 1.05469e-06
30580, -0.0692539, -0.305663, 0.00711769, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150119, -0.15, -3.72082e-05, 1.05469e-06
30590, -0.0690677, -0.305455, 0.00679672, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150113, -0.15, -3.12775e-05, 1.05469e-06
30601, -0.0688896, -0.305256, 0.0065124, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150109, -0.15, -2.60323e-05, 1.05469e-06
30611, -0.0687187, -0.305066, 0.00626028, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150104, -0.15, -2.13832e-05, 1.05469e-06
30620, -0.0685541, -0.304882, 0.00603676, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150101, -0.15, -1.72555e-05, 1.05469e-06
30630, -0.0683952, -0.304705, 0.00583917, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150097, -0.15, -1.36048e-05, 1.05469e-06
30641, -0.0682413, -0.304533, 0.00566483, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150094, -0.15, -1.03861e-05, 1.05469e-06
30651, -0.0680303, -0.304298, 0.010103, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150168, -0.15, 0.00077866, 1.05469e-06
30660, -0.0677688, -0.304006, 0.00943869, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150157, -0.15, -8.00639e-05, 1.05469e-06
30670, -0.067524, -0.303733, 0.0088504, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150147, -0.15, -6.9201e-05, 1.05469e-06
30681, -0.0672327, -0.303408, 0.0129229, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150215, -0.15, 0.000726596, 1.05469e-06
30691, -0.0669, -0.303037, 0.011934, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150199, -0.15, -0.000126138, 1.05469e-06
30700, -0.0664687, -0.302556, 0.0202972, 9.2698e-08, -0.0973729, 0, 0, 0.151666, -0.150338, -0.15, 0.00147131, 1.05469e-06
30710, -0.0659501, -0.301977, 0.0184599, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150308, -0.15, -0.000246644, 1.05469e-06
30721, -0.0654778, -0.30145, 0.0168335, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150281, -0.15, -0.000216618, 1.05469e-06
30731, -0.0651674, -0.301104, 0.0063622, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.150106, -0.15, -0.00173619, 1.05469e-06
30741, -0.0650003, -0.300918, 0.00612706, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150102, -0.15, -1.89245e-05, 1.05469e-06
30750, -0.0647776, -0.300669, 0.0105125, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150175, -0.15, 0.000771105, 1.05469e-06
30760, -0.0646861, -0.300567, -0.00367373, 9.2698e-08, -0.0973729, 0, 0, 0.147779, -0.149939, -0.15, -0.00239317, 1.05469e-06
30771, -0.0647722, -0.300663, -0.00275463, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149954, -0.15, 0.000145078, 1.05469e-06
30781, -0.064835, -0.300733, -0.00194103, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.149968, -0.15, 0.000130057, 1.05469e-06
30790, -0.0648773, -0.300781, -0.0012213, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14998, -0.15, 0.000116765, 1.05469e-06
30800, -0.0649015, -0.300807, -0.000583827, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.14999, -0.15, 0.000104994, 1.05469e-06
30811, -0.0649095, -0.300816, -1.96695e-05, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15, -0.15, 9.45777e-05, 1.05469e-06
30821, -0.0649034, -0.30081, 0.000479221, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150008, -0.15, 8.53688e-05, 1.05469e-06
30830, -0.0648232, -0.30072, 0.00551462, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.150092, -0.15, 0.000863388, 1.05469e-06
30840, -0.0646774, -0.300558, 0.00537783, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.15009, -0.15, -5.0813e-06, 1.05469e-06
30851, -0.0645351, -0.300399, 0.00525624, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150088, -0.15, -2.84612e-06, 1.05469e-06
30862, -0.0643959, -0.300243, 0.00514805, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150086, -0.15, -8.49366e-07, 1.05469e-06
30872, -0.0642594, -0.300091, 0.00505328, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150084, -0.15, 9.08971e-07, 1.05469e-06
30880, -0.104391, -0.344859, -3.00406, 9.2698e-08, -0.0973729, 0, 0, 0.148539, -0.149932, -0.2, -0.00154369, 1.05469e-06
30891, -0.184069, -0.433743, -2.9503, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.150828, -0.2, -0.000823557, 1.05469e-06
30901, -0.262391, -0.521113, -2.90271, 9.2698e-08, -0.0973729, 0, 0, 0.150085, -0.151621, -0.2, -0.0017022, 1.05469e-06
30911, -0.339451, -0.607077, -2.856, 9.2698e-08, -0.0973729, 0, 0, 0.150871, -0.1524, -0.2, -0.00169365, 1.05469e-06
30920, -0.415634, -0.686827, -2.83713, 9.2698e-08, -0.0973729, 0, -0.350624, 0.147027, -0.152715, -0.2, -0.00630145, 1.05469e-06
30930, -0.486695, -0.766046, -2.82042, 9.2698e-08, -0.0973729, -0.347118, 0, 0.147027, -0.152993, -0.2, -0.00660993, 1.05469e-06
30941, -0.557096, -0.844528, -2.78777, 9.2698e-08, -0.0973729, 0, -0.350624, 0.150085, -0.153537, -0.2, -0.00382461, 1.05469e-06
30951, -0.631318, -0.916858, -2.75887, 9.2698e-08, -0.0973729, 0, -0.350624, 0.150085, -0.154019, -0.2, -0.00435822, 1.05469e-06
30960, -0.695549, -0.988561, -2.74232, 9.2698e-08, -0.0973729, -0.701248, -0.347118, 0.148539, -0.154295, -0.2, -0.00637662, 1.05469e-06
